date,비트코인하는법
2023-05-30,0.66508
2023-05-31,0.63396
2023-06-01,0.6398
2023-06-02,0.56201
2023-06-03,0.5484
2023-06-04,0.58535
2023-06-05,0.58146
2023-06-06,0.78565
2023-06-07,0.60674
2023-06-08,0.52701
2023-06-09,0.70592
2023-06-10,0.96845
2023-06-11,0.83232
2023-06-12,0.74092
2023-06-13,0.83232
2023-06-14,0.79343
2023-06-15,0.77787
2023-06-16,0.64952
2023-06-17,0.57562
2023-06-18,0.52506
2023-06-19,0.50173
2023-06-20,0.49395
2023-06-21,0.81482
2023-06-22,1.28349
2023-06-23,0.6962
2023-06-24,1.1357
2023-06-25,1.01318
2023-06-26,0.91789
2023-06-27,0.71175
2023-06-28,0.5834
2023-06-29,0.67091
2023-06-30,0.60868
2023-07-01,0.51923
2023-07-02,0.58146
2023-07-03,0.63396
2023-07-04,0.63396
2023-07-05,0.59313
2023-07-06,0.6223
2023-07-07,0.43755
2023-07-08,0.45116
2023-07-09,0.47644
2023-07-10,0.53673
2023-07-11,0.92567
2023-07-12,0.72342
2023-07-13,0.62813
2023-07-14,0.94512
2023-07-15,0.75259
2023-07-16,0.71953
2023-07-17,0.56007
2023-07-18,0.73509
2023-07-19,0.66702
2023-07-20,0.74092
2023-07-21,0.60479
2023-07-22,0.48811
2023-07-23,0.56007
2023-07-24,0.63785
2023-07-25,0.56396
2023-07-26,0.67286
2023-07-27,0.69036
2023-07-28,0.52312
2023-07-29,0.46478
2023-07-30,0.4745
2023-07-31,0.50367
2023-08-01,0.53673
2023-08-02,0.60674
2023-08-03,0.6748
2023-08-04,0.61452
2023-08-05,0.67091
2023-08-06,0.65147
2023-08-07,0.75454
2023-08-08,0.68064
2023-08-09,0.78176
2023-08-10,0.70008
2023-08-11,0.67869
2023-08-12,0.76231
2023-08-13,0.61063
2023-08-14,0.6962
2023-08-15,0.7487
2023-08-16,0.92567
2023-08-17,1.26793
2023-08-18,0.9879
2023-08-19,0.77787
2023-08-20,0.61257
2023-08-21,0.63202
2023-08-22,0.66314
2023-08-23,0.6223
2023-08-24,0.62813
2023-08-25,0.62424
2023-08-26,0.47061
2023-08-27,0.45894
2023-08-28,0.51728
2023-08-29,0.60868
2023-08-30,0.74676
2023-08-31,0.59118
2023-09-01,0.50367
2023-09-02,0.5309
2023-09-03,0.51728
2023-09-04,0.5484
2023-09-05,0.51145
2023-09-06,0.47839
2023-09-07,0.46089
2023-09-08,0.44338
2023-09-09,0.3481
2023-09-10,0.38504
2023-09-11,0.42588
2023-09-12,0.43172
2023-09-13,0.40449
2023-09-14,0.46089
2023-09-15,0.50367
2023-09-16,0.44727
2023-09-17,0.34615
2023-09-18,0.42977
2023-09-19,0.40644
2023-09-20,0.4006
2023-09-21,0.43755
2023-09-22,0.4006
2023-09-23,0.28975
2023-09-24,0.36171
2023-09-25,0.38115
2023-09-26,0.38115
2023-09-27,0.3092
2023-09-28,0.25669
2023-09-29,0.2742
2023-09-30,0.26447
2023-10-01,0.28781
2023-10-02,0.35393
2023-10-03,0.38893
2023-10-04,0.3831
2023-10-05,0.30531
2023-10-06,0.3267
2023-10-07,0.28198
2023-10-08,0.3092
2023-10-09,0.40838
2023-10-10,0.3656
2023-10-11,0.2917
2023-10-12,0.31309
2023-10-13,0.28781
2023-10-14,0.30726
2023-10-15,0.33059
2023-10-16,0.3831
2023-10-17,0.42977
2023-10-18,0.40449
2023-10-19,0.39088
2023-10-20,0.45116
2023-10-21,0.28586
2023-10-22,0.39088
2023-10-23,0.69231
2023-10-24,1.61409
2023-10-25,1.05402
2023-10-26,1.03068
2023-10-27,0.68842
2023-10-28,0.5484
2023-10-29,0.59313
2023-10-30,0.77009
2023-10-31,0.59118
2023-11-01,1.19598
2023-11-02,1.22904
2023-11-03,0.914
2023-11-04,0.71175
2023-11-05,0.72925
2023-11-06,0.96262
2023-11-07,0.75065
2023-11-08,0.64369
2023-11-09,0.77787
2023-11-10,0.92372
2023-11-11,0.87122
2023-11-12,0.65925
2023-11-13,0.95289
2023-11-14,0.82066
2023-11-15,0.8051
2023-11-16,1.12986
2023-11-17,1.13959
2023-11-18,0.82454
2023-11-19,0.77204
2023-11-20,1.00151
2023-11-21,0.91206
2023-11-22,0.70008
2023-11-23,0.78565
2023-11-24,0.66119
2023-11-25,0.72148
2023-11-26,0.67091
2023-11-27,0.7662
2023-11-28,0.80899
2023-11-29,0.73703
2023-11-30,0.71175
2023-12-01,0.52701
2023-12-02,0.94901
2023-12-03,1.10653
2023-12-04,2.6545
2023-12-05,3.36626
2023-12-06,4.95702
2023-12-07,3.03372
2023-12-08,1.79689
2023-12-09,1.793
2023-12-10,1.51491
2023-12-11,1.99914
2023-12-12,1.46629
2023-12-13,1.30488
2023-12-14,1.36711
2023-12-15,1.28544
2023-12-16,0.94317
2023-12-17,0.88677
2023-12-18,0.87316
2023-12-19,0.96067
2023-12-20,0.84399
2023-12-21,0.84788
2023-12-22,0.78954
2023-12-23,0.66119
2023-12-24,0.74287
2023-12-25,0.84399
2023-12-26,0.9879
2023-12-27,0.92567
2023-12-28,1.01512
2023-12-29,1.21737
2023-12-30,1.09097
2023-12-31,0.89261
2024-01-01,0.88289
2024-01-02,1.45463
2024-01-03,1.44879
2024-01-04,1.22515
2024-01-05,1.86301
2024-01-06,1.56158
2024-01-07,1.05985
2024-01-08,0.96651
2024-01-09,1.96413
2024-01-10,2.67978
2024-01-11,7.45984
2024-01-12,4.28221
2024-01-13,2.09054
2024-01-14,2.02248
2024-01-15,1.8105
2024-01-16,1.56547
2024-01-17,1.56936
2024-01-18,1.21348
2024-01-19,1.16098
2024-01-20,0.96845
2024-01-21,1.03846
2024-01-22,1.0229
2024-01-23,1.34183
2024-01-24,1.30683
2024-01-25,0.87122
2024-01-26,0.75648
2024-01-27,0.8051
2024-01-28,1.14931
2024-01-29,0.81288
2024-01-30,0.87122
2024-01-31,0.62813
2024-02-01,0.75843
2024-02-02,0.75259
2024-02-03,0.52312
2024-02-04,0.57562
2024-02-05,0.57368
2024-02-06,0.67286
2024-02-07,0.55812
2024-02-08,0.59702
2024-02-09,0.95678
2024-02-10,1.16098
2024-02-11,1.06763
2024-02-12,1.23099
2024-02-13,2.90537
2024-02-14,2.10221
2024-02-15,3.26708
2024-02-16,2.30251
2024-02-17,1.61215
2024-02-18,1.79495
2024-02-19,1.97386
2024-02-20,1.82023
2024-02-21,1.67827
2024-02-22,1.58686
2024-02-23,1.25238
2024-02-24,1.15709
2024-02-25,1.30099
2024-02-26,1.37878
2024-02-27,4.91812
2024-02-28,6.38053
2024-02-29,10.84166
2024-03-01,6.00132
2024-03-02,5.24094
2024-03-03,4.05857
2024-03-04,5.96048
2024-03-05,12.48492
2024-03-06,9.04865
2024-03-07,8.64221
2024-03-08,5.80879
2024-03-09,5.03286
2024-03-10,5.52098
2024-03-11,11.92485
2024-03-12,17.10551
2024-03-13,15.60616
2024-03-14,12.83886
2024-03-15,8.68694
2024-03-16,5.2001
2024-03-17,5.41985
2024-03-18,4.82283
2024-03-19,4.55058
2024-03-20,4.00217
