date,상속세및증여세법
2023-05-31,25.0
2023-06-01,31.68604
2023-06-02,29.94186
2023-06-03,12.79069
2023-06-04,12.5
2023-06-05,31.68604
2023-06-06,12.2093
2023-06-07,36.3372
2023-06-08,30.81395
2023-06-09,35.75581
2023-06-10,6.68604
2023-06-11,9.01162
2023-06-12,36.3372
2023-06-13,44.47674
2023-06-14,32.84883
2023-06-15,32.84883
2023-06-16,27.90697
2023-06-17,9.01162
2023-06-18,10.17441
2023-06-19,36.04651
2023-06-20,38.95348
2023-06-21,34.30232
2023-06-22,36.6279
2023-06-23,30.52325
2023-06-24,6.68604
2023-06-25,7.26744
2023-06-26,29.06976
2023-06-27,34.59302
2023-06-28,34.59302
2023-06-29,34.30232
2023-06-30,27.32558
2023-07-01,5.52325
2023-07-02,8.72093
2023-07-03,28.77906
2023-07-04,34.30232
2023-07-05,26.16279
2023-07-06,33.72093
2023-07-07,26.16279
2023-07-08,5.81395
2023-07-09,15.40697
2023-07-10,30.52325
2023-07-11,33.43023
2023-07-12,25.29069
2023-07-13,30.52325
2023-07-14,21.22093
2023-07-15,10.46511
2023-07-16,11.6279
2023-07-17,31.39534
2023-07-18,32.26744
2023-07-19,24.1279
2023-07-20,25.58139
2023-07-21,22.67441
2023-07-22,6.39534
2023-07-23,10.75581
2023-07-24,32.84883
2023-07-25,31.68604
2023-07-26,30.52325
2023-07-27,35.17441
2023-07-28,29.36046
2023-07-29,5.81395
2023-07-30,8.13953
2023-07-31,25.0
2023-08-01,32.55813
2023-08-02,23.54651
2023-08-03,26.74418
2023-08-04,20.34883
2023-08-05,6.10465
2023-08-06,10.46511
2023-08-07,32.26744
2023-08-08,38.95348
2023-08-09,29.06976
2023-08-10,27.32558
2023-08-11,22.67441
2023-08-12,11.3372
2023-08-13,8.72093
2023-08-14,27.32558
2023-08-15,7.26744
2023-08-16,28.48837
2023-08-17,29.36046
2023-08-18,25.87209
2023-08-19,9.01162
2023-08-20,6.10465
2023-08-21,28.48837
2023-08-22,35.17441
2023-08-23,28.48837
2023-08-24,28.19767
2023-08-25,27.03488
2023-08-26,5.23255
2023-08-27,10.46511
2023-08-28,37.5
2023-08-29,34.59302
2023-08-30,40.11627
2023-08-31,32.26744
2023-09-01,28.77906
2023-09-02,4.65116
2023-09-03,9.88372
2023-09-04,33.13953
2023-09-05,31.68604
2023-09-06,34.01162
2023-09-07,33.13953
2023-09-08,33.13953
2023-09-09,7.26744
2023-09-10,8.72093
2023-09-11,45.05813
2023-09-12,43.89534
2023-09-13,38.37209
2023-09-14,37.79069
2023-09-15,36.04651
2023-09-16,11.04651
2023-09-17,11.6279
2023-09-18,43.60465
2023-09-19,39.82558
2023-09-20,45.63953
2023-09-21,32.55813
2023-09-22,29.94186
2023-09-23,9.59302
2023-09-24,12.79069
2023-09-25,36.3372
2023-09-26,39.24418
2023-09-27,18.89534
2023-09-28,5.52325
2023-09-29,1.45348
2023-09-30,7.26744
2023-10-01,6.39534
2023-10-02,6.39534
2023-10-03,10.75581
2023-10-04,26.16279
2023-10-05,27.61627
2023-10-06,30.52325
2023-10-07,8.43023
2023-10-08,7.84883
2023-10-09,10.46511
2023-10-10,29.94186
2023-10-11,34.88372
2023-10-12,36.9186
2023-10-13,29.36046
2023-10-14,12.2093
2023-10-15,14.24418
2023-10-16,37.2093
2023-10-17,33.13953
2023-10-18,31.10465
2023-10-19,23.8372
2023-10-20,30.23255
2023-10-21,7.55813
2023-10-22,9.30232
2023-10-23,34.01162
2023-10-24,34.59302
2023-10-25,30.23255
2023-10-26,24.4186
2023-10-27,25.0
2023-10-28,6.97674
2023-10-29,10.17441
2023-10-30,30.52325
2023-10-31,31.39534
2023-11-01,28.77906
2023-11-02,31.10465
2023-11-03,23.54651
2023-11-04,6.39534
2023-11-05,10.75581
2023-11-06,31.10465
2023-11-07,33.43023
2023-11-08,33.43023
2023-11-09,37.79069
2023-11-10,24.7093
2023-11-11,5.81395
2023-11-12,13.95348
2023-11-13,40.40697
2023-11-14,34.01162
2023-11-15,37.79069
2023-11-16,30.52325
2023-11-17,31.10465
2023-11-18,14.24418
2023-11-19,12.79069
2023-11-20,41.56976
2023-11-21,39.24418
2023-11-22,38.66279
2023-11-23,28.48837
2023-11-24,26.74418
2023-11-25,9.88372
2023-11-26,7.55813
2023-11-27,37.79069
2023-11-28,31.68604
2023-11-29,31.68604
2023-11-30,33.13953
2023-12-01,31.39534
2023-12-02,11.3372
2023-12-03,11.3372
2023-12-04,37.5
2023-12-05,27.61627
2023-12-06,34.88372
2023-12-07,30.81395
2023-12-08,27.90697
2023-12-09,5.52325
2023-12-10,10.17441
2023-12-11,44.47674
2023-12-12,29.94186
2023-12-13,33.72093
2023-12-14,32.26744
2023-12-15,24.4186
2023-12-16,6.10465
2023-12-17,9.88372
2023-12-18,35.46511
2023-12-19,32.55813
2023-12-20,35.75581
2023-12-21,34.01162
2023-12-22,22.96511
2023-12-23,9.88372
2023-12-24,9.01162
2023-12-25,9.59302
2023-12-26,32.55813
2023-12-27,30.52325
2023-12-28,25.29069
2023-12-29,18.89534
2023-12-30,9.88372
2023-12-31,11.04651
2024-01-01,9.59302
2024-01-02,39.24418
2024-01-03,30.81395
2024-01-04,38.37209
2024-01-05,24.7093
2024-01-06,10.75581
2024-01-07,9.59302
2024-01-08,28.48837
2024-01-09,34.01162
2024-01-10,30.23255
2024-01-11,30.52325
2024-01-12,20.63953
2024-01-13,8.13953
2024-01-14,12.5
2024-01-15,32.55813
2024-01-16,32.26744
2024-01-17,32.84883
2024-01-18,37.5
2024-01-19,29.65116
2024-01-20,12.2093
2024-01-21,12.2093
2024-01-22,29.06976
2024-01-23,33.72093
2024-01-24,31.39534
2024-01-25,26.45348
2024-01-26,30.52325
2024-01-27,7.84883
2024-01-28,10.46511
2024-01-29,28.48837
2024-01-30,27.32558
2024-01-31,31.10465
2024-02-01,28.48837
2024-02-02,23.54651
2024-02-03,7.55813
2024-02-04,8.13953
2024-02-05,32.26744
2024-02-06,23.8372
2024-02-07,33.13953
2024-02-08,20.63953
2024-02-09,8.72093
2024-02-10,6.10465
2024-02-11,6.68604
2024-02-12,10.46511
2024-02-13,35.17441
2024-02-14,39.24418
2024-02-15,36.3372
2024-02-16,28.19767
2024-02-17,14.24418
2024-02-18,11.6279
2024-02-19,35.46511
2024-02-20,35.17441
2024-02-21,28.77906
2024-02-22,31.97674
2024-02-23,30.81395
2024-02-24,9.01162
2024-02-25,9.88372
2024-02-26,39.53488
2024-02-27,36.04651
2024-02-28,35.17441
2024-02-29,27.03488
2024-03-01,9.88372
2024-03-02,9.30232
2024-03-03,11.6279
2024-03-04,34.01162
2024-03-05,37.79069
2024-03-06,32.55813
2024-03-07,38.37209
2024-03-08,28.48837
2024-03-09,9.30232
2024-03-10,9.30232
2024-03-11,36.3372
2024-03-12,37.79069
2024-03-13,30.81395
2024-03-14,25.87209
2024-03-15,30.52325
2024-03-16,10.46511
2024-03-17,9.59302
2024-03-18,38.37209
2024-03-19,34.59302
2024-03-20,39.53488
