date,오늘의순금시세
2023-05-30,3.86375
2023-05-31,3.4941
2023-06-01,3.08924
2023-06-02,3.20366
2023-06-03,2.18271
2023-06-04,1.67224
2023-06-05,3.37088
2023-06-06,2.20031
2023-06-07,3.15085
2023-06-08,2.86041
2023-06-09,2.59637
2023-06-10,2.0859
2023-06-11,1.68984
2023-06-12,3.01003
2023-06-13,3.31807
2023-06-14,3.58211
2023-06-15,3.66132
2023-06-16,3.23886
2023-06-17,2.28832
2023-06-18,1.76905
2023-06-19,3.24766
2023-06-20,3.18605
2023-06-21,3.04523
2023-06-22,3.01003
2023-06-23,2.70198
2023-06-24,1.90107
2023-06-25,1.17936
2023-06-26,3.34448
2023-06-27,2.73719
2023-06-28,2.51716
2023-06-29,2.834
2023-06-30,2.65798
2023-07-01,2.02429
2023-07-02,1.68984
2023-07-03,2.87801
2023-07-04,2.87801
2023-07-05,2.67558
2023-07-06,2.43795
2023-07-07,2.40274
2023-07-08,1.68104
2023-07-09,1.48741
2023-07-10,2.56997
2023-07-11,2.19151
2023-07-12,2.42914
2023-07-13,2.42034
2023-07-14,2.49075
2023-07-15,1.57542
2023-07-16,1.35539
2023-07-17,2.66678
2023-07-18,2.59637
2023-07-19,2.60517
2023-07-20,2.40274
2023-07-21,2.45555
2023-07-22,2.0947
2023-07-23,1.4522
2023-07-24,2.7988
2023-07-25,2.65798
2023-07-26,2.64918
2023-07-27,2.70198
2023-07-28,2.52596
2023-07-29,1.61943
2023-07-30,1.28498
2023-07-31,2.32353
2023-08-01,2.17391
2023-08-02,2.43795
2023-08-03,2.36754
2023-08-04,2.39394
2023-08-05,1.69864
2023-08-06,1.417
2023-08-07,2.69318
2023-08-08,2.71959
2023-08-09,2.56997
2023-08-10,2.33233
2023-08-11,2.8164
2023-08-12,1.76025
2023-08-13,1.3906
2023-08-14,2.49955
2023-08-15,1.83066
2023-08-16,2.52596
2023-08-17,2.54356
2023-08-18,2.53476
2023-08-19,2.00668
2023-08-20,1.33779
2023-08-21,2.28832
2023-08-22,2.1035
2023-08-23,2.18271
2023-08-24,2.35873
2023-08-25,2.0859
2023-08-26,1.46981
2023-08-27,1.31138
2023-08-28,2.1035
2023-08-29,2.22672
2023-08-30,2.27952
2023-08-31,2.25312
2023-09-01,2.42914
2023-09-02,1.84826
2023-09-03,1.54902
2023-09-04,2.50836
2023-09-05,2.72839
2023-09-06,2.88681
2023-09-07,2.88681
2023-09-08,2.1475
2023-09-09,1.4346
2023-09-10,1.49621
2023-09-11,2.36754
2023-09-12,2.20911
2023-09-13,2.68438
2023-09-14,2.41154
2023-09-15,2.19151
2023-09-16,1.55782
2023-09-17,1.33779
2023-09-18,2.27072
2023-09-19,2.21791
2023-09-20,2.20911
2023-09-21,2.43795
2023-09-22,2.44675
2023-09-23,1.66343
2023-09-24,1.31138
2023-09-25,2.79
2023-09-26,2.57877
2023-09-27,2.39394
2023-09-28,1.16176
2023-09-29,1.36419
2023-09-30,1.61943
2023-10-01,1.22337
2023-10-02,1.79545
2023-10-03,1.79545
2023-10-04,3.13325
2023-10-05,2.99243
2023-10-06,2.64918
2023-10-07,1.77785
2023-10-08,1.4258
2023-10-09,2.57877
2023-10-10,3.81094
2023-10-11,3.27407
2023-10-12,3.02763
2023-10-13,2.98362
2023-10-14,2.20911
2023-10-15,1.95388
2023-10-16,3.22126
2023-10-17,3.10684
2023-10-18,3.23006
2023-10-19,3.85495
2023-10-20,4.51505
2023-10-21,2.48195
2023-10-22,1.99788
2023-10-23,3.88135
2023-10-24,3.59971
2023-10-25,3.18605
2023-10-26,3.5293
2023-10-27,3.33568
2023-10-28,2.8076
2023-10-29,2.17391
2023-10-30,4.84069
2023-10-31,6.53054
2023-11-01,4.99911
2023-11-02,3.66132
2023-11-03,3.56451
2023-11-04,2.20911
2023-11-05,1.86586
2023-11-06,3.45009
2023-11-07,3.24766
2023-11-08,3.30047
2023-11-09,3.08044
2023-11-10,3.16845
2023-11-11,1.97148
2023-11-12,1.68984
2023-11-13,2.8076
2023-11-14,3.00123
2023-11-15,2.91321
2023-11-16,2.71079
2023-11-17,2.834
2023-11-18,2.37634
2023-11-19,2.06829
2023-11-20,3.00123
2023-11-21,2.92202
2023-11-22,2.77239
2023-11-23,3.05403
2023-11-24,3.24766
2023-11-25,1.81306
2023-11-26,1.3994
2023-11-27,3.17725
2023-11-28,2.85161
2023-11-29,2.94842
2023-11-30,3.37968
2023-12-01,3.12444
2023-12-02,2.15631
2023-12-03,2.01549
2023-12-04,4.49744
2023-12-05,4.75268
2023-12-06,3.81094
2023-12-07,2.90441
2023-12-08,3.15965
2023-12-09,2.25312
2023-12-10,2.01549
2023-12-11,3.45009
2023-12-12,2.56997
2023-12-13,2.64038
2023-12-14,3.12444
2023-12-15,3.00123
2023-12-16,2.00668
2023-12-17,1.67224
2023-12-18,2.65798
2023-12-19,2.93082
2023-12-20,2.95722
2023-12-21,2.71959
2023-12-22,2.49075
2023-12-23,1.81306
2023-12-24,1.69864
2023-12-25,1.79545
2023-12-26,3.07164
2023-12-27,3.19486
2023-12-28,3.44129
2023-12-29,2.8428
2023-12-30,2.46435
2023-12-31,1.74265
2024-01-01,2.40274
2024-01-02,3.01883
2024-01-03,2.97482
2024-01-04,3.38848
2024-01-05,3.27407
2024-01-06,2.34993
2024-01-07,2.05069
2024-01-08,3.4941
2024-01-09,3.44129
2024-01-10,3.07164
2024-01-11,3.28287
2024-01-12,3.23006
2024-01-13,2.56997
2024-01-14,2.02429
2024-01-15,4.02217
2024-01-16,4.30381
2024-01-17,3.84615
2024-01-18,3.59091
2024-01-19,3.37968
2024-01-20,2.42914
2024-01-21,1.84826
2024-01-22,3.03643
2024-01-23,3.26527
2024-01-24,2.75479
2024-01-25,2.8164
2024-01-26,2.79
2024-01-27,1.80425
2024-01-28,1.4434
2024-01-29,2.91321
2024-01-30,2.92202
2024-01-31,2.834
2024-02-01,2.63157
2024-02-02,2.55236
2024-02-03,1.94508
2024-02-04,1.61063
2024-02-05,2.95722
2024-02-06,2.8428
2024-02-07,2.70198
2024-02-08,1.90987
2024-02-09,1.24977
2024-02-10,1.28498
2024-02-11,1.38179
2024-02-12,1.63703
2024-02-13,2.90441
2024-02-14,2.76359
2024-02-15,2.834
2024-02-16,2.42034
2024-02-17,2.1475
2024-02-18,1.61943
2024-02-19,2.8428
2024-02-20,2.64918
2024-02-21,2.57877
2024-02-22,2.93082
2024-02-23,2.47315
2024-02-24,1.73384
2024-02-25,1.50501
2024-02-26,2.45555
2024-02-27,2.38514
2024-02-28,2.48195
2024-02-29,2.37634
2024-03-01,1.60183
2024-03-02,1.98028
2024-03-03,1.75145
2024-03-04,3.30927
2024-03-05,5.65921
2024-03-06,5.66801
2024-03-07,5.23675
2024-03-08,4.83189
2024-03-09,3.73173
2024-03-10,2.7812
2024-03-11,5.67681
2024-03-12,4.99911
2024-03-13,4.51505
2024-03-14,4.93751
2024-03-15,4.66467
2024-03-16,3.33568
2024-03-17,2.46435
2024-03-18,4.33902
2024-03-19,4.76148
2024-03-20,4.53265
