date,금시세전망
2023-05-31,13.00061
2023-06-01,13.06223
2023-06-02,13.86321
2023-06-03,11.58348
2023-06-04,11.27541
2023-06-05,18.29944
2023-06-06,14.6642
2023-06-07,16.3894
2023-06-08,17.19038
2023-06-09,14.54097
2023-06-10,10.96734
2023-06-11,9.79667
2023-06-12,17.86814
2023-06-13,22.67406
2023-06-14,27.1719
2023-06-15,20.20948
2023-06-16,15.15711
2023-06-17,10.04313
2023-06-18,7.64017
2023-06-19,13.00061
2023-06-20,12.32285
2023-06-21,12.69254
2023-06-22,13.73998
2023-06-23,12.87738
2023-06-24,7.3321
2023-06-25,5.91497
2023-06-26,10.90573
2023-06-27,12.26124
2023-06-28,13.12384
2023-06-29,10.04313
2023-06-30,10.28958
2023-07-01,7.39371
2023-07-02,7.39371
2023-07-03,9.9199
2023-07-04,9.67344
2023-07-05,8.81084
2023-07-06,9.30375
2023-07-07,10.22797
2023-07-08,8.44115
2023-07-09,5.79174
2023-07-10,9.4886
2023-07-11,8.93407
2023-07-12,11.39864
2023-07-13,10.04313
2023-07-14,9.98151
2023-07-15,8.25631
2023-07-16,5.91497
2023-07-17,10.96734
2023-07-18,13.18545
2023-07-19,12.01478
2023-07-20,12.26124
2023-07-21,10.53604
2023-07-22,8.74922
2023-07-23,7.82501
2023-07-24,9.61182
2023-07-25,11.95317
2023-07-26,9.18052
2023-07-27,10.04313
2023-07-28,10.16635
2023-07-29,6.34627
2023-07-30,7.82501
2023-07-31,9.9199
2023-08-01,9.9199
2023-08-02,9.4886
2023-08-03,8.74922
2023-08-04,7.88662
2023-08-05,6.77757
2023-08-06,6.65434
2023-08-07,9.9199
2023-08-08,8.50277
2023-08-09,8.74922
2023-08-10,8.81084
2023-08-11,7.82501
2023-08-12,7.57855
2023-08-13,8.00985
2023-08-14,8.93407
2023-08-15,8.626
2023-08-16,10.96734
2023-08-17,11.2138
2023-08-18,11.02895
2023-08-19,7.39371
2023-08-20,6.4695
2023-08-21,10.65927
2023-08-22,9.11891
2023-08-23,9.73505
2023-08-24,10.72088
2023-08-25,8.56438
2023-08-26,7.64017
2023-08-27,6.34627
2023-08-28,10.04313
2023-08-29,8.37954
2023-08-30,8.81084
2023-08-31,10.10474
2023-09-01,8.56438
2023-09-02,6.9008
2023-09-03,7.08564
2023-09-04,8.25631
2023-09-05,8.68761
2023-09-06,9.42698
2023-09-07,9.30375
2023-09-08,8.31792
2023-09-09,7.82501
2023-09-10,6.9008
2023-09-11,11.89155
2023-09-12,9.11891
2023-09-13,8.44115
2023-09-14,9.79667
2023-09-15,7.88662
2023-09-16,5.79174
2023-09-17,6.40788
2023-09-18,7.7634
2023-09-19,8.37954
2023-09-20,8.56438
2023-09-21,8.93407
2023-09-22,7.57855
2023-09-23,7.27048
2023-09-24,5.85335
2023-09-25,8.07147
2023-09-26,8.44115
2023-09-27,6.40788
2023-09-28,4.43622
2023-09-29,4.37461
2023-09-30,6.28465
2023-10-01,6.34627
2023-10-02,7.70178
2023-10-03,10.47443
2023-10-04,17.92975
2023-10-05,15.77325
2023-10-06,15.15711
2023-10-07,8.626
2023-10-08,7.7634
2023-10-09,12.69254
2023-10-10,15.5268
2023-10-11,11.89155
2023-10-12,11.58348
2023-10-13,11.46025
2023-10-14,11.46025
2023-10-15,9.85828
2023-10-16,15.5268
2023-10-17,12.32285
2023-10-18,13.24707
2023-10-19,15.65003
2023-10-20,19.77818
2023-10-21,9.98151
2023-10-22,8.626
2023-10-23,13.86321
2023-10-24,12.81577
2023-10-25,10.90573
2023-10-26,13.86321
2023-10-27,10.3512
2023-10-28,10.7825
2023-10-29,10.16635
2023-10-30,19.4085
2023-10-31,19.16204
2023-11-01,15.15711
2023-11-02,14.47935
2023-11-03,11.89155
2023-11-04,8.1947
2023-11-05,10.28958
2023-11-06,12.75415
2023-11-07,13.73998
2023-11-08,10.22797
2023-11-09,11.95317
2023-11-10,8.13308
2023-11-11,9.0573
2023-11-12,5.91497
2023-11-13,9.98151
2023-11-14,10.41281
2023-11-15,9.98151
2023-11-16,8.56438
2023-11-17,8.00985
2023-11-18,9.30375
2023-11-19,9.73505
2023-11-20,9.24214
2023-11-21,9.18052
2023-11-22,9.30375
2023-11-23,8.81084
2023-11-24,11.52187
2023-11-25,6.40788
2023-11-26,6.28465
2023-11-27,9.73505
2023-11-28,10.04313
2023-11-29,12.0764
2023-11-30,14.6642
2023-12-01,12.75415
2023-12-02,10.96734
2023-12-03,10.10474
2023-12-04,21.68823
2023-12-05,16.94393
2023-12-06,12.63093
2023-12-07,12.44608
2023-12-08,10.22797
2023-12-09,11.58348
2023-12-10,8.626
2023-12-11,11.95317
2023-12-12,12.63093
2023-12-13,14.78743
2023-12-14,12.63093
2023-12-15,13.98644
2023-12-16,10.16635
2023-12-17,9.30375
2023-12-18,12.19963
2023-12-19,12.01478
2023-12-20,10.28958
2023-12-21,11.02895
2023-12-22,13.06223
2023-12-23,9.73505
2023-12-24,10.47443
2023-12-25,10.28958
2023-12-26,14.2329
2023-12-27,11.58348
2023-12-28,14.97227
2023-12-29,13.61675
2023-12-30,11.33703
2023-12-31,8.31792
2024-01-01,12.75415
2024-01-02,17.99137
2024-01-03,15.65003
2024-01-04,15.89648
2024-01-05,14.47935
2024-01-06,14.29451
2024-01-07,10.72088
2024-01-08,14.29451
2024-01-09,17.49845
2024-01-10,14.72581
2024-01-11,17.37523
2024-01-12,15.71164
2024-01-13,10.53604
2024-01-14,12.81577
2024-01-15,19.71657
2024-01-16,21.81146
2024-01-17,19.77818
2024-01-18,14.97227
2024-01-19,13.00061
2024-01-20,11.89155
2024-01-21,9.73505
2024-01-22,15.58841
2024-01-23,13.06223
2024-01-24,16.26617
2024-01-25,13.24707
2024-01-26,11.6451
2024-01-27,11.52187
2024-01-28,11.2138
2024-01-29,14.72581
2024-01-30,12.26124
2024-01-31,12.75415
2024-02-01,14.54097
2024-02-02,13.61675
2024-02-03,9.61182
2024-02-04,8.626
2024-02-05,10.41281
2024-02-06,11.33703
2024-02-07,10.84411
2024-02-08,8.81084
2024-02-09,5.97658
2024-02-10,7.57855
2024-02-11,8.25631
2024-02-12,11.58348
2024-02-13,16.3894
2024-02-14,20.14787
2024-02-15,16.3894
2024-02-16,15.65003
2024-02-17,11.52187
2024-02-18,13.67837
2024-02-19,16.8207
2024-02-20,13.30868
2024-02-21,14.60258
2024-02-22,13.24707
2024-02-23,10.53604
2024-02-24,12.13801
2024-02-25,9.79667
2024-02-26,12.38447
2024-02-27,12.26124
2024-02-28,12.87738
2024-02-29,9.61182
2024-03-01,10.59765
2024-03-02,10.84411
2024-03-03,10.7825
2024-03-04,18.66913
2024-03-05,28.77387
2024-03-06,25.56993
2024-03-07,27.11028
2024-03-08,26.00123
2024-03-09,19.77818
2024-03-10,18.73074
2024-03-11,28.28096
2024-03-12,24.52248
2024-03-13,22.79728
2024-03-14,21.38016
2024-03-15,21.81146
2024-03-16,17.86814
2024-03-17,15.65003
2024-03-18,20.57917
2024-03-19,22.55083
2024-03-20,20.39433
