date,근무일수계산기
2023-05-30,44.19161
2023-05-31,42.15568
2023-06-01,44.67065
2023-06-02,40.0
2023-06-03,14.13173
2023-06-04,14.25149
2023-06-05,35.80838
2023-06-06,18.20359
2023-06-07,48.26347
2023-06-08,44.43113
2023-06-09,34.49101
2023-06-10,14.61077
2023-06-11,14.25149
2023-06-12,47.06586
2023-06-13,46.9461
2023-06-14,42.75449
2023-06-15,42.75449
2023-06-16,37.96407
2023-06-17,10.77844
2023-06-18,14.73053
2023-06-19,47.54491
2023-06-20,46.22754
2023-06-21,42.63473
2023-06-22,39.88023
2023-06-23,35.08982
2023-06-24,13.53293
2023-06-25,11.01796
2023-06-26,45.02994
2023-06-27,43.35329
2023-06-28,39.28143
2023-06-29,46.10778
2023-06-30,41.55688
2023-07-01,15.08982
2023-07-02,15.4491
2023-07-03,52.57485
2023-07-04,45.02994
2023-07-05,49.22155
2023-07-06,46.3473
2023-07-07,43.11377
2023-07-08,12.57485
2023-07-09,13.05389
2023-07-10,54.97005
2023-07-11,47.54491
2023-07-12,50.05988
2023-07-13,48.62275
2023-07-14,43.23353
2023-07-15,12.81437
2023-07-16,17.48502
2023-07-17,47.66467
2023-07-18,42.51497
2023-07-19,39.04191
2023-07-20,46.70658
2023-07-21,36.28742
2023-07-22,12.93413
2023-07-23,15.92814
2023-07-24,49.34131
2023-07-25,41.67664
2023-07-26,41.67664
2023-07-27,43.11377
2023-07-28,39.28143
2023-07-29,14.01197
2023-07-30,14.97005
2023-07-31,48.02395
2023-08-01,39.52095
2023-08-02,40.5988
2023-08-03,38.56287
2023-08-04,32.69461
2023-08-05,10.2994
2023-08-06,16.6467
2023-08-07,46.3473
2023-08-08,41.7964
2023-08-09,42.51497
2023-08-10,41.67664
2023-08-11,33.29341
2023-08-12,13.17365
2023-08-13,10.8982
2023-08-14,36.6467
2023-08-15,14.37125
2023-08-16,45.02994
2023-08-17,40.23952
2023-08-18,38.32335
2023-08-19,12.0958
2023-08-20,14.85029
2023-08-21,44.43113
2023-08-22,43.23353
2023-08-23,39.76047
2023-08-24,42.3952
2023-08-25,39.64071
2023-08-26,13.89221
2023-08-27,14.49101
2023-08-28,50.77844
2023-08-29,48.14371
2023-08-30,41.43712
2023-08-31,42.87425
2023-09-01,45.7485
2023-09-02,15.80838
2023-09-03,12.45508
2023-09-04,49.58083
2023-09-05,45.50898
2023-09-06,48.74251
2023-09-07,39.76047
2023-09-08,42.03592
2023-09-09,14.25149
2023-09-10,19.88023
2023-09-11,59.40119
2023-09-12,49.94011
2023-09-13,47.42514
2023-09-14,45.50898
2023-09-15,42.51497
2023-09-16,15.80838
2023-09-17,16.16766
2023-09-18,53.53293
2023-09-19,48.98203
2023-09-20,37.84431
2023-09-21,42.15568
2023-09-22,42.87425
2023-09-23,14.97005
2023-09-24,16.28742
2023-09-25,44.31137
2023-09-26,39.88023
2023-09-27,32.69461
2023-09-28,9.82035
2023-09-29,6.82634
2023-09-30,8.38323
2023-10-01,12.45508
2023-10-02,12.0958
2023-10-03,18.92215
2023-10-04,55.20958
2023-10-05,58.56287
2023-10-06,44.43113
2023-10-07,10.65868
2023-10-08,12.69461
2023-10-09,22.03592
2023-10-10,56.88622
2023-10-11,50.2994
2023-10-12,47.54491
2023-10-13,46.58682
2023-10-14,12.21556
2023-10-15,13.41317
2023-10-16,48.50299
2023-10-17,50.05988
2023-10-18,44.19161
2023-10-19,46.9461
2023-10-20,40.47904
2023-10-21,11.37724
2023-10-22,12.81437
2023-10-23,51.73652
2023-10-24,53.17365
2023-10-25,55.92814
2023-10-26,44.55089
2023-10-27,37.96407
2023-10-28,14.97005
2023-10-29,18.20359
2023-10-30,54.37125
2023-10-31,53.05389
2023-11-01,52.21556
2023-11-02,52.0958
2023-11-03,38.20359
2023-11-04,15.4491
2023-11-05,15.20958
2023-11-06,52.45508
2023-11-07,50.17964
2023-11-08,47.78443
2023-11-09,58.32335
2023-11-10,45.1497
2023-11-11,9.94011
2023-11-12,12.33532
2023-11-13,58.92215
2023-11-14,52.21556
2023-11-15,49.82035
2023-11-16,48.02395
2023-11-17,39.40119
2023-11-18,14.61077
2023-11-19,14.13173
2023-11-20,56.76646
2023-11-21,55.08982
2023-11-22,52.21556
2023-11-23,50.77844
2023-11-24,39.28143
2023-11-25,13.89221
2023-11-26,17.2455
2023-11-27,59.64071
2023-11-28,59.40119
2023-11-29,59.28143
2023-11-30,60.83832
2023-12-01,51.37724
2023-12-02,15.92814
2023-12-03,18.80239
2023-12-04,67.66467
2023-12-05,63.95209
2023-12-06,59.52095
2023-12-07,55.4491
2023-12-08,44.19161
2023-12-09,13.17365
2023-12-10,17.60479
2023-12-11,53.53293
2023-12-12,56.40718
2023-12-13,61.91616
2023-12-14,59.28143
2023-12-15,49.46107
2023-12-16,16.76646
2023-12-17,18.32335
2023-12-18,59.88023
2023-12-19,65.1497
2023-12-20,50.17964
2023-12-21,67.30538
2023-12-22,45.86826
2023-12-23,17.48502
2023-12-24,11.25748
2023-12-25,15.80838
2023-12-26,67.18562
2023-12-27,56.28742
2023-12-28,56.88622
2023-12-29,53.65269
2023-12-30,19.16167
2023-12-31,17.72455
2024-01-01,22.03592
2024-01-02,100.0
2024-01-03,94.13173
2024-01-04,81.31736
2024-01-05,67.78443
2024-01-06,19.40119
2024-01-07,23.71257
2024-01-08,72.45508
2024-01-09,79.16167
2024-01-10,70.53892
2024-01-11,72.81437
2024-01-12,59.40119
2024-01-13,18.80239
2024-01-14,21.67664
2024-01-15,81.91616
2024-01-16,71.85628
2024-01-17,64.19161
2024-01-18,61.7964
2024-01-19,60.47904
2024-01-20,18.68263
2024-01-21,25.26946
2024-01-22,80.5988
2024-01-23,84.31137
2024-01-24,81.67664
2024-01-25,70.65868
2024-01-26,62.51497
2024-01-27,22.63473
2024-01-28,26.22754
2024-01-29,84.43113
2024-01-30,81.55688
2024-01-31,79.76047
2024-02-01,90.53892
2024-02-02,67.54491
2024-02-03,21.1976
2024-02-04,19.88023
2024-02-05,81.55688
2024-02-06,88.26347
2024-02-07,69.34131
2024-02-08,62.63473
2024-02-09,15.80838
2024-02-10,13.65269
2024-02-11,15.08982
2024-02-12,24.91017
2024-02-13,86.3473
2024-02-14,88.98203
2024-02-15,79.28143
2024-02-16,68.50299
2024-02-17,21.43712
2024-02-18,25.38922
2024-02-19,85.98802
2024-02-20,83.23353
2024-02-21,78.32335
2024-02-22,99.04191
2024-02-23,86.70658
2024-02-24,24.07185
2024-02-25,22.99401
2024-02-26,78.68263
2024-02-27,81.67664
2024-02-28,86.10778
2024-02-29,66.58682
2024-03-01,24.43113
2024-03-02,21.07784
2024-03-03,24.31137
2024-03-04,89.94011
2024-03-05,90.17964
2024-03-06,78.44311
2024-03-07,72.81437
2024-03-08,85.98802
2024-03-09,21.55688
2024-03-10,24.67065
2024-03-11,99.04191
2024-03-12,81.7964
2024-03-13,71.25748
2024-03-14,69.46107
2024-03-15,66.10778
2024-03-16,26.10778
2024-03-17,23.71257
2024-03-18,76.16766
2024-03-19,74.73053
2024-03-20,81.55688
