date,증여
2023-05-29,13.47171
2023-05-30,20.02442
2023-05-31,19.33251
2023-06-01,17.58241
2023-06-02,16.80911
2023-06-03,12.53561
2023-06-04,12.08791
2023-06-05,17.98941
2023-06-06,14.00081
2023-06-07,19.33251
2023-06-08,18.15221
2023-06-09,16.56491
2023-06-10,12.37281
2023-06-11,12.53561
2023-06-12,21.40822
2023-06-13,18.59991
2023-06-14,17.58241
2023-06-15,17.94871
2023-06-16,16.40211
2023-06-17,9.6052
2023-06-18,11.31461
2023-06-19,20.75702
2023-06-20,17.86731
2023-06-21,18.80341
2023-06-22,17.62311
2023-06-23,15.18111
2023-06-24,10.86691
2023-06-25,11.43671
2023-06-26,17.94871
2023-06-27,17.01261
2023-06-28,17.66381
2023-06-29,15.34391
2023-06-30,15.46601
2023-07-01,10.50061
2023-07-02,10.78551
2023-07-03,16.07651
2023-07-04,28.12372
2023-07-05,33.65893
2023-07-06,22.87342
2023-07-07,17.54171
2023-07-08,12.25071
2023-07-09,15.99511
2023-07-10,22.75132
2023-07-11,18.43711
2023-07-12,17.29751
2023-07-13,18.76271
2023-07-14,16.80911
2023-07-15,11.96581
2023-07-16,14.00081
2023-07-17,23.36182
2023-07-18,19.61741
2023-07-19,18.92551
2023-07-20,18.39641
2023-07-21,17.09401
2023-07-22,17.62311
2023-07-23,15.75091
2023-07-24,21.61172
2023-07-25,19.94301
2023-07-26,21.57102
2023-07-27,77.00447
2023-07-28,53.96825
2023-07-29,26.86202
2023-07-30,16.84981
2023-07-31,24.09442
2023-08-01,24.74562
2023-08-02,19.65811
2023-08-03,19.12901
2023-08-04,17.01261
2023-08-05,11.96581
2023-08-06,12.65771
2023-08-07,20.26862
2023-08-08,18.96621
2023-08-09,18.72201
2023-08-10,17.58241
2023-08-11,16.28001
2023-08-12,12.37281
2023-08-13,13.87871
2023-08-14,20.63492
2023-08-15,14.69271
2023-08-16,19.04761
2023-08-17,18.55921
2023-08-18,20.02442
2023-08-19,10.78551
2023-08-20,12.98331
2023-08-21,21.77452
2023-08-22,20.71632
2023-08-23,19.33251
2023-08-24,18.72201
2023-08-25,19.33251
2023-08-26,12.49491
2023-08-27,11.72161
2023-08-28,19.33251
2023-08-29,20.79772
2023-08-30,18.88481
2023-08-31,20.55352
2023-09-01,19.00691
2023-09-02,12.69841
2023-09-03,12.73911
2023-09-04,19.82091
2023-09-05,20.67562
2023-09-06,18.47781
2023-09-07,18.59991
2023-09-08,16.32071
2023-09-09,10.54131
2023-09-10,11.59951
2023-09-11,20.51282
2023-09-12,18.19291
2023-09-13,19.53601
2023-09-14,17.29751
2023-09-15,18.19291
2023-09-16,10.50061
2023-09-17,12.00651
2023-09-18,17.54171
2023-09-19,19.69881
2023-09-20,16.76841
2023-09-21,17.05331
2023-09-22,15.22181
2023-09-23,10.58201
2023-09-24,10.98901
2023-09-25,19.16971
2023-09-26,17.17541
2023-09-27,14.89621
2023-09-28,10.21571
2023-09-29,13.91941
2023-09-30,12.61701
2023-10-01,12.29141
2023-10-02,10.94831
2023-10-03,13.43101
2023-10-04,21.53032
2023-10-05,19.98371
2023-10-06,17.78591
2023-10-07,11.80301
2023-10-08,11.19251
2023-10-09,12.53561
2023-10-10,19.82091
2023-10-11,20.51282
2023-10-12,17.94871
2023-10-13,16.48351
2023-10-14,11.80301
2023-10-15,12.57631
2023-10-16,20.14652
2023-10-17,19.37321
2023-10-18,18.84411
2023-10-19,18.35571
2023-10-20,17.21611
2023-10-21,10.09361
2023-10-22,11.02971
2023-10-23,18.96621
2023-10-24,19.04761
2023-10-25,16.84981
2023-10-26,17.09401
2023-10-27,16.32071
2023-10-28,9.9308
2023-10-29,10.54131
2023-10-30,18.92551
2023-10-31,18.11151
2023-11-01,16.68701
2023-11-02,16.84981
2023-11-03,16.15791
2023-11-04,10.78551
2023-11-05,10.13431
2023-11-06,19.98371
2023-11-07,15.30321
2023-11-08,15.42531
2023-11-09,17.21611
2023-11-10,14.61131
2023-11-11,10.98901
2023-11-12,9.0354
2023-11-13,17.74521
2023-11-14,15.62881
2023-11-15,15.79161
2023-11-16,15.18111
2023-11-17,14.52991
2023-11-18,12.86121
2023-11-19,10.94831
2023-11-20,17.86731
2023-11-21,17.41961
2023-11-22,17.58241
2023-11-23,15.91371
2023-11-24,15.75091
2023-11-25,10.29711
2023-11-26,11.23321
2023-11-27,17.90801
2023-11-28,18.88481
2023-11-29,20.43142
2023-11-30,43.87464
2023-12-01,26.25152
2023-12-02,13.43101
2023-12-03,14.48921
2023-12-04,22.34432
2023-12-05,20.06512
2023-12-06,21.40822
2023-12-07,18.15221
2023-12-08,16.97191
2023-12-09,12.21001
2023-12-10,15.01831
2023-12-11,20.26862
2023-12-12,20.26862
2023-12-13,19.16971
2023-12-14,18.35571
2023-12-15,16.80911
2023-12-16,11.68091
2023-12-17,10.58201
2023-12-18,18.88481
2023-12-19,16.48351
2023-12-20,17.78591
2023-12-21,26.29222
2023-12-22,24.33862
2023-12-23,12.82051
2023-12-24,10.54131
2023-12-25,12.21001
2023-12-26,19.82091
2023-12-27,17.21611
2023-12-28,18.11151
2023-12-29,15.09971
2023-12-30,9.6052
2023-12-31,12.94261
2024-01-01,14.81481
2024-01-02,24.74562
2024-01-03,20.30932
2024-01-04,20.39072
2024-01-05,18.92551
2024-01-06,13.43101
2024-01-07,15.54741
2024-01-08,19.49531
2024-01-09,18.59991
2024-01-10,19.57671
2024-01-11,20.79772
2024-01-12,17.09401
2024-01-13,11.51811
2024-01-14,12.73911
2024-01-15,20.06512
2024-01-16,21.32682
2024-01-17,21.12332
2024-01-18,20.14652
2024-01-19,21.69312
2024-01-20,14.04151
2024-01-21,14.00081
2024-01-22,21.24542
2024-01-23,19.00691
2024-01-24,19.57671
2024-01-25,17.74521
2024-01-26,17.17541
2024-01-27,13.06471
2024-01-28,19.08831
2024-01-29,22.99552
2024-01-30,19.21041
2024-01-31,18.72201
2024-02-01,19.08831
2024-02-02,18.76271
2024-02-03,11.19251
2024-02-04,13.67521
2024-02-05,20.22792
2024-02-06,21.44892
2024-02-07,18.11151
2024-02-08,16.52421
2024-02-09,14.24501
2024-02-10,16.97191
2024-02-11,16.32071
2024-02-12,21.12332
2024-02-13,29.01912
2024-02-14,21.93732
2024-02-15,22.50712
2024-02-16,21.69312
2024-02-17,13.91941
2024-02-18,13.63451
2024-02-19,22.05942
2024-02-20,23.03622
2024-02-21,21.85592
2024-02-22,24.74562
2024-02-23,19.98371
2024-02-24,14.52991
2024-02-25,14.73341
2024-02-26,25.92592
2024-02-27,21.16402
2024-02-28,19.94301
2024-02-29,17.90801
2024-03-01,15.05901
2024-03-02,13.30891
2024-03-03,13.39031
2024-03-04,18.72201
2024-03-05,17.41961
2024-03-06,18.55921
2024-03-07,18.92551
2024-03-08,18.03011
2024-03-09,12.45421
2024-03-10,14.77411
2024-03-11,20.35002
2024-03-12,20.06512
2024-03-13,19.25111
2024-03-14,17.54171
2024-03-15,18.39641
2024-03-16,11.55881
2024-03-17,10.86691
2024-03-18,18.76271
2024-03-19,16.48351
2024-03-20,18.59991
