date,근저당권말소
2023-06-01,35.90425
2023-06-02,29.78723
2023-06-03,9.57446
2023-06-04,12.23404
2023-06-05,37.76595
2023-06-06,14.09574
2023-06-07,32.18085
2023-06-08,31.64893
2023-06-09,25.0
2023-06-10,11.17021
2023-06-11,8.51063
2023-06-12,39.3617
2023-06-13,31.38297
2023-06-14,26.59574
2023-06-15,26.06382
2023-06-16,25.79787
2023-06-17,7.4468
2023-06-18,6.64893
2023-06-19,30.5851
2023-06-20,31.64893
2023-06-21,27.92553
2023-06-22,25.26595
2023-06-23,21.27659
2023-06-24,11.43617
2023-06-25,5.85106
2023-06-26,29.52127
2023-06-27,22.34042
2023-06-28,28.98936
2023-06-29,20.74468
2023-06-30,20.21276
2023-07-01,9.30851
2023-07-02,4.78723
2023-07-03,22.07446
2023-07-04,29.52127
2023-07-05,20.74468
2023-07-06,24.20212
2023-07-07,21.80851
2023-07-08,8.51063
2023-07-09,9.57446
2023-07-10,30.5851
2023-07-11,21.01063
2023-07-12,18.35106
2023-07-13,19.9468
2023-07-14,18.61702
2023-07-15,6.91489
2023-07-16,8.51063
2023-07-17,22.34042
2023-07-18,28.7234
2023-07-19,18.61702
2023-07-20,18.88297
2023-07-21,15.95744
2023-07-22,11.17021
2023-07-23,8.51063
2023-07-24,25.26595
2023-07-25,24.46808
2023-07-26,25.26595
2023-07-27,18.35106
2023-07-28,22.07446
2023-07-29,7.71276
2023-07-30,6.38297
2023-07-31,23.67021
2023-08-01,25.0
2023-08-02,21.54255
2023-08-03,20.21276
2023-08-04,21.27659
2023-08-05,8.77659
2023-08-06,4.52127
2023-08-07,25.79787
2023-08-08,22.60638
2023-08-09,18.88297
2023-08-10,17.02127
2023-08-11,17.02127
2023-08-12,8.24468
2023-08-13,6.11702
2023-08-14,24.73404
2023-08-15,8.51063
2023-08-16,23.93617
2023-08-17,23.67021
2023-08-18,27.12765
2023-08-19,8.51063
2023-08-20,8.77659
2023-08-21,26.32978
2023-08-22,23.93617
2023-08-23,24.20212
2023-08-24,24.46808
2023-08-25,18.35106
2023-08-26,6.64893
2023-08-27,3.7234
2023-08-28,27.12765
2023-08-29,28.19148
2023-08-30,19.9468
2023-08-31,27.65957
2023-09-01,25.26595
2023-09-02,6.64893
2023-09-03,9.57446
2023-09-04,25.26595
2023-09-05,24.73404
2023-09-06,22.60638
2023-09-07,20.21276
2023-09-08,20.74468
2023-09-09,7.71276
2023-09-10,8.77659
2023-09-11,22.60638
2023-09-12,19.14893
2023-09-13,23.40425
2023-09-14,20.21276
2023-09-15,15.69148
2023-09-16,8.51063
2023-09-17,6.38297
2023-09-18,27.12765
2023-09-19,21.01063
2023-09-20,18.88297
2023-09-21,14.09574
2023-09-22,18.35106
2023-09-23,9.30851
2023-09-24,9.30851
2023-09-25,25.0
2023-09-26,18.35106
2023-09-27,15.95744
2023-09-28,2.65957
2023-09-29,3.7234
2023-09-30,6.11702
2023-10-01,3.98936
2023-10-02,5.31914
2023-10-03,7.18085
2023-10-04,24.20212
2023-10-05,22.07446
2023-10-06,19.41489
2023-10-07,5.05319
2023-10-08,3.98936
2023-10-09,9.57446
2023-10-10,24.73404
2023-10-11,25.79787
2023-10-12,20.21276
2023-10-13,20.47872
2023-10-14,8.24468
2023-10-15,5.85106
2023-10-16,23.40425
2023-10-17,23.13829
2023-10-18,21.54255
2023-10-19,20.47872
2023-10-20,17.55319
2023-10-21,9.57446
2023-10-22,11.17021
2023-10-23,21.27659
2023-10-24,25.79787
2023-10-25,20.47872
2023-10-26,23.93617
2023-10-27,20.74468
2023-10-28,3.98936
2023-10-29,3.98936
2023-10-30,27.39361
2023-10-31,25.79787
2023-11-01,23.67021
2023-11-02,22.87234
2023-11-03,16.75531
2023-11-04,6.11702
2023-11-05,6.38297
2023-11-06,21.80851
2023-11-07,19.9468
2023-11-08,19.14893
2023-11-09,17.55319
2023-11-10,21.80851
2023-11-11,4.78723
2023-11-12,5.05319
2023-11-13,22.60638
2023-11-14,24.20212
2023-11-15,19.68085
2023-11-16,19.68085
2023-11-17,15.42553
2023-11-18,5.05319
2023-11-19,7.71276
2023-11-20,25.0
2023-11-21,26.32978
2023-11-22,15.69148
2023-11-23,17.81914
2023-11-24,17.28723
2023-11-25,6.11702
2023-11-26,6.91489
2023-11-27,25.53191
2023-11-28,21.27659
2023-11-29,19.41489
2023-11-30,19.14893
2023-12-01,19.68085
2023-12-02,6.91489
2023-12-03,8.24468
2023-12-04,22.60638
2023-12-05,21.27659
2023-12-06,21.01063
2023-12-07,17.55319
2023-12-08,21.27659
2023-12-09,9.04255
2023-12-10,4.25531
2023-12-11,21.27659
2023-12-12,18.0851
2023-12-13,25.26595
2023-12-14,17.81914
2023-12-15,17.02127
2023-12-16,6.64893
2023-12-17,9.30851
2023-12-18,20.47872
2023-12-19,26.06382
2023-12-20,26.59574
2023-12-21,23.40425
2023-12-22,24.46808
2023-12-23,8.24468
2023-12-24,3.45744
2023-12-25,5.85106
2023-12-26,34.57446
2023-12-27,25.53191
2023-12-28,19.68085
2023-12-29,14.89361
2023-12-30,7.4468
2023-12-31,3.98936
2024-01-01,5.05319
2024-01-02,33.51063
2024-01-03,27.65957
2024-01-04,23.67021
2024-01-05,25.53191
2024-01-06,13.29787
2024-01-07,9.30851
2024-01-08,21.80851
2024-01-09,26.32978
2024-01-10,28.7234
2024-01-11,28.98936
2024-01-12,22.34042
2024-01-13,11.43617
2024-01-14,12.76595
2024-01-15,31.38297
2024-01-16,39.3617
2024-01-17,29.52127
2024-01-18,26.59574
2024-01-19,32.97872
2024-01-20,14.3617
2024-01-21,9.30851
2024-01-22,40.42553
2024-01-23,32.97872
2024-01-24,31.64893
2024-01-25,25.53191
2024-01-26,27.12765
2024-01-27,9.84042
2024-01-28,7.71276
2024-01-29,29.52127
2024-01-30,34.04255
2024-01-31,32.18085
2024-02-01,27.12765
2024-02-02,30.5851
2024-02-03,8.24468
2024-02-04,8.24468
2024-02-05,28.98936
2024-02-06,31.91489
2024-02-07,27.92553
2024-02-08,22.87234
2024-02-09,6.91489
2024-02-10,2.92553
2024-02-11,4.25531
2024-02-12,7.97872
2024-02-13,33.24468
2024-02-14,28.7234
2024-02-15,27.92553
2024-02-16,22.87234
2024-02-17,11.43617
2024-02-18,7.18085
2024-02-19,28.45744
2024-02-20,27.39361
2024-02-21,24.20212
2024-02-22,20.74468
2024-02-23,21.27659
2024-02-24,10.90425
2024-02-25,8.77659
2024-02-26,29.25531
2024-02-27,28.45744
2024-02-28,27.12765
2024-02-29,24.20212
2024-03-01,9.04255
2024-03-02,6.91489
2024-03-03,5.31914
2024-03-04,21.54255
2024-03-05,22.07446
2024-03-06,20.74468
2024-03-07,17.55319
2024-03-08,21.01063
2024-03-09,6.64893
2024-03-10,7.71276
2024-03-11,19.9468
2024-03-12,25.0
2024-03-13,21.27659
2024-03-14,22.34042
2024-03-15,28.19148
2024-03-16,9.04255
2024-03-17,9.04255
2024-03-18,28.7234
2024-03-19,23.93617
2024-03-20,22.34042
