date,KOSDAQ
2023-05-31,22.17941
2023-06-01,18.49201
2023-06-02,15.46505
2023-06-03,1.76114
2023-06-04,1.92625
2023-06-05,17.06108
2023-06-06,3.24711
2023-06-07,21.0787
2023-06-08,17.11612
2023-06-09,16.73087
2023-06-10,2.97193
2023-06-11,2.75178
2023-06-12,20.36323
2023-06-13,19.97798
2023-06-14,35.00275
2023-06-15,28.28838
2023-06-16,20.41827
2023-06-17,2.14639
2023-06-18,2.91689
2023-06-19,22.28948
2023-06-20,18.82223
2023-06-21,26.25206
2023-06-22,18.82223
2023-06-23,22.28948
2023-06-24,2.3115
2023-06-25,3.02696
2023-06-26,18.76719
2023-06-27,21.73913
2023-06-28,24.10566
2023-06-29,24.98624
2023-06-30,19.64777
2023-07-01,2.91689
2023-07-02,2.14639
2023-07-03,23.00495
2023-07-04,20.14309
2023-07-05,21.90423
2023-07-06,27.57292
2023-07-07,21.79416
2023-07-08,3.57732
2023-07-09,2.86186
2023-07-10,24.1607
2023-07-11,19.20748
2023-07-12,23.72041
2023-07-13,20.69345
2023-07-14,21.46395
2023-07-15,2.4766
2023-07-16,2.80682
2023-07-17,24.05063
2023-07-18,29.3891
2023-07-19,24.49091
2023-07-20,25.75674
2023-07-21,23.22509
2023-07-22,3.24711
2023-07-23,2.64171
2023-07-24,27.68299
2023-07-25,29.3891
2023-07-26,82.44358
2023-07-27,44.41386
2023-07-28,44.74408
2023-07-29,5.66868
2023-07-30,4.01761
2023-07-31,33.95707
2023-08-01,29.44413
2023-08-02,38.35993
2023-08-03,37.42432
2023-08-04,20.63841
2023-08-05,3.082
2023-08-06,2.09135
2023-08-07,33.46175
2023-08-08,27.95817
2023-08-09,22.12438
2023-08-10,23.61034
2023-08-11,23.44523
2023-08-12,3.41221
2023-08-13,3.52228
2023-08-14,24.71106
2023-08-15,4.07264
2023-08-16,30.82003
2023-08-17,35.16785
2023-08-18,24.98624
2023-08-19,3.41221
2023-08-20,3.30214
2023-08-21,22.17941
2023-08-22,18.71216
2023-08-23,23.05998
2023-08-24,20.74848
2023-08-25,19.42762
2023-08-26,2.4766
2023-08-27,1.43093
2023-08-28,18.10676
2023-08-29,16.73087
2023-08-30,15.46505
2023-08-31,22.23445
2023-09-01,20.74848
2023-09-02,2.86186
2023-09-03,2.80682
2023-09-04,21.40891
2023-09-05,20.69345
2023-09-06,22.83984
2023-09-07,22.45459
2023-09-08,18.43698
2023-09-09,3.46725
2023-09-10,3.68739
2023-09-11,19.20748
2023-09-12,27.13263
2023-09-13,30.21463
2023-09-14,22.06934
2023-09-15,18.43698
2023-09-16,2.42157
2023-09-17,2.03632
2023-09-18,16.95101
2023-09-19,17.22619
2023-09-20,22.28948
2023-09-21,25.64667
2023-09-22,23.88552
2023-09-23,2.53164
2023-09-24,2.09135
2023-09-25,33.2416
2023-09-26,31.31535
2023-09-27,20.63841
2023-09-28,2.4766
2023-09-29,1.65107
2023-09-30,2.03632
2023-10-01,1.98128
2023-10-02,2.86186
2023-10-03,3.57732
2023-10-04,55.64116
2023-10-05,32.14089
2023-10-06,23.17006
2023-10-07,2.09135
2023-10-08,2.75178
2023-10-09,2.80682
2023-10-10,45.95487
2023-10-11,24.49091
2023-10-12,19.48266
2023-10-13,22.17941
2023-10-14,2.4766
2023-10-15,2.4766
2023-10-16,36.87396
2023-10-17,18.9323
2023-10-18,23.55531
2023-10-19,41.77215
2023-10-20,51.29334
2023-10-21,5.61364
2023-10-22,3.68739
2023-10-23,36.1585
2023-10-24,35.44303
2023-10-25,36.65382
2023-10-26,57.73252
2023-10-27,34.12217
2023-10-28,3.02696
2023-10-29,2.97193
2023-10-30,27.35277
2023-10-31,47.27572
2023-11-01,26.58227
2023-11-02,36.21353
2023-11-03,23.99559
2023-11-04,2.42157
2023-11-05,4.95321
2023-11-06,73.74793
2023-11-07,64.99724
2023-11-08,40.28618
2023-11-09,35.77325
2023-11-10,31.86571
2023-11-11,3.79746
2023-11-12,3.082
2023-11-13,44.13869
2023-11-14,25.75674
2023-11-15,24.71106
2023-11-16,31.7006
2023-11-17,27.62795
2023-11-18,3.35718
2023-11-19,2.09135
2023-11-20,20.52834
2023-11-21,22.39955
2023-11-22,18.43698
2023-11-23,16.6208
2023-11-24,16.6208
2023-11-25,1.65107
2023-11-26,2.86186
2023-11-27,20.08805
2023-11-28,16.23555
2023-11-29,21.02366
2023-11-30,19.31755
2023-12-01,18.9323
2023-12-02,2.25646
2023-12-03,2.86186
2023-12-04,17.22619
2023-12-05,22.23445
2023-12-06,17.55641
2023-12-07,16.89598
2023-12-08,16.29058
2023-12-09,2.75178
2023-12-10,2.09135
2023-12-11,18.10676
2023-12-12,18.98734
2023-12-13,18.21684
2023-12-14,18.60209
2023-12-15,16.34562
2023-12-16,3.90753
2023-12-17,2.69675
2023-12-18,21.29884
2023-12-19,20.85855
2023-12-20,17.00605
2023-12-21,19.59273
2023-12-22,18.43698
2023-12-23,2.97193
2023-12-24,2.3115
2023-12-25,2.97193
2023-12-26,17.50137
2023-12-27,16.23555
2023-12-28,16.40066
2023-12-29,8.75068
2023-12-30,2.80682
2023-12-31,2.42157
2024-01-01,2.03632
2024-01-02,27.13263
2024-01-03,18.1618
2024-01-04,20.52834
2024-01-05,21.0787
2024-01-06,4.23775
2024-01-07,3.35718
2024-01-08,16.73087
2024-01-09,18.87727
2024-01-10,19.53769
2024-01-11,17.83159
2024-01-12,20.52834
2024-01-13,3.30214
2024-01-14,3.41221
2024-01-15,22.6197
2024-01-16,23.66538
2024-01-17,35.27793
2024-01-18,27.2427
2024-01-19,20.96862
2024-01-20,3.63236
2024-01-21,2.91689
2024-01-22,21.02366
2024-01-23,21.73913
2024-01-24,19.64777
2024-01-25,27.2427
2024-01-26,19.15244
2024-01-27,3.02696
2024-01-28,3.19207
2024-01-29,35.11282
2024-01-30,27.95817
2024-01-31,36.65382
2024-02-01,28.7837
2024-02-02,19.59273
2024-02-03,2.25646
2024-02-04,3.35718
2024-02-05,24.32581
2024-02-06,24.27077
2024-02-07,18.76719
2024-02-08,15.35498
2024-02-09,2.53164
2024-02-10,2.4766
2024-02-11,2.3115
2024-02-12,3.74243
2024-02-13,23.55531
2024-02-14,23.99559
2024-02-15,20.3082
2024-02-16,19.09741
2024-02-17,3.41221
2024-02-18,3.02696
2024-02-19,18.9323
2024-02-20,23.17006
2024-02-21,19.48266
2024-02-22,18.82223
2024-02-23,18.71216
2024-02-24,3.96257
2024-02-25,2.36653
2024-02-26,20.96862
2024-02-27,22.6197
2024-02-28,17.28123
2024-02-29,16.34562
2024-03-01,3.63236
2024-03-02,2.91689
2024-03-03,2.97193
2024-03-04,17.72151
2024-03-05,16.40066
2024-03-06,22.28948
2024-03-07,18.43698
2024-03-08,16.34562
2024-03-09,2.20143
2024-03-10,2.91689
2024-03-11,24.32581
2024-03-12,19.81287
2024-03-13,20.19812
2024-03-14,19.59273
2024-03-15,17.17116
2024-03-16,2.14639
2024-03-17,2.53164
2024-03-18,17.33626
2024-03-19,16.84094
2024-03-20,15.90533
