date,자녀증여
2023-05-29,5.13833
2023-05-30,15.21739
2023-05-31,12.25296
2023-06-01,14.22924
2023-06-02,9.28853
2023-06-03,5.73122
2023-06-04,4.74308
2023-06-05,10.67193
2023-06-06,6.52173
2023-06-07,13.83399
2023-06-08,10.07905
2023-06-09,12.25296
2023-06-10,6.91699
2023-06-11,6.12648
2023-06-12,11.26482
2023-06-13,11.06719
2023-06-14,10.4743
2023-06-15,10.86956
2023-06-16,8.89328
2023-06-17,6.52173
2023-06-18,5.92885
2023-06-19,7.90513
2023-06-20,6.91699
2023-06-21,13.43873
2023-06-22,9.88142
2023-06-23,9.88142
2023-06-24,5.92885
2023-06-25,5.53359
2023-06-26,11.46245
2023-06-27,8.89328
2023-06-28,9.88142
2023-06-29,8.89328
2023-06-30,7.31225
2023-07-01,5.73122
2023-07-02,6.91699
2023-07-03,10.4743
2023-07-04,17.78656
2023-07-05,21.5415
2023-07-06,14.22924
2023-07-07,13.83399
2023-07-08,9.28853
2023-07-09,9.0909
2023-07-10,13.43873
2023-07-11,10.67193
2023-07-12,16.0079
2023-07-13,10.4743
2023-07-14,9.48616
2023-07-15,6.12648
2023-07-16,9.48616
2023-07-17,14.6245
2023-07-18,12.25296
2023-07-19,13.2411
2023-07-20,13.63636
2023-07-21,13.2411
2023-07-22,14.82213
2023-07-23,9.48616
2023-07-24,15.21739
2023-07-25,13.83399
2023-07-26,15.01976
2023-07-27,45.8498
2023-07-28,45.8498
2023-07-29,17.78656
2023-07-30,15.61264
2023-07-31,16.0079
2023-08-01,15.81027
2023-08-02,18.37944
2023-08-03,13.04347
2023-08-04,14.82213
2023-08-05,11.06719
2023-08-06,10.07905
2023-08-07,13.83399
2023-08-08,15.41501
2023-08-09,13.83399
2023-08-10,12.45059
2023-08-11,9.68379
2023-08-12,6.91699
2023-08-13,6.91699
2023-08-14,12.64822
2023-08-15,8.49802
2023-08-16,12.64822
2023-08-17,13.63636
2023-08-18,15.01976
2023-08-19,6.52173
2023-08-20,8.69565
2023-08-21,14.22924
2023-08-22,15.81027
2023-08-23,11.26482
2023-08-24,14.22924
2023-08-25,13.63636
2023-08-26,7.50988
2023-08-27,9.28853
2023-08-28,11.66007
2023-08-29,12.64822
2023-08-30,15.81027
2023-08-31,13.63636
2023-09-01,13.04347
2023-09-02,10.4743
2023-09-03,12.25296
2023-09-04,12.05533
2023-09-05,14.42687
2023-09-06,12.05533
2023-09-07,12.05533
2023-09-08,10.86956
2023-09-09,5.92885
2023-09-10,8.49802
2023-09-11,11.46245
2023-09-12,10.86956
2023-09-13,9.48616
2023-09-14,11.06719
2023-09-15,10.86956
2023-09-16,7.50988
2023-09-17,8.49802
2023-09-18,11.8577
2023-09-19,13.43873
2023-09-20,11.26482
2023-09-21,10.07905
2023-09-22,7.7075
2023-09-23,3.55731
2023-09-24,4.74308
2023-09-25,14.03162
2023-09-26,7.90513
2023-09-27,11.46245
2023-09-28,5.33596
2023-09-29,10.67193
2023-09-30,8.30039
2023-10-01,7.7075
2023-10-02,6.71936
2023-10-03,9.48616
2023-10-04,11.8577
2023-10-05,13.2411
2023-10-06,8.89328
2023-10-07,8.49802
2023-10-08,3.95256
2023-10-09,7.31225
2023-10-10,12.45059
2023-10-11,13.43873
2023-10-12,9.68379
2023-10-13,12.05533
2023-10-14,6.91699
2023-10-15,7.50988
2023-10-16,10.67193
2023-10-17,11.46245
2023-10-18,12.45059
2023-10-19,13.04347
2023-10-20,10.86956
2023-10-21,5.92885
2023-10-22,4.94071
2023-10-23,9.48616
2023-10-24,14.6245
2023-10-25,12.05533
2023-10-26,10.4743
2023-10-27,7.11462
2023-10-28,5.73122
2023-10-29,8.49802
2023-10-30,11.06719
2023-10-31,12.45059
2023-11-01,11.06719
2023-11-02,13.04347
2023-11-03,8.89328
2023-11-04,7.90513
2023-11-05,8.69565
2023-11-06,13.43873
2023-11-07,12.64822
2023-11-08,7.90513
2023-11-09,12.45059
2023-11-10,11.06719
2023-11-11,5.92885
2023-11-12,5.13833
2023-11-13,9.88142
2023-11-14,11.06719
2023-11-15,11.66007
2023-11-16,10.27667
2023-11-17,10.4743
2023-11-18,5.92885
2023-11-19,7.90513
2023-11-20,11.26482
2023-11-21,14.22924
2023-11-22,12.64822
2023-11-23,12.45059
2023-11-24,10.27667
2023-11-25,5.53359
2023-11-26,8.10276
2023-11-27,14.22924
2023-11-28,15.01976
2023-11-29,14.22924
2023-11-30,22.13438
2023-12-01,18.57707
2023-12-02,8.69565
2023-12-03,11.46245
2023-12-04,18.97233
2023-12-05,13.04347
2023-12-06,11.46245
2023-12-07,16.20553
2023-12-08,14.82213
2023-12-09,9.48616
2023-12-10,13.04347
2023-12-11,14.03162
2023-12-12,15.41501
2023-12-13,13.63636
2023-12-14,14.82213
2023-12-15,16.40316
2023-12-16,8.10276
2023-12-17,9.48616
2023-12-18,16.0079
2023-12-19,19.76284
2023-12-20,22.33201
2023-12-21,24.3083
2023-12-22,18.57707
2023-12-23,13.2411
2023-12-24,9.88142
2023-12-25,14.6245
2023-12-26,20.75098
2023-12-27,22.13438
2023-12-28,18.7747
2023-12-29,17.58893
2023-12-30,11.8577
2023-12-31,16.0079
2024-01-01,14.03162
2024-01-02,20.35573
2024-01-03,21.34387
2024-01-04,17.58893
2024-01-05,19.76284
2024-01-06,12.45059
2024-01-07,13.83399
2024-01-08,15.01976
2024-01-09,18.57707
2024-01-10,18.18181
2024-01-11,16.20553
2024-01-12,13.2411
2024-01-13,9.48616
2024-01-14,8.30039
2024-01-15,15.81027
2024-01-16,13.63636
2024-01-17,16.60079
2024-01-18,14.6245
2024-01-19,14.6245
2024-01-20,12.45059
2024-01-21,10.86956
2024-01-22,14.82213
2024-01-23,15.21739
2024-01-24,15.41501
2024-01-25,17.3913
2024-01-26,16.79841
2024-01-27,15.01976
2024-01-28,19.16996
2024-01-29,23.32015
2024-01-30,15.21739
2024-01-31,16.99604
2024-02-01,11.46245
2024-02-02,16.40316
2024-02-03,9.28853
2024-02-04,10.07905
2024-02-05,16.20553
2024-02-06,15.41501
2024-02-07,11.26482
2024-02-08,12.45059
2024-02-09,9.48616
2024-02-10,15.61264
2024-02-11,16.60079
2024-02-12,20.1581
2024-02-13,27.86561
2024-02-14,25.69169
2024-02-15,21.14624
2024-02-16,15.21739
2024-02-17,9.28853
2024-02-18,11.26482
2024-02-19,17.3913
2024-02-20,16.99604
2024-02-21,22.52964
2024-02-22,21.93675
2024-02-23,20.1581
2024-02-24,12.25296
2024-02-25,14.6245
2024-02-26,21.14624
2024-02-27,19.36758
2024-02-28,16.60079
2024-02-29,16.79841
2024-03-01,12.84584
2024-03-02,15.21739
2024-03-03,14.22924
2024-03-04,19.96047
2024-03-05,19.16996
2024-03-06,13.83399
2024-03-07,18.18181
2024-03-08,14.22924
2024-03-09,9.68379
2024-03-10,10.4743
2024-03-11,17.78656
2024-03-12,19.16996
2024-03-13,16.40316
2024-03-14,16.0079
2024-03-15,13.04347
2024-03-16,8.10276
2024-03-17,10.86956
2024-03-18,14.6245
2024-03-19,14.42687
2024-03-20,16.0079
