date,금가격
2023-05-30,27.75719
2023-05-31,28.46964
2023-06-01,28.18466
2023-06-02,24.4799
2023-06-03,19.54972
2023-06-04,16.92789
2023-06-05,25.90481
2023-06-06,24.36591
2023-06-07,26.36078
2023-06-08,23.45397
2023-06-09,29.49558
2023-06-10,27.6432
2023-06-11,29.69506
2023-06-12,32.45939
2023-06-13,31.66144
2023-06-14,33.59931
2023-06-15,31.94642
2023-06-16,31.71843
2023-06-17,26.73126
2023-06-18,24.79338
2023-06-19,30.6925
2023-06-20,26.90225
2023-06-21,27.50071
2023-06-22,27.98518
2023-06-23,27.21573
2023-06-24,21.11712
2023-06-25,20.29068
2023-06-26,27.07324
2023-06-27,25.73382
2023-06-28,24.36591
2023-06-29,25.04987
2023-06-30,25.24935
2023-07-01,19.77771
2023-07-02,20.49016
2023-07-03,25.22086
2023-07-04,25.22086
2023-07-05,25.50584
2023-07-06,24.67939
2023-07-07,22.68452
2023-07-08,18.52379
2023-07-09,17.49786
2023-07-10,21.85807
2023-07-11,22.91251
2023-07-12,22.65602
2023-07-13,22.51353
2023-07-14,24.25192
2023-07-15,19.26474
2023-07-16,18.03932
2023-07-17,23.0265
2023-07-18,23.73895
2023-07-19,26.36078
2023-07-20,23.25448
2023-07-21,22.45654
2023-07-22,17.12738
2023-07-23,18.09632
2023-07-24,23.22599
2023-07-25,23.99544
2023-07-26,20.86064
2023-07-27,25.30635
2023-07-28,26.33228
2023-07-29,18.12482
2023-07-30,17.18438
2023-07-31,22.71302
2023-08-01,27.18723
2023-08-02,24.39441
2023-08-03,24.10943
2023-08-04,22.14306
2023-08-05,17.58335
2023-08-06,16.18694
2023-08-07,24.87888
2023-08-08,23.79595
2023-08-09,23.53946
2023-08-10,20.66115
2023-08-11,24.08093
2023-08-12,19.23624
2023-08-13,18.15332
2023-08-14,23.33998
2023-08-15,18.80877
2023-08-16,27.84269
2023-08-17,24.67939
2023-08-18,26.41778
2023-08-19,20.51866
2023-08-20,19.17925
2023-08-21,24.45141
2023-08-22,22.91251
2023-08-23,24.30891
2023-08-24,23.85294
2023-08-25,23.25448
2023-08-26,17.66885
2023-08-27,17.72584
2023-08-28,22.998
2023-08-29,23.76745
2023-08-30,23.08349
2023-08-31,20.86064
2023-09-01,22.74152
2023-09-02,19.35024
2023-09-03,18.95126
2023-09-04,22.88401
2023-09-05,22.82701
2023-09-06,23.36848
2023-09-07,23.0265
2023-09-08,24.10943
2023-09-09,19.8917
2023-09-10,19.74921
2023-09-11,25.33485
2023-09-12,25.73382
2023-09-13,23.0265
2023-09-14,21.71558
2023-09-15,23.71045
2023-09-16,18.63778
2023-09-17,16.8994
2023-09-18,22.998
2023-09-19,20.37617
2023-09-20,19.35024
2023-09-21,20.83214
2023-09-22,19.54972
2023-09-23,16.35793
2023-09-24,15.21801
2023-09-25,27.10173
2023-09-26,22.79851
2023-09-27,19.8917
2023-09-28,17.78284
2023-09-29,18.06782
2023-09-30,17.21288
2023-10-01,18.01082
2023-10-02,20.63265
2023-10-03,24.02393
2023-10-04,33.28583
2023-10-05,36.36363
2023-10-06,35.42319
2023-10-07,23.62496
2023-10-08,18.83727
2023-10-09,25.99031
2023-10-10,37.16158
2023-10-11,29.0966
2023-10-12,28.98261
2023-10-13,27.38671
2023-10-14,22.25705
2023-10-15,21.63009
2023-10-16,30.89199
2023-10-17,28.09917
2023-10-18,28.69763
2023-10-19,34.99572
2023-10-20,35.53719
2023-10-21,25.56283
2023-10-22,23.36848
2023-10-23,35.3377
2023-10-24,35.16671
2023-10-25,27.81419
2023-10-26,31.46195
2023-10-27,30.721
2023-10-28,22.39954
2023-10-29,21.68709
2023-10-30,34.68224
2023-10-31,55.94186
2023-11-01,45.59703
2023-11-02,34.88173
2023-11-03,32.65887
2023-11-04,24.39441
2023-11-05,23.08349
2023-11-06,31.31946
2023-11-07,30.20803
2023-11-08,28.98261
2023-11-09,28.49814
2023-11-10,25.36335
2023-11-11,19.8632
2023-11-12,18.23881
2023-11-13,27.95668
2023-11-14,24.65089
2023-11-15,26.75976
2023-11-16,23.48247
2023-11-17,23.59646
2023-11-18,29.1536
2023-11-19,24.96437
2023-11-20,31.09147
2023-11-21,28.21316
2023-11-22,27.44371
2023-11-23,28.78312
2023-11-24,26.41778
2023-11-25,22.34254
2023-11-26,19.12225
2023-11-27,28.66913
2023-11-28,36.42063
2023-11-29,34.45426
2023-11-30,35.53719
2023-12-01,29.60957
2023-12-02,27.18723
2023-12-03,35.73667
2023-12-04,64.20632
2023-12-05,57.42376
2023-12-06,43.0037
2023-12-07,36.42063
2023-12-08,33.88429
2023-12-09,33.51382
2023-12-10,27.27272
2023-12-11,32.03191
2023-12-12,31.91792
2023-12-13,30.60701
2023-12-14,32.88686
2023-12-15,38.24451
2023-12-16,27.07324
2023-12-17,22.39954
2023-12-18,27.87118
2023-12-19,27.89968
2023-12-20,28.09917
2023-12-21,26.36078
2023-12-22,27.18723
2023-12-23,21.5161
2023-12-24,20.09119
2023-12-25,22.74152
2023-12-26,27.21573
2023-12-27,31.09147
2023-12-28,31.43345
2023-12-29,30.15104
2023-12-30,24.62239
2023-12-31,23.93844
2024-01-01,31.14847
2024-01-02,32.60188
2024-01-03,31.31946
2024-01-04,29.86605
2024-01-05,35.3377
2024-01-06,27.72869
2024-01-07,24.67939
2024-01-08,27.47221
2024-01-09,25.76232
2024-01-10,29.32459
2024-01-11,31.31946
2024-01-12,30.12254
2024-01-13,24.13793
2024-01-14,23.73895
2024-01-15,28.32715
2024-01-16,32.82986
2024-01-17,33.22884
2024-01-18,31.11997
2024-01-19,28.86862
2024-01-20,21.68709
2024-01-21,20.97463
2024-01-22,27.50071
2024-01-23,28.46964
2024-01-24,25.50584
2024-01-25,27.13023
2024-01-26,26.87375
2024-01-27,22.85551
2024-01-28,23.42547
2024-01-29,28.66913
2024-01-30,29.38159
2024-01-31,32.80136
2024-02-01,30.20803
2024-02-02,28.35565
2024-02-03,21.4306
2024-02-04,24.87888
2024-02-05,26.53177
2024-02-06,25.53434
2024-02-07,23.99544
2024-02-08,21.85807
2024-02-09,21.06013
2024-02-10,24.30891
2024-02-11,21.77258
2024-02-12,21.25961
2024-02-13,28.41265
2024-02-14,27.92818
2024-02-15,27.32972
2024-02-16,26.21829
2024-02-17,21.88657
2024-02-18,21.54459
2024-02-19,31.66144
2024-02-20,26.24679
2024-02-21,26.1043
2024-02-22,24.93587
2024-02-23,23.65346
2024-02-24,23.42547
2024-02-25,23.36848
2024-02-26,25.50584
2024-02-27,24.5654
2024-02-28,24.42291
2024-02-29,24.90738
2024-03-01,21.4591
2024-03-02,21.91507
2024-03-03,22.02906
2024-03-04,32.65887
2024-03-05,71.95782
2024-03-06,63.77885
2024-03-07,57.59475
2024-03-08,56.48332
2024-03-09,42.9752
2024-03-10,38.13052
2024-03-11,54.51695
2024-03-12,48.81732
2024-03-13,41.29381
2024-03-14,39.21345
2024-03-15,39.9544
2024-03-16,28.15616
2024-03-17,27.92818
2024-03-18,35.3092
2024-03-19,35.70817
2024-03-20,33.25733
