date,내연금알아보기
2023-05-29,10.92294
2023-05-30,15.66469
2023-05-31,16.9348
2023-06-01,17.44284
2023-06-02,15.15664
2023-06-03,7.87468
2023-06-04,7.45131
2023-06-05,11.60033
2023-06-06,7.28196
2023-06-07,11.85436
2023-06-08,10.49957
2023-06-09,9.39881
2023-06-10,6.85859
2023-06-11,5.16511
2023-06-12,15.24132
2023-06-13,15.24132
2023-06-14,13.37849
2023-06-15,9.65283
2023-06-16,11.43099
2023-06-17,6.09652
2023-06-18,5.24978
2023-06-19,7.79
2023-06-20,9.56816
2023-06-21,12.27773
2023-06-22,12.19305
2023-06-23,13.37849
2023-06-24,5.92718
2023-06-25,5.50381
2023-06-26,10.33022
2023-06-27,9.22946
2023-06-28,11.51566
2023-06-29,10.49957
2023-06-30,8.89077
2023-07-01,6.1812
2023-07-02,7.02794
2023-07-03,10.16088
2023-07-04,10.16088
2023-07-05,10.75359
2023-07-06,13.46316
2023-07-07,10.83827
2023-07-08,6.1812
2023-07-09,6.51989
2023-07-10,12.7011
2023-07-11,10.4149
2023-07-12,18.5436
2023-07-13,14.05588
2023-07-14,12.53175
2023-07-15,7.79
2023-07-16,5.92718
2023-07-17,9.73751
2023-07-18,9.82218
2023-07-19,8.21337
2023-07-20,9.73751
2023-07-21,9.39881
2023-07-22,7.45131
2023-07-23,6.26587
2023-07-24,11.76968
2023-07-25,9.99153
2023-07-26,11.09229
2023-07-27,10.75359
2023-07-28,10.4149
2023-07-29,7.87468
2023-07-30,7.36663
2023-07-31,12.44707
2023-08-01,12.53175
2023-08-02,11.68501
2023-08-03,9.31414
2023-08-04,8.4674
2023-08-05,7.02794
2023-08-06,5.33446
2023-08-07,20.06773
2023-08-08,11.09229
2023-08-09,11.51566
2023-08-10,12.7011
2023-08-11,9.06011
2023-08-12,8.1287
2023-08-13,7.02794
2023-08-14,10.4149
2023-08-15,10.4149
2023-08-16,10.92294
2023-08-17,14.47925
2023-08-18,12.3624
2023-08-19,6.1812
2023-08-20,4.74174
2023-08-21,10.24555
2023-08-22,10.33022
2023-08-23,19.13632
2023-08-24,12.27773
2023-08-25,12.53175
2023-08-26,8.97544
2023-08-27,6.26587
2023-08-28,11.09229
2023-08-29,20.57578
2023-08-30,12.7011
2023-08-31,11.43099
2023-09-01,16.2574
2023-09-02,12.53175
2023-09-03,7.53598
2023-09-04,11.09229
2023-09-05,12.0237
2023-09-06,8.72142
2023-09-07,10.49957
2023-09-08,13.63251
2023-09-09,6.35055
2023-09-10,9.31414
2023-09-11,9.06011
2023-09-12,10.4149
2023-09-13,11.34631
2023-09-14,9.39881
2023-09-15,7.70533
2023-09-16,6.94326
2023-09-17,7.53598
2023-09-18,8.21337
2023-09-19,6.77392
2023-09-20,8.63674
2023-09-21,8.72142
2023-09-22,6.01185
2023-09-23,5.08044
2023-09-24,5.75783
2023-09-25,7.28196
2023-09-26,7.02794
2023-09-27,5.75783
2023-09-28,3.04826
2023-09-29,4.82641
2023-09-30,4.14902
2023-10-01,4.91109
2023-10-02,6.51989
2023-10-03,10.58425
2023-10-04,9.22946
2023-10-05,8.72142
2023-10-06,8.63674
2023-10-07,3.64098
2023-10-08,5.92718
2023-10-09,6.68924
2023-10-10,8.1287
2023-10-11,10.58425
2023-10-12,8.55207
2023-10-13,6.77392
2023-10-14,3.72565
2023-10-15,5.33446
2023-10-16,13.63251
2023-10-17,11.00762
2023-10-18,8.4674
2023-10-19,5.16511
2023-10-20,12.78577
2023-10-21,5.41913
2023-10-22,6.26587
2023-10-23,9.31414
2023-10-24,13.71718
2023-10-25,12.7011
2023-10-26,16.76545
2023-10-27,18.79762
2023-10-28,11.00762
2023-10-29,9.48348
2023-10-30,14.98729
2023-10-31,12.7011
2023-11-01,11.43099
2023-11-02,8.55207
2023-11-03,7.62066
2023-11-04,5.75783
2023-11-05,6.85859
2023-11-06,11.00762
2023-11-07,10.0762
2023-11-08,9.90685
2023-11-09,10.33022
2023-11-10,9.14479
2023-11-11,5.58848
2023-11-12,7.53598
2023-11-13,7.70533
2023-11-14,10.24555
2023-11-15,10.49957
2023-11-16,12.7011
2023-11-17,9.56816
2023-11-18,6.26587
2023-11-19,7.19729
2023-11-20,7.87468
2023-11-21,9.48348
2023-11-22,8.80609
2023-11-23,10.0762
2023-11-24,8.29805
2023-11-25,5.58848
2023-11-26,7.79
2023-11-27,9.06011
2023-11-28,9.99153
2023-11-29,9.90685
2023-11-30,9.31414
2023-12-01,9.99153
2023-12-02,6.68924
2023-12-03,7.11261
2023-12-04,7.95935
2023-12-05,9.82218
2023-12-06,10.58425
2023-12-07,10.58425
2023-12-08,15.15664
2023-12-09,9.65283
2023-12-10,9.99153
2023-12-11,11.93903
2023-12-12,11.09229
2023-12-13,14.39458
2023-12-14,15.24132
2023-12-15,9.82218
2023-12-16,7.11261
2023-12-17,8.4674
2023-12-18,17.78154
2023-12-19,20.4911
2023-12-20,14.05588
2023-12-21,12.7011
2023-12-22,11.85436
2023-12-23,9.14479
2023-12-24,8.21337
2023-12-25,10.83827
2023-12-26,11.68501
2023-12-27,11.26164
2023-12-28,14.6486
2023-12-29,13.12447
2023-12-30,12.44707
2023-12-31,11.60033
2024-01-01,11.68501
2024-01-02,17.61219
2024-01-03,20.40643
2024-01-04,17.27349
2024-01-05,20.4911
2024-01-06,13.29381
2024-01-07,10.66892
2024-01-08,13.03979
2024-01-09,27.3497
2024-01-10,19.89839
2024-01-11,16.51143
2024-01-12,13.12447
2024-01-13,8.89077
2024-01-14,8.97544
2024-01-15,15.07197
2024-01-16,14.3099
2024-01-17,10.58425
2024-01-18,11.76968
2024-01-19,9.99153
2024-01-20,11.09229
2024-01-21,7.02794
2024-01-22,21.08382
2024-01-23,15.07197
2024-01-24,15.66469
2024-01-25,16.2574
2024-01-26,12.95512
2024-01-27,7.95935
2024-01-28,12.10838
2024-01-29,13.80186
2024-01-30,14.98729
2024-01-31,14.90262
2024-02-01,13.46316
2024-02-02,12.0237
2024-02-03,9.73751
2024-02-04,8.4674
2024-02-05,9.99153
2024-02-06,12.44707
2024-02-07,9.31414
2024-02-08,9.39881
2024-02-09,8.80609
2024-02-10,6.77392
2024-02-11,9.99153
2024-02-12,7.95935
2024-02-13,14.3099
2024-02-14,12.44707
2024-02-15,10.75359
2024-02-16,9.39881
2024-02-17,7.19729
2024-02-18,7.95935
2024-02-19,9.73751
2024-02-20,8.89077
2024-02-21,11.51566
2024-02-22,11.34631
2024-02-23,10.16088
2024-02-24,10.75359
2024-02-25,9.22946
2024-02-26,12.61642
2024-02-27,11.85436
2024-02-28,11.17696
2024-02-29,10.33022
2024-03-01,8.80609
2024-03-02,6.51989
2024-03-03,8.38272
2024-03-04,19.05165
2024-03-05,40.72819
2024-03-06,12.78577
2024-03-07,10.16088
2024-03-08,6.77392
2024-03-09,4.57239
2024-03-10,4.74174
2024-03-11,6.77392
2024-03-12,11.85436
2024-03-13,8.97544
2024-03-14,7.53598
2024-03-15,5.92718
2024-03-16,3.72565
2024-03-17,4.65707
2024-03-18,5.08044
2024-03-19,9.56816
2024-03-20,7.45131
