date,스타벅스주가
2023-05-30,11.13574
2023-05-31,19.83247
2023-06-01,14.26459
2023-06-02,13.02044
2023-06-03,7.46489
2023-06-04,3.73244
2023-06-05,7.39098
2023-06-06,9.70682
2023-06-07,12.60162
2023-06-08,11.12342
2023-06-09,12.34294
2023-06-10,9.22641
2023-06-11,5.27223
2023-06-12,7.93298
2023-06-13,12.55235
2023-06-14,11.5792
2023-06-15,12.63858
2023-06-16,11.87484
2023-06-17,6.89825
2023-06-18,3.54767
2023-06-19,6.63956
2023-06-20,10.39664
2023-06-21,10.87706
2023-06-22,9.46045
2023-06-23,9.71914
2023-06-24,7.62503
2023-06-25,3.46144
2023-06-26,7.68662
2023-06-27,10.50751
2023-06-28,10.11332
2023-06-29,10.38433
2023-06-30,9.39886
2023-07-01,7.2062
2023-07-02,3.49839
2023-07-03,6.30697
2023-07-04,8.09312
2023-07-05,6.94752
2023-07-06,8.69672
2023-07-07,9.75609
2023-07-08,5.7896
2023-07-09,2.87016
2023-07-10,6.6642
2023-07-11,10.54446
2023-07-12,10.45824
2023-07-13,10.67997
2023-07-14,20.58388
2023-07-15,10.60606
2023-07-16,3.05493
2023-07-17,6.75043
2023-07-18,10.11332
2023-07-19,9.92855
2023-07-20,9.75609
2023-07-21,9.43582
2023-07-22,5.54323
2023-07-23,3.01798
2023-07-24,6.63956
2023-07-25,9.36191
2023-07-26,8.73367
2023-07-27,8.93077
2023-07-28,7.92067
2023-07-29,5.69105
2023-07-30,3.41217
2023-07-31,5.9251
2023-08-01,9.6945
2023-08-02,11.83789
2023-08-03,10.40896
2023-08-04,8.42572
2023-08-05,5.58019
2023-08-06,3.39985
2023-08-07,5.94974
2023-08-08,8.59817
2023-08-09,9.59595
2023-08-10,8.96772
2023-08-11,7.24316
2023-08-12,4.915
2023-08-13,2.96871
2023-08-14,4.70559
2023-08-15,6.38088
2023-08-16,7.25548
2023-08-17,6.9352
2023-08-18,8.00689
2023-08-19,5.22296
2023-08-20,3.63389
2023-08-21,6.17147
2023-08-22,9.41118
2023-08-23,17.03621
2023-08-24,13.04508
2023-08-25,7.41561
2023-08-26,4.98891
2023-08-27,3.04262
2023-08-28,5.7896
2023-08-29,8.32717
2023-08-30,8.75831
2023-08-31,8.00689
2023-09-01,7.47721
2023-09-02,5.42005
2023-09-03,3.4368
2023-09-04,4.73022
2023-09-05,6.24538
2023-09-06,7.13229
2023-09-07,6.83665
2023-09-08,7.15693
2023-09-09,4.48386
2023-09-10,2.80857
2023-09-11,4.79182
2023-09-12,7.89603
2023-09-13,7.30475
2023-09-14,6.47942
2023-09-15,6.29465
2023-09-16,4.21286
2023-09-17,2.40206
2023-09-18,4.33604
2023-09-19,7.18157
2023-09-20,7.56343
2023-09-21,5.96205
2023-09-22,6.73811
2023-09-23,4.48386
2023-09-24,2.64843
2023-09-25,4.59472
2023-09-26,6.60261
2023-09-27,5.16136
2023-09-28,5.11209
2023-09-29,5.33382
2023-09-30,4.38531
2023-10-01,2.57452
2023-10-02,5.74033
2023-10-03,6.77506
2023-10-04,7.41561
2023-10-05,6.56565
2023-10-06,5.97437
2023-10-07,4.08967
2023-10-08,2.51293
2023-10-09,3.31362
2023-10-10,6.30697
2023-10-11,6.20842
2023-10-12,6.71347
2023-10-13,5.42005
2023-10-14,3.4368
2023-10-15,2.37743
2023-10-16,4.12663
2023-10-17,5.9251
2023-10-18,4.73022
2023-10-19,7.50184
2023-10-20,5.61714
2023-10-21,2.74698
2023-10-22,1.76151
2023-10-23,3.33826
2023-10-24,4.95195
2023-10-25,5.03818
2023-10-26,5.46932
2023-10-27,5.09977
2023-10-28,3.37521
2023-10-29,2.11874
2023-10-30,3.21507
2023-10-31,5.29687
2023-11-01,5.35846
2023-11-02,16.60507
2023-11-03,19.3151
2023-11-04,8.63513
2023-11-05,4.01576
2023-11-06,7.32939
2023-11-07,8.65976
2023-11-08,8.67208
2023-11-09,7.74821
2023-11-10,6.25769
2023-11-11,5.64178
2023-11-12,2.95639
2023-11-13,4.73022
2023-11-14,6.78738
2023-11-15,9.80537
2023-11-16,11.70238
2023-11-17,8.69672
2023-11-18,5.60482
2023-11-19,3.01798
2023-11-20,6.22074
2023-11-21,9.99014
2023-11-22,7.26779
2023-11-23,7.00911
2023-11-24,5.03818
2023-11-25,4.13895
2023-11-26,2.8948
2023-11-27,5.80192
2023-11-28,7.23084
2023-11-29,7.5388
2023-11-30,7.90835
2023-12-01,7.68662
2023-12-02,5.72801
2023-12-03,3.32594
2023-12-04,5.87583
2023-12-05,10.22419
2023-12-06,12.74944
2023-12-07,8.70904
2023-12-08,9.18945
2023-12-09,5.58019
2023-12-10,3.69549
2023-12-11,6.82434
2023-12-12,9.36191
2023-12-13,8.19167
2023-12-14,11.04951
2023-12-15,10.38433
2023-12-16,6.60261
2023-12-17,3.7694
2023-12-18,6.07292
2023-12-19,10.8401
2023-12-20,10.01478
2023-12-21,11.09879
2023-12-22,9.33727
2023-12-23,6.31929
2023-12-24,3.07957
2023-12-25,3.73244
2023-12-26,6.54101
2023-12-27,10.40896
2023-12-28,10.35969
2023-12-29,7.3417
2023-12-30,5.22296
2023-12-31,3.7078
2024-01-01,4.39763
2024-01-02,6.54101
2024-01-03,10.77851
2024-01-04,8.52426
2024-01-05,7.9453
2024-01-06,5.74033
2024-01-07,4.18822
2024-01-08,6.62724
2024-01-09,9.85464
2024-01-10,9.73146
2024-01-11,9.30032
2024-01-12,10.96329
2024-01-13,7.29243
2024-01-14,3.97881
2024-01-15,6.23306
2024-01-16,6.78738
2024-01-17,8.77063
2024-01-18,8.85686
2024-01-19,8.89381
2024-01-20,6.60261
2024-01-21,3.79403
2024-01-22,6.40551
2024-01-23,9.59595
2024-01-24,9.81768
2024-01-25,9.65755
2024-01-26,9.20177
2024-01-27,5.49396
2024-01-28,3.52303
2024-01-29,6.20842
2024-01-30,9.59595
2024-01-31,16.13697
2024-02-01,11.67775
2024-02-02,10.23651
2024-02-03,7.46489
2024-02-04,4.71791
2024-02-05,7.24316
2024-02-06,9.46045
2024-02-07,9.78073
2024-02-08,9.50973
2024-02-09,8.15471
2024-02-10,14.15373
2024-02-11,5.42005
2024-02-12,8.32717
2024-02-13,11.24661
2024-02-14,9.49741
2024-02-15,9.58364
2024-02-16,10.00246
2024-02-17,6.03596
2024-02-18,3.68317
2024-02-19,5.06282
2024-02-20,7.13229
2024-02-21,8.62281
2024-02-22,8.9554
2024-02-23,9.38654
2024-02-24,5.96205
2024-02-25,3.47376
2024-02-26,6.20842
2024-02-27,8.9554
2024-02-28,7.78516
2024-02-29,7.82212
2024-03-01,6.68883
2024-03-02,6.92288
2024-03-03,4.12663
2024-03-04,6.03596
2024-03-05,9.01699
2024-03-06,8.91845
2024-03-07,8.30253
2024-03-08,8.65976
2024-03-09,5.9251
2024-03-10,3.37521
2024-03-11,5.81423
2024-03-12,8.94308
2024-03-13,9.31263
2024-03-14,9.0909
2024-03-15,7.39098
2024-03-16,5.54323
2024-03-17,3.51071
2024-03-18,5.69105
2024-03-19,7.85907
2024-03-20,7.48952
