date,저축은행적금
2023-05-30,8.13712
2023-05-31,8.55088
2023-06-01,8.52789
2023-06-02,6.81049
2023-06-03,4.00945
2023-06-04,4.76143
2023-06-05,7.84159
2023-06-06,5.62834
2023-06-07,8.57058
2023-06-08,8.36042
2023-06-09,7.9401
2023-06-10,5.06025
2023-06-11,6.07165
2023-06-12,9.59511
2023-06-13,8.91209
2023-06-14,8.91537
2023-06-15,41.19791
2023-06-16,24.63139
2023-06-17,10.9513
2023-06-18,11.64745
2023-06-19,20.02429
2023-06-20,18.31346
2023-06-21,20.08669
2023-06-22,17.22326
2023-06-23,14.78672
2023-06-24,6.7678
2023-06-25,7.00423
2023-06-26,12.04479
2023-06-27,10.41605
2023-06-28,10.07125
2023-06-29,8.85627
2023-06-30,9.28644
2023-07-01,5.95015
2023-07-02,8.38997
2023-07-03,14.25475
2023-07-04,11.58834
2023-07-05,11.18116
2023-07-06,11.56207
2023-07-07,9.09598
2023-07-08,5.50027
2023-07-09,5.68416
2023-07-10,12.68512
2023-07-11,10.80024
2023-07-12,9.77571
2023-07-13,8.90881
2023-07-14,7.62486
2023-07-15,4.67934
2023-07-16,5.51341
2023-07-17,9.08284
2023-07-18,8.52789
2023-07-19,7.55262
2023-07-20,7.43112
2023-07-21,7.43112
2023-07-22,4.28529
2023-07-23,5.29668
2023-07-24,8.20937
2023-07-25,10.3438
2023-07-26,8.91866
2023-07-27,7.63143
2023-07-28,6.82034
2023-07-29,4.37723
2023-07-30,5.10622
2023-07-31,9.77571
2023-08-01,10.86592
2023-08-02,10.50799
2023-08-03,8.77417
2023-08-04,8.79059
2023-08-05,4.65635
2023-08-06,5.69073
2023-08-07,9.4966
2023-08-08,9.27659
2023-08-09,9.13867
2023-08-10,10.40948
2023-08-11,8.75775
2023-08-12,5.61192
2023-08-13,6.01582
2023-08-14,9.07628
2023-08-15,6.67586
2023-08-16,9.6378
2023-08-17,9.96289
2023-08-18,8.87925
2023-08-19,4.81069
2023-08-20,5.36564
2023-08-21,10.00229
2023-08-22,9.24703
2023-08-23,9.39152
2023-08-24,9.18792
2023-08-25,9.71004
2023-08-26,6.00269
2023-08-27,6.16359
2023-08-28,9.95304
2023-08-29,9.6575
2023-08-30,9.39808
2023-08-31,10.33067
2023-09-01,9.12225
2023-09-02,5.23429
2023-09-03,5.58237
2023-09-04,9.50645
2023-09-05,11.53909
2023-09-06,9.19121
2023-09-07,8.71178
2023-09-08,9.27987
2023-09-09,5.6973
2023-09-10,6.01582
2023-09-11,8.95478
2023-09-12,8.54103
2023-09-13,8.19623
2023-09-14,8.61655
2023-09-15,7.96637
2023-09-16,4.96502
2023-09-17,5.31967
2023-09-18,8.85627
2023-09-19,8.46878
2023-09-20,7.91711
2023-09-21,8.63954
2023-09-22,7.20126
2023-09-23,4.87636
2023-09-24,5.39191
2023-09-25,10.52769
2023-09-26,11.83791
2023-09-27,10.97757
2023-09-28,6.37047
2023-09-29,6.42301
2023-09-30,6.28181
2023-10-01,7.70367
2023-10-02,9.5557
2023-10-03,11.66059
2023-10-04,16.5271
2023-10-05,14.84582
2023-10-06,12.12031
2023-10-07,6.5248
2023-10-08,6.4657
2023-10-09,8.34728
2023-10-10,15.6996
2023-10-11,13.53889
2023-10-12,13.24007
2023-10-13,11.26982
2023-10-14,6.89258
2023-10-15,7.86457
2023-10-16,13.88368
2023-10-17,14.34669
2023-10-18,15.28256
2023-10-19,17.81105
2023-10-20,26.88405
2023-10-21,11.64745
2023-10-22,12.21226
2023-10-23,19.64995
2023-10-24,19.97832
2023-10-25,22.69727
2023-10-26,18.1854
2023-10-27,16.54352
2023-10-28,9.38167
2023-10-29,16.29396
2023-10-30,28.74922
2023-10-31,23.03221
2023-11-01,23.18654
2023-11-02,19.68935
2023-11-03,17.2758
2023-11-04,12.30749
2023-11-05,13.50277
2023-11-06,19.70249
2023-11-07,16.59934
2023-11-08,16.15604
2023-11-09,14.49446
2023-11-10,16.04768
2023-11-11,8.96135
2023-11-12,10.14678
2023-11-13,15.90319
2023-11-14,15.77512
2023-11-15,15.54198
2023-11-16,14.64223
2023-11-17,12.84602
2023-11-18,8.14698
2023-11-19,9.35868
2023-11-20,16.16917
2023-11-21,16.36291
2023-11-22,14.19564
2023-11-23,12.22868
2023-11-24,13.9001
2023-11-25,8.63954
2023-11-26,9.03687
2023-11-27,14.19236
2023-11-28,13.21708
2023-11-29,12.05135
2023-11-30,12.75079
2023-12-01,11.78209
2023-12-02,7.54277
2023-12-03,8.71178
2023-12-04,15.79811
2023-12-05,15.02643
2023-12-06,13.51262
2023-12-07,11.72298
2023-12-08,11.59163
2023-12-09,7.61172
2023-12-10,8.48849
2023-12-11,13.61442
2023-12-12,12.55377
2023-12-13,11.39789
2023-12-14,11.87075
2023-12-15,10.62292
2023-12-16,6.09135
2023-12-17,7.40813
2023-12-18,10.8101
2023-12-19,11.64417
2023-12-20,12.24181
2023-12-21,12.31734
2023-12-22,12.73437
2023-12-23,7.68068
2023-12-24,6.86303
2023-12-25,8.22579
2023-12-26,15.59452
2023-12-27,14.60283
2023-12-28,13.55859
2023-12-29,13.08245
2023-12-30,8.79059
2023-12-31,9.70019
2024-01-01,14.14638
2024-01-02,20.83538
2024-01-03,18.3266
2024-01-04,17.02952
2024-01-05,16.7504
2024-01-06,10.59008
2024-01-07,12.45854
2024-01-08,17.49909
2024-01-09,17.66656
2024-01-10,19.50218
2024-01-11,16.93757
2024-01-12,14.01832
2024-01-13,9.293
2024-01-14,11.3355
2024-01-15,16.6092
2024-01-16,15.23987
2024-01-17,15.44347
2024-01-18,16.49426
2024-01-19,14.29744
2024-01-20,9.99573
2024-01-21,11.72626
2024-01-22,15.46974
2024-01-23,13.30903
2024-01-24,16.04439
2024-01-25,26.72971
2024-01-26,17.73881
2024-01-27,11.54894
2024-01-28,12.59646
2024-01-29,21.53154
2024-01-30,20.84523
2024-01-31,20.75329
2024-02-01,19.70905
2024-02-02,18.07046
2024-02-03,9.75273
2024-02-04,12.87229
2024-02-05,19.08514
2024-02-06,16.12977
2024-02-07,13.42396
2024-02-08,14.39267
2024-02-09,9.68705
2024-02-10,9.63451
2024-02-11,10.32738
2024-02-12,13.07588
2024-02-13,20.74015
2024-02-14,17.2758
2024-02-15,16.6683
2024-02-16,14.26788
2024-02-17,9.15509
2024-02-18,10.67218
2024-02-19,16.03782
2024-02-20,18.23794
2024-02-21,29.30088
2024-02-22,31.66518
2024-02-23,31.015
2024-02-24,15.86379
2024-02-25,18.29048
2024-02-26,30.06928
2024-02-27,22.84832
2024-02-28,23.5182
2024-02-29,20.41178
2024-03-01,13.42396
2024-03-02,11.40774
2024-03-03,12.62929
2024-03-04,20.98315
2024-03-05,20.26072
2024-03-06,17.64686
2024-03-07,14.74074
2024-03-08,14.6685
2024-03-09,8.77417
2024-03-10,10.26499
2024-03-11,14.01832
2024-03-12,13.81801
2024-03-13,12.67527
2024-03-14,10.92174
2024-03-15,12.05792
2024-03-16,7.72009
2024-03-17,8.91209
2024-03-18,13.355
2024-03-19,12.88871
2024-03-20,14.05116
