date,이익
2023-05-30,50.19815
2023-05-31,39.89431
2023-06-01,38.70541
2023-06-02,38.83751
2023-06-03,26.94848
2023-06-04,33.6856
2023-06-05,36.98811
2023-06-06,38.57331
2023-06-07,55.35006
2023-06-08,66.57859
2023-06-09,47.02774
2023-06-10,32.36459
2023-06-11,31.04359
2023-06-12,48.08454
2023-06-13,49.00924
2023-06-14,46.63143
2023-06-15,42.40422
2023-06-16,43.98943
2023-06-17,42.93262
2023-06-18,30.91149
2023-06-19,40.95112
2023-06-20,37.51651
2023-06-21,35.2708
2023-06-22,38.96961
2023-06-23,32.23249
2023-06-24,24.43857
2023-06-25,31.57199
2023-06-26,36.72391
2023-06-27,37.51651
2023-06-28,33.02509
2023-06-29,30.91149
2023-06-30,25.36327
2023-07-01,18.75825
2023-07-02,27.47688
2023-07-03,34.8745
2023-07-04,34.4782
2023-07-05,30.91149
2023-07-06,31.43989
2023-07-07,25.75957
2023-07-08,18.49405
2023-07-09,17.30515
2023-07-10,31.70409
2023-07-11,28.00528
2023-07-12,30.11889
2023-07-13,31.17569
2023-07-14,25.23117
2023-07-15,17.43725
2023-07-16,20.21136
2023-07-17,30.91149
2023-07-18,28.53368
2023-07-19,24.83487
2023-07-20,24.96697
2023-07-21,23.11756
2023-07-22,17.17305
2023-07-23,13.87054
2023-07-24,22.19286
2023-07-25,23.38177
2023-07-26,26.68428
2023-07-27,26.28797
2023-07-28,22.72126
2023-07-29,15.58784
2023-07-30,17.04095
2023-07-31,23.91017
2023-08-01,27.47688
2023-08-02,24.70277
2023-08-03,27.21268
2023-08-04,25.49537
2023-08-05,16.38044
2023-08-06,17.83355
2023-08-07,27.08058
2023-08-08,29.85468
2023-08-09,32.62879
2023-08-10,31.57199
2023-08-11,26.81638
2023-08-12,27.60898
2023-08-13,22.06076
2023-08-14,24.57067
2023-08-15,19.15455
2023-08-16,22.98546
2023-08-17,25.75957
2023-08-18,24.04227
2023-08-19,19.02245
2023-08-20,21.92866
2023-08-21,29.72258
2023-08-22,27.21268
2023-08-23,30.51519
2023-08-24,22.72126
2023-08-25,24.17437
2023-08-26,18.36195
2023-08-27,17.56935
2023-08-28,25.36327
2023-08-29,29.72258
2023-08-30,31.30779
2023-08-31,24.96697
2023-09-01,22.32496
2023-09-02,17.83355
2023-09-03,18.89035
2023-09-04,28.92998
2023-09-05,26.55217
2023-09-06,23.38177
2023-09-07,31.04359
2023-09-08,31.83619
2023-09-09,32.76089
2023-09-10,22.06076
2023-09-11,28.00528
2023-09-12,28.92998
2023-09-13,31.30779
2023-09-14,26.42007
2023-09-15,27.34478
2023-09-16,18.49405
2023-09-17,24.30647
2023-09-18,28.92998
2023-09-19,33.8177
2023-09-20,33.8177
2023-09-21,33.5535
2023-09-22,30.38309
2023-09-23,21.13606
2023-09-24,22.45706
2023-09-25,28.00528
2023-09-26,23.91017
2023-09-27,22.72126
2023-09-28,18.89035
2023-09-29,15.85204
2023-09-30,16.64464
2023-10-01,20.47556
2023-10-02,22.45706
2023-10-03,25.75957
2023-10-04,29.32628
2023-10-05,30.11889
2023-10-06,27.47688
2023-10-07,23.24966
2023-10-08,25.49537
2023-10-09,27.21268
2023-10-10,29.98678
2023-10-11,34.4782
2023-10-12,33.4214
2023-10-13,30.25099
2023-10-14,21.00396
2023-10-15,24.43857
2023-10-16,41.87582
2023-10-17,34.0819
2023-10-18,36.1955
2023-10-19,35.7992
2023-10-20,33.5535
2023-10-21,23.91017
2023-10-22,23.24966
2023-10-23,36.1955
2023-10-24,28.66578
2023-10-25,29.72258
2023-10-26,33.5535
2023-10-27,28.26948
2023-10-28,21.13606
2023-10-29,30.11889
2023-10-30,37.38441
2023-10-31,37.91281
2023-11-01,36.72391
2023-11-02,37.51651
2023-11-03,28.26948
2023-11-04,16.90885
2023-11-05,25.23117
2023-11-06,35.2708
2023-11-07,35.7992
2023-11-08,32.89299
2023-11-09,35.535
2023-11-10,29.45838
2023-11-11,24.30647
2023-11-12,23.77807
2023-11-13,34.8745
2023-11-14,33.5535
2023-11-15,36.72391
2023-11-16,32.10039
2023-11-17,31.83619
2023-11-18,19.55085
2023-11-19,27.60898
2023-11-20,34.214
2023-11-21,40.42272
2023-11-22,35.9313
2023-11-23,35.2708
2023-11-24,30.25099
2023-11-25,23.24966
2023-11-26,27.60898
2023-11-27,38.57331
2023-11-28,37.25231
2023-11-29,36.98811
2023-11-30,35.9313
2023-12-01,32.10039
2023-12-02,28.79788
2023-12-03,21.79656
2023-12-04,29.59048
2023-12-05,33.02509
2023-12-06,36.1955
2023-12-07,39.23381
2023-12-08,29.19418
2023-12-09,16.11624
2023-12-10,23.11756
2023-12-11,32.10039
2023-12-12,28.26948
2023-12-13,29.85468
2023-12-14,24.17437
2023-12-15,28.00528
2023-12-16,19.15455
2023-12-17,19.94715
2023-12-18,27.21268
2023-12-19,23.64597
2023-12-20,28.53368
2023-12-21,27.60898
2023-12-22,22.45706
2023-12-23,17.96565
2023-12-24,15.98414
2023-12-25,12.68163
2023-12-26,22.19286
2023-12-27,24.43857
2023-12-28,24.70277
2023-12-29,19.28665
2023-12-30,14.53104
2023-12-31,14.39894
2024-01-01,17.17305
2024-01-02,21.79656
2024-01-03,26.28797
2024-01-04,28.00528
2024-01-05,25.09907
2024-01-06,17.17305
2024-01-07,18.89035
2024-01-08,23.77807
2024-01-09,28.79788
2024-01-10,28.00528
2024-01-11,29.06208
2024-01-12,24.17437
2024-01-13,22.19286
2024-01-14,21.66446
2024-01-15,28.79788
2024-01-16,28.40158
2024-01-17,31.83619
2024-01-18,35.535
2024-01-19,27.47688
2024-01-20,19.68295
2024-01-21,21.92866
2024-01-22,32.23249
2024-01-23,32.62879
2024-01-24,30.91149
2024-01-25,30.38309
2024-01-26,30.77939
2024-01-27,22.06076
2024-01-28,25.36327
2024-01-29,31.96829
2024-01-30,29.59048
2024-01-31,29.45838
2024-02-01,29.19418
2024-02-02,26.94848
2024-02-03,21.13606
2024-02-04,24.83487
2024-02-05,30.38309
2024-02-06,33.6856
2024-02-07,29.45838
2024-02-08,26.55217
2024-02-09,20.34346
2024-02-10,21.40026
2024-02-11,21.66446
2024-02-12,23.64597
2024-02-13,33.28929
2024-02-14,34.214
2024-02-15,39.49801
2024-02-16,42.40422
2024-02-17,29.59048
2024-02-18,23.24966
2024-02-19,37.51651
2024-02-20,33.15719
2024-02-21,29.72258
2024-02-22,28.26948
2024-02-23,28.00528
2024-02-24,22.72126
2024-02-25,17.96565
2024-02-26,26.02377
2024-02-27,29.32628
2024-02-28,29.45838
2024-02-29,26.81638
2024-03-01,24.04227
2024-03-02,21.92866
2024-03-03,21.66446
2024-03-04,31.30779
2024-03-05,31.70409
2024-03-06,31.17569
2024-03-07,31.96829
2024-03-08,26.55217
2024-03-09,24.43857
2024-03-10,27.21268
2024-03-11,30.51519
2024-03-12,31.30779
2024-03-13,29.06208
2024-03-14,32.62879
2024-03-15,23.24966
2024-03-16,23.91017
2024-03-17,23.24966
2024-03-18,41.21532
2024-03-19,35.1387
2024-03-20,31.30779
