date,NAVER주가
2023-05-29,1.28834
2023-05-30,5.56196
2023-05-31,5.84533
2023-06-01,6.97881
2023-06-02,5.78602
2023-06-03,1.70022
2023-06-04,1.63432
2023-06-05,5.74318
2023-06-06,1.50581
2023-06-07,5.77613
2023-06-08,5.67069
2023-06-09,5.19292
2023-06-10,1.14666
2023-06-11,1.24221
2023-06-12,5.19292
2023-06-13,6.02326
2023-06-14,5.84862
2023-06-15,6.86348
2023-06-16,6.36594
2023-06-17,1.49263
2023-06-18,1.68374
2023-06-19,6.93927
2023-06-20,6.04632
2023-06-21,22.33352
2023-06-22,8.68562
2023-06-23,9.025
2023-06-24,1.96382
2023-06-25,1.55194
2023-06-26,6.04632
2023-06-27,7.36103
2023-06-28,7.00517
2023-06-29,5.87828
2023-06-30,7.06777
2023-07-01,1.47286
2023-07-02,1.44321
2023-07-03,10.36277
2023-07-04,6.43843
2023-07-05,5.54219
2023-07-06,14.62321
2023-07-07,6.37912
2023-07-08,1.19938
2023-07-09,1.06428
2023-07-10,5.10066
2023-07-11,5.85521
2023-07-12,6.86348
2023-07-13,6.31981
2023-07-14,6.70203
2023-07-15,1.69033
2023-07-16,1.24221
2023-07-17,6.1287
2023-07-18,6.33299
2023-07-19,4.99522
2023-07-20,4.65583
2023-07-21,4.71514
2023-07-22,1.35095
2023-07-23,1.17302
2023-07-24,5.06771
2023-07-25,5.77284
2023-07-26,6.9195
2023-07-27,12.17503
2023-07-28,6.31322
2023-07-29,1.37401
2023-07-30,1.45968
2023-07-31,27.51326
2023-08-01,21.27252
2023-08-02,8.60983
2023-08-03,7.76302
2023-08-04,14.78796
2023-08-05,1.67386
2023-08-06,1.59807
2023-08-07,24.3204
2023-08-08,11.50285
2023-08-09,8.73175
2023-08-10,7.41375
2023-08-11,6.60318
2023-08-12,1.54206
2023-08-13,1.58819
2023-08-14,6.40218
2023-08-15,1.59148
2023-08-16,7.95413
2023-08-17,7.02164
2023-08-18,6.87007
2023-08-19,1.52888
2023-08-20,1.26198
2023-08-21,6.67896
2023-08-22,8.08263
2023-08-23,6.54716
2023-08-24,29.40129
2023-08-25,27.69778
2023-08-26,3.70687
2023-08-27,2.38228
2023-08-28,6.84701
2023-08-29,6.77452
2023-08-30,6.42525
2023-08-31,6.33299
2023-09-01,6.17483
2023-09-02,1.27516
2023-09-03,1.03463
2023-09-04,7.69382
2023-09-05,5.81897
2023-09-06,6.41207
2023-09-07,9.14362
2023-09-08,5.85192
2023-09-09,1.56183
2023-09-10,1.69692
2023-09-11,5.9969
2023-09-12,10.48139
2023-09-13,7.33796
2023-09-14,6.96892
2023-09-15,7.34785
2023-09-16,1.65738
2023-09-17,1.37072
2023-09-18,6.77781
2023-09-19,5.38073
2023-09-20,5.45322
2023-09-21,7.07436
2023-09-22,5.81567
2023-09-23,1.62114
2023-09-24,1.37072
2023-09-25,5.91123
2023-09-26,7.50271
2023-09-27,5.43016
2023-09-28,1.19279
2023-09-29,1.13348
2023-09-30,1.14336
2023-10-01,1.22244
2023-10-02,1.65738
2023-10-03,1.23892
2023-10-04,8.64937
2023-10-05,6.84042
2023-10-06,5.74977
2023-10-07,1.60466
2023-10-08,1.39049
2023-10-09,1.53217
2023-10-10,6.23084
2023-10-11,5.6641
2023-10-12,4.94579
2023-10-13,4.35269
2023-10-14,1.65079
2023-10-15,1.25869
2023-10-16,5.71682
2023-10-17,5.26541
2023-10-18,5.46311
2023-10-19,10.10906
2023-10-20,12.20468
2023-10-21,3.96718
2023-10-22,2.6986
2023-10-23,12.41886
2023-10-24,13.18
2023-10-25,9.11067
2023-10-26,11.69066
2023-10-27,7.04141
2023-10-28,2.30979
2023-10-29,2.4383
2023-10-30,6.15506
2023-10-31,10.19143
2023-11-01,7.88823
2023-11-02,7.69382
2023-11-03,17.58871
2023-11-04,3.09071
2023-11-05,3.2917
2023-11-06,11.65771
2023-11-07,8.15183
2023-11-08,6.61965
2023-11-09,6.70862
2023-11-10,5.58832
2023-11-11,1.68374
2023-11-12,1.28175
2023-11-13,6.0628
2023-11-14,6.93597
2023-11-15,8.01014
2023-11-16,6.56693
2023-11-17,4.62288
2023-11-18,1.19938
2023-11-19,1.10712
2023-11-20,5.76295
2023-11-21,7.26547
2023-11-22,7.46317
2023-11-23,6.28027
2023-11-24,5.35437
2023-11-25,1.22903
2023-11-26,1.10053
2023-11-27,6.34617
2023-11-28,6.389
2023-11-29,5.92111
2023-11-30,6.26379
2023-12-01,4.46472
2023-12-02,1.37072
2023-12-03,1.29493
2023-12-04,7.8421
2023-12-05,8.5637
2023-12-06,8.27374
2023-12-07,9.34791
2023-12-08,10.7417
2023-12-09,3.02481
2023-12-10,2.87983
2023-12-11,7.76631
2023-12-12,7.83551
2023-12-13,6.24732
2023-12-14,14.93953
2023-12-15,9.91795
2023-12-16,2.64918
2023-12-17,2.49102
2023-12-18,7.55214
2023-12-19,7.34785
2023-12-20,8.48462
2023-12-21,7.88164
2023-12-22,7.12379
2023-12-23,1.90121
2023-12-24,1.63102
2023-12-25,1.68374
2023-12-26,8.44838
2023-12-27,12.53748
2023-12-28,8.65926
2023-12-29,3.86833
2023-12-30,1.89133
2023-12-31,1.78589
2024-01-01,1.95393
2024-01-02,13.53586
2024-01-03,7.99367
2024-01-04,8.79435
2024-01-05,5.78272
2024-01-06,1.49593
2024-01-07,1.3839
2024-01-08,10.76476
2024-01-09,9.93113
2024-01-10,9.21282
2024-01-11,9.69389
2024-01-12,5.9277
2024-01-13,1.43991
2024-01-14,1.56512
2024-01-15,6.56364
2024-01-16,6.84371
2024-01-17,8.44179
2024-01-18,6.97881
2024-01-19,6.33628
2024-01-20,1.50911
2024-01-21,1.32129
2024-01-22,6.82724
2024-01-23,5.90134
2024-01-24,5.4005
2024-01-25,6.02326
2024-01-26,5.74318
2024-01-27,1.21585
2024-01-28,1.21915
2024-01-29,5.83874
2024-01-30,6.1913
2024-01-31,9.74661
2024-02-01,7.53237
2024-02-02,35.10824
2024-02-03,6.2605
2024-02-04,4.72173
2024-02-05,24.16554
2024-02-06,9.25236
2024-02-07,7.7762
2024-02-08,6.79758
2024-02-09,1.94405
2024-02-10,1.83861
2024-02-11,1.66397
2024-02-12,1.96052
2024-02-13,8.15512
2024-02-14,7.68064
2024-02-15,9.97726
2024-02-16,7.5785
2024-02-17,1.46298
2024-02-18,1.23233
2024-02-19,6.16824
2024-02-20,5.21928
2024-02-21,5.0051
2024-02-22,5.7959
2024-02-23,5.74977
2024-02-24,1.3806
2024-02-25,1.318
2024-02-26,5.87498
2024-02-27,5.90464
2024-02-28,6.06609
2024-02-29,15.45685
2024-03-01,2.98856
2024-03-02,1.94405
2024-03-03,2.75462
2024-03-04,10.04975
2024-03-05,11.64124
2024-03-06,8.0398
2024-03-07,8.06945
2024-03-08,8.02003
2024-03-09,2.25707
2024-03-10,1.95723
2024-03-11,9.1601
2024-03-12,8.58677
2024-03-13,8.65267
2024-03-14,8.84378
2024-03-15,7.37421
2024-03-16,2.74144
2024-03-17,1.74635
2024-03-18,11.14699
2024-03-19,6.36923
2024-03-20,6.29015
