date,CMA금리비교
2023-05-29,28.52644
2023-05-30,41.68765
2023-05-31,44.14357
2023-06-01,42.63224
2023-06-02,38.60201
2023-06-03,24.37027
2023-06-04,28.14861
2023-06-05,39.9874
2023-06-06,29.59697
2023-06-07,38.60201
2023-06-08,37.0277
2023-06-09,38.47607
2023-06-10,24.11838
2023-06-11,24.87405
2023-06-12,43.32493
2023-06-13,39.92443
2023-06-14,38.41309
2023-06-15,38.53904
2023-06-16,39.92443
2023-06-17,25.37783
2023-06-18,25.25188
2023-06-19,35.76826
2023-06-20,34.94962
2023-06-21,37.0277
2023-06-22,35.8942
2023-06-23,44.83627
2023-06-24,26.5743
2023-06-25,26.70025
2023-06-26,39.92443
2023-06-27,48.1738
2023-06-28,55.73047
2023-06-29,46.47355
2023-06-30,51.51133
2023-07-01,34.69773
2023-07-02,40.86901
2023-07-03,54.09319
2023-07-04,55.47858
2023-07-05,56.98992
2023-07-06,50.18891
2023-07-07,44.20654
2023-07-08,27.58186
2023-07-09,34.31989
2023-07-10,55.28967
2023-07-11,51.63727
2023-07-12,46.3476
2023-07-13,54.534
2023-07-14,49.81108
2023-07-15,34.63476
2023-07-16,38.09823
2023-07-17,53.46347
2023-07-18,54.21914
2023-07-19,43.19899
2023-07-20,49.11838
2023-07-21,44.39546
2023-07-22,27.32997
2023-07-23,30.6675
2023-07-24,39.86146
2023-07-25,46.3476
2023-07-26,37.21662
2023-07-27,38.66498
2023-07-28,37.65743
2023-07-29,25.50377
2023-07-30,28.33753
2023-07-31,40.42821
2023-08-01,44.14357
2023-08-02,37.21662
2023-08-03,33.87909
2023-08-04,36.90176
2023-08-05,21.28463
2023-08-06,23.74055
2023-08-07,34.44584
2023-08-08,35.39042
2023-08-09,34.25692
2023-08-10,36.46095
2023-08-11,37.97229
2023-08-12,22.10327
2023-08-13,24.81108
2023-08-14,35.70528
2023-08-15,29.84886
2023-08-16,41.75062
2023-08-17,37.15365
2023-08-18,40.93198
2023-08-19,26.88916
2023-08-20,25.94458
2023-08-21,37.7204
2023-08-22,38.97984
2023-08-23,36.39798
2023-08-24,37.15365
2023-08-25,42.82115
2023-08-26,33.12342
2023-08-27,34.88664
2023-08-28,43.57682
2023-08-29,42.50629
2023-08-30,43.57682
2023-08-31,44.01763
2023-09-01,45.15113
2023-09-02,29.65994
2023-09-03,28.4005
2023-09-04,47.22921
2023-09-05,43.19899
2023-09-06,39.86146
2023-09-07,41.37279
2023-09-08,36.46095
2023-09-09,25.75566
2023-09-10,29.28211
2023-09-11,44.96221
2023-09-12,38.79093
2023-09-13,38.28715
2023-09-14,39.10579
2023-09-15,38.97984
2023-09-16,29.97481
2023-09-17,30.47858
2023-09-18,40.61712
2023-09-19,40.6801
2023-09-20,36.20906
2023-09-21,38.47607
2023-09-22,36.77581
2023-09-23,27.39294
2023-09-24,31.54911
2023-09-25,45.84382
2023-09-26,66.87657
2023-09-27,50.62972
2023-09-28,30.60453
2023-09-29,30.47858
2023-09-30,26.38539
2023-10-01,32.9345
2023-10-02,37.97229
2023-10-03,48.23677
2023-10-04,64.60957
2023-10-05,51.25944
2023-10-06,52.39294
2023-10-07,31.29722
2023-10-08,33.18639
2023-10-09,39.48362
2023-10-10,51.07052
2023-10-11,53.33753
2023-10-12,51.5743
2023-10-13,52.267
2023-10-14,33.87909
2023-10-15,39.9874
2023-10-16,53.27455
2023-10-17,54.65994
2023-10-18,48.29974
2023-10-19,60.70528
2023-10-20,52.45591
2023-10-21,34.82367
2023-10-22,35.51637
2023-10-23,55.16372
2023-10-24,66.8136
2023-10-25,58.37531
2023-10-26,54.65994
2023-10-27,49.18136
2023-10-28,31.48614
2023-10-29,34.31989
2023-10-30,60.95717
2023-10-31,55.54156
2023-11-01,50.4408
2023-11-02,43.13602
2023-11-03,43.32493
2023-11-04,31.61209
2023-11-05,28.8413
2023-11-06,43.95465
2023-11-07,42.9471
2023-11-08,38.72795
2023-11-09,39.48362
2023-11-10,39.54659
2023-11-11,30.98236
2023-11-12,35.70528
2023-11-13,48.55163
2023-11-14,45.71788
2023-11-15,45.34005
2023-11-16,44.64735
2023-11-17,39.60957
2023-11-18,32.17884
2023-11-19,29.15617
2023-11-20,44.20654
2023-11-21,54.28211
2023-11-22,45.34005
2023-11-23,37.53148
2023-11-24,44.45843
2023-11-25,31.10831
2023-11-26,31.61209
2023-11-27,49.68513
2023-11-28,49.68513
2023-11-29,48.04785
2023-11-30,49.43324
2023-12-01,46.15869
2023-12-02,29.40806
2023-12-03,33.87909
2023-12-04,47.22921
2023-12-05,46.91435
2023-12-06,56.29722
2023-12-07,48.11083
2023-12-08,44.52141
2023-12-09,35.8942
2023-12-10,36.20906
2023-12-11,47.98488
2023-12-12,46.22166
2023-12-13,47.22921
2023-12-14,48.6146
2023-12-15,46.15869
2023-12-16,33.43828
2023-12-17,36.90176
2023-12-18,47.67002
2023-12-19,58.69017
2023-12-20,49.18136
2023-12-21,53.90428
2023-12-22,60.26448
2023-12-23,43.01007
2023-12-24,32.24181
2023-12-25,40.36523
2023-12-26,60.83123
2023-12-27,65.55415
2023-12-28,67.44332
2023-12-29,63.97984
2023-12-30,41.8136
2023-12-31,41.24685
2024-01-01,50.62972
2024-01-02,79.91183
2024-01-03,71.91435
2024-01-04,68.13602
2024-01-05,65.30226
2024-01-06,43.26196
2024-01-07,45.40302
2024-01-08,64.04282
2024-01-09,57.17884
2024-01-10,59.19395
2024-01-11,62.78337
2024-01-12,55.85642
2024-01-13,39.86146
2024-01-14,41.05793
2024-01-15,57.55667
2024-01-16,57.80856
2024-01-17,60.57934
2024-01-18,56.48614
2024-01-19,66.24685
2024-01-20,41.05793
2024-01-21,45.34005
2024-01-22,71.41057
2024-01-23,61.96473
2024-01-24,62.78337
2024-01-25,72.4811
2024-01-26,68.13602
2024-01-27,49.37027
2024-01-28,47.29219
2024-01-29,67.63224
2024-01-30,72.73299
2024-01-31,73.23677
2024-02-01,69.71032
2024-02-02,70.78085
2024-02-03,39.73551
2024-02-04,45.15113
2024-02-05,67.2544
2024-02-06,63.09823
2024-02-07,55.79345
2024-02-08,56.61209
2024-02-09,44.0806
2024-02-10,38.97984
2024-02-11,44.45843
2024-02-12,52.51889
2024-02-13,72.0403
2024-02-14,62.46851
2024-02-15,67.88413
2024-02-16,68.95465
2024-02-17,41.62468
2024-02-18,49.05541
2024-02-19,74.18136
2024-02-20,65.80604
2024-02-21,79.03022
2024-02-22,79.15617
2024-02-23,85.64231
2024-02-24,59.13098
2024-02-25,55.16372
2024-02-26,80.16372
2024-02-27,74.87405
2024-02-28,74.18136
2024-02-29,76.70025
2024-03-01,54.09319
2024-03-02,48.92947
2024-03-03,50.0
2024-03-04,64.92443
2024-03-05,63.60201
2024-03-06,58.06045
2024-03-07,62.97229
2024-03-08,57.30478
2024-03-09,41.68765
2024-03-10,40.23929
2024-03-11,53.08564
2024-03-12,57.11586
2024-03-13,55.91939
2024-03-14,55.35264
2024-03-15,54.40806
2024-03-16,37.27959
2024-03-17,35.95717
2024-03-18,46.41057
2024-03-19,53.21158
2024-03-20,51.00755
