date,세무사상담
2023-05-29,36.94267
2023-05-30,72.61146
2023-05-31,71.33757
2023-06-01,40.12738
2023-06-02,38.8535
2023-06-03,19.10828
2023-06-04,19.74522
2023-06-05,43.3121
2023-06-06,19.74522
2023-06-07,62.42038
2023-06-08,36.30573
2023-06-09,36.94267
2023-06-10,15.28662
2023-06-11,14.01273
2023-06-12,57.32484
2023-06-13,44.58598
2023-06-14,60.50955
2023-06-15,30.57324
2023-06-16,35.03184
2023-06-17,11.46496
2023-06-18,12.73885
2023-06-19,60.50955
2023-06-20,43.94904
2023-06-21,51.59235
2023-06-22,40.76433
2023-06-23,50.31847
2023-06-24,8.28025
2023-06-25,12.73885
2023-06-26,49.04458
2023-06-27,39.49044
2023-06-28,37.57961
2023-06-29,46.49681
2023-06-30,33.75796
2023-07-01,14.64968
2023-07-02,16.5605
2023-07-03,50.95541
2023-07-04,52.22929
2023-07-05,42.67515
2023-07-06,53.50318
2023-07-07,39.49044
2023-07-08,26.75159
2023-07-09,20.38216
2023-07-10,57.32484
2023-07-11,42.67515
2023-07-12,49.04458
2023-07-13,59.87261
2023-07-14,45.22292
2023-07-15,9.55414
2023-07-16,21.0191
2023-07-17,39.49044
2023-07-18,56.68789
2023-07-19,42.67515
2023-07-20,38.8535
2023-07-21,33.75796
2023-07-22,23.56687
2023-07-23,19.10828
2023-07-24,51.59235
2023-07-25,42.67515
2023-07-26,43.94904
2023-07-27,48.40764
2023-07-28,31.84713
2023-07-29,12.73885
2023-07-30,8.91719
2023-07-31,36.94267
2023-08-01,38.21656
2023-08-02,44.58598
2023-08-03,29.29936
2023-08-04,35.66878
2023-08-05,17.19745
2023-08-06,21.65605
2023-08-07,44.58598
2023-08-08,43.94904
2023-08-09,37.57961
2023-08-10,32.48407
2023-08-11,28.66242
2023-08-12,21.65605
2023-08-13,17.19745
2023-08-14,39.49044
2023-08-15,19.10828
2023-08-16,54.77707
2023-08-17,42.67515
2023-08-18,26.11464
2023-08-19,16.5605
2023-08-20,21.0191
2023-08-21,49.68152
2023-08-22,41.40127
2023-08-23,33.75796
2023-08-24,43.3121
2023-08-25,35.03184
2023-08-26,22.92993
2023-08-27,19.10828
2023-08-28,35.03184
2023-08-29,45.22292
2023-08-30,42.67515
2023-08-31,35.03184
2023-09-01,24.84076
2023-09-02,11.46496
2023-09-03,17.19745
2023-09-04,36.30573
2023-09-05,49.68152
2023-09-06,24.84076
2023-09-07,42.67515
2023-09-08,40.12738
2023-09-09,15.92356
2023-09-10,14.01273
2023-09-11,61.78343
2023-09-12,49.68152
2023-09-13,32.48407
2023-09-14,28.66242
2023-09-15,22.29299
2023-09-16,15.28662
2023-09-17,12.73885
2023-09-18,36.30573
2023-09-19,36.94267
2023-09-20,39.49044
2023-09-21,28.02547
2023-09-22,36.30573
2023-09-23,10.82802
2023-09-24,19.10828
2023-09-25,38.21656
2023-09-26,30.57324
2023-09-27,29.29936
2023-09-28,10.19108
2023-09-29,9.55414
2023-09-30,20.38216
2023-10-01,14.01273
2023-10-02,15.92356
2023-10-03,19.74522
2023-10-04,50.95541
2023-10-05,35.03184
2023-10-06,47.13375
2023-10-07,18.47133
2023-10-08,10.82802
2023-10-09,20.38216
2023-10-10,39.49044
2023-10-11,33.75796
2023-10-12,40.76433
2023-10-13,29.29936
2023-10-14,15.92356
2023-10-15,17.83439
2023-10-16,54.77707
2023-10-17,46.49681
2023-10-18,45.22292
2023-10-19,28.66242
2023-10-20,35.03184
2023-10-21,12.10191
2023-10-22,18.47133
2023-10-23,42.03821
2023-10-24,28.02547
2023-10-25,40.12738
2023-10-26,50.31847
2023-10-27,41.40127
2023-10-28,13.37579
2023-10-29,14.01273
2023-10-30,54.14012
2023-10-31,54.77707
2023-11-01,42.67515
2023-11-02,43.3121
2023-11-03,24.20382
2023-11-04,12.10191
2023-11-05,12.10191
2023-11-06,38.8535
2023-11-07,36.30573
2023-11-08,29.9363
2023-11-09,41.40127
2023-11-10,32.48407
2023-11-11,14.01273
2023-11-12,18.47133
2023-11-13,40.76433
2023-11-14,28.66242
2023-11-15,44.58598
2023-11-16,37.57961
2023-11-17,33.75796
2023-11-18,10.82802
2023-11-19,5.09554
2023-11-20,43.3121
2023-11-21,50.31847
2023-11-22,31.84713
2023-11-23,32.48407
2023-11-24,37.57961
2023-11-25,28.02547
2023-11-26,17.83439
2023-11-27,51.59235
2023-11-28,52.86624
2023-11-29,43.94904
2023-11-30,38.21656
2023-12-01,33.75796
2023-12-02,17.83439
2023-12-03,17.83439
2023-12-04,47.7707
2023-12-05,44.58598
2023-12-06,46.49681
2023-12-07,36.94267
2023-12-08,31.21019
2023-12-09,18.47133
2023-12-10,21.0191
2023-12-11,38.8535
2023-12-12,45.85987
2023-12-13,36.94267
2023-12-14,41.40127
2023-12-15,36.94267
2023-12-16,19.74522
2023-12-17,17.83439
2023-12-18,40.12738
2023-12-19,38.21656
2023-12-20,33.12101
2023-12-21,32.48407
2023-12-22,26.75159
2023-12-23,15.92356
2023-12-24,19.74522
2023-12-25,17.83439
2023-12-26,43.3121
2023-12-27,38.21656
2023-12-28,50.95541
2023-12-29,33.75796
2023-12-30,15.92356
2023-12-31,9.55414
2024-01-01,19.10828
2024-01-02,41.40127
2024-01-03,38.8535
2024-01-04,41.40127
2024-01-05,45.85987
2024-01-06,26.11464
2024-01-07,21.0191
2024-01-08,57.96178
2024-01-09,57.96178
2024-01-10,55.41401
2024-01-11,49.04458
2024-01-12,28.02547
2024-01-13,24.84076
2024-01-14,27.38853
2024-01-15,66.87898
2024-01-16,54.14012
2024-01-17,62.42038
2024-01-18,59.23566
2024-01-19,68.7898
2024-01-20,26.75159
2024-01-21,31.84713
2024-01-22,73.88535
2024-01-23,87.89808
2024-01-24,73.88535
2024-01-25,47.7707
2024-01-26,54.77707
2024-01-27,28.66242
2024-01-28,26.11464
2024-01-29,56.05095
2024-01-30,66.87898
2024-01-31,56.68789
2024-02-01,56.05095
2024-02-02,33.75796
2024-02-03,22.29299
2024-02-04,21.65605
2024-02-05,62.42038
2024-02-06,54.77707
2024-02-07,52.86624
2024-02-08,32.48407
2024-02-09,10.82802
2024-02-10,24.20382
2024-02-11,18.47133
2024-02-12,28.66242
2024-02-13,59.87261
2024-02-14,63.69426
2024-02-15,59.87261
2024-02-16,50.95541
2024-02-17,22.92993
2024-02-18,24.84076
2024-02-19,69.42675
2024-02-20,56.68789
2024-02-21,55.41401
2024-02-22,55.41401
2024-02-23,45.22292
2024-02-24,32.48407
2024-02-25,26.11464
2024-02-26,58.59872
2024-02-27,50.95541
2024-02-28,64.96815
2024-02-29,45.22292
2024-03-01,22.92993
2024-03-02,28.02547
2024-03-03,19.10828
2024-03-04,58.59872
2024-03-05,51.59235
2024-03-06,30.57324
2024-03-07,42.67515
2024-03-08,45.22292
2024-03-09,29.29936
2024-03-10,29.9363
2024-03-11,81.52866
2024-03-12,42.03821
2024-03-13,54.77707
2024-03-14,36.94267
2024-03-15,45.22292
2024-03-16,24.20382
2024-03-17,13.37579
2024-03-18,54.77707
2024-03-19,40.12738
2024-03-20,37.57961
