date,24K금시세
2023-05-30,36.25759
2023-05-31,37.03523
2023-06-01,38.3232
2023-06-02,32.61239
2023-06-03,27.4362
2023-06-04,24.27703
2023-06-05,37.08383
2023-06-06,28.14094
2023-06-07,34.26488
2023-06-08,32.56379
2023-06-09,35.77156
2023-06-10,31.66464
2023-06-11,27.80072
2023-06-12,36.30619
2023-06-13,36.08748
2023-06-14,38.97934
2023-06-15,38.59052
2023-06-16,34.92102
2023-06-17,29.86634
2023-06-18,24.73876
2023-06-19,36.96233
2023-06-20,33.63304
2023-06-21,33.36573
2023-06-22,32.41798
2023-06-23,30.49817
2023-06-24,25.5893
2023-06-25,24.00972
2023-06-26,32.02916
2023-06-27,33.07411
2023-06-28,31.10571
2023-06-29,31.59173
2023-06-30,30.86269
2023-07-01,26.09963
2023-07-02,23.28068
2023-07-03,29.72053
2023-07-04,30.42527
2023-07-05,30.64398
2023-07-06,32.32077
2023-07-07,27.4119
2023-07-08,24.64155
2023-07-09,22.52733
2023-07-10,31.0328
2023-07-11,30.01215
2023-07-12,30.18226
2023-07-13,32.19927
2023-07-14,29.64763
2023-07-15,27.24179
2023-07-16,23.08626
2023-07-17,32.56379
2023-07-18,31.20291
2023-07-19,31.51883
2023-07-20,30.66828
2023-07-21,32.46658
2023-07-22,24.42284
2023-07-23,22.13851
2023-07-24,31.20291
2023-07-25,30.23086
2023-07-26,27.55771
2023-07-27,26.60996
2023-07-28,25.97812
2023-07-29,24.10692
2023-07-30,21.14216
2023-07-31,27.09599
2023-08-01,27.89793
2023-08-02,27.14459
2023-08-03,27.67922
2023-08-04,26.31834
2023-08-05,24.20413
2023-08-06,21.77399
2023-08-07,29.62332
2023-08-08,28.45686
2023-08-09,28.16524
2023-08-10,28.09234
2023-08-11,27.53341
2023-08-12,24.71445
2023-08-13,22.08991
2023-08-14,28.91859
2023-08-15,24.83596
2023-08-16,33.24422
2023-08-17,27.24179
2023-08-18,27.67922
2023-08-19,23.791
2023-08-20,20.94775
2023-08-21,28.09234
2023-08-22,27.3876
2023-08-23,27.99513
2023-08-24,27.4362
2023-08-25,26.56136
2023-08-26,21.8955
2023-08-27,20.1458
2023-08-28,26.05103
2023-08-29,25.68651
2023-08-30,26.24544
2023-08-31,24.90886
2023-09-01,26.29404
2023-09-02,23.7667
2023-09-03,19.58687
2023-09-04,25.80801
2023-09-05,28.16524
2023-09-06,26.82867
2023-09-07,27.3876
2023-09-08,25.97812
2023-09-09,22.60024
2023-09-10,23.93681
2023-09-11,28.99149
2023-09-12,28.84568
2023-09-13,27.75212
2023-09-14,24.76306
2023-09-15,26.00243
2023-09-16,20.97205
2023-09-17,19.61117
2023-09-18,27.24179
2023-09-19,26.24544
2023-09-20,24.15552
2023-09-21,28.26245
2023-09-22,23.791
2023-09-23,19.73268
2023-09-24,17.59416
2023-09-25,27.60631
2023-09-26,27.77642
2023-09-27,24.64155
2023-09-28,23.06196
2023-09-29,22.06561
2023-09-30,22.01701
2023-10-01,23.52369
2023-10-02,23.791
2023-10-03,26.95018
2023-10-04,36.23329
2023-10-05,31.61603
2023-10-06,28.04374
2023-10-07,22.08991
2023-10-08,20.48602
2023-10-09,26.19684
2023-10-10,33.02551
2023-10-11,33.53584
2023-10-12,30.37667
2023-10-13,29.91494
2023-10-14,25.44349
2023-10-15,23.35358
2023-10-16,33.19562
2023-10-17,31.22721
2023-10-18,31.0571
2023-10-19,39.31956
2023-10-20,37.18104
2023-10-21,26.41555
2023-10-22,25.05467
2023-10-23,38.12879
2023-10-24,37.08383
2023-10-25,34.96962
2023-10-26,34.24058
2023-10-27,32.34507
2023-10-28,25.66221
2023-10-29,26.09963
2023-10-30,42.04131
2023-10-31,53.85176
2023-11-01,49.42891
2023-11-02,41.06925
2023-11-03,40.89914
2023-11-04,30.03645
2023-11-05,27.65492
2023-11-06,38.54191
2023-11-07,35.50425
2023-11-08,34.89671
2023-11-09,34.21628
2023-11-10,31.98055
2023-11-11,26.70716
2023-11-12,23.59659
2023-11-13,32.49088
2023-11-14,31.10571
2023-11-15,30.54678
2023-11-16,29.35601
2023-11-17,29.57472
2023-11-18,28.86998
2023-11-19,27.19319
2023-11-20,33.24422
2023-11-21,31.32442
2023-11-22,30.54678
2023-11-23,34.24058
2023-11-24,32.56379
2023-11-25,25.63791
2023-11-26,23.30498
2023-11-27,33.65735
2023-11-28,34.77521
2023-11-29,33.73025
2023-11-30,34.24058
2023-12-01,32.51518
2023-12-02,29.84204
2023-12-03,33.09842
2023-12-04,52.58809
2023-12-05,47.84933
2023-12-06,41.8955
2023-12-07,43.18347
2023-12-08,37.95868
2023-12-09,34.77521
2023-12-10,30.20656
2023-12-11,40.38882
2023-12-12,36.88942
2023-12-13,36.06318
2023-12-14,35.82017
2023-12-15,37.37545
2023-12-16,29.04009
2023-12-17,28.28675
2023-12-18,31.88335
2023-12-19,33.46294
2023-12-20,32.61239
2023-12-21,30.69258
2023-12-22,31.93195
2023-12-23,27.75212
2023-12-24,23.54799
2023-12-25,28.48116
2023-12-26,36.30619
2023-12-27,35.13973
2023-12-28,36.18469
2023-12-29,34.50789
2023-12-30,31.68894
2023-12-31,25.85662
2024-01-01,33.58444
2024-01-02,38.17739
2024-01-03,38.2503
2024-01-04,40.0243
2024-01-05,38.10449
2024-01-06,38.71202
2024-01-07,30.61968
2024-01-08,34.5808
2024-01-09,35.11543
2024-01-10,34.75091
2024-01-11,35.96597
2024-01-12,33.92466
2024-01-13,30.42527
2024-01-14,27.50911
2024-01-15,39.24665
2024-01-16,42.35722
2024-01-17,39.97569
2024-01-18,40.82624
2024-01-19,39.87849
2024-01-20,34.26488
2024-01-21,32.49088
2024-01-22,40.51032
2024-01-23,37.27825
2024-01-24,39.27095
2024-01-25,35.65006
2024-01-26,36.01458
2024-01-27,32.02916
2024-01-28,29.96354
2024-01-29,39.97569
2024-01-30,35.21263
2024-01-31,36.67071
2024-02-01,37.47266
2024-02-02,35.82017
2024-02-03,30.06075
2024-02-04,31.25151
2024-02-05,38.05589
2024-02-06,34.6537
2024-02-07,33.31713
2024-02-08,30.15795
2024-02-09,27.72782
2024-02-10,30.32806
2024-02-11,29.93924
2024-02-12,32.97691
2024-02-13,40.63183
2024-02-14,42.50303
2024-02-15,39.24665
2024-02-16,37.98298
2024-02-17,33.09842
2024-02-18,31.51883
2024-02-19,39.97569
2024-02-20,38.17739
2024-02-21,37.83718
2024-02-22,35.89307
2024-02-23,35.52855
2024-02-24,31.59173
2024-02-25,27.65492
2024-02-26,37.05953
2024-02-27,35.99027
2024-02-28,33.60874
2024-02-29,37.93438
2024-03-01,33.63304
2024-03-02,30.71688
2024-03-03,30.88699
2024-03-04,43.20777
2024-03-05,62.57594
2024-03-06,62.38153
2024-03-07,58.88213
2024-03-08,62.06561
2024-03-09,58.37181
2024-03-10,46.92588
2024-03-11,64.32563
2024-03-12,61.9684
2024-03-13,54.38639
2024-03-14,52.7825
2024-03-15,53.80315
2024-03-16,43.18347
2024-03-17,44.15552
2024-03-18,53.63304
2024-03-19,53.17132
2024-03-20,51.42162
