date,코덱스레버리지
2023-05-29,0.51398
2023-05-30,3.5462
2023-05-31,3.48877
2023-06-01,2.67903
2023-06-02,3.33371
2023-06-03,0.53121
2023-06-04,0.53408
2023-06-05,3.16717
2023-06-06,0.46804
2023-06-07,3.10113
2023-06-08,2.57853
2023-06-09,3.37965
2023-06-10,0.45655
2023-06-11,0.34457
2023-06-12,3.03221
2023-06-13,3.36817
2023-06-14,3.24183
2023-06-15,3.03796
2023-06-16,3.10974
2023-06-17,1.04232
2023-06-18,0.43071
2023-06-19,2.70487
2023-06-20,2.66754
2023-06-21,2.5814
2023-06-22,2.55843
2023-06-23,2.59289
2023-06-24,0.49675
2023-06-25,0.97053
2023-06-26,3.17291
2023-06-27,2.58427
2023-06-28,2.88864
2023-06-29,2.86854
2023-06-30,3.00637
2023-07-01,0.49101
2023-07-02,0.36754
2023-07-03,3.6065
2023-07-04,2.9432
2023-07-05,2.8226
2023-07-06,3.16143
2023-07-07,3.5261
2023-07-08,0.52834
2023-07-09,0.42496
2023-07-10,3.11261
2023-07-11,3.34233
2023-07-12,3.15568
2023-07-13,3.55768
2023-07-14,3.99701
2023-07-15,0.69775
2023-07-16,0.58289
2023-07-17,3.39114
2023-07-18,3.13558
2023-07-19,3.30787
2023-07-20,2.89438
2023-07-21,3.23034
2023-07-22,0.39051
2023-07-23,0.26991
2023-07-24,3.35955
2023-07-25,3.34807
2023-07-26,4.06879
2023-07-27,3.66392
2023-07-28,3.3452
2023-07-29,0.40486
2023-07-30,0.28139
2023-07-31,3.50887
2023-08-01,3.88789
2023-08-02,3.77304
2023-08-03,3.68402
2023-08-04,2.95756
2023-08-05,0.35892
2023-08-06,0.24407
2023-08-07,2.94033
2023-08-08,3.37104
2023-08-09,3.32223
2023-08-10,2.89438
2023-08-11,2.89438
2023-08-12,0.29288
2023-08-13,0.24407
2023-08-14,2.79676
2023-08-15,0.44794
2023-08-16,3.72135
2023-08-17,3.74432
2023-08-18,3.37391
2023-08-19,0.66616
2023-08-20,0.49388
2023-08-21,3.1844
2023-08-22,3.22173
2023-08-23,3.05231
2023-08-24,3.39401
2023-08-25,3.06954
2023-08-26,0.42784
2023-08-27,0.74082
2023-08-28,2.87716
2023-08-29,3.02934
2023-08-30,3.40263
2023-08-31,3.0437
2023-09-01,3.41985
2023-09-02,0.60874
2023-09-03,0.56854
2023-09-04,3.19301
2023-09-05,2.86854
2023-09-06,2.68764
2023-09-07,2.57853
2023-09-08,2.64457
2023-09-09,0.33595
2023-09-10,0.26704
2023-09-11,2.35743
2023-09-12,2.2799
2023-09-13,2.19376
2023-09-14,2.63021
2023-09-15,3.37678
2023-09-16,0.42784
2023-09-17,0.28714
2023-09-18,2.501
2023-09-19,2.43783
2023-09-20,2.22534
2023-09-21,3.14707
2023-09-22,3.12984
2023-09-23,0.36754
2023-09-24,0.31585
2023-09-25,2.9231
2023-09-26,3.36243
2023-09-27,3.16143
2023-09-28,0.65755
2023-09-29,0.37041
2023-09-30,0.26991
2023-10-01,0.22971
2023-10-02,0.31872
2023-10-03,0.62309
2023-10-04,4.49376
2023-10-05,3.92522
2023-10-06,3.2648
2023-10-07,0.55131
2023-10-08,0.45942
2023-10-09,0.63171
2023-10-10,3.50312
2023-10-11,3.71274
2023-10-12,2.99201
2023-10-13,2.63596
2023-10-14,0.40199
2023-10-15,0.35605
2023-10-16,2.91736
2023-10-17,3.25044
2023-10-18,3.04944
2023-10-19,3.32223
2023-10-20,4.17791
2023-10-21,0.69488
2023-10-22,0.64606
2023-10-23,3.48015
2023-10-24,3.93958
2023-10-25,3.2648
2023-10-26,5.1226
2023-10-27,4.34445
2023-10-28,0.70924
2023-10-29,0.63171
2023-10-30,3.83334
2023-10-31,4.46792
2023-11-01,4.12622
2023-11-02,4.67179
2023-11-03,3.91948
2023-11-04,0.60299
2023-11-05,0.78676
2023-11-06,8.78079
2023-11-07,6.23384
2023-11-08,4.40188
2023-11-09,3.84195
2023-11-10,3.29638
2023-11-11,0.85281
2023-11-12,0.54556
2023-11-13,3.6065
2023-11-14,3.46867
2023-11-15,4.55981
2023-11-16,3.77017
2023-11-17,2.99488
2023-11-18,0.42496
2023-11-19,0.37041
2023-11-20,3.54332
2023-11-21,4.27266
2023-11-22,3.26193
2023-11-23,3.37678
2023-11-24,2.96904
2023-11-25,0.33882
2023-11-26,0.31011
2023-11-27,2.96617
2023-11-28,3.26767
2023-11-29,3.01786
2023-11-30,3.10113
2023-12-01,3.05806
2023-12-02,0.38189
2023-12-03,0.33021
2023-12-04,3.15855
2023-12-05,2.79676
2023-12-06,2.86854
2023-12-07,2.8628
2023-12-08,3.25044
2023-12-09,0.45655
2023-12-10,0.33308
2023-12-11,3.47154
2023-12-12,3.69551
2023-12-13,3.12984
2023-12-14,4.04869
2023-12-15,3.81037
2023-12-16,0.46804
2023-12-17,0.57141
2023-12-18,3.27054
2023-12-19,3.02073
2023-12-20,4.24969
2023-12-21,3.59214
2023-12-22,3.65244
2023-12-23,0.58289
2023-12-24,0.38476
2023-12-25,0.58576
2023-12-26,3.104
2023-12-27,3.74432
2023-12-28,4.75506
2023-12-29,1.55917
2023-12-30,0.44794
2023-12-31,0.25842
2024-01-01,0.43645
2024-01-02,3.85057
2024-01-03,3.7271
2024-01-04,3.62947
2024-01-05,3.3251
2024-01-06,0.41348
2024-01-07,0.32734
2024-01-08,2.73933
2024-01-09,3.32797
2024-01-10,3.5462
2024-01-11,3.72135
2024-01-12,4.02572
2024-01-13,0.60012
2024-01-14,0.65468
2024-01-15,3.30787
2024-01-16,3.82472
2024-01-17,6.811
2024-01-18,5.79739
2024-01-19,4.68328
2024-01-20,2.85706
2024-01-21,1.4156
2024-01-22,4.67466
2024-01-23,4.18652
2024-01-24,3.92522
2024-01-25,3.68402
2024-01-26,3.63808
2024-01-27,0.52834
2024-01-28,0.86142
2024-01-29,4.56555
2024-01-30,4.49376
2024-01-31,5.03359
2024-02-01,5.45856
2024-02-02,6.7708
2024-02-03,1.69987
2024-02-04,1.11411
2024-02-05,4.66031
2024-02-06,3.94532
2024-02-07,4.84408
2024-02-08,4.04008
2024-02-09,0.55131
2024-02-10,0.38764
2024-02-11,0.39912
2024-02-12,0.53121
2024-02-13,6.50663
2024-02-14,5.79739
2024-02-15,4.68328
2024-02-16,4.41624
2024-02-17,1.72859
2024-02-18,1.35243
2024-02-19,5.5447
2024-02-20,4.29851
2024-02-21,3.87641
2024-02-22,4.19514
2024-02-23,3.93958
2024-02-24,0.59438
2024-02-25,0.46516
2024-02-26,3.6869
2024-02-27,3.81611
2024-02-28,3.69264
2024-02-29,3.37104
2024-03-01,0.59438
2024-03-02,0.53982
2024-03-03,0.44219
2024-03-04,4.05444
2024-03-05,3.77017
2024-03-06,3.24183
2024-03-07,3.31648
2024-03-08,3.91948
2024-03-09,0.66616
2024-03-10,0.48239
2024-03-11,3.06667
2024-03-12,3.55481
2024-03-13,4.11474
2024-03-14,4.40188
2024-03-15,3.60075
2024-03-16,0.52546
2024-03-17,0.39625
2024-03-18,3.5663
2024-03-19,3.506
2024-03-20,3.72135
