date,검색상위종목
2023-05-30,22.462
2023-05-31,22.25902
2023-06-01,19.51931
2023-06-02,19.64251
2023-06-03,4.45342
2023-06-04,3.26685
2023-06-05,18.89825
2023-06-06,5.82378
2023-06-07,19.65665
2023-06-08,19.57687
2023-06-09,20.0929
2023-06-10,4.60691
2023-06-11,3.77076
2023-06-12,19.63544
2023-06-13,22.06311
2023-06-14,25.38449
2023-06-15,22.62559
2023-06-16,20.42716
2023-06-17,4.40696
2023-06-18,3.41327
2023-06-19,19.99192
2023-06-20,20.41403
2023-06-21,19.49507
2023-06-22,19.38298
2023-06-23,17.74703
2023-06-24,4.16359
2023-06-25,3.08709
2023-06-26,17.93587
2023-06-27,18.69325
2023-06-28,18.76192
2023-06-29,18.72557
2023-06-30,18.15097
2023-07-01,4.13733
2023-07-02,2.90734
2023-07-03,20.05453
2023-07-04,19.94546
2023-07-05,19.30522
2023-07-06,20.76748
2023-07-07,20.89977
2023-07-08,4.28275
2023-07-09,3.24463
2023-07-10,19.85963
2023-07-11,20.08381
2023-07-12,20.9442
2023-07-13,21.23403
2023-07-14,21.33905
2023-07-15,4.45241
2023-07-16,3.50012
2023-07-17,20.06563
2023-07-18,22.08129
2023-07-19,22.54582
2023-07-20,21.1795
2023-07-21,21.07952
2023-07-22,4.51805
2023-07-23,3.59505
2023-07-24,23.68593
2023-07-25,24.67659
2023-07-26,40.80888
2023-07-27,35.31128
2023-07-28,30.03685
2023-07-29,5.20777
2023-07-30,3.75359
2023-07-31,26.99318
2023-08-01,26.8417
2023-08-02,28.7392
2023-08-03,28.92703
2023-08-04,24.04443
2023-08-05,4.72103
2023-08-06,3.6617
2023-08-07,24.74223
2023-08-08,24.21004
2023-08-09,23.07902
2023-08-10,22.47109
2023-08-11,21.05326
2023-08-12,4.29992
2023-08-13,3.30421
2023-08-14,20.68366
2023-08-15,6.37616
2023-08-16,24.51805
2023-08-17,24.6059
2023-08-18,23.08305
2023-08-19,5.5693
2023-08-20,4.72203
2023-08-21,20.59479
2023-08-22,21.36632
2023-08-23,21.76622
2023-08-24,22.24084
2023-08-25,21.64402
2023-08-26,5.07649
2023-08-27,3.92123
2023-08-28,21.04115
2023-08-29,21.17647
2023-08-30,20.09896
2023-08-31,22.38929
2023-09-01,21.1795
2023-09-02,5.37137
2023-09-03,3.95253
2023-09-04,22.01666
2023-09-05,21.38954
2023-09-06,19.96465
2023-09-07,21.16031
2023-09-08,19.91012
2023-09-09,5.17748
2023-09-10,3.99899
2023-09-11,20.37768
2023-09-12,22.33375
2023-09-13,21.21888
2023-09-14,20.87452
2023-09-15,20.35445
2023-09-16,5.09871
2023-09-17,3.90204
2023-09-18,19.81822
2023-09-19,19.11436
2023-09-20,18.64276
2023-09-21,20.69174
2023-09-22,19.12547
2023-09-23,4.57258
2023-09-24,3.19818
2023-09-25,19.33552
2023-09-26,19.32138
2023-09-27,17.6824
2023-09-28,3.65564
2023-09-29,2.97904
2023-09-30,3.18505
2023-10-01,2.80636
2023-10-02,4.66346
2023-10-03,4.17773
2023-10-04,26.77
2023-10-05,22.52259
2023-10-06,18.82756
2023-10-07,4.55339
2023-10-08,3.00328
2023-10-09,5.15324
2023-10-10,23.1285
2023-10-11,21.87932
2023-10-12,20.23731
2023-10-13,18.80434
2023-10-14,4.24034
2023-10-15,3.3951
2023-10-16,18.81242
2023-10-17,18.56702
2023-10-18,19.09214
2023-10-19,21.94496
2023-10-20,23.80207
2023-10-21,5.69755
2023-10-22,3.693
2023-10-23,21.05932
2023-10-24,21.45619
2023-10-25,22.0005
2023-10-26,27.84953
2023-10-27,24.43827
2023-10-28,4.97147
2023-10-29,3.48699
2023-10-30,20.21105
2023-10-31,22.67912
2023-11-01,20.92602
2023-11-02,23.10426
2023-11-03,22.78616
2023-11-04,5.4158
2023-11-05,4.49583
2023-11-06,41.67331
2023-11-07,36.38677
2023-11-08,26.8821
2023-11-09,26.9851
2023-11-10,26.70436
2023-11-11,4.81494
2023-11-12,3.27695
2023-11-13,25.51476
2023-11-14,24.44029
2023-11-15,27.4668
2023-11-16,43.91719
2023-11-17,32.14945
2023-11-18,4.8826
2023-11-19,3.23655
2023-11-20,29.0977
2023-11-21,29.28048
2023-11-22,27.13759
2023-11-23,26.16208
2023-11-24,24.07674
2023-11-25,4.41908
2023-11-26,3.11638
2023-11-27,25.16637
2023-11-28,26.11259
2023-11-29,26.00353
2023-11-30,25.97222
2023-12-01,23.7849
2023-12-02,4.53824
2023-12-03,3.08204
2023-12-04,24.76041
2023-12-05,24.41302
2023-12-06,24.49987
2023-12-07,23.3436
2023-12-08,22.71547
2023-12-09,4.42918
2023-12-10,3.1083
2023-12-11,23.33956
2023-12-12,24.44635
2023-12-13,24.0
2023-12-14,27.21736
2023-12-15,25.85104
2023-12-16,4.44635
2023-12-17,3.30926
2023-12-18,24.95228
2023-12-19,24.66245
2023-12-20,27.36076
2023-12-21,27.42236
2023-12-22,26.51956
2023-12-23,4.74324
2023-12-24,3.16687
2023-12-25,3.81418
2023-12-26,25.89346
2023-12-27,28.00201
2023-12-28,29.5289
2023-12-29,34.74375
2023-12-30,3.97879
2023-12-31,2.975
2024-01-01,3.54152
2024-01-02,43.49406
2024-01-03,30.92451
2024-01-04,28.80383
2024-01-05,25.83085
2024-01-06,4.6261
2024-01-07,3.39813
2024-01-08,23.97475
2024-01-09,26.44988
2024-01-10,24.9644
2024-01-11,25.58747
2024-01-12,23.72936
2024-01-13,4.44332
2024-01-14,3.36278
2024-01-15,24.0111
2024-01-16,24.31507
2024-01-17,30.06816
2024-01-18,26.53067
2024-01-19,25.59959
2024-01-20,4.84019
2024-01-21,3.21332
2024-01-22,25.95405
2024-01-23,26.05806
2024-01-24,24.99065
2024-01-25,25.89245
2024-01-26,24.5544
2024-01-27,4.29083
2024-01-28,3.22948
2024-01-29,26.45493
2024-01-30,25.28755
2024-01-31,23.84145
2024-02-01,26.74678
2024-02-02,29.09265
2024-02-03,5.13102
2024-02-04,3.48295
2024-02-05,27.07599
2024-02-06,25.39257
2024-02-07,25.78237
2024-02-08,24.206
2024-02-09,4.47866
2024-02-10,3.38601
2024-02-11,2.95379
2024-02-12,4.27467
2024-02-13,27.95556
2024-02-14,26.76899
2024-02-15,25.61171
2024-02-16,24.95329
2024-02-17,4.36657
2024-02-18,3.26079
2024-02-19,25.83186
2024-02-20,24.94824
2024-02-21,25.23807
2024-02-22,24.80888
2024-02-23,25.11285
2024-02-24,4.48371
2024-02-25,3.51123
2024-02-26,23.65665
2024-02-27,24.95935
2024-02-28,24.19086
2024-02-29,23.02145
2024-03-01,5.12799
2024-03-02,3.70714
2024-03-03,3.01842
2024-03-04,24.74829
2024-03-05,25.22696
2024-03-06,23.97778
2024-03-07,23.93436
2024-03-08,24.04746
2024-03-09,4.65236
2024-03-10,3.17495
2024-03-11,23.12244
2024-03-12,23.68997
2024-03-13,24.62812
2024-03-14,23.83842
2024-03-15,22.69527
2024-03-16,4.12017
2024-03-17,2.96591
2024-03-18,22.06513
2024-03-19,22.77707
