date,급등주
2023-05-31,11.87683
2023-06-01,11.95014
2023-06-02,9.38416
2023-06-03,4.17888
2023-06-04,3.00586
2023-06-05,8.94428
2023-06-06,4.8387
2023-06-07,11.80351
2023-06-08,10.85043
2023-06-09,10.70381
2023-06-10,4.10557
2023-06-11,2.7126
2023-06-12,11.95014
2023-06-13,17.15542
2023-06-14,13.70967
2023-06-15,11.87683
2023-06-16,10.55718
2023-06-17,4.47214
2023-06-18,2.93255
2023-06-19,12.75659
2023-06-20,13.78299
2023-06-21,12.53665
2023-06-22,13.26979
2023-06-23,11.14369
2023-06-24,4.17888
2023-06-25,3.29912
2023-06-26,11.217
2023-06-27,11.217
2023-06-28,12.09677
2023-06-29,11.14369
2023-06-30,10.70381
2023-07-01,4.69208
2023-07-02,2.78592
2023-07-03,9.16422
2023-07-04,11.95014
2023-07-05,11.07038
2023-07-06,10.55718
2023-07-07,8.57771
2023-07-08,3.88563
2023-07-09,3.29912
2023-07-10,10.55718
2023-07-11,13.12316
2023-07-12,15.10263
2023-07-13,13.8563
2023-07-14,11.51026
2023-07-15,4.76539
2023-07-16,4.03225
2023-07-17,12.68328
2023-07-18,12.46334
2023-07-19,14.95601
2023-07-20,14.44281
2023-07-21,10.99706
2023-07-22,5.3519
2023-07-23,3.37243
2023-07-24,12.09677
2023-07-25,12.97653
2023-07-26,17.00879
2023-07-27,15.10263
2023-07-28,11.7302
2023-07-29,4.10557
2023-07-30,3.88563
2023-07-31,11.29032
2023-08-01,11.65689
2023-08-02,16.12903
2023-08-03,14.58944
2023-08-04,15.61583
2023-08-05,3.81231
2023-08-06,3.739
2023-08-07,12.82991
2023-08-08,10.63049
2023-08-09,11.217
2023-08-10,11.14369
2023-08-11,11.51026
2023-08-12,4.10557
2023-08-13,3.29912
2023-08-14,10.85043
2023-08-15,5.71847
2023-08-16,11.87683
2023-08-17,10.70381
2023-08-18,10.55718
2023-08-19,3.29912
2023-08-20,4.76539
2023-08-21,12.17008
2023-08-22,12.82991
2023-08-23,11.43695
2023-08-24,13.04985
2023-08-25,9.82404
2023-08-26,3.00586
2023-08-27,4.17888
2023-08-28,12.17008
2023-08-29,11.217
2023-08-30,10.48387
2023-08-31,11.07038
2023-09-01,8.57771
2023-09-02,3.66568
2023-09-03,2.49266
2023-09-04,9.45747
2023-09-05,9.67741
2023-09-06,12.17008
2023-09-07,11.36363
2023-09-08,11.95014
2023-09-09,3.66568
2023-09-10,3.81231
2023-09-11,10.19061
2023-09-12,13.56304
2023-09-13,9.23753
2023-09-14,8.87096
2023-09-15,8.87096
2023-09-16,2.7126
2023-09-17,3.07917
2023-09-18,8.28445
2023-09-19,9.67741
2023-09-20,8.72434
2023-09-21,7.84457
2023-09-22,6.9648
2023-09-23,2.85923
2023-09-24,3.00586
2023-09-25,6.67155
2023-09-26,8.87096
2023-09-27,4.25219
2023-09-28,1.53958
2023-09-29,1.75953
2023-09-30,1.53958
2023-10-01,1.90615
2023-10-02,1.24633
2023-10-03,2.41935
2023-10-04,6.37829
2023-10-05,8.06451
2023-10-06,4.8387
2023-10-07,1.46627
2023-10-08,1.46627
2023-10-09,2.63929
2023-10-10,8.87096
2023-10-11,10.33724
2023-10-12,8.43108
2023-10-13,7.40469
2023-10-14,2.7126
2023-10-15,1.46627
2023-10-16,8.35777
2023-10-17,11.65689
2023-10-18,7.91788
2023-10-19,6.74486
2023-10-20,5.13196
2023-10-21,3.07917
2023-10-22,2.93255
2023-10-23,7.62463
2023-10-24,9.01759
2023-10-25,8.28445
2023-10-26,6.74486
2023-10-27,5.42521
2023-10-28,2.41935
2023-10-29,1.6129
2023-10-30,7.03812
2023-10-31,8.28445
2023-11-01,7.11143
2023-11-02,6.89149
2023-11-03,6.81818
2023-11-04,3.15249
2023-11-05,4.47214
2023-11-06,14.73607
2023-11-07,9.45747
2023-11-08,7.9912
2023-11-09,8.06451
2023-11-10,8.50439
2023-11-11,2.56598
2023-11-12,2.41935
2023-11-13,5.57184
2023-11-14,9.6041
2023-11-15,9.97067
2023-11-16,9.45747
2023-11-17,6.52492
2023-11-18,2.78592
2023-11-19,3.07917
2023-11-20,7.55131
2023-11-21,9.16422
2023-11-22,8.06451
2023-11-23,8.50439
2023-11-24,7.03812
2023-11-25,3.739
2023-11-26,2.85923
2023-11-27,8.28445
2023-11-28,11.43695
2023-11-29,9.6041
2023-11-30,9.16422
2023-12-01,7.55131
2023-12-02,3.15249
2023-12-03,3.15249
2023-12-04,9.97067
2023-12-05,100.0
2023-12-06,16.27565
2023-12-07,12.60997
2023-12-08,9.01759
2023-12-09,4.32551
2023-12-10,3.00586
2023-12-11,9.82404
2023-12-12,9.89736
2023-12-13,9.6041
2023-12-14,11.29032
2023-12-15,10.70381
2023-12-16,3.07917
2023-12-17,3.88563
2023-12-18,9.97067
2023-12-19,9.75073
2023-12-20,11.58357
2023-12-21,13.78299
2023-12-22,9.75073
2023-12-23,3.739
2023-12-24,2.34604
2023-12-25,3.15249
2023-12-26,7.62463
2023-12-27,10.63049
2023-12-28,6.81818
2023-12-29,5.49853
2023-12-30,2.63929
2023-12-31,2.63929
2024-01-01,1.83284
2024-01-02,10.99706
2024-01-03,10.41055
2024-01-04,9.16422
2024-01-05,9.53079
2024-01-06,2.85923
2024-01-07,4.25219
2024-01-08,9.75073
2024-01-09,11.43695
2024-01-10,11.43695
2024-01-11,11.217
2024-01-12,10.41055
2024-01-13,4.25219
2024-01-14,3.66568
2024-01-15,10.26392
2024-01-16,9.67741
2024-01-17,12.09677
2024-01-18,10.55718
2024-01-19,9.6041
2024-01-20,2.78592
2024-01-21,3.739
2024-01-22,9.75073
2024-01-23,11.65689
2024-01-24,11.7302
2024-01-25,10.99706
2024-01-26,11.29032
2024-01-27,4.03225
2024-01-28,4.17888
2024-01-29,10.55718
2024-01-30,10.99706
2024-01-31,12.17008
2024-02-01,9.97067
2024-02-02,11.07038
2024-02-03,3.07917
2024-02-04,4.8387
2024-02-05,10.1173
2024-02-06,9.82404
2024-02-07,8.43108
2024-02-08,6.74486
2024-02-09,3.739
2024-02-10,3.44574
2024-02-11,2.12609
2024-02-12,3.37243
2024-02-13,13.70967
2024-02-14,15.10263
2024-02-15,14.44281
2024-02-16,12.60997
2024-02-17,4.32551
2024-02-18,5.79178
2024-02-19,11.65689
2024-02-20,11.36363
2024-02-21,15.90909
2024-02-22,13.19648
2024-02-23,11.58357
2024-02-24,4.8387
2024-02-25,5.57184
2024-02-26,13.41642
2024-02-27,14.88269
2024-02-28,13.92961
2024-02-29,14.44281
2024-03-01,5.13196
2024-03-02,4.10557
2024-03-03,3.51906
2024-03-04,10.33724
2024-03-05,19.86803
2024-03-06,16.42228
2024-03-07,11.43695
2024-03-08,13.70967
2024-03-09,6.01173
2024-03-10,5.05865
2024-03-11,11.95014
2024-03-12,13.92961
2024-03-13,12.02346
2024-03-14,13.3431
2024-03-15,10.55718
2024-03-16,4.25219
2024-03-17,3.51906
2024-03-18,12.46334
2024-03-19,9.97067
2024-03-20,12.31671
