date,가상자산
2023-05-30,14.49474
2023-05-31,13.21444
2023-06-01,13.76314
2023-06-02,10.88248
2023-06-03,3.56652
2023-06-04,7.13305
2023-06-05,11.38545
2023-06-06,15.31778
2023-06-07,12.9401
2023-06-08,12.9401
2023-06-09,9.19067
2023-06-10,36.12254
2023-06-11,12.7572
2023-06-12,17.32967
2023-06-13,13.21444
2023-06-14,14.95198
2023-06-15,21.12482
2023-06-16,12.34567
2023-06-17,6.03566
2023-06-18,4.2524
2023-06-19,13.21444
2023-06-20,12.84865
2023-06-21,14.90626
2023-06-22,12.34567
2023-06-23,11.33973
2023-06-24,5.44124
2023-06-25,5.12117
2023-06-26,11.75125
2023-06-27,10.60813
2023-06-28,10.24234
2023-06-29,17.92409
2023-06-30,22.35939
2023-07-01,7.27023
2023-07-02,6.49291
2023-07-03,14.12894
2023-07-04,11.6598
2023-07-05,12.25422
2023-07-06,11.24828
2023-07-07,9.69364
2023-07-08,3.97805
2023-07-09,4.89254
2023-07-10,11.33973
2023-07-11,20.48468
2023-07-12,25.92592
2023-07-13,22.99954
2023-07-14,22.13077
2023-07-15,41.24371
2023-07-16,9.41929
2023-07-17,12.3914
2023-07-18,12.29995
2023-07-19,13.03155
2023-07-20,12.7572
2023-07-21,19.84453
2023-07-22,12.0256
2023-07-23,7.49885
2023-07-24,17.64974
2023-07-25,15.22633
2023-07-26,18.06127
2023-07-27,16.59807
2023-07-28,12.98582
2023-07-29,4.16095
2023-07-30,5.34979
2023-07-31,11.93415
2023-08-01,9.41929
2023-08-02,11.33973
2023-08-03,13.07727
2023-08-04,9.41929
2023-08-05,3.56652
2023-08-06,5.53269
2023-08-07,10.24234
2023-08-08,12.16278
2023-08-09,10.05944
2023-08-10,11.24828
2023-08-11,8.73342
2023-08-12,3.79515
2023-08-13,4.48102
2023-08-14,8.3219
2023-08-15,4.20667
2023-08-16,10.69958
2023-08-17,10.69958
2023-08-18,13.44307
2023-08-19,4.89254
2023-08-20,4.98399
2023-08-21,12.29995
2023-08-22,10.60813
2023-08-23,9.00777
2023-08-24,8.45907
2023-08-25,9.46502
2023-08-26,4.38957
2023-08-27,3.8866
2023-08-28,11.93415
2023-08-29,10.60813
2023-08-30,10.19661
2023-08-31,8.6877
2023-09-01,9.00777
2023-09-02,3.74942
2023-09-03,4.38957
2023-09-04,15.18061
2023-09-05,13.12299
2023-09-06,9.32784
2023-09-07,8.87059
2023-09-08,9.41929
2023-09-09,3.20073
2023-09-10,4.70964
2023-09-11,15.36351
2023-09-12,14.67764
2023-09-13,11.56835
2023-09-14,12.0256
2023-09-15,10.19661
2023-09-16,4.38957
2023-09-17,4.16095
2023-09-18,11.24828
2023-09-19,10.33379
2023-09-20,32.51028
2023-09-21,20.57613
2023-09-22,10.28806
2023-09-23,4.61819
2023-09-24,5.80704
2023-09-25,11.20256
2023-09-26,9.73936
2023-09-27,7.31595
2023-09-28,3.10928
2023-09-29,2.37768
2023-09-30,2.83493
2023-10-01,3.10928
2023-10-02,4.57247
2023-10-03,3.65797
2023-10-04,9.51074
2023-10-05,9.46502
2023-10-06,8.87059
2023-10-07,3.24645
2023-10-08,3.38363
2023-10-09,8.91632
2023-10-10,10.65386
2023-10-11,10.88248
2023-10-12,9.05349
2023-10-13,8.36762
2023-10-14,8.18472
2023-10-15,7.08733
2023-10-16,11.29401
2023-10-17,10.60813
2023-10-18,11.8427
2023-10-19,9.19067
2023-10-20,8.87059
2023-10-21,5.21262
2023-10-22,5.02972
2023-10-23,12.0256
2023-10-24,16.4609
2023-10-25,11.06538
2023-10-26,12.5743
2023-10-27,12.16278
2023-10-28,4.20667
2023-10-29,4.34385
2023-10-30,13.21444
2023-10-31,9.92226
2023-11-01,11.33973
2023-11-02,12.84865
2023-11-03,10.42524
2023-11-04,4.0695
2023-11-05,4.75537
2023-11-06,14.86053
2023-11-07,11.11111
2023-11-08,11.15683
2023-11-09,12.25422
2023-11-10,15.27206
2023-11-11,7.81893
2023-11-12,8.45907
2023-11-13,15.22633
2023-11-14,13.39734
2023-11-15,12.62002
2023-11-16,12.43712
2023-11-17,12.16278
2023-11-18,6.72153
2023-11-19,6.58436
2023-11-20,11.29401
2023-11-21,20.11888
2023-11-22,15.50068
2023-11-23,11.56835
2023-11-24,9.51074
2023-11-25,5.57841
2023-11-26,6.21856
2023-11-27,11.15683
2023-11-28,11.43118
2023-11-29,14.49474
2023-11-30,10.47096
2023-12-01,9.87654
2023-12-02,5.02972
2023-12-03,6.31001
2023-12-04,17.92409
2023-12-05,15.7293
2023-12-06,15.31778
2023-12-07,14.31184
2023-12-08,11.56835
2023-12-09,9.05349
2023-12-10,19.70736
2023-12-11,26.15454
2023-12-12,17.96982
2023-12-13,14.35756
2023-12-14,17.51257
2023-12-15,12.98582
2023-12-16,7.5903
2023-12-17,9.55647
2023-12-18,17.78692
2023-12-19,12.43712
2023-12-20,12.7572
2023-12-21,13.67169
2023-12-22,11.97988
2023-12-23,5.76131
2023-12-24,5.85276
2023-12-25,8.00182
2023-12-26,16.18655
2023-12-27,14.40329
2023-12-28,13.85459
2023-12-29,33.1047
2023-12-30,16.23228
2023-12-31,8.36762
2024-01-01,9.23639
2024-01-02,16.73525
2024-01-03,31.32144
2024-01-04,21.6278
2024-01-05,15.50068
2024-01-06,9.41929
2024-01-07,9.64791
2024-01-08,20.25605
2024-01-09,22.67946
2024-01-10,20.25605
2024-01-11,42.1582
2024-01-12,27.48056
2024-01-13,14.54046
2024-01-14,11.29401
2024-01-15,18.47279
2024-01-16,18.38134
2024-01-17,18.93004
2024-01-18,51.71467
2024-01-19,22.26794
2024-01-20,10.83676
2024-01-21,8.45907
2024-01-22,17.0096
2024-01-23,22.03932
2024-01-24,15.95793
2024-01-25,14.03749
2024-01-26,11.01966
2024-01-27,6.67581
2024-01-28,7.91037
2024-01-29,13.67169
2024-01-30,12.7572
2024-01-31,12.98582
2024-02-01,13.07727
2024-02-02,12.07133
2024-02-03,6.67581
2024-02-04,6.76726
2024-02-05,13.99176
2024-02-06,12.29995
2024-02-07,21.4449
2024-02-08,14.95198
2024-02-09,8.59625
2024-02-10,9.00777
2024-02-11,7.9561
2024-02-12,9.00777
2024-02-13,18.83859
2024-02-14,17.10105
2024-02-15,19.25011
2024-02-16,14.95198
2024-02-17,10.51668
2024-02-18,9.46502
2024-02-19,35.16232
2024-02-20,26.15454
2024-02-21,30.40695
2024-02-22,19.43301
2024-02-23,14.76909
2024-02-24,7.5903
2024-02-25,8.91632
2024-02-26,14.31184
2024-02-27,19.34156
2024-02-28,23.22816
2024-02-29,28.30361
2024-03-01,12.84865
2024-03-02,13.30589
2024-03-03,12.98582
2024-03-04,19.52446
2024-03-05,29.08093
2024-03-06,30.04115
2024-03-07,23.50251
2024-03-08,21.12482
2024-03-09,12.9401
2024-03-10,16.41518
2024-03-11,27.80064
2024-03-12,29.12665
2024-03-13,27.66346
2024-03-14,23.95976
2024-03-15,27.93781
2024-03-16,14.58619
2024-03-17,17.64974
2024-03-18,27.16049
2024-03-19,28.71513
2024-03-20,25.24005
