date,상한가
2023-05-30,0.44732
2023-05-31,0.43024
2023-06-01,0.40616
2023-06-02,0.41471
2023-06-03,0.14289
2023-06-04,0.12348
2023-06-05,0.36112
2023-06-06,0.12192
2023-06-07,0.40539
2023-06-08,0.41548
2023-06-09,0.42869
2023-06-10,0.10717
2023-06-11,0.09785
2023-06-12,0.39374
2023-06-13,0.4815
2023-06-14,0.44189
2023-06-15,0.44732
2023-06-16,0.38753
2023-06-17,0.10406
2023-06-18,0.09474
2023-06-19,0.44577
2023-06-20,0.47684
2023-06-21,0.43179
2023-06-22,0.42946
2023-06-23,0.39219
2023-06-24,0.0994
2023-06-25,0.09707
2023-06-26,0.39141
2023-06-27,0.38675
2023-06-28,0.40383
2023-06-29,0.50324
2023-06-30,0.48616
2023-07-01,0.12969
2023-07-02,0.08775
2023-07-03,0.43568
2023-07-04,0.37898
2023-07-05,0.36811
2023-07-06,0.42558
2023-07-07,0.43179
2023-07-08,0.11649
2023-07-09,0.09785
2023-07-10,0.34015
2023-07-11,0.42014
2023-07-12,0.39063
2023-07-13,0.43257
2023-07-14,0.43801
2023-07-15,0.09552
2023-07-16,0.10328
2023-07-17,0.36656
2023-07-18,0.36656
2023-07-19,0.43645
2023-07-20,0.39219
2023-07-21,0.33549
2023-07-22,0.09164
2023-07-23,0.08698
2023-07-24,0.63138
2023-07-25,0.44732
2023-07-26,0.79602
2023-07-27,0.49159
2023-07-28,0.39529
2023-07-29,0.09552
2023-07-30,0.08698
2023-07-31,0.41859
2023-08-01,0.50945
2023-08-02,0.72613
2023-08-03,0.60342
2023-08-04,0.41781
2023-08-05,0.09241
2023-08-06,0.08154
2023-08-07,0.44577
2023-08-08,0.37044
2023-08-09,0.36034
2023-08-10,0.46752
2023-08-11,0.35413
2023-08-12,0.09241
2023-08-13,0.07377
2023-08-14,0.39063
2023-08-15,0.10794
2023-08-16,0.43179
2023-08-17,0.36112
2023-08-18,0.36578
2023-08-19,0.09241
2023-08-20,0.07843
2023-08-21,0.3852
2023-08-22,0.37199
2023-08-23,0.37122
2023-08-24,0.40927
2023-08-25,0.33705
2023-08-26,0.07533
2023-08-27,0.09164
2023-08-28,0.35258
2023-08-29,0.34637
2023-08-30,0.35879
2023-08-31,0.37665
2023-09-01,0.36733
2023-09-02,0.08853
2023-09-03,0.08698
2023-09-04,0.31452
2023-09-05,0.35646
2023-09-06,0.35568
2023-09-07,0.32151
2023-09-08,0.27181
2023-09-09,0.05513
2023-09-10,0.08698
2023-09-11,0.31142
2023-09-12,0.28812
2023-09-13,0.29511
2023-09-14,0.27259
2023-09-15,0.27647
2023-09-16,0.0761
2023-09-17,0.07843
2023-09-18,0.26404
2023-09-19,0.33394
2023-09-20,0.25006
2023-09-21,0.30054
2023-09-22,0.26404
2023-09-23,0.09552
2023-09-24,0.07377
2023-09-25,0.24463
2023-09-26,0.26171
2023-09-27,0.26482
2023-09-28,0.08698
2023-09-29,0.05513
2023-09-30,0.05513
2023-10-01,0.05669
2023-10-02,0.06445
2023-10-03,0.06057
2023-10-04,0.28113
2023-10-05,0.35801
2023-10-06,0.22288
2023-10-07,0.06057
2023-10-08,0.06445
2023-10-09,0.05203
2023-10-10,0.24541
2023-10-11,0.24541
2023-10-12,0.22754
2023-10-13,0.19958
2023-10-14,0.0629
2023-10-15,0.05979
2023-10-16,0.23298
2023-10-17,0.24696
2023-10-18,0.23143
2023-10-19,0.25084
2023-10-20,0.20735
2023-10-21,0.08232
2023-10-22,0.05047
2023-10-23,0.26948
2023-10-24,0.2656
2023-10-25,0.2058
2023-10-26,0.22987
2023-10-27,0.23065
2023-10-28,0.05513
2023-10-29,0.04892
2023-10-30,0.25317
2023-10-31,0.23531
2023-11-01,0.26094
2023-11-02,0.30676
2023-11-03,0.21589
2023-11-04,0.07377
2023-11-05,0.06601
2023-11-06,1.56643
2023-11-07,0.43412
2023-11-08,0.28812
2023-11-09,0.21745
2023-11-10,0.21123
2023-11-11,0.06678
2023-11-12,0.04271
2023-11-13,0.22366
2023-11-14,0.22599
2023-11-15,0.26948
2023-11-16,0.21978
2023-11-17,0.29433
2023-11-18,0.05979
2023-11-19,0.06834
2023-11-20,0.36267
2023-11-21,0.33316
2023-11-22,0.2656
2023-11-23,0.23531
2023-11-24,0.23453
2023-11-25,0.0761
2023-11-26,0.05824
2023-11-27,0.31763
2023-11-28,0.28035
2023-11-29,0.27026
2023-11-30,0.25705
2023-12-01,0.27414
2023-12-02,0.08076
2023-12-03,0.06678
2023-12-04,0.29977
2023-12-05,0.29433
2023-12-06,0.45897
2023-12-07,0.29589
2023-12-08,0.22987
2023-12-09,0.08853
2023-12-10,0.08154
2023-12-11,0.3285
2023-12-12,0.52576
2023-12-13,0.45664
2023-12-14,0.34248
2023-12-15,0.26793
2023-12-16,0.06057
2023-12-17,0.06057
2023-12-18,0.32462
2023-12-19,0.30676
2023-12-20,0.36034
2023-12-21,0.27802
2023-12-22,0.36112
2023-12-23,0.09164
2023-12-24,0.06678
2023-12-25,0.08931
2023-12-26,0.29045
2023-12-27,0.25938
2023-12-28,0.25628
2023-12-29,0.11027
2023-12-30,0.07222
2023-12-31,0.06911
2024-01-01,0.06989
2024-01-02,0.39452
2024-01-03,0.33161
2024-01-04,0.32695
2024-01-05,0.28657
2024-01-06,0.07921
2024-01-07,0.07222
2024-01-08,0.25239
2024-01-09,0.3052
2024-01-10,0.3052
2024-01-11,0.33316
2024-01-12,0.28501
2024-01-13,0.07455
2024-01-14,0.06756
2024-01-15,0.28268
2024-01-16,0.28657
2024-01-17,0.30909
2024-01-18,0.28113
2024-01-19,0.2788
2024-01-20,0.07766
2024-01-21,0.08309
2024-01-22,0.31608
2024-01-23,0.26249
2024-01-24,0.40927
2024-01-25,0.36966
2024-01-26,0.35413
2024-01-27,0.07455
2024-01-28,0.09397
2024-01-29,0.34714
2024-01-30,0.28346
2024-01-31,0.24385
2024-02-01,0.31685
2024-02-02,0.29589
2024-02-03,0.06678
2024-02-04,0.06678
2024-02-05,0.28346
2024-02-06,0.27569
2024-02-07,0.26171
2024-02-08,0.25938
2024-02-09,0.0862
2024-02-10,0.06678
2024-02-11,0.05591
2024-02-12,0.07999
2024-02-13,0.35646
2024-02-14,0.28579
2024-02-15,0.31685
2024-02-16,0.2889
2024-02-17,0.08232
2024-02-18,0.0862
2024-02-19,0.30598
2024-02-20,0.35724
2024-02-21,0.33394
2024-02-22,0.29356
2024-02-23,0.33627
2024-02-24,0.09707
2024-02-25,0.0862
2024-02-26,0.26793
2024-02-27,0.36112
2024-02-28,0.29977
2024-02-29,0.24075
2024-03-01,0.09707
2024-03-02,0.06911
2024-03-03,0.07999
2024-03-04,0.32229
2024-03-05,0.34093
2024-03-06,0.29977
2024-03-07,0.27492
2024-03-08,0.29666
2024-03-09,0.08387
2024-03-10,0.07377
2024-03-11,0.27259
2024-03-12,0.31918
2024-03-13,0.32307
2024-03-14,0.32773
2024-03-15,0.22754
2024-03-16,0.07222
2024-03-17,0.08542
2024-03-18,0.30443
2024-03-19,0.30287
2024-03-20,0.3285
