date,오늘증시
2023-05-30,6.13337
2023-05-31,6.79566
2023-06-01,5.92605
2023-06-02,6.39253
2023-06-03,1.09997
2023-06-04,0.54134
2023-06-05,6.95116
2023-06-06,1.99838
2023-06-07,6.40405
2023-06-08,6.65169
2023-06-09,6.31766
2023-06-10,1.11725
2023-06-11,0.36281
2023-06-12,6.35798
2023-06-13,6.17369
2023-06-14,9.75581
2023-06-15,7.46947
2023-06-16,6.44436
2023-06-17,1.13453
2023-06-18,0.44344
2023-06-19,6.12186
2023-06-20,6.16793
2023-06-21,6.66321
2023-06-22,6.64017
2023-06-23,6.42133
2023-06-24,1.09997
2023-06-25,0.37433
2023-06-26,6.10458
2023-06-27,6.47316
2023-06-28,6.87629
2023-06-29,7.25063
2023-06-30,6.64017
2023-07-01,1.08845
2023-07-02,0.36281
2023-07-03,6.46164
2023-07-04,6.28311
2023-07-05,6.3407
2023-07-06,8.16056
2023-07-07,7.68256
2023-07-08,1.14029
2023-07-09,0.42616
2023-07-10,6.80142
2023-07-11,6.45012
2023-07-12,6.93388
2023-07-13,6.89933
2023-07-14,6.01243
2023-07-15,1.13453
2023-07-16,0.46072
2023-07-17,6.4674
2023-07-18,6.65169
2023-07-19,6.89357
2023-07-20,6.68624
2023-07-21,7.03178
2023-07-22,1.11149
2023-07-23,0.36857
2023-07-24,6.55954
2023-07-25,6.47316
2023-07-26,17.60539
2023-07-27,8.7307
2023-07-28,6.76111
2023-07-29,1.17484
2023-07-30,0.4492
2023-07-31,7.84957
2023-08-01,6.63441
2023-08-02,10.51025
2023-08-03,7.65952
2023-08-04,7.01451
2023-08-05,1.3073
2023-08-06,0.38009
2023-08-07,6.93388
2023-08-08,6.93964
2023-08-09,6.16793
2023-08-10,6.54227
2023-08-11,6.47892
2023-08-12,1.15756
2023-08-13,0.39161
2023-08-14,6.73231
2023-08-15,2.55125
2023-08-16,8.09721
2023-08-17,7.43492
2023-08-18,6.95116
2023-08-19,1.11725
2023-08-20,0.43768
2023-08-21,6.4674
2023-08-22,6.27735
2023-08-23,6.47316
2023-08-24,6.01243
2023-08-25,6.49619
2023-08-26,1.25547
2023-08-27,0.31098
2023-08-28,5.62082
2023-08-29,6.11034
2023-08-30,6.13337
2023-08-31,6.54227
2023-09-01,6.41557
2023-09-02,1.05966
2023-09-03,0.42616
2023-09-04,5.33863
2023-09-05,5.89149
2023-09-06,5.71296
2023-09-07,6.3407
2023-09-08,5.35014
2023-09-09,0.96751
2023-09-10,0.44344
2023-09-11,5.28104
2023-09-12,6.53651
2023-09-13,6.14489
2023-09-14,5.39046
2023-09-15,5.82239
2023-09-16,1.12877
2023-09-17,0.36281
2023-09-18,5.39046
2023-09-19,5.66689
2023-09-20,5.32135
2023-09-21,7.15848
2023-09-22,5.97788
2023-09-23,1.19788
2023-09-24,0.37433
2023-09-25,5.13706
2023-09-26,5.89725
2023-09-27,5.9606
2023-09-28,1.434
2023-09-29,1.14029
2023-09-30,0.8005
2023-10-01,0.36857
2023-10-02,3.27113
2023-10-03,1.41672
2023-10-04,8.22391
2023-10-05,6.9454
2023-10-06,5.75328
2023-10-07,1.26123
2023-10-08,0.38009
2023-10-09,1.91776
2023-10-10,7.45219
2023-10-11,6.83598
2023-10-12,6.2428
2023-10-13,6.10458
2023-10-14,1.12301
2023-10-15,0.41465
2023-10-16,5.70721
2023-10-17,5.71872
2023-10-18,6.42709
2023-10-19,7.73439
2023-10-20,7.44644
2023-10-21,1.25547
2023-10-22,0.29947
2023-10-23,6.70352
2023-10-24,7.70559
2023-10-25,7.648
2023-10-26,8.77102
2023-10-27,7.68256
2023-10-28,1.21515
2023-10-29,0.46072
2023-10-30,6.26583
2023-10-31,8.36212
2023-11-01,7.00875
2023-11-02,7.24487
2023-11-03,7.20456
2023-11-04,1.5031
2023-11-05,0.40313
2023-11-06,9.50241
2023-11-07,11.16678
2023-11-08,8.54065
2023-11-09,7.60769
2023-11-10,6.78415
2023-11-11,1.34761
2023-11-12,0.46648
2023-11-13,7.0433
2023-11-14,7.01451
2023-11-15,7.62497
2023-11-16,52.67795
2023-11-17,7.49827
2023-11-18,1.34761
2023-11-19,0.58742
2023-11-20,6.36374
2023-11-21,6.82446
2023-11-22,6.73807
2023-11-23,7.2967
2023-11-24,6.3119
2023-11-25,1.08845
2023-11-26,0.35706
2023-11-27,6.3695
2023-11-28,6.52499
2023-11-29,6.45588
2023-11-30,6.17369
2023-12-01,6.36374
2023-12-02,1.35337
2023-12-03,0.39737
2023-12-04,5.60354
2023-12-05,6.70928
2023-12-06,6.00668
2023-12-07,6.35222
2023-12-08,5.90877
2023-12-09,1.28426
2023-12-10,0.40889
2023-12-11,5.68993
2023-12-12,6.41557
2023-12-13,6.40981
2023-12-14,7.30822
2023-12-15,6.50195
2023-12-16,1.35337
2023-12-17,0.47224
2023-12-18,6.66897
2023-12-19,6.75535
2023-12-20,7.31398
2023-12-21,7.82653
2023-12-22,7.10089
2023-12-23,1.31306
2023-12-24,0.3225
2023-12-25,0.8293
2023-12-26,6.70928
2023-12-27,6.87053
2023-12-28,8.65583
2023-12-29,52.58005
2023-12-30,1.00783
2023-12-31,0.28795
2024-01-01,0.69108
2024-01-02,23.43354
2024-01-03,10.28564
2024-01-04,8.12024
2024-01-05,7.70559
2024-01-06,1.49735
2024-01-07,0.46072
2024-01-08,6.01243
2024-01-09,7.12393
2024-01-10,7.48675
2024-01-11,7.00299
2024-01-12,6.98571
2024-01-13,1.12877
2024-01-14,0.41465
2024-01-15,6.62865
2024-01-16,7.11241
2024-01-17,12.71596
2024-01-18,8.2815
2024-01-19,7.22183
2024-01-20,1.33609
2024-01-21,0.42041
2024-01-22,6.69776
2024-01-23,6.97419
2024-01-24,7.0433
2024-01-25,7.01451
2024-01-26,6.37525
2024-01-27,1.18636
2024-01-28,0.37433
2024-01-29,7.23335
2024-01-30,6.74959
2024-01-31,7.49827
2024-02-01,7.35429
2024-02-02,7.87836
2024-02-03,1.45127
2024-02-04,0.51255
2024-02-05,7.37733
2024-02-06,7.36581
2024-02-07,7.12969
2024-02-08,8.00506
2024-02-09,2.54549
2024-02-10,0.96751
2024-02-11,0.3225
2024-02-12,1.4052
2024-02-13,7.4234
2024-02-14,7.71711
2024-02-15,6.99723
2024-02-16,7.08938
2024-02-17,1.3073
2024-02-18,0.42041
2024-02-19,6.65169
2024-02-20,7.12393
2024-02-21,6.96844
2024-02-22,7.33126
2024-02-23,7.30246
2024-02-24,1.2785
2024-02-25,0.39737
2024-02-26,6.66321
2024-02-27,6.69776
2024-02-28,6.85901
2024-02-29,6.4386
2024-03-01,2.3612
2024-03-02,1.13453
2024-03-03,0.40889
2024-03-04,6.52499
2024-03-05,7.26215
2024-03-06,6.82446
2024-03-07,7.0433
2024-03-08,6.89933
2024-03-09,1.29578
2024-03-10,0.3513
2024-03-11,6.61713
2024-03-12,7.26215
2024-03-13,7.60193
2024-03-14,7.17
2024-03-15,8.33909
2024-03-16,1.29002
2024-03-17,0.33402
2024-03-18,6.89357
2024-03-19,8.34485
2024-03-20,7.30822
