date,나무증권
2023-05-30,4.9381
2023-05-31,4.73067
2023-06-01,3.66008
2023-06-02,3.51957
2023-06-03,1.58581
2023-06-04,1.5925
2023-06-05,3.89427
2023-06-06,1.84677
2023-06-07,3.96453
2023-06-08,3.64335
2023-06-09,3.74038
2023-06-10,1.69621
2023-06-11,1.66945
2023-06-12,4.40615
2023-06-13,4.54332
2023-06-14,5.15557
2023-06-15,5.18568
2023-06-16,5.10204
2023-06-17,3.3389
2023-06-18,4.03813
2023-06-19,11.1375
2023-06-20,13.00769
2023-06-21,11.63599
2023-06-22,4.76078
2023-06-23,4.53663
2023-06-24,1.48544
2023-06-25,1.62596
2023-06-26,4.1753
2023-06-27,4.35597
2023-06-28,4.15858
2023-06-29,4.10839
2023-06-30,4.69053
2023-07-01,1.69621
2023-07-02,1.61257
2023-07-03,4.62696
2023-07-04,4.4831
2023-07-05,4.42288
2023-07-06,4.24222
2023-07-07,3.35229
2023-07-08,1.54232
2023-07-09,1.64268
2023-07-10,4.29909
2023-07-11,4.17196
2023-07-12,4.63365
2023-07-13,4.87119
2023-07-14,5.46336
2023-07-15,2.16125
2023-07-16,2.18133
2023-07-17,5.56707
2023-07-18,5.57711
2023-07-19,5.11207
2023-07-20,5.24924
2023-07-21,5.03847
2023-07-22,2.48912
2023-07-23,2.87387
2023-07-24,7.26329
2023-07-25,8.50786
2023-07-26,10.42489
2023-07-27,8.72532
2023-07-28,7.18969
2023-07-29,1.91033
2023-07-30,2.22147
2023-07-31,10.3747
2023-08-01,5.71763
2023-08-02,5.21244
2023-08-03,4.67714
2023-08-04,3.7571
2023-08-05,1.82
2023-08-06,2.03747
2023-08-07,5.27266
2023-08-08,4.62361
2023-08-09,4.30578
2023-08-10,4.43292
2023-08-11,4.07159
2023-08-12,1.57577
2023-08-13,1.80662
2023-08-14,4.20876
2023-08-15,1.9739
2023-08-16,4.70056
2023-08-17,4.30244
2023-08-18,3.60655
2023-08-19,1.44529
2023-08-20,1.59585
2023-08-21,3.93442
2023-08-22,4.03479
2023-08-23,4.10505
2023-08-24,4.3292
2023-08-25,3.92773
2023-08-26,1.58246
2023-08-27,1.42188
2023-08-28,4.23553
2023-08-29,4.0281
2023-08-30,4.08497
2023-08-31,4.04148
2023-09-01,3.91769
2023-09-02,1.7464
2023-09-03,1.74974
2023-09-04,4.21545
2023-09-05,3.81733
2023-09-06,3.95784
2023-09-07,3.52291
2023-09-08,3.29876
2023-09-09,1.48544
2023-09-10,1.66276
2023-09-11,3.64335
2023-09-12,3.89427
2023-09-13,3.43258
2023-09-14,3.82067
2023-09-15,3.87085
2023-09-16,1.54901
2023-09-17,1.67949
2023-09-18,4.02141
2023-09-19,3.99464
2023-09-20,4.45633
2023-09-21,6.16928
2023-09-22,6.79826
2023-09-23,1.39511
2023-09-24,1.41184
2023-09-25,3.25861
2023-09-26,2.97758
2023-09-27,2.61625
2023-09-28,1.21445
2023-09-29,0.98695
2023-09-30,0.9836
2023-10-01,0.99698
2023-10-02,1.29474
2023-10-03,1.59585
2023-10-04,3.66343
2023-10-05,4.00802
2023-10-06,2.83372
2023-10-07,1.15423
2023-10-08,1.13081
2023-10-09,1.4386
2023-10-10,3.73703
2023-10-11,3.74038
2023-10-12,3.70692
2023-10-13,2.82034
2023-10-14,1.22783
2023-10-15,1.50217
2023-10-16,3.02442
2023-10-17,3.41585
2023-10-18,2.99096
2023-10-19,3.32218
2023-10-20,3.50284
2023-10-21,1.39511
2023-10-22,1.77316
2023-10-23,6.71462
2023-10-24,7.85547
2023-10-25,3.55302
2023-10-26,3.84074
2023-10-27,2.8471
2023-10-28,1.11073
2023-10-29,1.15088
2023-10-30,3.83405
2023-10-31,4.57009
2023-11-01,5.03512
2023-11-02,5.16226
2023-11-03,5.21244
2023-11-04,1.93041
2023-11-05,1.92706
2023-11-06,8.19672
2023-11-07,7.06925
2023-11-08,5.54366
2023-11-09,5.72432
2023-11-10,3.53629
2023-11-11,1.21445
2023-11-12,1.42857
2023-11-13,4.15189
2023-11-14,5.28604
2023-11-15,4.74406
2023-11-16,5.94513
2023-11-17,4.24556
2023-11-18,1.38842
2023-11-19,1.39176
2023-11-20,4.27902
2023-11-21,4.4095
2023-11-22,4.22883
2023-11-23,3.55302
2023-11-24,4.49983
2023-11-25,1.58916
2023-11-26,1.70291
2023-11-27,3.96788
2023-11-28,4.51321
2023-11-29,4.05486
2023-11-30,4.01137
2023-12-01,4.76413
2023-12-02,1.57243
2023-12-03,1.80996
2023-12-04,5.98527
2023-12-05,3.97791
2023-12-06,4.34593
2023-12-07,4.1017
2023-12-08,3.7571
2023-12-09,1.89026
2023-12-10,2.20809
2023-12-11,4.67714
2023-12-12,4.96152
2023-12-13,5.34292
2023-12-14,7.91569
2023-12-15,8.91267
2023-12-16,1.96386
2023-12-17,1.91702
2023-12-18,5.74439
2023-12-19,5.04182
2023-12-20,4.83439
2023-12-21,4.87119
2023-12-22,5.08531
2023-12-23,2.02074
2023-12-24,1.74974
2023-12-25,2.9642
2023-12-26,6.07226
2023-12-27,6.13583
2023-12-28,5.87152
2023-12-29,7.83874
2023-12-30,2.26162
2023-12-31,2.21144
2024-01-01,2.67313
2024-01-02,7.20307
2024-01-03,5.64068
2024-01-04,4.85781
2024-01-05,4.72398
2024-01-06,2.17798
2024-01-07,2.64971
2024-01-08,4.96152
2024-01-09,5.55369
2024-01-10,5.0117
2024-01-11,5.16895
2024-01-12,4.70725
2024-01-13,2.14118
2024-01-14,2.6564
2024-01-15,5.82134
2024-01-16,7.9826
2024-01-17,9.62194
2024-01-18,5.82803
2024-01-19,5.09534
2024-01-20,2.11441
2024-01-21,2.47908
2024-01-22,6.1191
2024-01-23,6.02542
2024-01-24,5.8916
2024-01-25,6.71462
2024-01-26,6.27969
2024-01-27,2.83037
2024-01-28,2.98093
2024-01-29,6.728
2024-01-30,5.63064
2024-01-31,5.11876
2024-02-01,5.56373
2024-02-02,5.74439
2024-02-03,2.18802
2024-02-04,2.56273
2024-02-05,5.65071
2024-02-06,5.62395
2024-02-07,5.18233
2024-02-08,4.6738
2024-02-09,2.24155
2024-02-10,2.35195
2024-02-11,2.33857
2024-02-12,3.66677
2024-02-13,10.8297
2024-02-14,10.59217
2024-02-15,7.50418
2024-02-16,6.49381
2024-02-17,2.4657
2024-02-18,2.70993
2024-02-19,6.76145
2024-02-20,5.94178
2024-02-21,6.05553
2024-02-22,7.43726
2024-02-23,6.65439
2024-02-24,2.69655
2024-02-25,3.50284
2024-02-26,8.57811
2024-02-27,8.74205
2024-02-28,6.1191
2024-02-29,6.21278
2024-03-01,2.76012
2024-03-02,2.70993
2024-03-03,2.71328
2024-03-04,8.13315
2024-03-05,8.72532
2024-03-06,7.03914
2024-03-07,6.58079
2024-03-08,5.95851
2024-03-09,2.46905
2024-03-10,2.51923
2024-03-11,6.54399
2024-03-12,6.55068
2024-03-13,7.77183
2024-03-14,8.93609
2024-03-15,8.819
2024-03-16,2.05085
2024-03-17,2.04416
2024-03-18,6.14252
2024-03-19,6.40682
2024-03-20,5.49347
