date,보험
2023-05-31,52.18914
2023-06-01,44.13309
2023-06-02,43.01225
2023-06-03,25.35901
2023-06-04,25.67425
2023-06-05,46.37478
2023-06-06,29.59719
2023-06-07,54.11558
2023-06-08,52.11908
2023-06-09,44.09807
2023-06-10,27.25043
2023-06-11,27.63572
2023-06-12,53.55516
2023-06-13,55.3415
2023-06-14,50.96322
2023-06-15,51.27845
2023-06-16,39.92994
2023-06-17,17.338
2023-06-18,14.99124
2023-06-19,27.49562
2023-06-20,25.53415
2023-06-21,31.17338
2023-06-22,30.96322
2023-06-23,22.66199
2023-06-24,21.75131
2023-06-25,17.40805
2023-06-26,23.01225
2023-06-27,39.36952
2023-06-28,48.93169
2023-06-29,50.22767
2023-06-30,45.35901
2023-07-01,24.86865
2023-07-02,24.06304
2023-07-03,46.72504
2023-07-04,45.63922
2023-07-05,49.35201
2023-07-06,45.91943
2023-07-07,42.87215
2023-07-08,24.48336
2023-07-09,24.44833
2023-07-10,51.17338
2023-07-11,48.23117
2023-07-12,46.19964
2023-07-13,45.53415
2023-07-14,40.52539
2023-07-15,24.37828
2023-07-16,24.02802
2023-07-17,49.38704
2023-07-18,46.30472
2023-07-19,45.67425
2023-07-20,46.37478
2023-07-21,43.11733
2023-07-22,24.69352
2023-07-23,25.98949
2023-07-24,49.03677
2023-07-25,49.84238
2023-07-26,47.00525
2023-07-27,44.90367
2023-07-28,40.52539
2023-07-29,22.03152
2023-07-30,23.15236
2023-07-31,46.61996
2023-08-01,44.37828
2023-08-02,39.4746
2023-08-03,40.21015
2023-08-04,37.05779
2023-08-05,23.53765
2023-08-06,27.04028
2023-08-07,46.51488
2023-08-08,46.97022
2023-08-09,44.44833
2023-08-10,46.23467
2023-08-11,41.68126
2023-08-12,26.09457
2023-08-13,25.18388
2023-08-14,44.76357
2023-08-15,27.49562
2023-08-16,49.59719
2023-08-17,47.63572
2023-08-18,42.97723
2023-08-19,25.81436
2023-08-20,25.81436
2023-08-21,49.98248
2023-08-22,50.19264
2023-08-23,48.79159
2023-08-24,52.78458
2023-08-25,46.76007
2023-08-26,23.92294
2023-08-27,27.63572
2023-08-28,53.80035
2023-08-29,51.17338
2023-08-30,60.49036
2023-08-31,54.60595
2023-09-01,46.02451
2023-09-02,26.79509
2023-09-03,23.50262
2023-09-04,50.57793
2023-09-05,51.10332
2023-09-06,42.34676
2023-09-07,49.98248
2023-09-08,46.47985
2023-09-09,23.78283
2023-09-10,24.76357
2023-09-11,55.72679
2023-09-12,51.94395
2023-09-13,47.11033
2023-09-14,46.37478
2023-09-15,42.83712
2023-09-16,25.00875
2023-09-17,25.35901
2023-09-18,53.13485
2023-09-19,49.59719
2023-09-20,46.76007
2023-09-21,45.91943
2023-09-22,42.9422
2023-09-23,20.66549
2023-09-24,21.19089
2023-09-25,49.49211
2023-09-26,44.55341
2023-09-27,34.04553
2023-09-28,20.21015
2023-09-29,20.56042
2023-09-30,18.70402
2023-10-01,20.17513
2023-10-02,24.13309
2023-10-03,24.37828
2023-10-04,50.92819
2023-10-05,47.0753
2023-10-06,48.61646
2023-10-07,24.37828
2023-10-08,21.40105
2023-10-09,25.56917
2023-10-10,49.8774
2023-10-11,50.85814
2023-10-12,53.2049
2023-10-13,41.89141
2023-10-14,25.21891
2023-10-15,22.17162
2023-10-16,54.15061
2023-10-17,51.03327
2023-10-18,49.77232
2023-10-19,46.58493
2023-10-20,42.10157
2023-10-21,22.10157
2023-10-22,24.2732
2023-10-23,52.29422
2023-10-24,51.83887
2023-10-25,49.00175
2023-10-26,50.4028
2023-10-27,48.72154
2023-10-28,23.64273
2023-10-29,26.2697
2023-10-30,53.16987
2023-10-31,52.50437
2023-11-01,50.29772
2023-11-02,51.48861
2023-11-03,46.16462
2023-11-04,24.72854
2023-11-05,28.33625
2023-11-06,52.01401
2023-11-07,48.12609
2023-11-08,49.91243
2023-11-09,47.95096
2023-11-10,44.9387
2023-11-11,23.81786
2023-11-12,23.39754
2023-11-13,53.55516
2023-11-14,49.2119
2023-11-15,48.4063
2023-11-16,47.49562
2023-11-17,41.22591
2023-11-18,26.05954
2023-11-19,26.09457
2023-11-20,47.95096
2023-11-21,48.23117
2023-11-22,47.42556
2023-11-23,43.36252
2023-11-24,43.71278
2023-11-25,25.0788
2023-11-26,27.25043
2023-11-27,49.0718
2023-11-28,51.90893
2023-11-29,53.13485
2023-11-30,46.47985
2023-12-01,37.75831
2023-12-02,27.49562
2023-12-03,25.77933
2023-12-04,51.24343
2023-12-05,47.53064
2023-12-06,47.63572
2023-12-07,45.28896
2023-12-08,42.97723
2023-12-09,24.65849
2023-12-10,24.86865
2023-12-11,53.69527
2023-12-12,51.31348
2023-12-13,48.02101
2023-12-14,46.12959
2023-12-15,42.9422
2023-12-16,24.62346
2023-12-17,26.4098
2023-12-18,49.7373
2023-12-19,50.50788
2023-12-20,47.6007
2023-12-21,45.81436
2023-12-22,38.03852
2023-12-23,23.18739
2023-12-24,19.54465
2023-12-25,25.21891
2023-12-26,55.37653
2023-12-27,50.57793
2023-12-28,47.32049
2023-12-29,42.8021
2023-12-30,23.4676
2023-12-31,24.62346
2024-01-01,28.79159
2024-01-02,60.24518
2024-01-03,53.16987
2024-01-04,45.00875
2024-01-05,45.14886
2024-01-06,28.23117
2024-01-07,30.4028
2024-01-08,49.38704
2024-01-09,46.12959
2024-01-10,51.69877
2024-01-11,48.19614
2024-01-12,45.28896
2024-01-13,27.00525
2024-01-14,28.4063
2024-01-15,59.50963
2024-01-16,55.41155
2024-01-17,52.85464
2024-01-18,54.15061
2024-01-19,65.53415
2024-01-20,36.98774
2024-01-21,34.78108
2024-01-22,67.04028
2024-01-23,62.9422
2024-01-24,65.6042
2024-01-25,63.4676
2024-01-26,61.78633
2024-01-27,34.676
2024-01-28,35.90192
2024-01-29,63.25744
2024-01-30,62.97723
2024-01-31,64.9387
2024-02-01,66.51488
2024-02-02,61.43607
2024-02-03,36.32224
2024-02-04,33.94045
2024-02-05,63.11733
2024-02-06,59.96497
2024-02-07,53.66024
2024-02-08,47.28546
2024-02-09,28.47635
2024-02-10,28.5464
2024-02-11,30.33274
2024-02-12,33.94045
2024-02-13,66.33975
2024-02-14,57.12784
2024-02-15,40.38528
2024-02-16,54.15061
2024-02-17,24.34325
2024-02-18,25.98949
2024-02-19,38.98423
2024-02-20,39.75481
2024-02-21,39.4746
2024-02-22,35.37653
2024-02-23,35.8669
2024-02-24,24.90367
2024-02-25,24.09807
2024-02-26,39.4746
2024-02-27,38.63397
2024-02-28,38.8091
2024-02-29,35.93695
2024-03-01,23.01225
2024-03-02,23.74781
2024-03-03,23.67775
2024-03-04,38.73905
2024-03-05,39.19439
2024-03-06,37.86339
2024-03-07,38.1436
2024-03-08,34.50087
2024-03-09,23.74781
2024-03-10,25.04378
2024-03-11,43.36252
2024-03-12,38.03852
2024-03-13,37.19789
2024-03-14,38.59894
2024-03-15,57.72329
2024-03-16,30.12259
2024-03-17,33.27495
2024-03-18,66.12959
2024-03-19,63.88791
2024-03-20,62.31173
