date,재산명시
2023-06-01,60.25641
2023-06-02,43.16239
2023-06-03,13.67521
2023-06-04,17.09401
2023-06-05,49.14529
2023-06-06,23.93162
2023-06-07,50.42735
2023-06-08,48.71794
2023-06-09,49.57264
2023-06-10,22.22222
2023-06-11,20.51282
2023-06-12,75.21367
2023-06-13,50.8547
2023-06-14,55.55555
2023-06-15,59.82905
2023-06-16,45.72649
2023-06-17,20.08547
2023-06-18,15.81196
2023-06-19,69.65811
2023-06-20,50.42735
2023-06-21,53.4188
2023-06-22,64.10256
2023-06-23,46.58119
2023-06-24,15.38461
2023-06-25,17.52136
2023-06-26,58.547
2023-06-27,42.73504
2023-06-28,53.4188
2023-06-29,48.71794
2023-06-30,46.58119
2023-07-01,16.66666
2023-07-02,10.68376
2023-07-03,55.9829
2023-07-04,50.0
2023-07-05,44.87179
2023-07-06,47.86324
2023-07-07,43.16239
2023-07-08,12.39316
2023-07-09,20.08547
2023-07-10,55.55555
2023-07-11,51.28205
2023-07-12,47.86324
2023-07-13,46.15384
2023-07-14,40.17094
2023-07-15,13.24786
2023-07-16,25.21367
2023-07-17,47.43589
2023-07-18,50.42735
2023-07-19,45.29914
2023-07-20,56.8376
2023-07-21,40.59829
2023-07-22,11.53846
2023-07-23,12.39316
2023-07-24,58.97435
2023-07-25,35.47008
2023-07-26,42.73504
2023-07-27,41.45299
2023-07-28,34.61538
2023-07-29,11.11111
2023-07-30,12.82051
2023-07-31,39.31623
2023-08-01,48.71794
2023-08-02,43.58974
2023-08-03,48.71794
2023-08-04,37.60683
2023-08-05,11.96581
2023-08-06,10.68376
2023-08-07,53.84615
2023-08-08,46.58119
2023-08-09,47.00854
2023-08-10,32.90598
2023-08-11,37.17948
2023-08-12,17.09401
2023-08-13,11.53846
2023-08-14,47.86324
2023-08-15,21.79487
2023-08-16,48.29059
2023-08-17,52.99145
2023-08-18,40.17094
2023-08-19,17.09401
2023-08-20,22.22222
2023-08-21,82.05128
2023-08-22,65.38461
2023-08-23,42.73504
2023-08-24,47.00854
2023-08-25,44.44444
2023-08-26,15.81196
2023-08-27,19.23076
2023-08-28,64.10256
2023-08-29,54.2735
2023-08-30,34.61538
2023-08-31,52.13675
2023-09-01,50.0
2023-09-02,17.52136
2023-09-03,17.09401
2023-09-04,52.5641
2023-09-05,53.4188
2023-09-06,49.57264
2023-09-07,48.71794
2023-09-08,41.45299
2023-09-09,15.38461
2023-09-10,20.94017
2023-09-11,66.66666
2023-09-12,50.8547
2023-09-13,54.70085
2023-09-14,44.87179
2023-09-15,44.01709
2023-09-16,17.52136
2023-09-17,18.37606
2023-09-18,67.94871
2023-09-19,41.45299
2023-09-20,43.58974
2023-09-21,47.43589
2023-09-22,35.47008
2023-09-23,13.24786
2023-09-24,12.39316
2023-09-25,50.0
2023-09-26,38.88888
2023-09-27,30.34188
2023-09-28,12.82051
2023-09-29,6.41025
2023-09-30,5.55555
2023-10-01,3.4188
2023-10-02,7.6923
2023-10-03,9.4017
2023-10-04,30.76923
2023-10-05,47.86324
2023-10-06,39.74358
2023-10-07,12.82051
2023-10-08,11.96581
2023-10-09,13.24786
2023-10-10,57.6923
2023-10-11,54.2735
2023-10-12,41.45299
2023-10-13,56.41025
2023-10-14,12.82051
2023-10-15,22.22222
2023-10-16,66.66666
2023-10-17,49.14529
2023-10-18,50.8547
2023-10-19,48.29059
2023-10-20,42.73504
2023-10-21,11.11111
2023-10-22,22.22222
2023-10-23,56.41025
2023-10-24,54.70085
2023-10-25,43.58974
2023-10-26,47.86324
2023-10-27,43.58974
2023-10-28,17.94871
2023-10-29,13.24786
2023-10-30,59.4017
2023-10-31,57.6923
2023-11-01,48.71794
2023-11-02,39.31623
2023-11-03,35.89743
2023-11-04,14.95726
2023-11-05,19.23076
2023-11-06,51.7094
2023-11-07,43.58974
2023-11-08,40.59829
2023-11-09,53.84615
2023-11-10,55.55555
2023-11-11,12.39316
2023-11-12,18.37606
2023-11-13,64.10256
2023-11-14,50.0
2023-11-15,44.01709
2023-11-16,52.5641
2023-11-17,42.73504
2023-11-18,14.52991
2023-11-19,28.20512
2023-11-20,67.09401
2023-11-21,47.86324
2023-11-22,48.29059
2023-11-23,48.29059
2023-11-24,37.60683
2023-11-25,12.39316
2023-11-26,18.37606
2023-11-27,48.71794
2023-11-28,55.55555
2023-11-29,58.97435
2023-11-30,37.60683
2023-12-01,44.44444
2023-12-02,9.4017
2023-12-03,11.53846
2023-12-04,55.1282
2023-12-05,58.97435
2023-12-06,62.39316
2023-12-07,54.2735
2023-12-08,60.25641
2023-12-09,13.24786
2023-12-10,29.91452
2023-12-11,67.94871
2023-12-12,46.58119
2023-12-13,51.7094
2023-12-14,50.0
2023-12-15,42.73504
2023-12-16,22.64957
2023-12-17,14.52991
2023-12-18,61.11111
2023-12-19,55.1282
2023-12-20,44.01709
2023-12-21,35.04273
2023-12-22,43.16239
2023-12-23,9.4017
2023-12-24,12.82051
2023-12-25,12.82051
2023-12-26,50.8547
2023-12-27,34.18803
2023-12-28,37.17948
2023-12-29,28.20512
2023-12-30,15.81196
2023-12-31,8.97435
2024-01-01,11.96581
2024-01-02,48.29059
2024-01-03,41.45299
2024-01-04,50.8547
2024-01-05,51.7094
2024-01-06,20.08547
2024-01-07,17.52136
2024-01-08,47.00854
2024-01-09,48.29059
2024-01-10,61.96581
2024-01-11,52.5641
2024-01-12,55.9829
2024-01-13,20.08547
2024-01-14,26.92307
2024-01-15,80.76923
2024-01-16,50.42735
2024-01-17,63.67521
2024-01-18,57.26495
2024-01-19,47.86324
2024-01-20,26.49572
2024-01-21,17.94871
2024-01-22,78.20512
2024-01-23,52.5641
2024-01-24,58.97435
2024-01-25,56.41025
2024-01-26,60.25641
2024-01-27,13.24786
2024-01-28,14.10256
2024-01-29,62.82051
2024-01-30,52.13675
2024-01-31,63.67521
2024-02-01,55.9829
2024-02-02,47.43589
2024-02-03,14.52991
2024-02-04,26.06837
2024-02-05,71.36752
2024-02-06,57.6923
2024-02-07,59.82905
2024-02-08,41.45299
2024-02-09,11.96581
2024-02-10,16.23931
2024-02-11,12.82051
2024-02-12,20.08547
2024-02-13,56.41025
2024-02-14,62.82051
2024-02-15,55.9829
2024-02-16,53.4188
2024-02-17,18.37606
2024-02-18,17.09401
2024-02-19,57.26495
2024-02-20,72.22222
2024-02-21,72.64957
2024-02-22,74.35897
2024-02-23,61.96581
2024-02-24,23.93162
2024-02-25,34.61538
2024-02-26,100.0
2024-02-27,90.17094
2024-02-28,85.89743
2024-02-29,67.94871
2024-03-01,20.08547
2024-03-02,13.67521
2024-03-03,17.94871
2024-03-04,60.68376
2024-03-05,61.96581
2024-03-06,59.82905
2024-03-07,76.49572
2024-03-08,65.81196
2024-03-09,20.08547
2024-03-10,32.90598
2024-03-11,74.78632
2024-03-12,85.89743
2024-03-13,85.47008
2024-03-14,67.94871
2024-03-15,60.25641
2024-03-16,19.23076
2024-03-17,26.06837
2024-03-18,69.65811
2024-03-19,78.20512
2024-03-20,62.82051
