date,아하토큰
2023-05-29,0.3084
2023-05-30,0.6924
2023-05-31,0.63193
2023-06-01,0.39911
2023-06-02,0.39004
2023-06-03,0.27817
2023-06-04,0.26305
2023-06-05,0.33259
2023-06-06,0.28421
2023-06-07,0.46261
2023-06-08,0.4868
2023-06-09,2.0107
2023-06-10,2.53378
2023-06-11,0.84963
2023-06-12,0.95243
2023-06-13,0.62588
2023-06-14,0.54425
2023-06-15,2.12862
2023-06-16,1.64484
2023-06-17,0.59262
2023-06-18,0.53517
2023-06-19,0.60169
2023-06-20,0.48982
2023-06-21,0.48075
2023-06-22,0.54425
2023-06-23,0.45354
2023-06-24,0.54122
2023-06-25,0.36888
2023-06-26,0.46261
2023-06-27,0.49587
2023-06-28,0.41725
2023-06-29,0.48982
2023-06-30,0.4233
2023-07-01,0.37492
2023-07-02,0.4868
2023-07-03,0.45656
2023-07-04,0.38399
2023-07-05,0.46563
2023-07-06,0.36585
2023-07-07,0.35073
2023-07-08,0.22677
2023-07-09,0.44144
2023-07-10,0.36283
2023-07-11,0.59565
2023-07-12,0.67426
2023-07-13,0.71054
2023-07-14,0.87684
2023-07-15,0.48377
2023-07-16,0.66519
2023-07-17,1.04919
2023-07-18,0.60774
2023-07-19,0.5896
2023-07-20,0.56239
2023-07-21,0.53215
2023-07-22,0.4233
2023-07-23,1.19432
2023-07-24,2.29189
2023-07-25,1.11269
2023-07-26,0.78916
2023-07-27,0.61984
2023-07-28,1.03105
2023-07-29,1.04919
2023-07-30,0.84963
2023-07-31,1.20642
2023-08-01,1.34248
2023-08-02,1.09757
2023-08-03,0.77706
2023-08-04,0.72264
2023-08-05,0.65007
2023-08-06,0.58658
2023-08-07,0.48377
2023-08-08,0.46866
2023-08-09,0.77706
2023-08-10,0.49889
2023-08-11,0.54425
2023-08-12,0.35678
2023-08-13,0.41725
2023-08-14,0.52308
2023-08-15,0.35678
2023-08-16,0.61077
2023-08-17,0.58053
2023-08-18,0.61077
2023-08-19,0.45656
2023-08-20,0.53517
2023-08-21,0.54727
2023-08-22,0.30538
2023-08-23,0.38702
2023-08-24,0.36585
2023-08-25,0.44749
2023-08-26,0.32352
2023-08-27,0.39004
2023-08-28,0.42632
2023-08-29,0.39004
2023-08-30,0.42935
2023-08-31,0.30236
2023-09-01,0.31747
2023-09-02,0.29329
2023-09-03,0.24491
2023-09-04,0.34771
2023-09-05,0.3084
2023-09-06,0.34469
2023-09-07,0.3205
2023-09-08,0.29329
2023-09-09,0.22374
2023-09-10,0.61077
2023-09-11,0.61984
2023-09-12,0.66519
2023-09-13,0.45354
2023-09-14,0.36888
2023-09-15,0.33864
2023-09-16,0.38097
2023-09-17,0.32655
2023-09-18,0.4868
2023-09-19,0.39609
2023-09-20,0.34771
2023-09-21,0.48377
2023-09-22,0.49284
2023-09-23,0.59262
2023-09-24,0.36585
2023-09-25,0.40214
2023-09-26,0.39306
2023-09-27,0.46563
2023-09-28,0.43237
2023-09-29,0.49587
2023-09-30,0.39609
2023-10-01,0.32655
2023-10-02,0.27817
2023-10-03,0.3084
2023-10-04,0.53517
2023-10-05,0.49284
2023-10-06,0.41725
2023-10-07,0.30538
2023-10-08,0.3205
2023-10-09,0.48982
2023-10-10,0.47773
2023-10-11,0.46866
2023-10-12,0.53215
2023-10-13,0.46563
2023-10-14,0.24793
2023-10-15,0.34166
2023-10-16,0.44144
2023-10-17,0.37492
2023-10-18,0.42028
2023-10-19,0.40516
2023-10-20,0.34771
2023-10-21,0.33562
2023-10-22,0.31747
2023-10-23,0.51703
2023-10-24,0.50494
2023-10-25,0.47773
2023-10-26,0.42935
2023-10-27,0.33259
2023-10-28,0.43237
2023-10-29,0.54425
2023-10-30,0.75892
2023-10-31,0.641
2023-11-01,0.58355
2023-11-02,1.20037
2023-11-03,0.68333
2023-11-04,0.56843
2023-11-05,0.70147
2023-11-06,0.66519
2023-11-07,0.63495
2023-11-08,0.57751
2023-11-09,0.5896
2023-11-10,0.60472
2023-11-11,0.67728
2023-11-12,0.68636
2023-11-13,0.88591
2023-11-14,0.69845
2023-11-15,0.61984
2023-11-16,0.64402
2023-11-17,0.46866
2023-11-18,0.40818
2023-11-19,0.46563
2023-11-20,0.5261
2023-11-21,0.47773
2023-11-22,0.45958
2023-11-23,0.52006
2023-11-24,0.46866
2023-11-25,0.37795
2023-11-26,0.39609
2023-11-27,0.63193
2023-11-28,0.39609
2023-11-29,0.41725
2023-11-30,0.53517
2023-12-01,0.43237
2023-12-02,0.35376
2023-12-03,0.41121
2023-12-04,0.70752
2023-12-05,0.62286
2023-12-06,0.68333
2023-12-07,0.61984
2023-12-08,0.59262
2023-12-09,0.69543
2023-12-10,0.45656
2023-12-11,0.60169
2023-12-12,0.45354
2023-12-13,0.45051
2023-12-14,0.52913
2023-12-15,0.44144
2023-12-16,0.3084
2023-12-17,0.34469
2023-12-18,0.45051
2023-12-19,0.40516
2023-12-20,0.3719
2023-12-21,0.52006
2023-12-22,0.41725
2023-12-23,0.29631
2023-12-24,0.39306
2023-12-25,0.39004
2023-12-26,0.41423
2023-12-27,0.47773
2023-12-28,0.51099
2023-12-29,0.44144
2023-12-30,0.36585
2023-12-31,0.42935
2024-01-01,0.51401
2024-01-02,0.60169
2024-01-03,0.56541
2024-01-04,0.59262
2024-01-05,0.48075
2024-01-06,0.40516
2024-01-07,0.36585
2024-01-08,0.41121
2024-01-09,0.77102
2024-01-10,0.64705
2024-01-11,0.90708
2024-01-12,0.66217
2024-01-13,0.42028
2024-01-14,0.54122
2024-01-15,1.61763
2024-01-16,0.93429
2024-01-17,0.54425
2024-01-18,0.55029
2024-01-19,0.51401
2024-01-20,0.36283
2024-01-21,0.4233
2024-01-22,0.50191
2024-01-23,0.51099
2024-01-24,0.36585
2024-01-25,0.31143
2024-01-26,0.31143
2024-01-27,0.26003
2024-01-28,0.28421
2024-01-29,0.39306
2024-01-30,0.42935
2024-01-31,0.29631
2024-02-01,1.10361
2024-02-02,0.81032
2024-02-03,1.20037
2024-02-04,0.83149
2024-02-05,1.50273
2024-02-06,1.26387
2024-02-07,1.13083
2024-02-08,0.8073
2024-02-09,0.49889
2024-02-10,0.37795
2024-02-11,0.41725
2024-02-12,0.41725
2024-02-13,0.57448
2024-02-14,0.41121
2024-02-15,0.61681
2024-02-16,0.49587
2024-02-17,0.39004
2024-02-18,0.3719
2024-02-19,0.57448
2024-02-20,2.04093
2024-02-21,0.88591
2024-02-22,0.6924
2024-02-23,0.5896
2024-02-24,0.54122
2024-02-25,0.46261
2024-02-26,0.93429
2024-02-27,1.04617
2024-02-28,0.91313
2024-02-29,1.38179
2024-03-01,1.73253
2024-03-02,1.88673
2024-03-03,1.16106
2024-03-04,1.38783
2024-03-05,1.69322
2024-03-06,1.41202
2024-03-07,1.56018
2024-03-08,1.13385
2024-03-09,1.47552
2024-03-10,6.19236
2024-03-11,3.19898
2024-03-12,2.15583
2024-03-13,1.80207
2024-03-14,1.58135
2024-03-15,2.02582
2024-03-16,1.11269
2024-03-17,1.13083
2024-03-18,1.00383
2024-03-19,0.99476
2024-03-20,0.82242
