date,씨아이에스주가
2023-05-29,1.20229
2023-05-30,8.18399
2023-05-31,8.08126
2023-06-01,10.32987
2023-06-02,8.515
2023-06-03,1.41155
2023-06-04,1.15283
2023-06-05,8.58729
2023-06-06,1.6855
2023-06-07,11.37997
2023-06-08,8.13453
2023-06-09,9.6336
2023-06-10,1.45721
2023-06-11,1.44199
2023-06-12,11.91644
2023-06-13,11.28866
2023-06-14,19.41559
2023-06-15,15.77065
2023-06-16,22.1588
2023-06-17,4.58471
2023-06-18,3.91127
2023-06-19,16.22721
2023-06-20,12.33496
2023-06-21,12.74968
2023-06-22,12.2817
2023-06-23,11.1593
2023-06-24,2.41601
2023-06-25,1.98607
2023-06-26,12.23604
2023-06-27,11.35334
2023-06-28,11.33051
2023-06-29,12.01537
2023-06-30,16.04839
2023-07-01,3.27968
2023-07-02,2.77365
2023-07-03,27.59197
2023-07-04,25.5222
2023-07-05,18.89814
2023-07-06,14.75478
2023-07-07,13.35083
2023-07-08,2.54156
2023-07-09,2.14587
2023-07-10,16.06742
2023-07-11,17.35342
2023-07-12,18.84107
2023-07-13,16.37179
2023-07-14,14.54552
2023-07-15,2.46166
2023-07-16,2.30186
2023-07-17,13.79218
2023-07-18,13.70848
2023-07-19,15.63367
2023-07-20,17.41049
2023-07-21,12.81056
2023-07-22,2.86496
2023-07-23,2.92965
2023-07-24,17.09089
2023-07-25,16.855
2023-07-26,16.11688
2023-07-27,14.05471
2023-07-28,12.7687
2023-07-29,2.51112
2023-07-30,2.13445
2023-07-31,13.61336
2023-08-01,11.93547
2023-08-02,10.63805
2023-08-03,11.4827
2023-08-04,10.02168
2023-08-05,2.30567
2023-08-06,2.30186
2023-08-07,10.69512
2023-08-08,10.59239
2023-08-09,10.5962
2023-08-10,8.71285
2023-08-11,9.05528
2023-08-12,1.21371
2023-08-13,1.10337
2023-08-14,8.56447
2023-08-15,2.74702
2023-08-16,9.78959
2023-08-17,9.42814
2023-08-18,8.5074
2023-08-19,1.39633
2023-08-20,1.18327
2023-08-21,8.71666
2023-08-22,7.75786
2023-08-23,7.16432
2023-08-24,8.23726
2023-08-25,6.73819
2023-08-26,1.4496
2023-08-27,1.11478
2023-08-28,10.24236
2023-08-29,9.37488
2023-08-30,9.43956
2023-08-31,9.18083
2023-09-01,7.6323
2023-09-02,1.49145
2023-09-03,1.5295
2023-09-04,9.53468
2023-09-05,8.80036
2023-09-06,8.49218
2023-09-07,6.9094
2023-09-08,6.72678
2023-09-09,1.51428
2023-09-10,1.23273
2023-09-11,7.72742
2023-09-12,7.13388
2023-09-13,6.03051
2023-09-14,7.16813
2023-09-15,7.35075
2023-09-16,1.03488
2023-09-17,1.46482
2023-09-18,6.50991
2023-09-19,6.75721
2023-09-20,6.06095
2023-09-21,5.04508
2023-09-22,5.15542
2023-09-23,0.75714
2023-09-24,0.8104
2023-09-25,5.49404
2023-09-26,5.25815
2023-09-27,4.80919
2023-09-28,0.53266
2023-09-29,0.3272
2023-09-30,0.38427
2023-10-01,0.37666
2023-10-02,0.53266
2023-10-03,0.49842
2023-10-04,4.96899
2023-10-05,5.06791
2023-10-06,4.63417
2023-10-07,0.58593
2023-10-08,0.47178
2023-10-09,0.63539
2023-10-10,5.50545
2023-10-11,5.93159
2023-10-12,6.20553
2023-10-13,4.59612
2023-10-14,0.68485
2023-10-15,0.50983
2023-10-16,5.63101
2023-10-17,4.75973
2023-10-18,4.49339
2023-10-19,3.77049
2023-10-20,3.62972
2023-10-21,0.68104
2023-10-22,0.46037
2023-10-23,3.87703
2023-10-24,5.04508
2023-10-25,4.32599
2023-10-26,4.01019
2023-10-27,4.68363
2023-10-28,0.62778
2023-10-29,0.50222
2023-10-30,4.42491
2023-10-31,3.89605
2023-11-01,4.16999
2023-11-02,5.03747
2023-11-03,4.85484
2023-11-04,0.7267
2023-11-05,0.52885
2023-11-06,8.49979
2023-11-07,5.67286
2023-11-08,4.67983
2023-11-09,4.23467
2023-11-10,3.28729
2023-11-11,0.38808
2023-11-12,0.47559
2023-11-13,3.67157
2023-11-14,4.63036
2023-11-15,6.38055
2023-11-16,7.49153
2023-11-17,6.60883
2023-11-18,0.84845
2023-11-19,1.1262
2023-11-20,6.85614
2023-11-21,6.1827
2023-11-22,5.59296
2023-11-23,5.41034
2023-11-24,4.54286
2023-11-25,0.55168
2023-11-26,0.39188
2023-11-27,4.19662
2023-11-28,4.38686
2023-11-29,4.32979
2023-11-30,17.80618
2023-12-01,8.42369
2023-12-02,1.5295
2023-12-03,1.39253
2023-12-04,8.63676
2023-12-05,6.55176
2023-12-06,7.01594
2023-12-07,7.23281
2023-12-08,5.73754
2023-12-09,0.85606
2023-12-10,0.74192
2023-12-11,6.9855
2023-12-12,6.9094
2023-12-13,5.19347
2023-12-14,5.88973
2023-12-15,6.63166
2023-12-16,0.87509
2023-12-17,0.57832
2023-12-18,6.09138
2023-12-19,5.02606
2023-12-20,5.9392
2023-12-21,4.92713
2023-12-22,4.85104
2023-12-23,0.62017
2023-12-24,0.50603
2023-12-25,0.65822
2023-12-26,4.51622
2023-12-27,5.00323
2023-12-28,5.01845
2023-12-29,1.86432
2023-12-30,0.68865
2023-12-31,0.49461
2024-01-01,0.52124
2024-01-02,6.39576
2024-01-03,4.52764
2024-01-04,4.75212
2024-01-05,6.99311
2024-01-06,1.00064
2024-01-07,0.9702
2024-01-08,4.70265
2024-01-09,4.80919
2024-01-10,3.85039
2024-01-11,4.32979
2024-01-12,4.34501
2024-01-13,0.6468
2024-01-14,1.12239
2024-01-15,4.83963
2024-01-16,4.0178
2024-01-17,3.98356
2024-01-18,4.07107
2024-01-19,4.7369
2024-01-20,0.70007
2024-01-21,0.49461
2024-01-22,4.15858
2024-01-23,3.79713
2024-01-24,3.99117
2024-01-25,3.87703
2024-01-26,3.72864
2024-01-27,0.69246
2024-01-28,0.59353
2024-01-29,3.72484
2024-01-30,4.00258
2024-01-31,3.47753
2024-02-01,3.33675
2024-02-02,4.15477
2024-02-03,1.31644
2024-02-04,0.83704
2024-02-05,3.67157
2024-02-06,5.09074
2024-02-07,4.30696
2024-02-08,4.05585
2024-02-09,0.58593
2024-02-10,0.58212
2024-02-11,0.51744
2024-02-12,0.65822
2024-02-13,4.63036
2024-02-14,3.99878
2024-02-15,8.65578
2024-02-16,7.64372
2024-02-17,1.27458
2024-02-18,1.01586
2024-02-19,6.87897
2024-02-20,5.13259
2024-02-21,7.17193
2024-02-22,7.12247
2024-02-23,4.99181
2024-02-24,0.84084
2024-02-25,0.71909
2024-02-26,8.56066
2024-02-27,5.36087
2024-02-28,5.42936
2024-02-29,4.76353
2024-03-01,1.06532
2024-03-02,1.03869
2024-03-03,0.68485
2024-03-04,5.01845
2024-03-05,22.82463
2024-03-06,22.50123
2024-03-07,18.66225
2024-03-08,20.05859
2024-03-09,4.36403
2024-03-10,4.59232
2024-03-11,27.77841
2024-03-12,29.71882
2024-03-13,21.14674
2024-03-14,16.45169
2024-03-15,12.60891
2024-03-16,2.4084
2024-03-17,2.16109
2024-03-18,16.1359
2024-03-19,13.22147
2024-03-20,11.09462
