date,코인가격
2023-09-03,2.45499
2023-09-04,4.74631
2023-09-05,1.63666
2023-09-06,3.76432
2023-09-07,1.47299
2023-09-08,3.76432
2023-09-09,1.47299
2023-09-10,2.61865
2023-09-11,3.27332
2023-09-12,2.29132
2023-09-13,2.29132
2023-09-14,3.92798
2023-09-15,3.27332
2023-09-16,3.76432
2023-09-17,1.63666
2023-09-18,3.27332
2023-09-19,2.94599
2023-09-20,2.61865
2023-09-21,3.43698
2023-09-22,2.29132
2023-09-23,1.80032
2023-09-24,1.47299
2023-09-25,2.78232
2023-09-26,1.96399
2023-09-27,0.81833
2023-09-28,2.45499
2023-09-29,2.29132
2023-09-30,0.81833
2023-10-01,1.80032
2023-10-02,3.92798
2023-10-03,3.10965
2023-10-04,3.60065
2023-10-05,3.76432
2023-10-06,1.30932
2023-10-07,1.96399
2023-10-08,1.30932
2023-10-09,3.43698
2023-10-10,3.76432
2023-10-11,1.96399
2023-10-12,3.60065
2023-10-13,4.25531
2023-10-14,1.96399
2023-10-15,1.80032
2023-10-16,2.94599
2023-10-17,4.58265
2023-10-18,4.25531
2023-10-19,3.76432
2023-10-20,3.27332
2023-10-21,1.63666
2023-10-22,3.43698
2023-10-23,5.72831
2023-10-24,9.98363
2023-10-25,4.90998
2023-10-26,6.21931
2023-10-27,3.76432
2023-10-28,2.94599
2023-10-29,2.61865
2023-10-30,4.09165
2023-10-31,5.72831
2023-11-01,5.23731
2023-11-02,5.56464
2023-11-03,6.71031
2023-11-04,4.41898
2023-11-05,4.09165
2023-11-06,7.52864
2023-11-07,6.21931
2023-11-08,5.23731
2023-11-09,6.54664
2023-11-10,7.2013
2023-11-11,5.23731
2023-11-12,3.92798
2023-11-13,4.58265
2023-11-14,4.58265
2023-11-15,7.36497
2023-11-16,6.05564
2023-11-17,5.07364
2023-11-18,3.60065
2023-11-19,2.94599
2023-11-20,4.25531
2023-11-21,4.74631
2023-11-22,6.87397
2023-11-23,6.38297
2023-11-24,1.63666
2023-11-25,2.61865
2023-11-26,2.45499
2023-11-27,6.71031
2023-11-28,5.07364
2023-11-29,4.41898
2023-11-30,5.07364
2023-12-01,3.60065
2023-12-02,3.76432
2023-12-03,5.72831
2023-12-04,14.40261
2023-12-05,9.81996
2023-12-06,13.25695
2023-12-07,11.12929
2023-12-08,8.6743
2023-12-09,6.71031
2023-12-10,6.87397
2023-12-11,9.49263
2023-12-12,10.31096
2023-12-13,9.32896
2023-12-14,9.49263
2023-12-15,8.34697
2023-12-16,4.41898
2023-12-17,6.71031
2023-12-18,9.6563
2023-12-19,8.51063
2023-12-20,8.6743
2023-12-21,7.2013
2023-12-22,6.05564
2023-12-23,3.27332
2023-12-24,4.09165
2023-12-25,4.58265
2023-12-26,6.71031
2023-12-27,6.05564
2023-12-28,5.23731
2023-12-29,4.74631
2023-12-30,3.60065
2023-12-31,5.23731
2024-01-01,10.31096
2024-01-02,8.6743
2024-01-03,10.31096
2024-01-04,8.83797
2024-01-05,7.36497
2024-01-06,3.92798
2024-01-07,3.76432
2024-01-08,7.36497
2024-01-09,6.71031
2024-01-10,7.36497
2024-01-11,26.51391
2024-01-12,11.45662
2024-01-13,8.1833
2024-01-14,4.58265
2024-01-15,7.85597
2024-01-16,5.07364
2024-01-17,5.40098
2024-01-18,5.07364
2024-01-19,3.76432
2024-01-20,6.05564
2024-01-21,2.61865
2024-01-22,6.05564
2024-01-23,5.07364
2024-01-24,6.21931
2024-01-25,5.40098
2024-01-26,4.41898
2024-01-27,3.10965
2024-01-28,3.10965
2024-01-29,6.38297
2024-01-30,6.71031
2024-01-31,5.56464
2024-02-01,2.94599
2024-02-02,2.61865
2024-02-03,2.45499
2024-02-04,1.96399
2024-02-05,4.90998
2024-02-06,5.07364
2024-02-07,3.60065
2024-02-08,1.96399
2024-02-09,3.92798
2024-02-10,2.29132
2024-02-11,2.78232
2024-02-12,4.25531
2024-02-13,8.83797
2024-02-14,8.83797
2024-02-15,9.81996
2024-02-16,5.56464
2024-02-17,4.25531
2024-02-18,6.38297
2024-02-19,7.03764
2024-02-20,5.40098
2024-02-21,6.21931
2024-02-22,5.40098
2024-02-23,6.05564
2024-02-24,5.89198
2024-02-25,5.56464
2024-02-26,5.56464
2024-02-27,14.56628
2024-02-28,13.58428
2024-02-29,19.8036
2024-03-01,13.09328
2024-03-02,10.80196
2024-03-03,10.14729
2024-03-04,16.85761
2024-03-05,27.65957
2024-03-06,26.67757
2024-03-07,22.74959
2024-03-08,12.27495
2024-03-09,14.07528
2024-03-10,9.98363
2024-03-11,22.91325
2024-03-12,31.26022
2024-03-13,22.91325
2024-03-14,25.20458
2024-03-15,24.54991
2024-03-16,12.11129
2024-03-17,17.3486
2024-03-18,22.74959
2024-03-19,23.89525
2024-03-20,18.8216
