date,쿠팡주식
2023-05-29,0.06292
2023-05-30,0.1107
2023-05-31,0.1041
2023-06-01,0.10653
2023-06-02,0.11566
2023-06-03,0.08798
2023-06-04,0.12653
2023-06-05,0.14877
2023-06-06,0.12294
2023-06-07,0.1174
2023-06-08,0.10896
2023-06-09,0.1412
2023-06-10,0.07982
2023-06-11,0.05729
2023-06-12,0.10857
2023-06-13,0.12964
2023-06-14,0.12527
2023-06-15,0.11041
2023-06-16,0.12012
2023-06-17,0.09439
2023-06-18,0.05486
2023-06-19,0.07992
2023-06-20,0.114
2023-06-21,0.10459
2023-06-22,0.10468
2023-06-23,0.0908
2023-06-24,0.06176
2023-06-25,0.04981
2023-06-26,0.07098
2023-06-27,0.08924
2023-06-28,0.12381
2023-06-29,0.11964
2023-06-30,0.09934
2023-07-01,0.07467
2023-07-02,0.04962
2023-07-03,0.09215
2023-07-04,0.1006
2023-07-05,0.08982
2023-07-06,0.09002
2023-07-07,0.08652
2023-07-08,0.05166
2023-07-09,0.03981
2023-07-10,0.07827
2023-07-11,0.09886
2023-07-12,0.10206
2023-07-13,0.10332
2023-07-14,0.09682
2023-07-15,0.06234
2023-07-16,0.04136
2023-07-17,0.06953
2023-07-18,0.1041
2023-07-19,0.09381
2023-07-20,0.0941
2023-07-21,0.08516
2023-07-22,0.05651
2023-07-23,0.04039
2023-07-24,0.07526
2023-07-25,0.10818
2023-07-26,0.10225
2023-07-27,0.09594
2023-07-28,0.08837
2023-07-29,0.0771
2023-07-30,0.0706
2023-07-31,0.09837
2023-08-01,0.10934
2023-08-02,0.10507
2023-08-03,0.1174
2023-08-04,0.10031
2023-08-05,0.06419
2023-08-06,0.04787
2023-08-07,0.08089
2023-08-08,0.10138
2023-08-09,0.36135
2023-08-10,0.27968
2023-08-11,0.1647
2023-08-12,0.10711
2023-08-13,0.07341
2023-08-14,0.11245
2023-08-15,0.1244
2023-08-16,0.12731
2023-08-17,0.12624
2023-08-18,0.10925
2023-08-19,0.07749
2023-08-20,0.05292
2023-08-21,0.08157
2023-08-22,0.11041
2023-08-23,0.10264
2023-08-24,0.10517
2023-08-25,0.09652
2023-08-26,0.06389
2023-08-27,0.04593
2023-08-28,0.07021
2023-08-29,0.09322
2023-08-30,0.09293
2023-08-31,0.09157
2023-09-01,0.09186
2023-09-02,0.12478
2023-09-03,0.08264
2023-09-04,0.17956
2023-09-05,0.1645
2023-09-06,0.12993
2023-09-07,0.11294
2023-09-08,0.09905
2023-09-09,0.07331
2023-09-10,0.04981
2023-09-11,0.08953
2023-09-12,0.10905
2023-09-13,0.09245
2023-09-14,0.09546
2023-09-15,0.0975
2023-09-16,0.06312
2023-09-17,0.04787
2023-09-18,0.07982
2023-09-19,0.09517
2023-09-20,0.09225
2023-09-21,0.08303
2023-09-22,0.0739
2023-09-23,0.04758
2023-09-24,0.04768
2023-09-25,0.08448
2023-09-26,0.0771
2023-09-27,0.07312
2023-09-28,0.05885
2023-09-29,0.06924
2023-09-30,0.04962
2023-10-01,0.04457
2023-10-02,0.04797
2023-10-03,0.05729
2023-10-04,0.08623
2023-10-05,0.07254
2023-10-06,0.06962
2023-10-07,0.05574
2023-10-08,0.03952
2023-10-09,0.0501
2023-10-10,0.07749
2023-10-11,0.07429
2023-10-12,0.07137
2023-10-13,0.06535
2023-10-14,0.04554
2023-10-15,0.03962
2023-10-16,0.05817
2023-10-17,0.06982
2023-10-18,0.07312
2023-10-19,0.07798
2023-10-20,0.06962
2023-10-21,0.04467
2023-10-22,0.03612
2023-10-23,0.0637
2023-10-24,0.08312
2023-10-25,0.07429
2023-10-26,0.07836
2023-10-27,0.07613
2023-10-28,0.04573
2023-10-29,0.03525
2023-10-30,0.05719
2023-10-31,0.07157
2023-11-01,0.07215
2023-11-02,0.12653
2023-11-03,0.07768
2023-11-04,0.05205
2023-11-05,0.04107
2023-11-06,0.06933
2023-11-07,0.08885
2023-11-08,0.26278
2023-11-09,0.17742
2023-11-10,0.10381
2023-11-11,0.05962
2023-11-12,0.05263
2023-11-13,0.0672
2023-11-14,0.0871
2023-11-15,0.09371
2023-11-16,0.0905
2023-11-17,0.08167
2023-11-18,0.08011
2023-11-19,0.05059
2023-11-20,0.06632
2023-11-21,0.11167
2023-11-22,0.09264
2023-11-23,0.08244
2023-11-24,0.0671
2023-11-25,0.04709
2023-11-26,0.04127
2023-11-27,0.05807
2023-11-28,0.07555
2023-11-29,0.07147
2023-11-30,0.08681
2023-12-01,0.09672
2023-12-02,0.06681
2023-12-03,0.04603
2023-12-04,0.06632
2023-12-05,0.08283
2023-12-06,0.08866
2023-12-07,0.08099
2023-12-08,0.07545
2023-12-09,0.06147
2023-12-10,0.05894
2023-12-11,0.07856
2023-12-12,0.09691
2023-12-13,0.08895
2023-12-14,0.1007
2023-12-15,0.09371
2023-12-16,0.06574
2023-12-17,0.05166
2023-12-18,0.07934
2023-12-19,0.3831
2023-12-20,0.1781
2023-12-21,0.13032
2023-12-22,0.08759
2023-12-23,0.06768
2023-12-24,0.05787
2023-12-25,0.05982
2023-12-26,0.08924
2023-12-27,0.0972
2023-12-28,0.07856
2023-12-29,0.06555
2023-12-30,0.04981
2023-12-31,0.04525
2024-01-01,0.0469
2024-01-02,0.07768
2024-01-03,0.08565
2024-01-04,0.07322
2024-01-05,0.07264
2024-01-06,0.0636
2024-01-07,0.05321
2024-01-08,0.06652
2024-01-09,0.08322
2024-01-10,0.09332
2024-01-11,0.09186
2024-01-12,0.09847
2024-01-13,0.06118
2024-01-14,0.05972
2024-01-15,0.08866
2024-01-16,0.10896
2024-01-17,0.14343
2024-01-18,0.11352
2024-01-19,0.09429
2024-01-20,0.07234
2024-01-21,0.05554
2024-01-22,0.07477
2024-01-23,0.08643
2024-01-24,0.08477
2024-01-25,0.09012
2024-01-26,0.08312
2024-01-27,0.0569
2024-01-28,0.04253
2024-01-29,0.07011
2024-01-30,0.0807
2024-01-31,0.08439
2024-02-01,0.09147
2024-02-02,0.10293
2024-02-03,0.07497
2024-02-04,0.05302
2024-02-05,0.06962
2024-02-06,0.09215
2024-02-07,0.08322
2024-02-08,0.06972
2024-02-09,0.05972
2024-02-10,0.06098
2024-02-11,0.05098
2024-02-12,0.05661
2024-02-13,0.09866
2024-02-14,0.09497
2024-02-15,0.10021
2024-02-16,0.09954
2024-02-17,0.05972
2024-02-18,0.04506
2024-02-19,0.0706
2024-02-20,0.07613
2024-02-21,0.0772
2024-02-22,0.07895
2024-02-23,0.08079
2024-02-24,0.06584
2024-02-25,0.04632
2024-02-26,0.07807
2024-02-27,0.09235
2024-02-28,0.43661
2024-02-29,0.25812
2024-03-01,0.14129
2024-03-02,0.12109
2024-03-03,0.07895
2024-03-04,0.1241
2024-03-05,0.12537
2024-03-06,0.11119
2024-03-07,0.11964
2024-03-08,0.10342
2024-03-09,0.06749
2024-03-10,0.04486
2024-03-11,0.0805
2024-03-12,0.10002
2024-03-13,0.14702
2024-03-14,0.12488
2024-03-15,0.10323
2024-03-16,0.06477
2024-03-17,0.04729
2024-03-18,0.12877
2024-03-19,0.13595
2024-03-20,0.12129
