date,DART
2023-05-30,19.49524
2023-05-31,19.73283
2023-06-01,16.39322
2023-06-02,15.31289
2023-06-03,5.2313
2023-06-04,5.36578
2023-06-05,12.57844
2023-06-06,7.21265
2023-06-07,17.05217
2023-06-08,16.59046
2023-06-09,15.75219
2023-06-10,4.94441
2023-06-11,5.50923
2023-06-12,17.00286
2023-06-13,17.29872
2023-06-14,16.31253
2023-06-15,16.55908
2023-06-16,14.79289
2023-06-17,4.61717
2023-06-18,5.09234
2023-06-19,16.43804
2023-06-20,17.33458
2023-06-21,16.4246
2023-06-22,15.63116
2023-06-23,13.98153
2023-06-24,4.20476
2023-06-25,4.75165
2023-06-26,16.12874
2023-06-27,17.14631
2023-06-28,17.53182
2023-06-29,16.3977
2023-06-30,14.58221
2023-07-01,4.68441
2023-07-02,4.95337
2023-07-03,15.68943
2023-07-04,17.38838
2023-07-05,16.6577
2023-07-06,17.29872
2023-07-07,15.41151
2023-07-08,4.60821
2023-07-09,5.28509
2023-07-10,16.76976
2023-07-11,17.097
2023-07-12,18.71525
2023-07-13,17.73354
2023-07-14,14.68531
2023-07-15,5.06096
2023-07-16,5.92164
2023-07-17,17.5901
2023-07-18,18.45974
2023-07-19,17.68423
2023-07-20,17.3032
2023-07-21,14.5329
2023-07-22,4.6889
2023-07-23,5.90819
2023-07-24,19.08284
2023-07-25,18.57629
2023-07-26,19.44593
2023-07-27,19.18145
2023-07-28,15.71185
2023-07-29,4.92648
2023-07-30,5.53613
2023-07-31,16.18253
2023-08-01,16.83252
2023-08-02,16.70701
2023-08-03,16.82804
2023-08-04,13.90532
2023-08-05,4.53648
2023-08-06,5.16406
2023-08-07,17.63492
2023-08-08,19.01111
2023-08-09,17.7201
2023-08-10,17.43769
2023-08-11,19.21283
2023-08-12,5.24923
2023-08-13,5.27613
2023-08-14,23.97794
2023-08-15,8.54402
2023-08-16,21.85762
2023-08-17,19.93903
2023-08-18,15.12013
2023-08-19,5.15061
2023-08-20,5.67061
2023-08-21,17.19114
2023-08-22,18.7287
2023-08-23,17.91285
2023-08-24,16.78321
2023-08-25,13.77084
2023-08-26,4.15994
2023-08-27,4.51407
2023-08-28,16.59494
2023-08-29,18.15492
2023-08-30,16.41115
2023-08-31,15.22323
2023-09-01,13.3136
2023-09-02,4.33476
2023-09-03,5.17751
2023-09-04,15.84633
2023-09-05,16.40218
2023-09-06,16.19598
2023-09-07,15.96288
2023-09-08,14.25945
2023-09-09,5.09234
2023-09-10,5.6213
2023-09-11,16.94011
2023-09-12,18.55388
2023-09-13,17.50493
2023-09-14,17.29424
2023-09-15,15.10668
2023-09-16,5.81405
2023-09-17,6.6568
2023-09-18,17.14631
2023-09-19,18.62112
2023-09-20,17.33458
2023-09-21,15.72978
2023-09-22,14.41187
2023-09-23,5.76474
2023-09-24,5.90819
2023-09-25,15.41599
2023-09-26,15.15151
2023-09-27,11.85673
2023-09-28,3.37995
2023-09-29,2.85996
2023-09-30,3.25443
2023-10-01,3.75649
2023-10-02,4.33028
2023-10-03,5.7244
2023-10-04,15.92253
2023-10-05,16.07943
2023-10-06,13.55567
2023-10-07,4.07925
2023-10-08,4.62614
2023-10-09,6.19508
2023-10-10,15.72978
2023-10-11,16.57701
2023-10-12,16.26322
2023-10-13,15.15151
2023-10-14,4.57683
2023-10-15,5.97991
2023-10-16,17.27631
2023-10-17,17.06562
2023-10-18,17.38389
2023-10-19,16.19598
2023-10-20,13.32705
2023-10-21,4.58131
2023-10-22,5.54509
2023-10-23,18.5987
2023-10-24,16.69356
2023-10-25,17.40182
2023-10-26,16.61735
2023-10-27,14.68979
2023-10-28,4.72027
2023-10-29,5.45544
2023-10-30,18.58974
2023-10-31,19.48628
2023-11-01,18.47767
2023-11-02,18.24905
2023-11-03,15.89116
2023-11-04,5.50026
2023-11-05,6.36094
2023-11-06,18.90353
2023-11-07,19.10973
2023-11-08,20.37385
2023-11-09,19.5311
2023-11-10,17.62148
2023-11-11,5.0251
2023-11-12,6.54473
2023-11-13,21.6828
2023-11-14,28.88649
2023-11-15,23.57001
2023-11-16,20.16765
2023-11-17,15.5953
2023-11-18,5.64371
2023-11-19,5.97991
2023-11-20,18.2894
2023-11-21,17.54527
2023-11-22,17.20907
2023-11-23,17.50493
2023-11-24,14.91841
2023-11-25,5.00268
2023-11-26,5.79164
2023-11-27,17.47803
2023-11-28,18.10561
2023-11-29,18.15043
2023-11-30,17.357
2023-12-01,14.15187
2023-12-02,5.1013
2023-12-03,5.64371
2023-12-04,16.06598
2023-12-05,16.70701
2023-12-06,17.3032
2023-12-07,16.38425
2023-12-08,13.00878
2023-12-09,4.89062
2023-12-10,5.61233
2023-12-11,15.65357
2023-12-12,16.2946
2023-12-13,16.68908
2023-12-14,16.20046
2023-12-15,14.44773
2023-12-16,4.53648
2023-12-17,5.07441
2023-12-18,15.53254
2023-12-19,15.77461
2023-12-20,14.8422
2023-12-21,15.40254
2023-12-22,12.34086
2023-12-23,4.17787
2023-12-24,3.36202
2023-12-25,4.10166
2023-12-26,13.92325
2023-12-27,14.35359
2023-12-28,14.34014
2023-12-29,9.7902
2023-12-30,3.89098
2023-12-31,3.68029
2024-01-01,4.5589
2024-01-02,14.90048
2024-01-03,15.88219
2024-01-04,16.14667
2024-01-05,15.24565
2024-01-06,5.1282
2024-01-07,5.20441
2024-01-08,15.40254
2024-01-09,17.77389
2024-01-10,16.85942
2024-01-11,17.44217
2024-01-12,15.48771
2024-01-13,4.86372
2024-01-14,5.27165
2024-01-15,17.48251
2024-01-16,17.66182
2024-01-17,17.89044
2024-01-18,17.11941
2024-01-19,14.896
2024-01-20,4.87717
2024-01-21,5.28509
2024-01-22,17.7963
2024-01-23,17.3301
2024-01-24,18.17285
2024-01-25,17.7963
2024-01-26,15.43392
2024-01-27,4.91751
2024-01-28,6.16819
2024-01-29,17.50044
2024-01-30,17.86802
2024-01-31,18.37457
2024-02-01,17.5363
2024-02-02,15.5684
2024-02-03,4.9982
2024-02-04,5.57647
2024-02-05,16.6308
2024-02-06,18.66146
2024-02-07,19.17697
2024-02-08,13.76187
2024-02-09,3.5996
2024-02-10,3.31719
2024-02-11,3.87753
2024-02-12,5.22234
2024-02-13,19.81351
2024-02-14,20.39178
2024-02-15,19.0918
2024-02-16,16.75183
2024-02-17,5.07889
2024-02-18,5.67509
2024-02-19,18.09216
2024-02-20,19.61179
2024-02-21,17.15079
2024-02-22,18.32974
2024-02-23,16.08839
2024-02-24,5.10579
2024-02-25,5.52268
2024-02-26,19.15456
2024-02-27,19.3249
2024-02-28,18.76456
2024-02-29,15.70736
2024-03-01,4.84131
2024-03-02,4.94889
2024-03-03,5.75129
2024-03-04,18.41043
2024-03-05,19.44593
2024-03-06,19.67903
2024-03-07,18.02044
2024-03-08,18.29388
2024-03-09,5.47337
2024-03-10,6.54473
2024-03-11,22.52106
2024-03-12,23.91518
2024-03-13,24.84758
2024-03-14,25.68136
2024-03-15,20.06455
2024-03-16,6.70163
2024-03-17,7.44127
2024-03-18,25.41689
2024-03-19,26.26412
2024-03-20,28.20961
