date,해외선물
2023-05-30,22.5763
2023-05-31,18.94075
2023-06-01,18.31238
2023-06-02,15.12567
2023-06-03,9.38061
2023-06-04,9.15619
2023-06-05,18.31238
2023-06-06,13.19569
2023-06-07,20.28725
2023-06-08,17.86355
2023-06-09,18.98563
2023-06-10,10.00897
2023-06-11,8.93177
2023-06-12,20.6912
2023-06-13,19.56912
2023-06-14,19.3447
2023-06-15,18.35727
2023-06-16,16.921
2023-06-17,9.91921
2023-06-18,7.54039
2023-06-19,19.21005
2023-06-20,21.2298
2023-06-21,21.36445
2023-06-22,21.09515
2023-06-23,19.25493
2023-06-24,11.89407
2023-06-25,10.23339
2023-06-26,20.55655
2023-06-27,18.76122
2023-06-28,19.56912
2023-06-29,19.0754
2023-06-30,17.36983
2023-07-01,10.59245
2023-07-02,10.59245
2023-07-03,18.40215
2023-07-04,20.33213
2023-07-05,21.05026
2023-07-06,18.08797
2023-07-07,16.921
2023-07-08,10.14362
2023-07-09,8.93177
2023-07-10,17.41472
2023-07-11,17.77378
2023-07-12,17.90843
2023-07-13,18.40215
2023-07-14,18.22262
2023-07-15,11.89407
2023-07-16,8.16876
2023-07-17,18.62657
2023-07-18,20.55655
2023-07-19,17.36983
2023-07-20,19.03052
2023-07-21,17.36983
2023-07-22,8.25852
2023-07-23,8.03411
2023-07-24,17.95332
2023-07-25,19.79353
2023-07-26,16.96588
2023-07-27,20.1526
2023-07-28,19.38958
2023-07-29,9.91921
2023-07-30,9.02154
2023-07-31,18.89587
2023-08-01,18.98563
2023-08-02,19.83842
2023-08-03,21.05026
2023-08-04,23.47396
2023-08-05,18.49192
2023-08-06,12.79174
2023-08-07,24.28186
2023-08-08,23.42908
2023-08-09,22.66606
2023-08-10,20.82585
2023-08-11,20.78096
2023-08-12,13.1508
2023-08-13,10.00897
2023-08-14,17.77378
2023-08-15,15.39497
2023-08-16,22.12746
2023-08-17,21.14003
2023-08-18,18.62657
2023-08-19,12.79174
2023-08-20,12.16337
2023-08-21,20.4219
2023-08-22,22.12746
2023-08-23,20.55655
2023-08-24,23.42908
2023-08-25,19.79353
2023-08-26,9.69479
2023-08-27,10.05385
2023-08-28,19.92818
2023-08-29,20.87073
2023-08-30,21.40933
2023-08-31,19.79353
2023-09-01,17.9982
2023-09-02,10.7271
2023-09-03,12.43267
2023-09-04,20.64631
2023-09-05,23.33931
2023-09-06,20.9605
2023-09-07,21.99281
2023-09-08,18.76122
2023-09-09,11.93895
2023-09-10,10.14362
2023-09-11,20.87073
2023-09-12,20.78096
2023-09-13,23.07001
2023-09-14,19.97307
2023-09-15,18.89587
2023-09-16,13.1508
2023-09-17,12.79174
2023-09-18,20.19748
2023-09-19,21.45421
2023-09-20,19.3447
2023-09-21,19.0754
2023-09-22,18.40215
2023-09-23,12.47755
2023-09-24,9.78456
2023-09-25,16.1131
2023-09-26,19.12028
2023-09-27,14.81149
2023-09-28,13.1508
2023-09-29,10.7271
2023-09-30,11.31059
2023-10-01,8.88689
2023-10-02,12.3429
2023-10-03,12.25314
2023-10-04,20.64631
2023-10-05,18.2675
2023-10-06,15.48473
2023-10-07,11.49012
2023-10-08,9.91921
2023-10-09,16.02333
2023-10-10,21.18491
2023-10-11,21.18491
2023-10-12,25.58348
2023-10-13,22.307
2023-10-14,16.56193
2023-10-15,15.79892
2023-10-16,24.95511
2023-10-17,25.67324
2023-10-18,25.08976
2023-10-19,25.67324
2023-10-20,18.04308
2023-10-21,13.6894
2023-10-22,11.04129
2023-10-23,24.86535
2023-10-24,23.29443
2023-10-25,23.96768
2023-10-26,24.82046
2023-10-27,20.46678
2023-10-28,11.04129
2023-10-29,11.44524
2023-10-30,22.62118
2023-10-31,23.9228
2023-11-01,21.09515
2023-11-02,20.87073
2023-11-03,19.65888
2023-11-04,13.9587
2023-11-05,14.40754
2023-11-06,26.25673
2023-11-07,24.05745
2023-11-08,23.6535
2023-11-09,23.87791
2023-11-10,20.24236
2023-11-11,12.25314
2023-11-12,11.75942
2023-11-13,19.8833
2023-11-14,25.35906
2023-11-15,26.61579
2023-11-16,25.08976
2023-11-17,21.99281
2023-11-18,14.27289
2023-11-19,15.88868
2023-11-20,25.49371
2023-11-21,24.37163
2023-11-22,26.97486
2023-11-23,25.31418
2023-11-24,18.40215
2023-11-25,12.74685
2023-11-26,13.46499
2023-11-27,27.15439
2023-11-28,27.87253
2023-11-29,27.60323
2023-11-30,26.30161
2023-12-01,23.1149
2023-12-02,17.14542
2023-12-03,16.29263
2023-12-04,23.60861
2023-12-05,24.41651
2023-12-06,28.23159
2023-12-07,28.90484
2023-12-08,27.73788
2023-12-09,16.42728
2023-12-10,16.02333
2023-12-11,28.81508
2023-12-12,31.91202
2023-12-13,30.96947
2023-12-14,27.91741
2023-12-15,27.06463
2023-12-16,16.29263
2023-12-17,13.4201
2023-12-18,25.04488
2023-12-19,25.35906
2023-12-20,23.74326
2023-12-21,21.99281
2023-12-22,19.38958
2023-12-23,12.74685
2023-12-24,11.22082
2023-12-25,12.47755
2023-12-26,21.54398
2023-12-27,20.64631
2023-12-28,18.76122
2023-12-29,17.54937
2023-12-30,12.3429
2023-12-31,10.81687
2024-01-01,12.25314
2024-01-02,21.90305
2024-01-03,25.94254
2024-01-04,25.0
2024-01-05,22.307
2024-01-06,12.0736
2024-01-07,12.8815
2024-01-08,20.9605
2024-01-09,25.31418
2024-01-10,24.14721
2024-01-11,24.7307
2024-01-12,23.3842
2024-01-13,15.26032
2024-01-14,13.86894
2024-01-15,24.28186
2024-01-16,26.16696
2024-01-17,27.06463
2024-01-18,24.4614
2024-01-19,23.83303
2024-01-20,15.3052
2024-01-21,13.73429
2024-01-22,22.8456
2024-01-23,22.62118
2024-01-24,23.47396
2024-01-25,24.55116
2024-01-26,22.307
2024-01-27,14.85637
2024-01-28,14.4973
2024-01-29,27.06463
2024-01-30,26.88509
2024-01-31,21.81328
2024-02-01,26.66068
2024-02-02,27.28904
2024-02-03,19.21005
2024-02-04,15.75403
2024-02-05,26.79533
2024-02-06,25.89766
2024-02-07,21.27468
2024-02-08,23.78815
2024-02-09,18.67145
2024-02-10,16.74147
2024-02-11,16.24775
2024-02-12,16.42728
2024-02-13,29.84739
2024-02-14,28.50089
2024-02-15,24.77558
2024-02-16,23.1149
2024-02-17,16.15798
2024-02-18,14.00359
2024-02-19,24.4614
2024-02-20,25.40394
2024-02-21,25.04488
2024-02-22,29.84739
2024-02-23,24.59605
2024-02-24,16.921
2024-02-25,14.67684
2024-02-26,22.80071
2024-02-27,26.21184
2024-02-28,22.66606
2024-02-29,22.89048
2024-03-01,16.42728
2024-03-02,14.99102
2024-03-03,17.81867
2024-03-04,23.02513
2024-03-05,26.75044
2024-03-06,19.65888
2024-03-07,26.48114
2024-03-08,27.10951
2024-03-09,24.1921
2024-03-10,23.3842
2024-03-11,38.64452
2024-03-12,43.17773
2024-03-13,39.4973
2024-03-14,36.93895
2024-03-15,28.63554
2024-03-16,23.3842
2024-03-17,20.4219
2024-03-18,29.93716
2024-03-19,29.84739
2024-03-20,31.77737
