date,MSCI편입
2023-07-11,0.09183
2023-07-12,0.113
2023-07-13,0.23807
2023-07-14,0.21345
2023-07-15,0.08666
2023-07-16,0.11916
2023-07-17,0.20508
2023-07-18,0.27672
2023-07-19,0.23979
2023-07-20,0.17357
2023-07-21,0.32695
2023-07-22,0.1391
2023-07-23,0.12999
2023-07-24,0.35624
2023-07-25,0.41287
2023-07-26,0.44758
2023-07-27,0.38751
2023-07-28,0.3267
2023-07-29,0.15338
2023-07-30,0.13688
2023-07-31,0.36289
2023-08-01,0.3459
2023-08-02,0.29568
2023-08-03,0.25333
2023-08-04,0.2622
2023-08-05,0.17775
2023-08-06,0.16889
2023-08-07,0.49461
2023-08-08,0.47639
2023-08-09,0.89197
2023-08-10,1.63352
2023-08-11,4.40941
2023-08-12,0.40992
2023-08-13,0.19105
2023-08-14,0.2979
2023-08-15,0.08444
2023-08-16,0.10685
2023-08-17,0.10266
2023-08-18,0.11719
2023-08-19,0.04333
2023-08-20,0.04234
2023-08-21,0.07607
2023-08-22,0.08863
2023-08-23,0.0645
2023-08-24,0.05736
2023-08-25,0.06745
2023-08-26,0.03545
2023-08-27,0.04973
2023-08-28,0.08912
2023-08-29,0.11645
2023-08-30,0.24078
2023-08-31,0.41041
2023-09-01,0.16963
2023-09-02,0.05293
2023-09-03,0.0384
2023-09-04,0.06819
2023-09-05,0.05367
2023-09-06,0.06228
2023-09-07,0.05317
2023-09-08,0.06031
2023-09-09,0.05145
2023-09-10,0.03791
2023-09-11,0.05219
2023-09-12,0.05145
2023-09-13,0.02314
2023-09-14,0.03151
2023-09-15,0.03249
2023-09-16,0.01895
2023-09-17,0.01551
2023-09-18,0.02412
2023-09-19,0.02609
2023-09-20,0.01748
2023-09-21,0.01723
2023-09-22,0.01132
2023-09-23,0.01107
2023-09-24,0.00861
2023-09-25,0.01501
2023-09-26,0.01723
2023-09-27,0.01083
2023-09-28,0.01107
2023-09-29,0.00935
2023-09-30,0.00689
2023-10-01,0.0064
2023-10-02,0.0064
2023-10-03,0.00738
2023-10-04,0.01157
2023-10-05,0.02388
2023-10-06,0.04013
2023-10-07,0.02166
2023-10-08,0.01427
2023-10-09,0.01501
2023-10-10,0.03052
2023-10-11,0.03052
2023-10-12,0.0645
2023-10-13,0.05958
2023-10-14,0.03766
2023-10-15,0.03397
2023-10-16,0.06204
2023-10-17,0.0741
2023-10-18,0.05465
2023-10-19,0.04209
2023-10-20,0.04234
2023-10-21,0.02658
2023-10-22,0.0256
2023-10-23,0.05096
2023-10-24,0.04628
2023-10-25,0.03643
2023-10-26,0.048
2023-10-27,0.04037
2023-10-28,0.01575
2023-10-29,0.01378
2023-10-30,0.04874
2023-10-31,0.05834
2023-11-01,0.0581
2023-11-02,0.0485
2023-11-03,0.05367
2023-11-04,0.04628
2023-11-05,0.07385
2023-11-06,0.22724
2023-11-07,0.17775
2023-11-08,0.10955
2023-11-09,0.10783
2023-11-10,0.11423
2023-11-11,0.06179
2023-11-12,0.05219
2023-11-13,0.18169
2023-11-14,0.46679
2023-11-15,1.2236
2023-11-16,0.13368
2023-11-17,0.04702
2023-11-18,0.03249
2023-11-19,0.02191
2023-11-20,0.04283
2023-11-21,0.0352
2023-11-22,0.03274
2023-11-23,0.03939
2023-11-24,0.03791
2023-11-25,0.01181
2023-11-26,0.016
2023-11-27,0.0384
2023-11-28,0.03717
2023-11-29,0.09429
2023-11-30,0.31464
2023-12-01,0.1098
2023-12-02,0.03422
2023-12-03,0.03717
2023-12-04,0.03274
2023-12-05,0.02043
2023-12-06,0.02461
2023-12-07,0.01821
2023-12-08,0.01846
2023-12-09,0.00566
2023-12-10,0.00886
2023-12-11,0.02117
2023-12-12,0.02141
2023-12-13,0.01378
2023-12-14,0.02018
2023-12-15,0.02486
2023-12-16,0.01674
2023-12-17,0.02117
2023-12-18,0.06179
2023-12-19,0.04899
2023-12-20,0.11989
2023-12-21,0.07632
2023-12-22,0.07139
2023-12-23,0.03348
2023-12-24,0.02388
2023-12-25,0.02855
2023-12-26,0.04357
2023-12-27,0.04406
2023-12-28,0.0549
2023-12-29,0.03742
2023-12-30,0.02117
2023-12-31,0.01329
2024-01-01,0.02806
2024-01-02,0.04283
2024-01-03,0.0517
2024-01-04,0.05908
2024-01-05,0.2132
2024-01-06,0.07484
2024-01-07,0.05022
2024-01-08,0.0837
2024-01-09,0.08764
2024-01-10,0.129
2024-01-11,0.09921
2024-01-12,0.10635
2024-01-13,0.0517
2024-01-14,0.05711
2024-01-15,0.06942
2024-01-16,0.13196
2024-01-17,0.10266
2024-01-18,0.13713
2024-01-19,0.1359
2024-01-20,0.03742
2024-01-21,0.03816
2024-01-22,0.08124
2024-01-23,0.12162
2024-01-24,0.09281
2024-01-25,0.07385
2024-01-26,0.07287
2024-01-27,0.02658
2024-01-28,0.03446
2024-01-29,0.10537
2024-01-30,0.08912
2024-01-31,0.129
2024-02-01,0.13811
2024-02-02,0.06598
2024-02-03,0.02535
2024-02-04,0.03742
2024-02-05,0.06548
2024-02-06,0.06302
2024-02-07,0.07336
2024-02-08,0.13959
2024-02-09,0.05465
2024-02-10,0.05367
2024-02-11,0.06081
2024-02-12,0.15362
2024-02-13,1.24478
2024-02-14,0.22108
2024-02-15,0.11374
2024-02-16,0.0645
2024-02-17,0.03545
2024-02-18,0.03126
2024-02-19,0.05761
2024-02-20,0.06031
2024-02-21,0.06868
2024-02-22,0.06967
2024-02-23,0.07312
2024-02-24,0.03151
2024-02-25,0.05736
2024-02-26,0.06401
2024-02-27,0.0933
2024-02-28,0.097
2024-02-29,0.17455
2024-03-01,0.04086
2024-03-02,0.03742
2024-03-03,0.03643
2024-03-04,0.05317
2024-03-05,0.07656
2024-03-06,0.08321
2024-03-07,0.05834
2024-03-08,0.04776
2024-03-09,0.03323
2024-03-10,0.02979
2024-03-11,0.05761
2024-03-12,0.05958
2024-03-13,0.05834
2024-03-14,0.06327
2024-03-15,0.09774
2024-03-16,0.04554
2024-03-17,0.04677
2024-03-18,0.08099
2024-03-19,0.05342
2024-03-20,0.04677
