date,코스피야간선물
2023-05-30,19.72469
2023-05-31,29.49991
2023-06-01,28.08851
2023-06-02,29.23854
2023-06-03,13.34727
2023-06-04,2.02125
2023-06-05,11.06464
2023-06-06,14.61927
2023-06-07,19.91636
2023-06-08,28.03624
2023-06-09,24.51646
2023-06-10,11.36086
2023-06-11,1.89928
2023-06-12,17.42463
2023-06-13,32.47952
2023-06-14,28.45443
2023-06-15,32.77574
2023-06-16,25.98013
2023-06-17,10.87297
2023-06-18,1.60306
2023-06-19,15.03746
2023-06-20,25.37027
2023-06-21,29.56961
2023-06-22,28.7855
2023-06-23,25.42254
2023-06-24,11.51768
2023-06-25,1.67276
2023-06-26,14.41017
2023-06-27,25.87558
2023-06-28,27.47865
2023-06-29,25.0392
2023-06-30,21.44972
2023-07-01,10.10629
2023-07-02,1.30684
2023-07-03,13.03362
2023-07-04,19.48074
2023-07-05,22.94824
2023-07-06,29.53476
2023-07-07,24.11569
2023-07-08,14.4276
2023-07-09,2.43944
2023-07-10,18.27844
2023-07-11,26.62484
2023-07-12,29.709
2023-07-13,29.23854
2023-07-14,24.63843
2023-07-15,12.68513
2023-07-16,1.96898
2023-07-17,15.68217
2023-07-18,27.07788
2023-07-19,29.39536
2023-07-20,32.58407
2023-07-21,29.39536
2023-07-22,11.56995
2023-07-23,1.65534
2023-07-24,14.46244
2023-07-25,24.27252
2023-07-26,26.65969
2023-07-27,33.42045
2023-07-28,24.16797
2023-07-29,10.01916
2023-07-30,1.84701
2023-07-31,10.96009
2023-08-01,22.46035
2023-08-02,30.77191
2023-08-03,32.93256
2023-08-04,24.70813
2023-08-05,12.42376
2023-08-06,1.56821
2023-08-07,16.27461
2023-08-08,26.83394
2023-08-09,24.76041
2023-08-10,32.89771
2023-08-11,24.34221
2023-08-12,9.6184
2023-08-13,1.53336
2023-08-14,10.71615
2023-08-15,14.20108
2023-08-16,18.92315
2023-08-17,26.11953
2023-08-18,24.28994
2023-08-19,11.97072
2023-08-20,1.49851
2023-08-21,15.50792
2023-08-22,23.68008
2023-08-23,24.81268
2023-08-24,26.83394
2023-08-25,25.82331
2023-08-26,12.59801
2023-08-27,1.9864
2023-08-28,13.97456
2023-08-29,22.82627
2023-08-30,24.06342
2023-08-31,22.87855
2023-09-01,18.41784
2023-09-02,9.89719
2023-09-03,1.65534
2023-09-04,10.78585
2023-09-05,18.87088
2023-09-06,21.58912
2023-09-07,26.67712
2023-09-08,20.1603
2023-09-09,8.3464
2023-09-10,1.42882
2023-09-11,12.40634
2023-09-12,22.07701
2023-09-13,25.49224
2023-09-14,21.71109
2023-09-15,20.73531
2023-09-16,11.13434
2023-09-17,2.00383
2023-09-18,13.60864
2023-09-19,21.60655
2023-09-20,20.49137
2023-09-21,28.47185
2023-09-22,22.21641
2023-09-23,10.48963
2023-09-24,1.42882
2023-09-25,14.32305
2023-09-26,25.54451
2023-09-27,20.12545
2023-09-28,8.24185
2023-09-29,3.99024
2023-09-30,1.84701
2023-10-01,0.54016
2023-10-02,2.28262
2023-10-03,5.85467
2023-10-04,25.92786
2023-10-05,25.35284
2023-10-06,22.12929
2023-10-07,11.16919
2023-10-08,1.34169
2023-10-09,7.05697
2023-10-10,20.31712
2023-10-11,25.00435
2023-10-12,27.74002
2023-10-13,24.67328
2023-10-14,11.30859
2023-10-15,2.23035
2023-10-16,15.82157
2023-10-17,26.4506
2023-10-18,29.7787
2023-10-19,29.90067
2023-10-20,29.60446
2023-10-21,14.16623
2023-10-22,2.80536
2023-10-23,19.21937
2023-10-24,31.20752
2023-10-25,27.68775
2023-10-26,38.96149
2023-10-27,40.40773
2023-10-28,23.81948
2023-10-29,5.43648
2023-10-30,23.68008
2023-10-31,36.88795
2023-11-01,34.5879
2023-11-02,35.66823
2023-11-03,30.87645
2023-11-04,14.81094
2023-11-05,2.66596
2023-11-06,24.28994
2023-11-07,34.90155
2023-11-08,36.97508
2023-11-09,29.709
2023-11-10,25.43997
2023-11-11,15.02003
2023-11-12,2.50914
2023-11-13,18.80118
2023-11-14,32.1833
2023-11-15,37.2016
2023-11-16,33.28105
2023-11-17,24.13312
2023-11-18,11.93587
2023-11-19,2.47429
2023-11-20,15.02003
2023-11-21,27.3741
2023-11-22,27.16501
2023-11-23,27.84457
2023-11-24,18.71406
2023-11-25,10.12371
2023-11-26,2.24777
2023-11-27,13.24272
2023-11-28,23.66265
2023-11-29,27.94912
2023-11-30,27.28698
2023-12-01,25.47482
2023-12-02,12.96393
2023-12-03,2.36975
2023-12-04,13.97456
2023-12-05,29.15142
2023-12-06,28.38473
2023-12-07,27.75744
2023-12-08,26.92106
2023-12-09,13.59121
2023-12-10,2.52657
2023-12-11,14.47987
2023-12-12,29.30824
2023-12-13,28.68095
2023-12-14,28.40216
2023-12-15,25.1786
2023-12-16,12.28437
2023-12-17,2.1955
2023-12-18,13.17302
2023-12-19,23.71493
2023-12-20,27.07788
2023-12-21,30.28402
2023-12-22,23.47098
2023-12-23,10.29796
2023-12-24,1.48109
2023-12-25,1.96898
2023-12-26,14.65412
2023-12-27,23.40128
2023-12-28,21.67625
2023-12-29,10.48963
2023-12-30,3.3281
2023-12-31,0.66213
2024-01-01,1.55079
2024-01-02,17.92995
2024-01-03,33.24621
2024-01-04,32.56664
2024-01-05,27.82714
2024-01-06,13.76546
2024-01-07,1.75988
2024-01-08,14.89806
2024-01-09,30.49311
2024-01-10,31.34692
2024-01-11,34.60533
2024-01-12,31.83481
2024-01-13,14.11395
2024-01-14,1.91671
2024-01-15,14.18365
2024-01-16,29.01202
2024-01-17,41.06987
2024-01-18,41.08729
2024-01-19,34.03031
2024-01-20,20.54364
2024-01-21,2.87506
2024-01-22,18.34814
2024-01-23,28.34988
2024-01-24,29.23854
2024-01-25,32.42725
2024-01-26,26.90364
2024-01-27,13.50409
2024-01-28,2.52657
2024-01-29,17.54661
2024-01-30,30.77191
2024-01-31,31.69541
2024-02-01,38.03798
2024-02-02,30.04007
2024-02-03,20.83986
2024-02-04,2.92733
2024-02-05,17.33751
2024-02-06,29.7787
2024-02-07,29.51733
2024-02-08,19.79438
2024-02-09,10.36765
2024-02-10,3.64174
2024-02-11,0.88865
2024-02-12,4.02509
2024-02-13,23.9763
2024-02-14,32.00906
2024-02-15,24.13312
2024-02-16,22.80885
2024-02-17,14.74124
2024-02-18,2.47429
2024-02-19,14.53214
2024-02-20,24.8998
2024-02-21,31.76511
2024-02-22,31.15525
2024-02-23,27.28698
2024-02-24,11.8836
2024-02-25,2.2652
2024-02-26,13.46924
2024-02-27,25.23087
2024-02-28,25.52709
2024-02-29,22.86112
2024-03-01,14.75866
2024-03-02,5.40163
2024-03-03,1.53336
2024-03-04,16.67537
2024-03-05,27.3044
2024-03-06,30.0575
2024-03-07,27.75744
2024-03-08,25.54451
2024-03-09,14.54957
2024-03-10,3.03188
2024-03-11,16.34431
2024-03-12,30.38856
2024-03-13,27.84457
2024-03-14,26.0324
2024-03-15,25.49224
2024-03-16,11.97072
2024-03-17,2.47429
2024-03-18,14.74124
2024-03-19,25.68391
2024-03-20,26.3809
