date,전자지갑
2023-05-30,19.94261
2023-05-31,16.78622
2023-06-01,12.19512
2023-06-02,13.77331
2023-06-03,8.32137
2023-06-04,6.31276
2023-06-05,14.92109
2023-06-06,9.32568
2023-06-07,15.49497
2023-06-08,16.78622
2023-06-09,15.49497
2023-06-10,8.75179
2023-06-11,7.46054
2023-06-12,16.49928
2023-06-13,15.49497
2023-06-14,16.78622
2023-06-15,13.48637
2023-06-16,14.06025
2023-06-17,7.74748
2023-06-18,7.46054
2023-06-19,15.49497
2023-06-20,16.35581
2023-06-21,16.49928
2023-06-22,15.3515
2023-06-23,13.77331
2023-06-24,6.59971
2023-06-25,7.1736
2023-06-26,15.63845
2023-06-27,17.79053
2023-06-28,16.35581
2023-06-29,15.63845
2023-06-30,13.62984
2023-07-01,6.59971
2023-07-02,5.5954
2023-07-03,18.07747
2023-07-04,16.06886
2023-07-05,14.63414
2023-07-06,12.62553
2023-07-07,14.20373
2023-07-08,5.02152
2023-07-09,8.03443
2023-07-10,16.35581
2023-07-11,16.49928
2023-07-12,15.06456
2023-07-13,17.64705
2023-07-14,15.20803
2023-07-15,7.03012
2023-07-16,7.31707
2023-07-17,14.92109
2023-07-18,18.07747
2023-07-19,16.92969
2023-07-20,11.62123
2023-07-21,14.06025
2023-07-22,8.60832
2023-07-23,9.61262
2023-07-24,16.21233
2023-07-25,12.33859
2023-07-26,15.49497
2023-07-27,17.36011
2023-07-28,15.06456
2023-07-29,8.32137
2023-07-30,6.88665
2023-07-31,14.63414
2023-08-01,13.19942
2023-08-02,20.08608
2023-08-03,15.20803
2023-08-04,12.76901
2023-08-05,7.60401
2023-08-06,6.59971
2023-08-07,18.50789
2023-08-08,18.07747
2023-08-09,25.25107
2023-08-10,14.49067
2023-08-11,11.19081
2023-08-12,9.46915
2023-08-13,10.47345
2023-08-14,14.92109
2023-08-15,8.03443
2023-08-16,15.49497
2023-08-17,15.06456
2023-08-18,13.62984
2023-08-19,8.1779
2023-08-20,5.88235
2023-08-21,16.35581
2023-08-22,14.20373
2023-08-23,15.78192
2023-08-24,12.91248
2023-08-25,13.48637
2023-08-26,9.1822
2023-08-27,5.88235
2023-08-28,17.64705
2023-08-29,14.77761
2023-08-30,18.50789
2023-08-31,18.65136
2023-09-01,14.63414
2023-09-02,5.02152
2023-09-03,7.60401
2023-09-04,15.49497
2023-09-05,18.79483
2023-09-06,23.38593
2023-09-07,22.5251
2023-09-08,21.23385
2023-09-09,9.03873
2023-09-10,8.60832
2023-09-11,20.51649
2023-09-12,24.53371
2023-09-13,20.22955
2023-09-14,18.36441
2023-09-15,16.21233
2023-09-16,7.46054
2023-09-17,11.04734
2023-09-18,16.21233
2023-09-19,19.94261
2023-09-20,17.79053
2023-09-21,21.66427
2023-09-22,16.21233
2023-09-23,6.02582
2023-09-24,8.1779
2023-09-25,18.50789
2023-09-26,19.79913
2023-09-27,14.3472
2023-09-28,8.03443
2023-09-29,4.73457
2023-09-30,6.31276
2023-10-01,5.73888
2023-10-02,6.88665
2023-10-03,7.46054
2023-10-04,18.50789
2023-10-05,19.79913
2023-10-06,17.21664
2023-10-07,8.1779
2023-10-08,7.46054
2023-10-09,10.32998
2023-10-10,19.36872
2023-10-11,17.50358
2023-10-12,15.20803
2023-10-13,14.92109
2023-10-14,7.60401
2023-10-15,5.88235
2023-10-16,18.79483
2023-10-17,15.78192
2023-10-18,16.35581
2023-10-19,15.06456
2023-10-20,15.49497
2023-10-21,6.74318
2023-10-22,7.60401
2023-10-23,15.06456
2023-10-24,20.65997
2023-10-25,17.64705
2023-10-26,14.3472
2023-10-27,11.19081
2023-10-28,7.89096
2023-10-29,7.46054
2023-10-30,17.21664
2023-10-31,15.49497
2023-11-01,16.78622
2023-11-02,17.07317
2023-11-03,16.49928
2023-11-04,9.46915
2023-11-05,8.32137
2023-11-06,16.49928
2023-11-07,15.49497
2023-11-08,16.49928
2023-11-09,17.50358
2023-11-10,14.20373
2023-11-11,7.1736
2023-11-12,7.60401
2023-11-13,17.934
2023-11-14,16.06886
2023-11-15,17.64705
2023-11-16,18.22094
2023-11-17,14.92109
2023-11-18,11.62123
2023-11-19,9.75609
2023-11-20,18.36441
2023-11-21,17.36011
2023-11-22,17.64705
2023-11-23,21.5208
2023-11-24,20.80344
2023-11-25,8.32137
2023-11-26,9.89956
2023-11-27,17.36011
2023-11-28,17.36011
2023-11-29,15.06456
2023-11-30,20.08608
2023-12-01,15.78192
2023-12-02,9.32568
2023-12-03,5.88235
2023-12-04,23.67288
2023-12-05,18.50789
2023-12-06,22.09469
2023-12-07,23.09899
2023-12-08,18.36441
2023-12-09,9.03873
2023-12-10,7.03012
2023-12-11,20.22955
2023-12-12,16.35581
2023-12-13,21.37733
2023-12-14,18.9383
2023-12-15,19.94261
2023-12-16,9.1822
2023-12-17,7.31707
2023-12-18,18.9383
2023-12-19,21.95121
2023-12-20,18.65136
2023-12-21,18.36441
2023-12-22,16.06886
2023-12-23,10.7604
2023-12-24,7.1736
2023-12-25,8.60832
2023-12-26,21.09038
2023-12-27,20.94691
2023-12-28,19.94261
2023-12-29,18.50789
2023-12-30,9.61262
2023-12-31,6.74318
2024-01-01,9.32568
2024-01-02,19.65566
2024-01-03,21.5208
2024-01-04,21.37733
2024-01-05,18.36441
2024-01-06,8.60832
2024-01-07,7.89096
2024-01-08,22.38163
2024-01-09,23.09899
2024-01-10,24.10329
2024-01-11,23.81635
2024-01-12,26.68579
2024-01-13,10.47345
2024-01-14,13.48637
2024-01-15,26.97274
2024-01-16,28.98134
2024-01-17,34.28981
2024-01-18,36.01147
2024-01-19,30.27259
2024-01-20,12.33859
2024-01-21,15.3515
2024-01-22,30.84648
2024-01-23,34.72022
2024-01-24,26.54232
2024-01-25,24.96413
2024-01-26,29.98565
2024-01-27,17.36011
2024-01-28,14.92109
2024-01-29,35.72453
2024-01-30,33.42898
2024-01-31,30.41606
2024-02-01,30.41606
2024-02-02,28.83787
2024-02-03,15.06456
2024-02-04,17.64705
2024-02-05,28.26398
2024-02-06,28.12051
2024-02-07,31.13342
2024-02-08,27.25968
2024-02-09,13.05595
2024-02-10,12.19512
2024-02-11,11.7647
2024-02-12,16.49928
2024-02-13,38.73744
2024-02-14,30.27259
2024-02-15,34.72022
2024-02-16,30.84648
2024-02-17,12.91248
2024-02-18,13.91678
2024-02-19,32.13773
2024-02-20,32.42467
2024-02-21,30.41606
2024-02-22,27.40315
2024-02-23,30.12912
2024-02-24,13.77331
2024-02-25,13.34289
2024-02-26,33.2855
2024-02-27,34.57675
2024-02-28,39.74175
2024-02-29,37.30272
2024-03-01,18.07747
2024-03-02,18.79483
2024-03-03,19.51219
2024-03-04,45.6241
2024-03-05,48.92395
2024-03-06,41.46341
2024-03-07,42.18077
2024-03-08,37.73314
2024-03-09,17.21664
2024-03-10,18.79483
2024-03-11,45.6241
2024-03-12,47.77618
2024-03-13,43.18507
2024-03-14,42.0373
2024-03-15,33.2855
2024-03-16,17.934
2024-03-17,20.65997
2024-03-18,41.75035
2024-03-19,34.72022
2024-03-20,35.15064
