date,다우지수
2023-05-30,8.86709
2023-05-31,12.71281
2023-06-01,12.69669
2023-06-02,11.75654
2023-06-03,8.49058
2023-06-04,1.45316
2023-06-05,3.27833
2023-06-06,9.80424
2023-06-07,10.79576
2023-06-08,12.25305
2023-06-09,10.71214
2023-06-10,7.19792
2023-06-11,1.42466
2023-06-12,3.81759
2023-06-13,11.42766
2023-06-14,11.49478
2023-06-15,12.48593
2023-06-16,11.04552
2023-06-17,6.81804
2023-06-18,1.33953
2023-06-19,3.23858
2023-06-20,8.66609
2023-06-21,11.38978
2023-06-22,12.20543
2023-06-23,10.63714
2023-06-24,6.59078
2023-06-25,1.24165
2023-06-26,3.63684
2023-06-27,11.22515
2023-06-28,11.02527
2023-06-29,10.98402
2023-06-30,10.05812
2023-07-01,6.38415
2023-07-02,1.1239
2023-07-03,3.59258
2023-07-04,9.97337
2023-07-05,7.83357
2023-07-06,10.88389
2023-07-07,10.86964
2023-07-08,7.01605
2023-07-09,1.29565
2023-07-10,3.80634
2023-07-11,10.49613
2023-07-12,11.20078
2023-07-13,11.2079
2023-07-14,10.24713
2023-07-15,6.74641
2023-07-16,1.25253
2023-07-17,3.68784
2023-07-18,10.60189
2023-07-19,10.70951
2023-07-20,10.56588
2023-07-21,10.47813
2023-07-22,6.09315
2023-07-23,1.20378
2023-07-24,3.49358
2023-07-25,9.68574
2023-07-26,10.10462
2023-07-27,11.2454
2023-07-28,10.06225
2023-07-29,5.97539
2023-07-30,1.0414
2023-07-31,3.1452
2023-08-01,9.73224
2023-08-02,11.11527
2023-08-03,12.23055
2023-08-04,10.45601
2023-08-05,6.61741
2023-08-06,1.1314
2023-08-07,3.62184
2023-08-08,10.82989
2023-08-09,10.69901
2023-08-10,10.99039
2023-08-11,10.11512
2023-08-12,6.15315
2023-08-13,1.10215
2023-08-14,2.81294
2023-08-15,7.97532
2023-08-16,10.12937
2023-08-17,12.62281
2023-08-18,11.92754
2023-08-19,7.73419
2023-08-20,1.3714
2023-08-21,3.78684
2023-08-22,10.72564
2023-08-23,10.70839
2023-08-24,11.01702
2023-08-25,11.75166
2023-08-26,7.84969
2023-08-27,1.22853
2023-08-28,3.66684
2023-08-29,10.38175
2023-08-30,10.92402
2023-08-31,10.60001
2023-09-01,9.64411
2023-09-02,6.37928
2023-09-03,1.17565
2023-09-04,3.27158
2023-09-05,8.34845
2023-09-06,10.21
2023-09-07,10.74139
2023-09-08,9.99962
2023-09-09,6.11602
2023-09-10,1.0639
2023-09-11,3.36645
2023-09-12,9.61674
2023-09-13,10.0435
2023-09-14,10.17587
2023-09-15,9.19447
2023-09-16,6.67179
2023-09-17,1.10402
2023-09-18,3.58921
2023-09-19,10.25913
2023-09-20,10.49088
2023-09-21,12.23918
2023-09-22,11.04815
2023-09-23,7.2073
2023-09-24,1.24465
2023-09-25,3.69571
2023-09-26,10.63639
2023-09-27,10.132
2023-09-28,6.80904
2023-09-29,5.77664
2023-09-30,5.13912
2023-10-01,1.66429
2023-10-02,2.75106
2023-10-03,8.0132
2023-10-04,12.40643
2023-10-05,13.35745
2023-10-06,11.79929
2023-10-07,7.71394
2023-10-08,1.36428
2023-10-09,5.12375
2023-10-10,11.79066
2023-10-11,12.17842
2023-10-12,12.43981
2023-10-13,11.87879
2023-10-14,7.71506
2023-10-15,1.40328
2023-10-16,4.20535
2023-10-17,11.53978
2023-10-18,11.86154
2023-10-19,13.2412
2023-10-20,14.52073
2023-10-21,9.33473
2023-10-22,1.46141
2023-10-23,4.82824
2023-10-24,13.05445
2023-10-25,12.52793
2023-10-26,15.12037
2023-10-27,14.40261
2023-10-28,9.15022
2023-10-29,1.49141
2023-10-30,4.35385
2023-10-31,12.98432
2023-11-01,12.71319
2023-11-02,13.03307
2023-11-03,12.1698
2023-11-04,7.81182
2023-11-05,1.36278
2023-11-06,5.07687
2023-11-07,13.64959
2023-11-08,11.97929
2023-11-09,11.76666
2023-11-10,11.23115
2023-11-11,7.91232
2023-11-12,1.24465
2023-11-13,3.35933
2023-11-14,10.96789
2023-11-15,12.41243
2023-11-16,12.97719
2023-11-17,11.64666
2023-11-18,7.57668
2023-11-19,1.29153
2023-11-20,3.2757
2023-11-21,11.2019
2023-11-22,11.2229
2023-11-23,10.74101
2023-11-24,7.78444
2023-11-25,5.73989
2023-11-26,1.19477
2023-11-27,2.88157
2023-11-28,9.79336
2023-11-29,10.09
2023-11-30,10.57001
2023-12-01,11.13815
2023-12-02,7.01792
2023-12-03,1.21465
2023-12-04,2.89357
2023-12-05,10.54526
2023-12-06,10.48976
2023-12-07,10.41551
2023-12-08,9.79224
2023-12-09,6.80304
2023-12-10,1.13627
2023-12-11,2.80657
2023-12-12,10.06637
2023-12-13,10.3165
2023-12-14,12.43006
2023-12-15,10.95814
2023-12-16,7.37568
2023-12-17,1.33015
2023-12-18,2.82682
2023-12-19,10.0315
2023-12-20,10.41513
2023-12-21,12.96257
2023-12-22,10.75864
2023-12-23,6.73179
2023-12-24,1.0579
2023-12-25,1.46703
2023-12-26,3.95597
2023-12-27,9.45773
2023-12-28,9.21248
2023-12-29,6.91254
2023-12-30,3.47858
2023-12-31,0.71139
2024-01-01,1.13552
2024-01-02,3.80897
2024-01-03,12.31718
2024-01-04,12.60181
2024-01-05,11.80679
2024-01-06,7.43081
2024-01-07,1.20228
2024-01-08,2.89882
2024-01-09,10.95552
2024-01-10,10.72864
2024-01-11,10.75226
2024-01-12,10.74964
2024-01-13,6.79029
2024-01-14,1.2034
2024-01-15,2.59656
2024-01-16,8.19657
2024-01-17,11.48728
2024-01-18,12.25005
2024-01-19,10.99114
2024-01-20,7.58231
2024-01-21,1.12502
2024-01-22,2.87219
2024-01-23,10.34313
2024-01-24,10.42451
2024-01-25,10.70614
2024-01-26,10.13875
2024-01-27,6.56566
2024-01-28,1.10777
2024-01-29,2.65544
2024-01-30,9.76561
2024-01-31,10.84302
2024-02-01,11.03502
2024-02-02,10.04387
2024-02-03,7.89432
2024-02-04,1.2109
2024-02-05,2.72744
2024-02-06,10.30938
2024-02-07,10.73576
2024-02-08,8.59896
2024-02-09,6.25253
2024-02-10,4.2316
2024-02-11,1.1809
2024-02-12,2.29505
2024-02-13,8.02107
2024-02-14,12.96294
2024-02-15,11.3639
2024-02-16,10.14512
2024-02-17,7.15817
2024-02-18,1.27578
2024-02-19,2.67156
2024-02-20,8.3717
2024-02-21,10.82202
2024-02-22,11.0279
2024-02-23,10.183
2024-02-24,6.29603
2024-02-25,1.19665
2024-02-26,2.63706
2024-02-27,9.24248
2024-02-28,9.22523
2024-02-29,8.84122
2024-03-01,6.90692
2024-03-02,4.63811
2024-03-03,1.03015
2024-03-04,2.55681
2024-03-05,9.48136
2024-03-06,10.48076
2024-03-07,10.30413
2024-03-08,9.19897
2024-03-09,6.63616
2024-03-10,1.16177
2024-03-11,3.00982
2024-03-12,9.90212
2024-03-13,9.54961
2024-03-14,9.70336
2024-03-15,9.50273
2024-03-16,6.28815
2024-03-17,1.15877
2024-03-18,2.90144
2024-03-19,9.34223
2024-03-20,9.51098
