date,코스피200지수
2023-05-30,62.85245
2023-05-31,59.67213
2023-06-01,53.60655
2023-06-02,66.2295
2023-06-03,7.60655
2023-06-04,4.55737
2023-06-05,65.90163
2023-06-06,9.86885
2023-06-07,59.70491
2023-06-08,58.2295
2023-06-09,64.36065
2023-06-10,8.29508
2023-06-11,4.42622
2023-06-12,60.81967
2023-06-13,69.57377
2023-06-14,62.81967
2023-06-15,58.9836
2023-06-16,61.54098
2023-06-17,6.75409
2023-06-18,3.70491
2023-06-19,51.70491
2023-06-20,51.31147
2023-06-21,49.80327
2023-06-22,56.26229
2023-06-23,52.09836
2023-06-24,4.75409
2023-06-25,3.08196
2023-06-26,50.95081
2023-06-27,43.4754
2023-06-28,46.09836
2023-06-29,47.4754
2023-06-30,48.32786
2023-07-01,5.96721
2023-07-02,3.57377
2023-07-03,56.88524
2023-07-04,54.62295
2023-07-05,49.70491
2023-07-06,49.27868
2023-07-07,49.57377
2023-07-08,4.59016
2023-07-09,2.9836
2023-07-10,49.04918
2023-07-11,54.39344
2023-07-12,55.11475
2023-07-13,57.37704
2023-07-14,60.88524
2023-07-15,6.55737
2023-07-16,4.06557
2023-07-17,52.0
2023-07-18,49.80327
2023-07-19,52.9836
2023-07-20,47.77049
2023-07-21,52.39344
2023-07-22,4.88524
2023-07-23,3.34426
2023-07-24,54.26229
2023-07-25,57.70491
2023-07-26,55.60655
2023-07-27,64.75409
2023-07-28,56.4918
2023-07-29,6.45901
2023-07-30,4.0
2023-07-31,60.78688
2023-08-01,69.31147
2023-08-02,61.83606
2023-08-03,64.03278
2023-08-04,55.86885
2023-08-05,5.4754
2023-08-06,3.37704
2023-08-07,61.31147
2023-08-08,61.08196
2023-08-09,59.08196
2023-08-10,54.65573
2023-08-11,47.44262
2023-08-12,3.93442
2023-08-13,3.31147
2023-08-14,46.26229
2023-08-15,7.31147
2023-08-16,47.67213
2023-08-17,52.2295
2023-08-18,49.27868
2023-08-19,5.40983
2023-08-20,2.78688
2023-08-21,51.7377
2023-08-22,49.21311
2023-08-23,47.04918
2023-08-24,53.08196
2023-08-25,48.32786
2023-08-26,3.77049
2023-08-27,4.03278
2023-08-28,49.27868
2023-08-29,53.93442
2023-08-30,53.83606
2023-08-31,46.52459
2023-09-01,49.50819
2023-09-02,5.2459
2023-09-03,3.54098
2023-09-04,51.7377
2023-09-05,50.42622
2023-09-06,44.59016
2023-09-07,43.93442
2023-09-08,46.32786
2023-09-09,4.55737
2023-09-10,2.26229
2023-09-11,49.18032
2023-09-12,48.03278
2023-09-13,43.14754
2023-09-14,50.59016
2023-09-15,52.65573
2023-09-16,5.27868
2023-09-17,4.06557
2023-09-18,43.08196
2023-09-19,40.42622
2023-09-20,41.54098
2023-09-21,43.80327
2023-09-22,43.31147
2023-09-23,5.34426
2023-09-24,2.78688
2023-09-25,45.2459
2023-09-26,41.54098
2023-09-27,41.63934
2023-09-28,5.77049
2023-09-29,4.45901
2023-09-30,3.04918
2023-10-01,2.62295
2023-10-02,4.45901
2023-10-03,5.67213
2023-10-04,49.57377
2023-10-05,50.03278
2023-10-06,47.60655
2023-10-07,4.75409
2023-10-08,2.91803
2023-10-09,5.80327
2023-10-10,52.09836
2023-10-11,57.7377
2023-10-12,58.68852
2023-10-13,42.59016
2023-10-14,5.34426
2023-10-15,3.70491
2023-10-16,45.31147
2023-10-17,47.34426
2023-10-18,46.85245
2023-10-19,43.11475
2023-10-20,47.67213
2023-10-21,6.65573
2023-10-22,3.77049
2023-10-23,46.32786
2023-10-24,52.0
2023-10-25,50.81967
2023-10-26,52.62295
2023-10-27,53.01639
2023-10-28,6.95081
2023-10-29,4.29508
2023-10-30,49.7377
2023-10-31,51.70491
2023-11-01,52.95081
2023-11-02,57.60655
2023-11-03,55.01639
2023-11-04,6.06557
2023-11-05,5.86885
2023-11-06,86.09836
2023-11-07,73.08196
2023-11-08,56.91803
2023-11-09,55.83606
2023-11-10,47.2459
2023-11-11,5.4754
2023-11-12,3.80327
2023-11-13,46.32786
2023-11-14,49.7377
2023-11-15,64.19672
2023-11-16,64.85245
2023-11-17,46.03278
2023-11-18,5.21311
2023-11-19,3.14754
2023-11-20,51.70491
2023-11-21,54.13114
2023-11-22,50.78688
2023-11-23,50.62295
2023-11-24,42.59016
2023-11-25,5.93442
2023-11-26,3.67213
2023-11-27,43.4754
2023-11-28,48.62295
2023-11-29,49.50819
2023-11-30,48.0
2023-12-01,43.31147
2023-12-02,5.31147
2023-12-03,3.77049
2023-12-04,45.37704
2023-12-05,43.14754
2023-12-06,46.2295
2023-12-07,43.54098
2023-12-08,46.09836
2023-12-09,6.59016
2023-12-10,3.37704
2023-12-11,46.2295
2023-12-12,47.60655
2023-12-13,43.60655
2023-12-14,57.67213
2023-12-15,49.90163
2023-12-16,5.80327
2023-12-17,4.36065
2023-12-18,46.39344
2023-12-19,44.95081
2023-12-20,56.32786
2023-12-21,49.27868
2023-12-22,51.21311
2023-12-23,5.34426
2023-12-24,2.59016
2023-12-25,4.0
2023-12-26,48.0
2023-12-27,52.91803
2023-12-28,62.39344
2023-12-29,23.37704
2023-12-30,4.62295
2023-12-31,3.34426
2024-01-01,3.83606
2024-01-02,58.91803
2024-01-03,50.39344
2024-01-04,51.18032
2024-01-05,48.4918
2024-01-06,5.27868
2024-01-07,3.31147
2024-01-08,48.03278
2024-01-09,50.19672
2024-01-10,45.96721
2024-01-11,53.63934
2024-01-12,49.60655
2024-01-13,5.31147
2024-01-14,3.37704
2024-01-15,47.80327
2024-01-16,44.55737
2024-01-17,54.4918
2024-01-18,54.0
2024-01-19,52.75409
2024-01-20,6.03278
2024-01-21,3.67213
2024-01-22,48.55737
2024-01-23,48.29508
2024-01-24,45.44262
2024-01-25,48.0
2024-01-26,44.68852
2024-01-27,5.7377
2024-01-28,3.83606
2024-01-29,53.31147
2024-01-30,50.03278
2024-01-31,43.4754
2024-02-01,49.34426
2024-02-02,70.65573
2024-02-03,8.65573
2024-02-04,4.16393
2024-02-05,59.31147
2024-02-06,50.75409
2024-02-07,56.62295
2024-02-08,53.60655
2024-02-09,7.11475
2024-02-10,4.29508
2024-02-11,3.2459
2024-02-12,4.03278
2024-02-13,48.39344
2024-02-14,49.08196
2024-02-15,49.83606
2024-02-16,48.95081
2024-02-17,5.83606
2024-02-18,3.21311
2024-02-19,54.2295
2024-02-20,48.45901
2024-02-21,48.2295
2024-02-22,51.67213
2024-02-23,52.19672
2024-02-24,6.52459
2024-02-25,3.01639
2024-02-26,52.32786
2024-02-27,48.72131
2024-02-28,48.59016
2024-02-29,46.32786
2024-03-01,6.59016
2024-03-02,3.96721
2024-03-03,2.9836
2024-03-04,51.90163
2024-03-05,46.75409
2024-03-06,46.32786
2024-03-07,49.96721
2024-03-08,54.85245
2024-03-09,5.04918
2024-03-10,3.01639
2024-03-11,46.09836
2024-03-12,50.78688
2024-03-13,52.72131
2024-03-14,53.80327
2024-03-15,49.60655
2024-03-16,4.78688
2024-03-17,2.85245
2024-03-18,48.32786
2024-03-19,48.85245
2024-03-20,59.83606
