date,상속세면제한도
2023-05-30,22.02433
2023-05-31,23.83496
2023-06-01,27.24844
2023-06-02,22.41021
2023-06-03,19.23419
2023-06-04,17.77975
2023-06-05,23.56782
2023-06-06,20.42149
2023-06-07,27.93113
2023-06-08,23.36004
2023-06-09,19.3826
2023-06-10,16.53309
2023-06-11,18.58118
2023-06-12,22.0837
2023-06-13,21.69783
2023-06-14,19.82784
2023-06-15,19.17482
2023-06-16,18.69991
2023-06-17,18.28435
2023-06-18,17.00801
2023-06-19,21.63846
2023-06-20,23.15227
2023-06-21,27.18907
2023-06-22,23.7756
2023-06-23,20.65894
2023-06-24,18.01721
2023-06-25,16.71119
2023-06-26,19.8872
2023-06-27,22.70703
2023-06-28,23.21163
2023-06-29,24.54734
2023-06-30,20.30276
2023-07-01,18.13594
2023-07-02,17.54229
2023-07-03,17.80943
2023-07-04,23.5975
2023-07-05,25.91273
2023-07-06,21.63846
2023-07-07,18.69991
2023-07-08,16.47373
2023-07-09,21.49005
2023-07-10,23.80528
2023-07-11,20.74799
2023-07-12,22.0837
2023-07-13,21.28227
2023-07-14,19.64974
2023-07-15,16.53309
2023-07-16,17.92816
2023-07-17,24.33956
2023-07-18,21.69783
2023-07-19,19.41228
2023-07-20,20.0653
2023-07-21,18.96705
2023-07-22,15.70198
2023-07-23,16.08785
2023-07-24,25.6159
2023-07-25,23.47877
2023-07-26,21.78688
2023-07-27,27.9905
2023-07-28,26.89225
2023-07-29,19.23419
2023-07-30,18.3734
2023-07-31,24.96289
2023-08-01,21.46037
2023-08-02,20.18403
2023-08-03,20.09498
2023-08-04,17.3642
2023-08-05,16.05817
2023-08-06,17.6907
2023-08-07,23.83496
2023-08-08,21.5791
2023-08-09,25.40813
2023-08-10,19.23419
2023-08-11,17.83912
2023-08-12,15.79103
2023-08-13,20.95577
2023-08-14,24.33956
2023-08-15,19.11546
2023-08-16,27.36717
2023-08-17,25.52686
2023-08-18,24.30988
2023-08-19,19.11546
2023-08-20,19.85752
2023-08-21,25.40813
2023-08-22,23.80528
2023-08-23,23.62718
2023-08-24,22.43989
2023-08-25,22.26179
2023-08-26,17.33452
2023-08-27,19.17482
2023-08-28,26.8032
2023-08-29,26.92193
2023-08-30,24.33956
2023-08-31,23.33036
2023-09-01,21.63846
2023-09-02,20.8964
2023-09-03,22.85544
2023-09-04,28.58414
2023-09-05,28.67319
2023-09-06,25.08162
2023-09-07,23.0929
2023-09-08,22.05402
2023-09-09,19.41228
2023-09-10,21.43069
2023-09-11,28.19827
2023-09-12,23.7756
2023-09-13,24.48797
2023-09-14,23.0929
2023-09-15,29.5043
2023-09-16,19.29355
2023-09-17,21.72751
2023-09-18,25.31908
2023-09-19,23.80528
2023-09-20,21.78688
2023-09-21,21.25259
2023-09-22,20.62926
2023-09-23,17.89848
2023-09-24,20.68863
2023-09-25,25.794
2023-09-26,23.65687
2023-09-27,17.63134
2023-09-28,20.68863
2023-09-29,28.37637
2023-09-30,24.33956
2023-10-01,21.75719
2023-10-02,26.53606
2023-10-03,25.34876
2023-10-04,30.5135
2023-10-05,27.8124
2023-10-06,25.17067
2023-10-07,23.38972
2023-10-08,20.95577
2023-10-09,24.42861
2023-10-10,25.55654
2023-10-11,26.9813
2023-10-12,26.50638
2023-10-13,21.13386
2023-10-14,17.09706
2023-10-15,21.31196
2023-10-16,27.27812
2023-10-17,25.52686
2023-10-18,22.94449
2023-10-19,22.5883
2023-10-20,22.82576
2023-10-21,18.52181
2023-10-22,19.05609
2023-10-23,26.03146
2023-10-24,23.50845
2023-10-25,25.64559
2023-10-26,22.02433
2023-10-27,24.96289
2023-10-28,20.51053
2023-10-29,21.75719
2023-10-30,28.28732
2023-10-31,29.91985
2023-11-01,28.52478
2023-11-02,30.24636
2023-11-03,24.69575
2023-11-04,22.26179
2023-11-05,23.03354
2023-11-06,33.77856
2023-11-07,30.15731
2023-11-08,33.57079
2023-11-09,27.4859
2023-11-10,25.94241
2023-11-11,30.54318
2023-11-12,30.57287
2023-11-13,34.10507
2023-11-14,32.50222
2023-11-15,29.38557
2023-11-16,27.27812
2023-11-17,24.87384
2023-11-18,22.91481
2023-11-19,23.50845
2023-11-20,30.09795
2023-11-21,27.90145
2023-11-22,28.79192
2023-11-23,25.794
2023-11-24,22.29148
2023-11-25,20.12466
2023-11-26,20.54021
2023-11-27,26.8032
2023-11-28,34.28317
2023-11-29,29.71208
2023-11-30,29.65271
2023-12-01,23.71623
2023-12-02,21.69783
2023-12-03,24.33956
2023-12-04,28.9997
2023-12-05,28.25764
2023-12-06,25.794
2023-12-07,27.66399
2023-12-08,26.20955
2023-12-09,21.87592
2023-12-10,24.63639
2023-12-11,28.76224
2023-12-12,26.74384
2023-12-13,27.60463
2023-12-14,26.68447
2023-12-15,24.84416
2023-12-16,20.48085
2023-12-17,21.34164
2023-12-18,26.86257
2023-12-19,25.94241
2023-12-20,22.17275
2023-12-21,50.48975
2023-12-22,32.2054
2023-12-23,21.78688
2023-12-24,19.91688
2023-12-25,25.76432
2023-12-26,28.64351
2023-12-27,27.60463
2023-12-28,28.02018
2023-12-29,27.27812
2023-12-30,22.02433
2023-12-31,23.12258
2024-01-01,24.99257
2024-01-02,31.58207
2024-01-03,27.3078
2024-01-04,29.56366
2024-01-05,26.95161
2024-01-06,23.271
2024-01-07,22.82576
2024-01-08,24.16147
2024-01-09,29.74176
2024-01-10,28.73256
2024-01-11,30.39477
2024-01-12,28.52478
2024-01-13,25.67527
2024-01-14,26.65479
2024-01-15,33.15523
2024-01-16,32.08667
2024-01-17,42.05995
2024-01-18,38.85425
2024-01-19,35.26268
2024-01-20,27.07034
2024-01-21,28.97002
2024-01-22,33.57079
2024-01-23,36.18284
2024-01-24,27.72336
2024-01-25,27.60463
2024-01-26,24.45829
2024-01-27,25.67527
2024-01-28,29.47462
2024-01-29,36.59839
2024-01-30,30.12763
2024-01-31,29.05906
2024-02-01,27.18907
2024-02-02,24.69575
2024-02-03,20.74799
2024-02-04,23.71623
2024-02-05,27.8124
2024-02-06,26.86257
2024-02-07,21.78688
2024-02-08,23.44909
2024-02-09,27.3078
2024-02-10,33.30365
2024-02-11,29.83081
2024-02-12,34.19412
2024-02-13,37.51855
2024-02-14,33.83793
2024-02-15,28.85129
2024-02-16,28.70287
2024-02-17,22.55862
2024-02-18,26.65479
2024-02-19,36.65776
2024-02-20,38.55743
2024-02-21,32.88809
2024-02-22,36.27189
2024-02-23,24.69575
2024-02-24,22.94449
2024-02-25,27.10002
2024-02-26,30.72128
2024-02-27,28.8216
2024-02-28,27.04066
2024-02-29,26.2986
2024-03-01,23.86464
2024-03-02,23.68655
2024-03-03,24.25051
2024-03-04,29.11843
2024-03-05,27.72336
2024-03-06,29.47462
2024-03-07,26.92193
2024-03-08,24.7848
2024-03-09,20.68863
2024-03-10,24.84416
2024-03-11,26.8032
2024-03-12,25.97209
2024-03-13,26.26892
2024-03-14,25.23003
2024-03-15,22.52894
2024-03-16,21.401
2024-03-17,19.41228
2024-03-18,28.37637
2024-03-19,26.20955
2024-03-20,24.45829
