date,무순위청약
2023-05-30,3.22774
2023-05-31,5.57221
2023-06-01,3.28226
2023-06-02,1.67384
2023-06-03,0.9814
2023-06-04,0.88326
2023-06-05,1.21585
2023-06-06,1.03593
2023-06-07,2.13728
2023-06-08,1.68475
2023-06-09,1.4503
2023-06-10,0.81783
2023-06-11,3.35314
2023-06-12,3.64756
2023-06-13,1.91374
2023-06-14,1.42849
2023-06-15,1.28673
2023-06-16,2.01188
2023-06-17,1.12861
2023-06-18,0.71424
2023-06-19,12.21307
2023-06-20,12.03314
2023-06-21,6.21013
2023-06-22,5.52314
2023-06-23,6.17741
2023-06-24,3.88201
2023-06-25,4.67804
2023-06-26,55.43863
2023-06-27,11.2153
2023-06-28,4.37816
2023-06-29,4.2146
2023-06-30,5.76304
2023-07-01,2.51894
2023-07-02,2.52985
2023-07-03,3.03145
2023-07-04,2.55711
2023-07-05,2.63344
2023-07-06,2.32811
2023-07-07,1.54844
2023-07-08,1.06319
2023-07-09,0.92143
2023-07-10,1.68475
2023-07-11,1.86467
2023-07-12,1.49392
2023-07-13,1.66294
2023-07-14,1.12316
2023-07-15,0.77967
2023-07-16,0.94324
2023-07-17,1.53753
2023-07-18,1.61932
2023-07-19,1.39577
2023-07-20,2.15364
2023-07-21,1.4503
2023-07-22,1.11226
2023-07-23,1.40668
2023-07-24,2.15909
2023-07-25,1.98462
2023-07-26,1.34125
2023-07-27,1.39577
2023-07-28,1.06319
2023-07-29,0.81238
2023-07-30,0.81238
2023-07-31,1.42304
2023-08-01,1.29218
2023-08-02,0.96505
2023-08-03,1.07409
2023-08-04,0.72515
2023-08-05,0.65972
2023-08-06,0.69243
2023-08-07,1.17223
2023-08-08,1.07409
2023-08-09,1.05773
2023-08-10,1.23766
2023-08-11,1.64658
2023-08-12,2.5353
2023-08-13,1.4612
2023-08-14,1.74472
2023-08-15,1.36851
2023-08-16,1.98462
2023-08-17,1.55389
2023-08-18,1.34125
2023-08-19,0.6052
2023-08-20,0.83419
2023-08-21,1.59206
2023-08-22,1.11771
2023-08-23,1.05773
2023-08-24,0.89962
2023-08-25,0.85055
2023-08-26,0.65972
2023-08-27,0.67608
2023-08-28,1.18314
2023-08-29,1.31944
2023-08-30,1.24311
2023-08-31,1.59206
2023-09-01,1.03047
2023-09-02,0.68698
2023-09-03,0.93778
2023-09-04,1.8265
2023-09-05,1.94645
2023-09-06,2.09366
2023-09-07,1.49392
2023-09-08,2.0555
2023-09-09,1.3358
2023-09-10,2.08276
2023-09-11,5.04334
2023-09-12,3.89291
2023-09-13,2.56801
2023-09-14,2.40444
2023-09-15,1.66294
2023-09-16,0.98686
2023-09-17,1.40668
2023-09-18,2.86243
2023-09-19,1.88103
2023-09-20,2.14819
2023-09-21,1.47211
2023-09-22,1.79924
2023-09-23,1.15588
2023-09-24,1.49392
2023-09-25,1.75562
2023-09-26,1.6902
2023-09-27,1.04138
2023-09-28,0.95414
2023-09-29,0.81238
2023-09-30,0.75786
2023-10-01,0.86691
2023-10-02,0.83964
2023-10-03,1.36851
2023-10-04,2.36628
2023-10-05,1.76108
2023-10-06,1.31399
2023-10-07,0.89962
2023-10-08,0.7306
2023-10-09,0.90507
2023-10-10,1.67384
2023-10-11,1.79924
2023-10-12,1.54844
2023-10-13,1.80469
2023-10-14,1.03047
2023-10-15,1.23221
2023-10-16,2.07731
2023-10-17,1.65748
2023-10-18,1.65748
2023-10-19,1.30854
2023-10-20,1.11226
2023-10-21,0.69788
2023-10-22,1.31944
2023-10-23,1.67384
2023-10-24,1.84286
2023-10-25,1.52118
2023-10-26,1.1068
2023-10-27,0.92688
2023-10-28,0.6161
2023-10-29,0.74696
2023-10-30,1.76653
2023-10-31,1.61387
2023-11-01,1.81015
2023-11-02,1.42304
2023-11-03,1.68475
2023-11-04,1.20495
2023-11-05,0.95959
2023-11-06,2.11547
2023-11-07,1.85922
2023-11-08,2.76429
2023-11-09,1.92464
2023-11-10,1.70655
2023-11-11,1.43394
2023-11-12,1.26492
2023-11-13,2.35537
2023-11-14,1.99007
2023-11-15,1.89193
2023-11-16,1.83741
2023-11-17,1.30309
2023-11-18,0.62155
2023-11-19,0.89962
2023-11-20,1.78834
2023-11-21,2.63344
2023-11-22,2.26269
2023-11-23,1.69565
2023-11-24,1.66294
2023-11-25,0.79057
2023-11-26,0.86691
2023-11-27,1.3358
2023-11-28,1.941
2023-11-29,1.36306
2023-11-30,1.35761
2023-12-01,1.40668
2023-12-02,1.43394
2023-12-03,1.53208
2023-12-04,2.07186
2023-12-05,1.96281
2023-12-06,1.68475
2023-12-07,2.05005
2023-12-08,1.51027
2023-12-09,0.94869
2023-12-10,1.00866
2023-12-11,1.97372
2023-12-12,1.60296
2023-12-13,2.18635
2023-12-14,1.941
2023-12-15,1.87557
2023-12-16,0.93778
2023-12-17,1.25402
2023-12-18,1.61932
2023-12-19,1.40668
2023-12-20,1.19949
2023-12-21,1.30854
2023-12-22,1.04683
2023-12-23,0.67608
2023-12-24,0.73605
2023-12-25,0.95959
2023-12-26,1.31944
2023-12-27,1.59751
2023-12-28,1.45575
2023-12-29,1.17223
2023-12-30,1.01957
2023-12-31,0.82329
2024-01-01,0.93233
2024-01-02,1.70655
2024-01-03,1.35216
2024-01-04,1.15042
2024-01-05,1.5648
2024-01-06,1.06864
2024-01-07,0.9705
2024-01-08,3.02055
2024-01-09,5.06515
2024-01-10,5.25053
2024-01-11,6.55362
2024-01-12,5.47952
2024-01-13,4.2255
2024-01-14,5.56676
2024-01-15,34.92175
2024-01-16,9.44877
2024-01-17,4.35636
2024-01-18,5.5504
2024-01-19,3.22774
2024-01-20,2.14274
2024-01-21,2.20816
2024-01-22,2.71522
2024-01-23,2.98238
2024-01-24,2.50258
2024-01-25,1.87012
2024-01-26,1.81015
2024-01-27,1.74472
2024-01-28,2.88424
2024-01-29,2.57892
2024-01-30,2.24633
2024-01-31,2.33356
2024-02-01,1.91919
2024-02-02,1.25947
2024-02-03,1.07409
2024-02-04,0.92688
2024-02-05,1.41758
2024-02-06,1.63567
2024-02-07,1.09045
2024-02-08,1.06319
2024-02-09,0.7415
2024-02-10,0.68698
2024-02-11,0.66517
2024-02-12,1.30309
2024-02-13,1.72291
2024-02-14,1.2104
2024-02-15,1.16133
2024-02-16,0.88326
2024-02-17,0.87781
2024-02-18,0.82329
2024-02-19,1.27037
2024-02-20,33.22065
2024-02-21,29.97655
2024-02-22,16.53672
2024-02-23,11.98407
2024-02-24,8.87628
2024-02-25,12.57292
2024-02-26,100.0
2024-02-27,20.44054
2024-02-28,10.60465
2024-02-29,16.18777
2024-03-01,4.75982
2024-03-02,2.74794
2024-03-03,2.70977
2024-03-04,2.97693
2024-03-05,3.37495
2024-03-06,2.9006
2024-03-07,1.84286
2024-03-08,1.91919
2024-03-09,1.11226
2024-03-10,1.24856
2024-03-11,1.91919
2024-03-12,1.65203
2024-03-13,1.52118
2024-03-14,1.31944
2024-03-15,1.01957
2024-03-16,0.856
2024-03-17,0.91598
2024-03-18,1.49392
2024-03-19,1.3467
2024-03-20,1.01412
