date,채무불이행
2023-05-30,29.30077
2023-05-31,26.19311
2023-06-01,24.97225
2023-06-02,26.85904
2023-06-03,13.31853
2023-06-04,13.31853
2023-06-05,21.53163
2023-06-06,15.09433
2023-06-07,21.97558
2023-06-08,22.97447
2023-06-09,18.86792
2023-06-10,12.54162
2023-06-11,11.98668
2023-06-12,20.31076
2023-06-13,20.97669
2023-06-14,21.30965
2023-06-15,22.30854
2023-06-16,19.42286
2023-06-17,11.7647
2023-06-18,10.65482
2023-06-19,19.31187
2023-06-20,20.64372
2023-06-21,21.64261
2023-06-22,18.53496
2023-06-23,17.42508
2023-06-24,9.65593
2023-06-25,9.9889
2023-06-26,20.64372
2023-06-27,21.19866
2023-06-28,18.75693
2023-06-29,15.09433
2023-06-30,15.98224
2023-07-01,8.54605
2023-07-02,8.76803
2023-07-03,16.09322
2023-07-04,17.64705
2023-07-05,19.64483
2023-07-06,18.091
2023-07-07,14.65038
2023-07-08,8.1021
2023-07-09,8.54605
2023-07-10,18.64594
2023-07-11,17.31409
2023-07-12,15.76026
2023-07-13,16.3152
2023-07-14,17.53607
2023-07-15,9.43396
2023-07-16,9.10099
2023-07-17,18.31298
2023-07-18,18.64594
2023-07-19,14.76137
2023-07-20,19.0899
2023-07-21,14.98335
2023-07-22,6.99223
2023-07-23,9.43396
2023-07-24,15.20532
2023-07-25,17.09211
2023-07-26,15.76026
2023-07-27,20.08879
2023-07-28,14.65038
2023-07-29,11.32075
2023-07-30,7.99112
2023-07-31,17.64705
2023-08-01,21.97558
2023-08-02,14.20643
2023-08-03,12.54162
2023-08-04,12.6526
2023-08-05,7.43618
2023-08-06,7.99112
2023-08-07,12.76359
2023-08-08,17.53607
2023-08-09,17.64705
2023-08-10,15.64927
2023-08-11,14.65038
2023-08-12,8.65704
2023-08-13,7.2142
2023-08-14,18.86792
2023-08-15,15.98224
2023-08-16,31.29855
2023-08-17,25.52719
2023-08-18,24.41731
2023-08-19,11.54273
2023-08-20,12.6526
2023-08-21,21.08768
2023-08-22,21.86459
2023-08-23,22.86348
2023-08-24,22.08657
2023-08-25,16.53718
2023-08-26,8.76803
2023-08-27,8.76803
2023-08-28,19.20088
2023-08-29,19.64483
2023-08-30,21.08768
2023-08-31,19.86681
2023-09-01,20.64372
2023-09-02,9.10099
2023-09-03,10.21087
2023-09-04,19.75582
2023-09-05,21.64261
2023-09-06,20.42175
2023-09-07,16.64816
2023-09-08,15.09433
2023-09-09,8.65704
2023-09-10,10.8768
2023-09-11,19.20088
2023-09-12,24.63928
2023-09-13,18.97891
2023-09-14,20.31076
2023-09-15,19.0899
2023-09-16,11.32075
2023-09-17,12.31964
2023-09-18,20.31076
2023-09-19,23.86237
2023-09-20,22.75249
2023-09-21,21.42064
2023-09-22,19.64483
2023-09-23,11.43174
2023-09-24,11.54273
2023-09-25,15.98224
2023-09-26,17.53607
2023-09-27,15.64927
2023-09-28,11.7647
2023-09-29,8.65704
2023-09-30,9.32297
2023-10-01,9.54495
2023-10-02,9.54495
2023-10-03,11.43174
2023-10-04,20.31076
2023-10-05,18.97891
2023-10-06,18.42397
2023-10-07,10.98779
2023-10-08,9.10099
2023-10-09,10.09988
2023-10-10,21.19866
2023-10-11,20.19977
2023-10-12,18.31298
2023-10-13,19.9778
2023-10-14,11.65371
2023-10-15,12.43063
2023-10-16,19.0899
2023-10-17,22.6415
2023-10-18,20.31076
2023-10-19,25.30521
2023-10-20,18.53496
2023-10-21,9.10099
2023-10-22,9.21198
2023-10-23,19.53385
2023-10-24,21.7536
2023-10-25,22.41953
2023-10-26,22.6415
2023-10-27,18.64594
2023-10-28,9.21198
2023-10-29,7.99112
2023-10-30,23.08546
2023-10-31,20.31076
2023-11-01,19.9778
2023-11-02,18.64594
2023-11-03,16.87014
2023-11-04,7.54716
2023-11-05,10.09988
2023-11-06,14.76137
2023-11-07,18.20199
2023-11-08,16.87014
2023-11-09,19.64483
2023-11-10,14.87236
2023-11-11,7.99112
2023-11-12,7.43618
2023-11-13,19.20088
2023-11-14,17.31409
2023-11-15,16.3152
2023-11-16,13.76248
2023-11-17,15.09433
2023-11-18,7.88013
2023-11-19,7.10321
2023-11-20,16.98113
2023-11-21,17.2031
2023-11-22,15.76026
2023-11-23,18.97891
2023-11-24,15.76026
2023-11-25,8.32408
2023-11-26,8.65704
2023-11-27,17.09211
2023-11-28,20.8657
2023-11-29,15.87125
2023-11-30,18.42397
2023-12-01,13.98446
2023-12-02,11.09877
2023-12-03,9.43396
2023-12-04,20.31076
2023-12-05,16.64816
2023-12-06,17.75804
2023-12-07,17.64705
2023-12-08,17.98002
2023-12-09,7.88013
2023-12-10,10.32186
2023-12-11,20.19977
2023-12-12,15.20532
2023-12-13,18.75693
2023-12-14,18.20199
2023-12-15,15.31631
2023-12-16,10.21087
2023-12-17,10.65482
2023-12-18,14.98335
2023-12-19,15.76026
2023-12-20,16.87014
2023-12-21,14.5394
2023-12-22,13.76248
2023-12-23,7.65815
2023-12-24,6.10432
2023-12-25,7.10321
2023-12-26,16.42619
2023-12-27,17.09211
2023-12-28,16.98113
2023-12-29,15.4273
2023-12-30,8.21309
2023-12-31,7.88013
2024-01-01,7.43618
2024-01-02,17.64705
2024-01-03,17.64705
2024-01-04,15.20532
2024-01-05,14.76137
2024-01-06,7.65815
2024-01-07,9.54495
2024-01-08,15.76026
2024-01-09,14.76137
2024-01-10,18.42397
2024-01-11,17.42508
2024-01-12,13.98446
2024-01-13,10.21087
2024-01-14,9.54495
2024-01-15,19.31187
2024-01-16,17.98002
2024-01-17,16.42619
2024-01-18,17.09211
2024-01-19,14.09544
2024-01-20,10.21087
2024-01-21,9.10099
2024-01-22,16.3152
2024-01-23,18.20199
2024-01-24,15.09433
2024-01-25,12.6526
2024-01-26,18.20199
2024-01-27,8.54605
2024-01-28,7.65815
2024-01-29,17.53607
2024-01-30,18.86792
2024-01-31,17.2031
2024-02-01,15.20532
2024-02-02,16.09322
2024-02-03,11.32075
2024-02-04,6.3263
2024-02-05,17.42508
2024-02-06,18.20199
2024-02-07,13.76248
2024-02-08,13.98446
2024-02-09,10.21087
2024-02-10,8.99001
2024-02-11,9.9889
2024-02-12,13.09655
2024-02-13,19.31187
2024-02-14,18.97891
2024-02-15,16.53718
2024-02-16,18.53496
2024-02-17,8.99001
2024-02-18,9.21198
2024-02-19,17.75804
2024-02-20,21.86459
2024-02-21,17.64705
2024-02-22,19.0899
2024-02-23,17.86903
2024-02-24,6.3263
2024-02-25,8.32408
2024-02-26,15.98224
2024-02-27,20.08879
2024-02-28,17.42508
2024-02-29,17.09211
2024-03-01,10.21087
2024-03-02,9.54495
2024-03-03,7.43618
2024-03-04,16.09322
2024-03-05,15.09433
2024-03-06,19.75582
2024-03-07,15.76026
2024-03-08,15.64927
2024-03-09,9.65593
2024-03-10,10.21087
2024-03-11,16.87014
2024-03-12,17.98002
2024-03-13,19.20088
2024-03-14,18.75693
2024-03-15,14.98335
2024-03-16,7.43618
2024-03-17,8.21309
2024-03-18,16.3152
2024-03-19,16.20421
2024-03-20,19.20088
