date,크래프톤주가
2023-05-30,1.943
2023-05-31,1.99227
2023-06-01,1.822
2023-06-02,1.82632
2023-06-03,0.37252
2023-06-04,0.25324
2023-06-05,1.77964
2023-06-06,0.3077
2023-06-07,1.85052
2023-06-08,1.52899
2023-06-09,2.06401
2023-06-10,0.42179
2023-06-11,0.35869
2023-06-12,2.33108
2023-06-13,2.00437
2023-06-14,2.11587
2023-06-15,1.994
2023-06-16,2.01474
2023-06-17,0.4797
2023-06-18,0.27399
2023-06-19,1.74593
2023-06-20,1.76236
2023-06-21,1.58949
2023-06-22,1.59813
2023-06-23,1.40453
2023-06-24,0.27053
2023-06-25,0.20743
2023-06-26,1.84274
2023-06-27,1.49874
2023-06-28,1.61542
2023-06-29,1.71136
2023-06-30,1.56615
2023-07-01,0.25411
2023-07-02,0.22213
2023-07-03,1.54195
2023-07-04,2.24552
2023-07-05,2.02252
2023-07-06,1.53504
2023-07-07,1.49442
2023-07-08,0.32585
2023-07-09,0.27485
2023-07-10,1.48145
2023-07-11,1.80817
2023-07-12,1.5506
2023-07-13,2.02684
2023-07-14,1.81335
2023-07-15,0.29732
2023-07-16,0.25584
2023-07-17,1.5143
2023-07-18,1.57826
2023-07-19,1.44169
2023-07-20,1.50306
2023-07-21,1.23944
2023-07-22,0.21694
2023-07-23,0.21867
2023-07-24,1.63271
2023-07-25,1.77273
2023-07-26,2.02857
2023-07-27,1.82805
2023-07-28,1.69321
2023-07-29,0.29992
2023-07-30,0.2809
2023-07-31,1.72087
2023-08-01,1.79347
2023-08-02,1.58344
2023-08-03,1.52467
2023-08-04,1.47454
2023-08-05,0.23163
2023-08-06,0.23768
2023-08-07,1.83669
2023-08-08,1.4875
2023-08-09,1.82372
2023-08-10,3.22393
2023-08-11,1.89028
2023-08-12,0.37684
2023-08-13,0.98878
2023-08-14,1.90065
2023-08-15,0.43216
2023-08-16,1.83064
2023-08-17,1.71395
2023-08-18,1.61283
2023-08-19,0.33363
2023-08-20,0.26189
2023-08-21,1.52294
2023-08-22,1.48232
2023-08-23,1.59122
2023-08-24,1.79347
2023-08-25,1.58258
2023-08-26,0.31461
2023-08-27,0.24028
2023-08-28,1.52035
2023-08-29,1.427
2023-08-30,1.44774
2023-08-31,1.40107
2023-09-01,1.41144
2023-09-02,0.2688
2023-09-03,0.27572
2023-09-04,1.41922
2023-09-05,1.35439
2023-09-06,1.31377
2023-09-07,1.2282
2023-09-08,1.29389
2023-09-09,0.33622
2023-09-10,0.27399
2023-09-11,1.2429
2023-09-12,1.40453
2023-09-13,1.51689
2023-09-14,1.74853
2023-09-15,1.47713
2023-09-16,0.26102
2023-09-17,0.23509
2023-09-18,1.37514
2023-09-19,1.22475
2023-09-20,1.2308
2023-09-21,1.3881
2023-09-22,1.38551
2023-09-23,0.27226
2023-09-24,0.31029
2023-09-25,1.39848
2023-09-26,1.28006
2023-09-27,1.29821
2023-09-28,0.24028
2023-09-29,0.18583
2023-09-30,0.22645
2023-10-01,0.26102
2023-10-02,0.24201
2023-10-03,0.27658
2023-10-04,1.58085
2023-10-05,1.38032
2023-10-06,1.23598
2023-10-07,0.27399
2023-10-08,0.18755
2023-10-09,0.24114
2023-10-10,1.52553
2023-10-11,1.43823
2023-10-12,1.36304
2023-10-13,1.18844
2023-10-14,0.21608
2023-10-15,0.16595
2023-10-16,1.10288
2023-10-17,1.16424
2023-10-18,1.23166
2023-10-19,1.17029
2023-10-20,2.04586
2023-10-21,0.45204
2023-10-22,0.40018
2023-10-23,1.58258
2023-10-24,1.74075
2023-10-25,1.8341
2023-10-26,1.63098
2023-10-27,1.61369
2023-10-28,0.31288
2023-10-29,0.24979
2023-10-30,1.54628
2023-10-31,1.49442
2023-11-01,1.52294
2023-11-02,1.66123
2023-11-03,1.71741
2023-11-04,0.29214
2023-11-05,0.24028
2023-11-06,2.29392
2023-11-07,2.166
2023-11-08,5.79271
2023-11-09,3.50138
2023-11-10,2.42184
2023-11-11,0.60157
2023-11-12,0.56786
2023-11-13,2.56099
2023-11-14,2.45382
2023-11-15,3.44779
2023-11-16,3.08737
2023-11-17,2.42962
2023-11-18,0.50908
2023-11-19,0.40969
2023-11-20,2.63878
2023-11-21,2.74683
2023-11-22,2.39504
2023-11-23,2.55235
2023-11-24,2.31293
2023-11-25,0.37079
2023-11-26,0.37252
2023-11-27,3.05366
2023-11-28,2.47975
2023-11-29,2.44518
2023-11-30,2.24465
2023-12-01,2.51864
2023-12-02,0.50303
2023-12-03,0.38635
2023-12-04,2.44863
2023-12-05,2.08302
2023-12-06,2.14353
2023-12-07,2.10204
2023-12-08,2.63619
2023-12-09,0.54106
2023-12-10,0.40623
2023-12-11,2.34405
2023-12-12,2.1271
2023-12-13,2.40196
2023-12-14,2.2023
2023-12-15,1.89892
2023-12-16,0.53069
2023-12-17,0.46068
2023-12-18,1.76322
2023-12-19,1.62579
2023-12-20,1.87472
2023-12-21,1.66296
2023-12-22,5.75641
2023-12-23,1.27315
2023-12-24,0.67417
2023-12-25,0.58169
2023-12-26,2.38035
2023-12-27,2.4374
2023-12-28,2.12451
2023-12-29,0.86778
2023-12-30,0.31893
2023-12-31,0.32325
2024-01-01,0.29214
2024-01-02,1.90238
2024-01-03,2.12105
2024-01-04,2.96291
2024-01-05,2.3622
2024-01-06,0.52032
2024-01-07,0.36474
2024-01-08,1.92485
2024-01-09,2.18933
2024-01-10,1.94127
2024-01-11,1.83842
2024-01-12,1.5627
2024-01-13,0.3172
2024-01-14,0.24028
2024-01-15,1.72173
2024-01-16,1.81854
2024-01-17,2.3138
2024-01-18,2.14353
2024-01-19,2.30429
2024-01-20,0.67244
2024-01-21,0.50995
2024-01-22,2.27145
2024-01-23,2.15217
2024-01-24,2.42702
2024-01-25,1.89546
2024-01-26,2.34578
2024-01-27,0.59984
2024-01-28,0.51686
2024-01-29,2.5342
2024-01-30,2.54803
2024-01-31,1.89719
2024-02-01,1.74161
2024-02-02,2.56186
2024-02-03,0.59465
2024-02-04,0.51773
2024-02-05,2.01993
2024-02-06,1.8825
2024-02-07,1.79952
2024-02-08,2.20921
2024-02-09,0.7485
2024-02-10,0.39759
2024-02-11,0.3682
2024-02-12,0.38635
2024-02-13,3.04675
2024-02-14,3.90934
2024-02-15,2.89376
2024-02-16,2.28787
2024-02-17,0.46414
2024-02-18,0.37338
2024-02-19,1.98967
2024-02-20,1.74075
2024-02-21,1.61629
2024-02-22,1.65086
2024-02-23,1.67592
2024-02-24,0.31461
2024-02-25,0.24028
2024-02-26,1.50306
2024-02-27,1.90497
2024-02-28,1.78742
2024-02-29,1.59986
2024-03-01,0.40969
2024-03-02,0.3293
2024-03-03,0.25238
2024-03-04,1.79088
2024-03-05,1.51948
2024-03-06,1.50997
2024-03-07,1.56788
2024-03-08,1.69148
2024-03-09,0.52896
2024-03-10,0.49093
2024-03-11,2.64311
2024-03-12,2.39159
2024-03-13,2.26367
2024-03-14,3.00785
2024-03-15,2.10204
2024-03-16,0.40623
2024-03-17,0.35091
2024-03-18,2.35096
2024-03-19,2.3622
2024-03-20,2.04931
