date,주식창
2023-05-30,6.93386
2023-05-31,4.88977
2023-06-01,5.6513
2023-06-02,5.13026
2023-06-03,1.24248
2023-06-04,1.52304
2023-06-05,3.96793
2023-06-06,1.92384
2023-06-07,5.57114
2023-06-08,5.89178
2023-06-09,5.69138
2023-06-10,1.52304
2023-06-11,1.76352
2023-06-12,5.61122
2023-06-13,7.4549
2023-06-14,5.73146
2023-06-15,5.69138
2023-06-16,4.32865
2023-06-17,2.4048
2023-06-18,2.004
2023-06-19,5.57114
2023-06-20,5.53106
2023-06-21,5.2505
2023-06-22,5.17034
2023-06-23,4.92985
2023-06-24,1.72344
2023-06-25,1.36272
2023-06-26,4.96993
2023-06-27,5.97194
2023-06-28,4.88977
2023-06-29,6.0521
2023-06-30,6.29258
2023-07-01,0.88176
2023-07-02,1.36272
2023-07-03,5.41082
2023-07-04,5.61122
2023-07-05,5.21042
2023-07-06,4.72945
2023-07-07,5.33066
2023-07-08,2.32464
2023-07-09,1.56312
2023-07-10,4.36873
2023-07-11,6.21242
2023-07-12,6.2525
2023-07-13,7.17434
2023-07-14,6.8537
2023-07-15,1.92384
2023-07-16,1.92384
2023-07-17,6.37274
2023-07-18,7.17434
2023-07-19,7.33466
2023-07-20,7.13426
2023-07-21,5.61122
2023-07-22,2.36472
2023-07-23,2.88577
2023-07-24,6.93386
2023-07-25,6.37274
2023-07-26,7.4549
2023-07-27,8.41683
2023-07-28,6.93386
2023-07-29,2.4048
2023-07-30,2.4048
2023-07-31,30.94188
2023-08-01,8.17635
2023-08-02,6.97394
2023-08-03,7.29458
2023-08-04,5.77154
2023-08-05,2.4048
2023-08-06,1.56312
2023-08-07,7.0541
2023-08-08,7.01402
2023-08-09,7.21442
2023-08-10,6.21242
2023-08-11,6.09218
2023-08-12,1.96392
2023-08-13,1.72344
2023-08-14,5.69138
2023-08-15,2.16432
2023-08-16,7.21442
2023-08-17,5.13026
2023-08-18,5.49098
2023-08-19,1.92384
2023-08-20,1.56312
2023-08-21,10.62124
2023-08-22,6.09218
2023-08-23,7.2545
2023-08-24,8.53707
2023-08-25,5.69138
2023-08-26,2.08416
2023-08-27,1.36272
2023-08-28,5.81162
2023-08-29,5.6513
2023-08-30,6.93386
2023-08-31,5.4509
2023-09-01,6.01202
2023-09-02,1.96392
2023-09-03,2.32464
2023-09-04,5.2505
2023-09-05,6.33266
2023-09-06,4.28857
2023-09-07,5.13026
2023-09-08,5.53106
2023-09-09,1.52304
2023-09-10,1.72344
2023-09-11,6.01202
2023-09-12,6.13226
2023-09-13,7.21442
2023-09-14,7.69539
2023-09-15,6.81362
2023-09-16,1.88376
2023-09-17,1.76352
2023-09-18,5.81162
2023-09-19,4.52905
2023-09-20,10.501
2023-09-21,3.88777
2023-09-22,4.24849
2023-09-23,1.24248
2023-09-24,1.002
2023-09-25,4.20841
2023-09-26,3.60721
2023-09-27,2.64529
2023-09-28,1.32264
2023-09-29,1.002
2023-09-30,1.08216
2023-10-01,1.04208
2023-10-02,1.12224
2023-10-03,1.76352
2023-10-04,3.48697
2023-10-05,3.96793
2023-10-06,3.00601
2023-10-07,1.24248
2023-10-08,0.6012
2023-10-09,1.2024
2023-10-10,3.60721
2023-10-11,3.96793
2023-10-12,4.04809
2023-10-13,3.72745
2023-10-14,0.76152
2023-10-15,0.96192
2023-10-16,3.84769
2023-10-17,4.12825
2023-10-18,3.28657
2023-10-19,4.04809
2023-10-20,3.24649
2023-10-21,1.16232
2023-10-22,0.96192
2023-10-23,4.96993
2023-10-24,3.76753
2023-10-25,4.40881
2023-10-26,3.92785
2023-10-27,4.20841
2023-10-28,1.04208
2023-10-29,1.44288
2023-10-30,5.13026
2023-10-31,4.04809
2023-11-01,3.52705
2023-11-02,4.72945
2023-11-03,4.24849
2023-11-04,1.6032
2023-11-05,1.88376
2023-11-06,6.69338
2023-11-07,5.41082
2023-11-08,3.56713
2023-11-09,4.64929
2023-11-10,3.44689
2023-11-11,1.4028
2023-11-12,1.16232
2023-11-13,3.76753
2023-11-14,4.48897
2023-11-15,3.88777
2023-11-16,9.89979
2023-11-17,5.29058
2023-11-18,1.48296
2023-11-19,1.52304
2023-11-20,4.08817
2023-11-21,4.56913
2023-11-22,5.97194
2023-11-23,5.29058
2023-11-24,4.32865
2023-11-25,0.8016
2023-11-26,1.16232
2023-11-27,3.64729
2023-11-28,4.36873
2023-11-29,4.36873
2023-11-30,4.00801
2023-12-01,4.04809
2023-12-02,1.72344
2023-12-03,2.004
2023-12-04,4.36873
2023-12-05,4.80961
2023-12-06,5.33066
2023-12-07,5.17034
2023-12-08,4.76953
2023-12-09,1.88376
2023-12-10,2.004
2023-12-11,5.09018
2023-12-12,5.17034
2023-12-13,4.40881
2023-12-14,5.21042
2023-12-15,4.52905
2023-12-16,2.28456
2023-12-17,3.80761
2023-12-18,10.58116
2023-12-19,4.80961
2023-12-20,4.48897
2023-12-21,5.2505
2023-12-22,5.61122
2023-12-23,1.76352
2023-12-24,1.96392
2023-12-25,1.36272
2023-12-26,5.17034
2023-12-27,5.33066
2023-12-28,4.80961
2023-12-29,9.13827
2023-12-30,1.44288
2023-12-31,1.84368
2024-01-01,2.28456
2024-01-02,9.37875
2024-01-03,5.73146
2024-01-04,4.72945
2024-01-05,4.44889
2024-01-06,1.88376
2024-01-07,2.64529
2024-01-08,4.44889
2024-01-09,4.92985
2024-01-10,4.16833
2024-01-11,4.80961
2024-01-12,4.60921
2024-01-13,1.44288
2024-01-14,1.56312
2024-01-15,4.12825
2024-01-16,4.36873
2024-01-17,4.92985
2024-01-18,3.80761
2024-01-19,5.21042
2024-01-20,2.08416
2024-01-21,2.24448
2024-01-22,4.12825
2024-01-23,4.24849
2024-01-24,5.33066
2024-01-25,5.0501
2024-01-26,5.01002
2024-01-27,2.92585
2024-01-28,1.84368
2024-01-29,5.81162
2024-01-30,4.64929
2024-01-31,3.56713
2024-02-01,4.04809
2024-02-02,4.40881
2024-02-03,1.84368
2024-02-04,2.12424
2024-02-05,4.96993
2024-02-06,4.32865
2024-02-07,4.44889
2024-02-08,4.56913
2024-02-09,1.36272
2024-02-10,1.12224
2024-02-11,1.2024
2024-02-12,1.52304
2024-02-13,5.8517
2024-02-14,6.09218
2024-02-15,5.61122
2024-02-16,4.40881
2024-02-17,2.88577
2024-02-18,2.4048
2024-02-19,5.2505
2024-02-20,4.52905
2024-02-21,5.17034
2024-02-22,4.28857
2024-02-23,5.29058
2024-02-24,2.4048
2024-02-25,1.8036
2024-02-26,5.37074
2024-02-27,4.28857
2024-02-28,5.89178
2024-02-29,4.80961
2024-03-01,2.32464
2024-03-02,2.04408
2024-03-03,1.28256
2024-03-04,4.08817
2024-03-05,5.17034
2024-03-06,4.56913
2024-03-07,4.76953
2024-03-08,5.53106
2024-03-09,2.92585
2024-03-10,2.32464
2024-03-11,5.69138
2024-03-12,5.37074
2024-03-13,5.09018
2024-03-14,4.16833
2024-03-15,4.52905
2024-03-16,1.88376
2024-03-17,2.32464
2024-03-18,4.68937
2024-03-19,4.60921
2024-03-20,4.28857
