date,걷기앱
2023-05-29,14.14141
2023-05-30,16.16161
2023-05-31,15.15151
2023-06-01,17.92929
2023-06-02,14.14141
2023-06-03,12.12121
2023-06-04,17.17171
2023-06-05,20.45454
2023-06-06,19.44444
2023-06-07,19.44444
2023-06-08,19.44444
2023-06-09,18.43434
2023-06-10,11.61616
2023-06-11,20.70707
2023-06-12,18.68686
2023-06-13,13.38383
2023-06-14,16.41414
2023-06-15,15.90909
2023-06-16,15.15151
2023-06-17,11.61616
2023-06-18,17.67676
2023-06-19,10.10101
2023-06-20,13.63636
2023-06-21,11.11111
2023-06-22,12.62626
2023-06-23,13.38383
2023-06-24,7.57575
2023-06-25,11.36363
2023-06-26,11.61616
2023-06-27,18.68686
2023-06-28,13.63636
2023-06-29,11.86868
2023-06-30,12.12121
2023-07-01,16.16161
2023-07-02,20.95959
2023-07-03,12.12121
2023-07-04,17.92929
2023-07-05,16.66666
2023-07-06,15.40404
2023-07-07,12.12121
2023-07-08,10.10101
2023-07-09,10.60606
2023-07-10,9.0909
2023-07-11,8.58585
2023-07-12,6.56565
2023-07-13,9.0909
2023-07-14,7.32323
2023-07-15,5.55555
2023-07-16,6.56565
2023-07-17,9.34343
2023-07-18,8.33333
2023-07-19,10.10101
2023-07-20,8.33333
2023-07-21,7.0707
2023-07-22,9.59595
2023-07-23,7.57575
2023-07-24,9.34343
2023-07-25,11.11111
2023-07-26,11.61616
2023-07-27,10.60606
2023-07-28,12.62626
2023-07-29,9.84848
2023-07-30,4.29292
2023-07-31,11.11111
2023-08-01,11.86868
2023-08-02,9.34343
2023-08-03,11.11111
2023-08-04,10.10101
2023-08-05,8.0808
2023-08-06,10.10101
2023-08-07,10.85858
2023-08-08,6.56565
2023-08-09,12.37373
2023-08-10,6.56565
2023-08-11,20.70707
2023-08-12,7.32323
2023-08-13,9.34343
2023-08-14,10.60606
2023-08-15,9.59595
2023-08-16,15.15151
2023-08-17,13.88888
2023-08-18,9.84848
2023-08-19,12.37373
2023-08-20,15.65656
2023-08-21,11.61616
2023-08-22,13.63636
2023-08-23,9.59595
2023-08-24,13.38383
2023-08-25,10.35353
2023-08-26,11.86868
2023-08-27,14.64646
2023-08-28,11.11111
2023-08-29,11.11111
2023-08-30,10.35353
2023-08-31,12.37373
2023-09-01,12.37373
2023-09-02,12.87878
2023-09-03,14.64646
2023-09-04,15.90909
2023-09-05,16.16161
2023-09-06,11.61616
2023-09-07,14.39393
2023-09-08,10.35353
2023-09-09,13.38383
2023-09-10,14.14141
2023-09-11,15.65656
2023-09-12,12.87878
2023-09-13,9.59595
2023-09-14,9.59595
2023-09-15,11.61616
2023-09-16,8.33333
2023-09-17,10.10101
2023-09-18,11.61616
2023-09-19,12.87878
2023-09-20,9.59595
2023-09-21,8.58585
2023-09-22,10.60606
2023-09-23,6.81818
2023-09-24,11.61616
2023-09-25,11.61616
2023-09-26,9.84848
2023-09-27,8.0808
2023-09-28,8.0808
2023-09-29,7.82828
2023-09-30,9.34343
2023-10-01,29.54545
2023-10-02,100.0
2023-10-03,20.70707
2023-10-04,12.87878
2023-10-05,16.91919
2023-10-06,10.85858
2023-10-07,10.85858
2023-10-08,36.36363
2023-10-09,32.32323
2023-10-10,19.44444
2023-10-11,20.20202
2023-10-12,19.69696
2023-10-13,16.16161
2023-10-14,14.39393
2023-10-15,18.43434
2023-10-16,10.10101
2023-10-17,15.65656
2023-10-18,18.68686
2023-10-19,13.38383
2023-10-20,9.84848
2023-10-21,8.0808
2023-10-22,11.86868
2023-10-23,15.65656
2023-10-24,12.12121
2023-10-25,12.12121
2023-10-26,10.60606
2023-10-27,11.61616
2023-10-28,9.84848
2023-10-29,10.10101
2023-10-30,15.65656
2023-10-31,14.14141
2023-11-01,10.85858
2023-11-02,13.13131
2023-11-03,11.36363
2023-11-04,16.66666
2023-11-05,11.11111
2023-11-06,9.59595
2023-11-07,9.34343
2023-11-08,10.60606
2023-11-09,8.58585
2023-11-10,8.33333
2023-11-11,6.56565
2023-11-12,6.81818
2023-11-13,8.0808
2023-11-14,8.58585
2023-11-15,9.59595
2023-11-16,8.0808
2023-11-17,7.32323
2023-11-18,9.0909
2023-11-19,8.58585
2023-11-20,12.87878
2023-11-21,10.60606
2023-11-22,9.59595
2023-11-23,12.12121
2023-11-24,6.0606
2023-11-25,7.82828
2023-11-26,10.35353
2023-11-27,10.10101
2023-11-28,9.34343
2023-11-29,9.34343
2023-11-30,10.85858
2023-12-01,14.39393
2023-12-02,6.31313
2023-12-03,7.82828
2023-12-04,13.63636
2023-12-05,11.36363
2023-12-06,14.14141
2023-12-07,11.36363
2023-12-08,3.78787
2023-12-09,7.82828
2023-12-10,12.12121
2023-12-11,3.78787
2023-12-12,9.59595
2023-12-13,10.85858
2023-12-14,9.59595
2023-12-15,9.84848
2023-12-16,10.35353
2023-12-17,10.10101
2023-12-18,7.57575
2023-12-19,13.38383
2023-12-20,12.62626
2023-12-21,8.0808
2023-12-22,5.30303
2023-12-23,7.57575
2023-12-24,9.34343
2023-12-25,3.53535
2023-12-26,7.57575
2023-12-27,11.11111
2023-12-28,8.58585
2023-12-29,9.0909
2023-12-30,5.80808
2023-12-31,7.32323
2024-01-01,13.88888
2024-01-02,12.87878
2024-01-03,11.61616
2024-01-04,14.64646
2024-01-05,9.59595
2024-01-06,11.36363
2024-01-07,10.60606
2024-01-08,8.33333
2024-01-09,8.58585
2024-01-10,9.0909
2024-01-11,12.62626
2024-01-12,12.12121
2024-01-13,12.12121
2024-01-14,12.87878
2024-01-15,14.89898
2024-01-16,11.61616
2024-01-17,10.60606
2024-01-18,10.10101
2024-01-19,13.38383
2024-01-20,10.35353
2024-01-21,21.21212
2024-01-22,10.35353
2024-01-23,13.63636
2024-01-24,8.0808
2024-01-25,9.59595
2024-01-26,9.59595
2024-01-27,8.33333
2024-01-28,9.0909
2024-01-29,7.32323
2024-01-30,12.62626
2024-01-31,10.60606
2024-02-01,13.88888
2024-02-02,9.34343
2024-02-03,5.0505
2024-02-04,18.93939
2024-02-05,7.57575
2024-02-06,12.12121
2024-02-07,9.84848
2024-02-08,7.82828
2024-02-09,14.64646
2024-02-10,9.0909
2024-02-11,13.38383
2024-02-12,16.66666
2024-02-13,14.64646
2024-02-14,9.59595
2024-02-15,7.32323
2024-02-16,13.38383
2024-02-17,10.35353
2024-02-18,12.62626
2024-02-19,11.86868
2024-02-20,10.85858
2024-02-21,8.58585
2024-02-22,12.87878
2024-02-23,12.62626
2024-02-24,7.57575
2024-02-25,13.38383
2024-02-26,10.60606
2024-02-27,12.37373
2024-02-28,11.86868
2024-02-29,12.12121
2024-03-01,7.82828
2024-03-02,13.13131
2024-03-03,13.63636
2024-03-04,13.38383
2024-03-05,12.62626
2024-03-06,14.89898
2024-03-07,14.64646
2024-03-08,16.16161
2024-03-09,12.12121
2024-03-10,14.64646
2024-03-11,15.15151
2024-03-12,18.93939
2024-03-13,13.88888
2024-03-14,17.17171
2024-03-15,10.85858
2024-03-16,12.62626
2024-03-17,10.85858
2024-03-18,10.10101
2024-03-19,9.59595
2024-03-20,11.36363
