date,프로그램매매
2023-06-07,22.63779
2023-06-08,36.81102
2023-06-09,30.11811
2023-06-10,10.03937
2023-06-11,7.28346
2023-06-12,24.80314
2023-06-13,38.18897
2023-06-14,37.59842
2023-06-15,32.87401
2023-06-16,32.48031
2023-06-17,10.82677
2023-06-18,8.07086
2023-06-19,29.52755
2023-06-20,34.64566
2023-06-21,34.84251
2023-06-22,35.82677
2023-06-23,33.66141
2023-06-24,7.67716
2023-06-25,4.13385
2023-06-26,25.0
2023-06-27,31.29921
2023-06-28,31.69291
2023-06-29,41.73228
2023-06-30,30.90551
2023-07-01,8.46456
2023-07-02,7.48031
2023-07-03,37.99212
2023-07-04,37.20472
2023-07-05,36.61417
2023-07-06,35.62992
2023-07-07,31.69291
2023-07-08,8.66141
2023-07-09,12.40157
2023-07-10,31.29921
2023-07-11,45.47244
2023-07-12,42.32283
2023-07-13,49.60629
2023-07-14,50.59055
2023-07-15,12.59842
2023-07-16,11.22047
2023-07-17,39.56692
2023-07-18,42.32283
2023-07-19,45.66929
2023-07-20,40.15748
2023-07-21,37.79527
2023-07-22,11.41732
2023-07-23,8.85826
2023-07-24,31.29921
2023-07-25,37.40157
2023-07-26,53.1496
2023-07-27,49.21259
2023-07-28,51.37795
2023-07-29,13.77952
2023-07-30,8.46456
2023-07-31,35.62992
2023-08-01,38.97637
2023-08-02,43.50393
2023-08-03,38.97637
2023-08-04,35.23622
2023-08-05,8.07086
2023-08-06,9.25196
2023-08-07,33.26771
2023-08-08,37.79527
2023-08-09,32.87401
2023-08-10,43.70078
2023-08-11,42.91338
2023-08-12,10.43307
2023-08-13,8.46456
2023-08-14,27.7559
2023-08-15,10.82677
2023-08-16,30.70866
2023-08-17,30.11811
2023-08-18,33.46456
2023-08-19,8.85826
2023-08-20,7.08661
2023-08-21,23.42519
2023-08-22,40.55118
2023-08-23,38.97637
2023-08-24,49.40944
2023-08-25,38.97637
2023-08-26,9.44881
2023-08-27,6.10236
2023-08-28,28.1496
2023-08-29,36.22047
2023-08-30,39.96062
2023-08-31,42.51968
2023-09-01,40.35433
2023-09-02,10.62992
2023-09-03,8.26771
2023-09-04,32.67716
2023-09-05,38.18897
2023-09-06,45.07874
2023-09-07,46.45669
2023-09-08,32.08661
2023-09-09,9.64566
2023-09-10,9.05511
2023-09-11,26.5748
2023-09-12,34.64566
2023-09-13,34.05511
2023-09-14,32.67716
2023-09-15,31.29921
2023-09-16,8.85826
2023-09-17,10.62992
2023-09-18,25.0
2023-09-19,29.92125
2023-09-20,31.88976
2023-09-21,24.80314
2023-09-22,22.24409
2023-09-23,8.46456
2023-09-24,5.70866
2023-09-25,18.50393
2023-09-26,30.51181
2023-09-27,25.19685
2023-09-28,3.5433
2023-09-29,5.90551
2023-09-30,5.70866
2023-10-01,6.69291
2023-10-02,5.51181
2023-10-03,5.70866
2023-10-04,14.56692
2023-10-05,23.62204
2023-10-06,20.27559
2023-10-07,7.87401
2023-10-08,5.70866
2023-10-09,6.10236
2023-10-10,19.68503
2023-10-11,16.14173
2023-10-12,28.937
2023-10-13,23.03149
2023-10-14,5.31496
2023-10-15,5.11811
2023-10-16,15.35433
2023-10-17,19.29133
2023-10-18,20.07874
2023-10-19,16.73228
2023-10-20,21.06299
2023-10-21,4.92125
2023-10-22,5.11811
2023-10-23,16.73228
2023-10-24,21.45669
2023-10-25,24.60629
2023-10-26,19.88188
2023-10-27,17.32283
2023-10-28,6.29921
2023-10-29,6.10236
2023-10-30,14.56692
2023-10-31,22.04724
2023-11-01,15.35433
2023-11-02,18.89763
2023-11-03,19.68503
2023-11-04,5.11811
2023-11-05,7.48031
2023-11-06,30.51181
2023-11-07,49.60629
2023-11-08,31.10236
2023-11-09,29.13385
2023-11-10,24.40944
2023-11-11,7.87401
2023-11-12,5.90551
2023-11-13,17.12598
2023-11-14,25.3937
2023-11-15,33.26771
2023-11-16,23.42519
2023-11-17,23.42519
2023-11-18,12.00787
2023-11-19,8.46456
2023-11-20,17.32283
2023-11-21,23.62204
2023-11-22,27.7559
2023-11-23,24.80314
2023-11-24,23.81889
2023-11-25,7.48031
2023-11-26,13.38582
2023-11-27,18.89763
2023-11-28,22.24409
2023-11-29,26.9685
2023-11-30,31.69291
2023-12-01,24.80314
2023-12-02,10.03937
2023-12-03,5.11811
2023-12-04,23.22834
2023-12-05,26.37795
2023-12-06,26.5748
2023-12-07,29.52755
2023-12-08,28.5433
2023-12-09,8.46456
2023-12-10,8.46456
2023-12-11,21.45669
2023-12-12,29.52755
2023-12-13,28.34645
2023-12-14,34.05511
2023-12-15,28.74015
2023-12-16,10.82677
2023-12-17,12.00787
2023-12-18,21.06299
2023-12-19,27.95275
2023-12-20,26.5748
2023-12-21,25.19685
2023-12-22,24.60629
2023-12-23,6.29921
2023-12-24,6.69291
2023-12-25,6.88976
2023-12-26,21.65354
2023-12-27,26.37795
2023-12-28,25.0
2023-12-29,11.02362
2023-12-30,5.31496
2023-12-31,9.44881
2024-01-01,9.64566
2024-01-02,24.80314
2024-01-03,35.43307
2024-01-04,41.14173
2024-01-05,30.51181
2024-01-06,9.25196
2024-01-07,11.22047
2024-01-08,23.22834
2024-01-09,31.10236
2024-01-10,33.85826
2024-01-11,36.41732
2024-01-12,25.19685
2024-01-13,11.02362
2024-01-14,12.40157
2024-01-15,20.07874
2024-01-16,23.81889
2024-01-17,31.88976
2024-01-18,31.29921
2024-01-19,32.28346
2024-01-20,14.96062
2024-01-21,7.87401
2024-01-22,30.70866
2024-01-23,33.85826
2024-01-24,37.59842
2024-01-25,31.10236
2024-01-26,29.3307
2024-01-27,13.38582
2024-01-28,21.06299
2024-01-29,35.03937
2024-01-30,31.69291
2024-01-31,29.52755
2024-02-01,31.88976
2024-02-02,35.82677
2024-02-03,13.58267
2024-02-04,13.77952
2024-02-05,30.11811
2024-02-06,34.64566
2024-02-07,29.92125
2024-02-08,36.02362
2024-02-09,16.14173
2024-02-10,11.41732
2024-02-11,11.81102
2024-02-12,10.82677
2024-02-13,32.08661
2024-02-14,32.28346
2024-02-15,39.76377
2024-02-16,30.11811
2024-02-17,10.03937
2024-02-18,11.81102
2024-02-19,27.95275
2024-02-20,34.05511
2024-02-21,32.48031
2024-02-22,38.18897
2024-02-23,36.22047
2024-02-24,11.41732
2024-02-25,10.62992
2024-02-26,28.5433
2024-02-27,34.44881
2024-02-28,32.67716
2024-02-29,34.25196
2024-03-01,13.97637
2024-03-02,10.62992
2024-03-03,10.43307
2024-03-04,27.16535
2024-03-05,35.03937
2024-03-06,35.23622
2024-03-07,43.30708
2024-03-08,39.56692
2024-03-09,11.41732
2024-03-10,12.00787
2024-03-11,30.31496
2024-03-12,34.44881
2024-03-13,40.35433
2024-03-14,54.52755
2024-03-15,37.99212
2024-03-16,14.56692
2024-03-17,20.47244
2024-03-18,32.28346
2024-03-19,35.62992
2024-03-20,41.33858
