date,에어드랍
2023-06-03,9.07247
2023-06-04,8.14326
2023-06-05,9.84963
2023-06-06,8.78526
2023-06-07,8.0081
2023-06-08,17.0299
2023-06-09,19.37827
2023-06-10,20.8819
2023-06-11,15.62763
2023-06-12,12.5359
2023-06-13,13.68474
2023-06-14,11.37016
2023-06-15,10.67747
2023-06-16,10.76195
2023-06-17,10.50853
2023-06-18,11.77563
2023-06-19,10.23821
2023-06-20,10.45784
2023-06-21,11.31947
2023-06-22,13.803
2023-06-23,11.74184
2023-06-24,10.72816
2023-06-25,9.52863
2023-06-26,9.02179
2023-06-27,8.53184
2023-06-28,7.61953
2023-06-29,7.48437
2023-06-30,9.35968
2023-07-01,14.03953
2023-07-02,14.95184
2023-07-03,10.18753
2023-07-04,11.33637
2023-07-05,9.56242
2023-07-06,9.29211
2023-07-07,9.44416
2023-07-08,8.988
2023-07-09,8.31221
2023-07-10,8.10947
2023-07-11,7.88984
2023-07-12,8.988
2023-07-13,11.53911
2023-07-14,10.15374
2023-07-15,8.56563
2023-07-16,8.58253
2023-07-17,8.83595
2023-07-18,9.02179
2023-07-19,9.951
2023-07-20,8.37979
2023-07-21,8.39668
2023-07-22,9.71447
2023-07-23,10.81263
2023-07-24,10.55921
2023-07-25,11.84321
2023-07-26,9.93411
2023-07-27,8.988
2023-07-28,8.27842
2023-07-29,9.35968
2023-07-30,9.19074
2023-07-31,8.63321
2023-08-01,10.35647
2023-08-02,12.31626
2023-08-03,11.08295
2023-08-04,9.25832
2023-08-05,10.18753
2023-08-06,10.99847
2023-08-07,9.08937
2023-08-08,9.56242
2023-08-09,10.49163
2023-08-10,9.12316
2023-08-11,9.83274
2023-08-12,9.78205
2023-08-13,9.309
2023-08-14,8.63321
2023-08-15,10.66058
2023-08-16,8.44737
2023-08-17,8.16016
2023-08-18,8.73458
2023-08-19,8.76837
2023-08-20,10.13684
2023-08-21,8.48116
2023-08-22,8.70079
2023-08-23,8.85284
2023-08-24,8.22774
2023-08-25,10.20442
2023-08-26,36.77986
2023-08-27,41.42591
2023-08-28,16.94542
2023-08-29,12.2149
2023-08-30,10.32268
2023-08-31,10.62679
2023-09-01,9.86653
2023-09-02,9.69758
2023-09-03,10.37337
2023-09-04,11.47153
2023-09-05,9.98479
2023-09-06,10.67747
2023-09-07,9.86653
2023-09-08,9.79895
2023-09-09,9.08937
2023-09-10,9.25832
2023-09-11,8.68389
2023-09-12,9.81584
2023-09-13,12.92448
2023-09-14,11.235
2023-09-15,12.73863
2023-09-16,12.97516
2023-09-17,15.34042
2023-09-18,8.85284
2023-09-19,9.56242
2023-09-20,10.50853
2023-09-21,10.30579
2023-09-22,8.81905
2023-09-23,10.76195
2023-09-24,8.36289
2023-09-25,8.68389
2023-09-26,8.10947
2023-09-27,7.28163
2023-09-28,6.84237
2023-09-29,8.90353
2023-09-30,8.22774
2023-10-01,7.88984
2023-10-02,10.10305
2023-10-03,8.04189
2023-10-04,7.87295
2023-10-05,9.44416
2023-10-06,11.86011
2023-10-07,12.11353
2023-10-08,10.84642
2023-10-09,13.00895
2023-10-10,10.45784
2023-10-11,8.73458
2023-10-12,8.3291
2023-10-13,13.38063
2023-10-14,25.17317
2023-10-15,12.28248
2023-10-16,10.96468
2023-10-17,9.27521
2023-10-18,10.33958
2023-10-19,10.03547
2023-10-20,9.39347
2023-10-21,9.98479
2023-10-22,76.04325
2023-10-23,31.4918
2023-10-24,23.93985
2023-10-25,17.87464
2023-10-26,17.40158
2023-10-27,14.766
2023-10-28,14.17469
2023-10-29,16.23585
2023-10-30,12.2149
2023-10-31,11.13363
2023-11-01,10.9309
2023-11-02,10.66058
2023-11-03,10.57611
2023-11-04,11.01537
2023-11-05,9.32589
2023-11-06,12.41763
2023-11-07,10.77884
2023-11-08,9.52863
2023-11-09,8.95421
2023-11-10,9.93411
2023-11-11,8.41358
2023-11-12,9.96789
2023-11-13,9.98479
2023-11-14,10.72816
2023-11-15,9.68068
2023-11-16,10.47474
2023-11-17,9.66379
2023-11-18,10.03547
2023-11-19,11.86011
2023-11-20,9.61311
2023-11-21,10.64368
2023-11-22,10.94779
2023-11-23,9.71447
2023-11-24,11.20121
2023-11-25,52.67781
2023-11-26,19.14174
2023-11-27,13.61716
2023-11-28,11.18432
2023-11-29,10.08616
2023-11-30,10.49163
2023-12-01,9.79895
2023-12-02,10.15374
2023-12-03,10.69437
2023-12-04,8.80216
2023-12-05,9.19074
2023-12-06,9.59621
2023-12-07,8.90353
2023-12-08,9.83274
2023-12-09,9.71447
2023-12-10,9.64689
2023-12-11,9.63
2023-12-12,9.24142
2023-12-13,8.0081
2023-12-14,8.78526
2023-12-15,7.88984
2023-12-16,8.43047
2023-12-17,7.383
2023-12-18,8.10947
2023-12-19,9.00489
2023-12-20,8.37979
2023-12-21,8.26153
2023-12-22,7.34921
2023-12-23,7.94053
2023-12-24,11.13363
2023-12-25,11.50532
2023-12-26,9.52863
2023-12-27,10.37337
2023-12-28,10.81263
2023-12-29,9.20763
2023-12-30,10.96468
2023-12-31,9.88342
2024-01-01,10.30579
2024-01-02,8.46426
2024-01-03,9.74826
2024-01-04,9.79895
2024-01-05,9.17384
2024-01-06,10.18753
2024-01-07,9.86653
2024-01-08,9.07247
2024-01-09,10.13684
2024-01-10,9.63
2024-01-11,11.48842
2024-01-12,11.235
2024-01-13,11.70805
2024-01-14,10.37337
2024-01-15,12.40074
2024-01-16,13.83679
2024-01-17,23.85538
2024-01-18,20.03716
2024-01-19,16.16827
2024-01-20,16.0669
2024-01-21,15.4249
2024-01-22,14.39432
2024-01-23,13.21169
2024-01-24,16.08379
2024-01-25,13.8199
2024-01-26,13.31305
2024-01-27,14.42811
2024-01-28,13.22858
2024-01-29,11.52221
2024-01-30,11.09984
2024-01-31,12.38384
2024-02-01,13.26237
2024-02-02,15.15458
2024-02-03,12.70484
2024-02-04,13.76921
2024-02-05,10.88021
2024-02-06,12.8569
2024-02-07,10.10305
2024-02-08,10.11995
2024-02-09,15.99932
2024-02-10,10.99847
2024-02-11,11.04916
2024-02-12,11.47153
2024-02-13,12.36695
2024-02-14,12.11353
2024-02-15,11.556
2024-02-16,12.04595
2024-02-17,10.62679
2024-02-18,10.30579
2024-02-19,10.94779
2024-02-20,11.09984
2024-02-21,10.74505
2024-02-22,10.22132
2024-02-23,10.72816
2024-02-24,9.46105
2024-02-25,10.30579
2024-02-26,9.69758
2024-02-27,10.08616
2024-02-28,10.18753
2024-02-29,12.2149
2024-03-01,11.69116
2024-03-02,15.61074
2024-03-03,12.65416
2024-03-04,10.74505
2024-03-05,10.6099
2024-03-06,10.22132
2024-03-07,10.22132
2024-03-08,10.2889
2024-03-09,11.31947
2024-03-10,9.66379
2024-03-11,10.2889
2024-03-12,11.65737
2024-03-13,10.01858
2024-03-14,10.57611
2024-03-15,9.00489
2024-03-16,9.46105
2024-03-17,9.39347
2024-03-18,10.32268
2024-03-19,11.45463
2024-03-20,11.42084
