date,KB자동차보험
2023-05-29,26.03621
2023-05-30,45.27162
2023-05-31,40.6841
2023-06-01,41.56941
2023-06-02,41.12676
2023-06-03,26.63983
2023-06-04,20.92555
2023-06-05,47.92756
2023-06-06,23.70221
2023-06-07,43.78269
2023-06-08,39.0342
2023-06-09,41.04627
2023-06-10,23.34004
2023-06-11,23.17907
2023-06-12,44.50704
2023-06-13,41.52917
2023-06-14,40.04024
2023-06-15,41.77062
2023-06-16,41.64989
2023-06-17,24.62776
2023-06-18,23.13883
2023-06-19,49.37625
2023-06-20,43.09859
2023-06-21,38.99396
2023-06-22,39.7183
2023-06-23,40.08048
2023-06-24,24.18511
2023-06-25,23.34004
2023-06-26,42.45472
2023-06-27,36.86116
2023-06-28,39.23541
2023-06-29,39.47686
2023-06-30,46.1167
2023-07-01,27.60563
2023-07-02,24.06438
2023-07-03,47.72635
2023-07-04,41.52917
2023-07-05,42.29376
2023-07-06,36.57947
2023-07-07,40.84507
2023-07-08,23.94366
2023-07-09,24.78873
2023-07-10,45.39235
2023-07-11,40.0
2023-07-12,37.26358
2023-07-13,36.61971
2023-07-14,39.27565
2023-07-15,26.27766
2023-07-16,22.65593
2023-07-17,44.98993
2023-07-18,44.02414
2023-07-19,37.50503
2023-07-20,38.43058
2023-07-21,38.51106
2023-07-22,25.83501
2023-07-23,23.05835
2023-07-24,46.3179
2023-07-25,40.04024
2023-07-26,43.66197
2023-07-27,39.5171
2023-07-28,44.34607
2023-07-29,29.25553
2023-07-30,22.334
2023-07-31,48.89336
2023-08-01,43.0181
2023-08-02,38.59154
2023-08-03,44.668
2023-08-04,40.80482
2023-08-05,26.07645
2023-08-06,22.29376
2023-08-07,49.45674
2023-08-08,39.83903
2023-08-09,40.16096
2023-08-10,38.79275
2023-08-11,43.74245
2023-08-12,27.24346
2023-08-13,23.34004
2023-08-14,50.14084
2023-08-15,26.72032
2023-08-16,51.06639
2023-08-17,40.80482
2023-08-18,42.17303
2023-08-19,25.55331
2023-08-20,25.35211
2023-08-21,45.71428
2023-08-22,42.29376
2023-08-23,36.74044
2023-08-24,40.0
2023-08-25,40.72434
2023-08-26,25.07042
2023-08-27,23.54124
2023-08-28,47.84708
2023-08-29,40.96579
2023-08-30,40.24144
2023-08-31,40.56338
2023-09-01,46.27766
2023-09-02,27.08249
2023-09-03,22.8169
2023-09-04,47.16297
2023-09-05,44.74849
2023-09-06,41.81086
2023-09-07,38.63179
2023-09-08,40.36217
2023-09-09,26.03621
2023-09-10,22.97786
2023-09-11,47.36418
2023-09-12,40.96579
2023-09-13,39.47686
2023-09-14,43.70221
2023-09-15,39.15492
2023-09-16,24.26559
2023-09-17,24.94969
2023-09-18,49.21529
2023-09-19,42.73641
2023-09-20,42.49496
2023-09-21,41.44869
2023-09-22,44.94969
2023-09-23,27.00201
2023-09-24,24.74849
2023-09-25,50.62374
2023-09-26,45.75452
2023-09-27,50.46277
2023-09-28,28.12877
2023-09-29,27.44466
2023-09-30,23.9839
2023-10-01,25.91549
2023-10-02,26.03621
2023-10-03,25.23138
2023-10-04,59.95975
2023-10-05,48.28973
2023-10-06,43.38028
2023-10-07,25.55331
2023-10-08,23.9839
2023-10-09,26.68008
2023-10-10,57.46478
2023-10-11,45.31187
2023-10-12,44.58752
2023-10-13,43.58148
2023-10-14,22.49496
2023-10-15,25.99597
2023-10-16,50.18108
2023-10-17,45.79476
2023-10-18,43.70221
2023-10-19,40.64386
2023-10-20,43.66197
2023-10-21,25.19114
2023-10-22,26.43863
2023-10-23,49.89939
2023-10-24,42.334
2023-10-25,44.70824
2023-10-26,38.99396
2023-10-27,42.57545
2023-10-28,27.40442
2023-10-29,22.61569
2023-10-30,49.01408
2023-10-31,41.81086
2023-11-01,43.34004
2023-11-02,38.3501
2023-11-03,41.64989
2023-11-04,25.47283
2023-11-05,23.58148
2023-11-06,48.16901
2023-11-07,43.17907
2023-11-08,41.97183
2023-11-09,39.91951
2023-11-10,41.44869
2023-11-11,30.5835
2023-11-12,29.29577
2023-11-13,51.50905
2023-11-14,39.47686
2023-11-15,41.52917
2023-11-16,38.63179
2023-11-17,39.87927
2023-11-18,30.22132
2023-11-19,27.2837
2023-11-20,46.15694
2023-11-21,37.62575
2023-11-22,38.5513
2023-11-23,35.7344
2023-11-24,40.24144
2023-11-25,28.85311
2023-11-26,25.79476
2023-11-27,44.26559
2023-11-28,39.07444
2023-11-29,41.28772
2023-11-30,44.98993
2023-12-01,46.76056
2023-12-02,26.15694
2023-12-03,25.47283
2023-12-04,53.88329
2023-12-05,39.63782
2023-12-06,41.44869
2023-12-07,38.18913
2023-12-08,37.94768
2023-12-09,23.58148
2023-12-10,23.46076
2023-12-11,44.70824
2023-12-12,39.0342
2023-12-13,39.95975
2023-12-14,35.97585
2023-12-15,40.48289
2023-12-16,28.53118
2023-12-17,43.13883
2023-12-18,67.80684
2023-12-19,47.24346
2023-12-20,51.30784
2023-12-21,57.26358
2023-12-22,64.42655
2023-12-23,35.53319
2023-12-24,23.0181
2023-12-25,26.96177
2023-12-26,49.89939
2023-12-27,45.43259
2023-12-28,43.54124
2023-12-29,43.46076
2023-12-30,28.04828
2023-12-31,22.65593
2024-01-01,27.4849
2024-01-02,51.95171
2024-01-03,42.8169
2024-01-04,42.61569
2024-01-05,37.34406
2024-01-06,22.49496
2024-01-07,24.98993
2024-01-08,48.69215
2024-01-09,36.65995
2024-01-10,40.08048
2024-01-11,38.71227
2024-01-12,38.67203
2024-01-13,23.94366
2024-01-14,22.13279
2024-01-15,52.07243
2024-01-16,45.83501
2024-01-17,39.5171
2024-01-18,39.43661
2024-01-19,42.61569
2024-01-20,26.15694
2024-01-21,22.69617
2024-01-22,50.30181
2024-01-23,54.5674
2024-01-24,49.17505
2024-01-25,46.1167
2024-01-26,42.13279
2024-01-27,24.10462
2024-01-28,23.21931
2024-01-29,48.65191
2024-01-30,40.40241
2024-01-31,39.19517
2024-02-01,38.79275
2024-02-02,40.36217
2024-02-03,24.06438
2024-02-04,27.60563
2024-02-05,50.7847
2024-02-06,44.14486
2024-02-07,45.91549
2024-02-08,43.05835
2024-02-09,26.39839
2024-02-10,24.78873
2024-02-11,23.54124
2024-02-12,26.88128
2024-02-13,55.81488
2024-02-14,43.9839
2024-02-15,44.74849
2024-02-16,45.23138
2024-02-17,27.44466
2024-02-18,25.71428
2024-02-19,49.09456
2024-02-20,49.45674
2024-02-21,46.43863
2024-02-22,47.4849
2024-02-23,47.88732
2024-02-24,27.12273
2024-02-25,28.28973
2024-02-26,55.41247
2024-02-27,43.0181
2024-02-28,44.26559
2024-02-29,48.69215
2024-03-01,29.93963
2024-03-02,28.20925
2024-03-03,27.40442
2024-03-04,53.03822
2024-03-05,47.36418
2024-03-06,43.94366
2024-03-07,45.6338
2024-03-08,45.83501
2024-03-09,30.18108
2024-03-10,26.92152
2024-03-11,51.46881
2024-03-12,48.49094
2024-03-13,42.25352
2024-03-14,40.84507
2024-03-15,39.63782
2024-03-16,25.23138
2024-03-17,23.82293
2024-03-18,49.93963
2024-03-19,45.23138
2024-03-20,44.94969
