date,신용정보회사
2023-05-30,30.73496
2023-05-31,33.853
2023-06-01,39.64365
2023-06-02,36.97104
2023-06-03,8.68596
2023-06-04,9.1314
2023-06-05,27.61692
2023-06-06,12.69487
2023-06-07,38.75278
2023-06-08,40.97995
2023-06-09,36.08017
2023-06-10,13.58574
2023-06-11,8.68596
2023-06-12,35.85746
2023-06-13,38.30734
2023-06-14,42.76169
2023-06-15,34.52115
2023-06-16,32.5167
2023-06-17,11.35857
2023-06-18,10.24498
2023-06-19,38.08463
2023-06-20,43.87527
2023-06-21,35.63474
2023-06-22,33.18485
2023-06-23,24.05345
2023-06-24,9.1314
2023-06-25,7.57238
2023-06-26,31.84855
2023-06-27,28.95322
2023-06-28,30.95768
2023-06-29,31.1804
2023-06-30,28.06236
2023-07-01,5.79064
2023-07-02,10.91314
2023-07-03,34.96659
2023-07-04,28.28507
2023-07-05,32.29398
2023-07-06,26.0579
2023-07-07,27.3942
2023-07-08,8.68596
2023-07-09,8.46325
2023-07-10,30.73496
2023-07-11,29.62138
2023-07-12,30.51224
2023-07-13,29.62138
2023-07-14,38.30734
2023-07-15,13.80846
2023-07-16,7.34966
2023-07-17,30.95768
2023-07-18,31.1804
2023-07-19,30.06681
2023-07-20,31.40311
2023-07-21,33.40757
2023-07-22,12.47216
2023-07-23,13.58574
2023-07-24,32.96213
2023-07-25,28.50779
2023-07-26,39.19821
2023-07-27,41.87082
2023-07-28,23.3853
2023-07-29,9.35412
2023-07-30,8.24053
2023-07-31,30.73496
2023-08-01,33.63028
2023-08-02,25.38975
2023-08-03,37.86191
2023-08-04,35.63474
2023-08-05,8.68596
2023-08-06,7.12694
2023-08-07,24.05345
2023-08-08,26.94877
2023-08-09,37.19376
2023-08-10,33.40757
2023-08-11,31.1804
2023-08-12,14.47661
2023-08-13,10.91314
2023-08-14,27.3942
2023-08-15,13.80846
2023-08-16,36.74832
2023-08-17,32.07126
2023-08-18,21.60356
2023-08-19,10.24498
2023-08-20,8.46325
2023-08-21,32.07126
2023-08-22,34.96659
2023-08-23,30.28953
2023-08-24,31.40311
2023-08-25,29.17594
2023-08-26,12.91759
2023-08-27,7.34966
2023-08-28,34.96659
2023-08-29,46.54788
2023-08-30,41.87082
2023-08-31,41.87082
2023-09-01,38.75278
2023-09-02,13.80846
2023-09-03,13.14031
2023-09-04,35.41202
2023-09-05,31.40311
2023-09-06,32.07126
2023-09-07,34.52115
2023-09-08,19.37639
2023-09-09,13.58574
2023-09-10,9.1314
2023-09-11,34.96659
2023-09-12,33.853
2023-09-13,31.62583
2023-09-14,28.06236
2023-09-15,32.5167
2023-09-16,18.04008
2023-09-17,15.81291
2023-09-18,35.85746
2023-09-19,43.42984
2023-09-20,42.76169
2023-09-21,42.76169
2023-09-22,32.07126
2023-09-23,16.9265
2023-09-24,13.58574
2023-09-25,36.30289
2023-09-26,34.07572
2023-09-27,30.73496
2023-09-28,11.58129
2023-09-29,8.46325
2023-09-30,6.23608
2023-10-01,7.7951
2023-10-02,11.35857
2023-10-03,13.14031
2023-10-04,37.86191
2023-10-05,38.75278
2023-10-06,36.97104
2023-10-07,15.81291
2023-10-08,12.69487
2023-10-09,16.48106
2023-10-10,35.63474
2023-10-11,44.54342
2023-10-12,48.77505
2023-10-13,42.31625
2023-10-14,21.60356
2023-10-15,15.5902
2023-10-16,50.55679
2023-10-17,62.3608
2023-10-18,55.01113
2023-10-19,50.33407
2023-10-20,42.9844
2023-10-21,13.58574
2023-10-22,13.14031
2023-10-23,46.54788
2023-10-24,49.22048
2023-10-25,41.6481
2023-10-26,45.87973
2023-10-27,31.1804
2023-10-28,10.4677
2023-10-29,12.91759
2023-10-30,41.42538
2023-10-31,44.54342
2023-11-01,41.42538
2023-11-02,35.63474
2023-11-03,37.41648
2023-11-04,15.36748
2023-11-05,12.47216
2023-11-06,36.97104
2023-11-07,35.85746
2023-11-08,35.41202
2023-11-09,40.08908
2023-11-10,29.84409
2023-11-11,14.69933
2023-11-12,11.804
2023-11-13,38.9755
2023-11-14,43.87527
2023-11-15,37.41648
2023-11-16,42.76169
2023-11-17,37.86191
2023-11-18,11.58129
2023-11-19,12.24944
2023-11-20,34.07572
2023-11-21,40.3118
2023-11-22,37.41648
2023-11-23,39.42093
2023-11-24,33.853
2023-11-25,13.36302
2023-11-26,6.68151
2023-11-27,36.08017
2023-11-28,40.3118
2023-11-29,45.43429
2023-11-30,40.53452
2023-12-01,28.95322
2023-12-02,13.80846
2023-12-03,13.58574
2023-12-04,34.96659
2023-12-05,34.07572
2023-12-06,33.40757
2023-12-07,38.30734
2023-12-08,28.73051
2023-12-09,11.58129
2023-12-10,16.48106
2023-12-11,35.63474
2023-12-12,38.08463
2023-12-13,40.75723
2023-12-14,33.853
2023-12-15,30.73496
2023-12-16,9.79955
2023-12-17,9.79955
2023-12-18,35.41202
2023-12-19,35.63474
2023-12-20,38.08463
2023-12-21,34.07572
2023-12-22,30.95768
2023-12-23,11.35857
2023-12-24,8.46325
2023-12-25,10.24498
2023-12-26,44.32071
2023-12-27,37.19376
2023-12-28,33.40757
2023-12-29,27.61692
2023-12-30,13.36302
2023-12-31,7.7951
2024-01-01,9.35412
2024-01-02,35.41202
2024-01-03,35.41202
2024-01-04,37.19376
2024-01-05,35.85746
2024-01-06,12.91759
2024-01-07,8.46325
2024-01-08,29.17594
2024-01-09,37.19376
2024-01-10,36.97104
2024-01-11,39.42093
2024-01-12,29.62138
2024-01-13,10.02227
2024-01-14,9.57683
2024-01-15,41.42538
2024-01-16,41.87082
2024-01-17,46.32516
2024-01-18,30.51224
2024-01-19,32.07126
2024-01-20,10.02227
2024-01-21,10.69042
2024-01-22,37.41648
2024-01-23,39.19821
2024-01-24,39.42093
2024-01-25,37.63919
2024-01-26,31.1804
2024-01-27,11.804
2024-01-28,11.804
2024-01-29,100.0
2024-01-30,53.45211
2024-01-31,46.54788
2024-02-01,43.42984
2024-02-02,36.30289
2024-02-03,10.69042
2024-02-04,9.79955
2024-02-05,31.40311
2024-02-06,36.08017
2024-02-07,29.39866
2024-02-08,23.3853
2024-02-09,9.57683
2024-02-10,11.13585
2024-02-11,8.90868
2024-02-12,7.12694
2024-02-13,39.19821
2024-02-14,43.42984
2024-02-15,32.5167
2024-02-16,37.19376
2024-02-17,11.35857
2024-02-18,10.24498
2024-02-19,38.53006
2024-02-20,36.30289
2024-02-21,40.97995
2024-02-22,39.19821
2024-02-23,34.52115
2024-02-24,10.4677
2024-02-25,11.804
2024-02-26,30.28953
2024-02-27,26.50334
2024-02-28,33.63028
2024-02-29,30.06681
2024-03-01,5.79064
2024-03-02,7.34966
2024-03-03,10.02227
2024-03-04,30.73496
2024-03-05,33.40757
2024-03-06,27.3942
2024-03-07,32.96213
2024-03-08,30.95768
2024-03-09,10.91314
2024-03-10,8.68596
2024-03-11,32.96213
2024-03-12,41.6481
2024-03-13,39.42093
2024-03-14,32.29398
2024-03-15,32.96213
2024-03-16,10.4677
2024-03-17,6.68151
2024-03-18,40.08908
2024-03-19,37.41648
2024-03-20,29.62138
