date,신협특판
2023-05-30,6.13346
2023-05-31,5.34838
2023-06-01,5.93719
2023-06-02,4.53876
2023-06-03,2.89499
2023-06-04,3.28753
2023-06-05,4.95583
2023-06-06,2.89499
2023-06-07,6.13346
2023-06-08,4.98037
2023-06-09,4.8577
2023-06-10,3.01766
2023-06-11,3.06673
2023-06-12,5.1521
2023-06-13,4.83316
2023-06-14,5.37291
2023-06-15,5.47105
2023-06-16,6.13346
2023-06-17,2.89499
2023-06-18,3.01766
2023-06-19,5.34838
2023-06-20,5.10304
2023-06-21,5.71638
2023-06-22,4.46516
2023-06-23,4.66143
2023-06-24,2.74779
2023-06-25,2.25711
2023-06-26,4.9313
2023-06-27,5.59371
2023-06-28,5.22571
2023-06-29,4.90677
2023-06-30,4.46516
2023-07-01,2.89499
2023-07-02,2.62512
2023-07-03,4.46516
2023-07-04,4.98037
2023-07-05,5.69185
2023-07-06,4.73503
2023-07-07,4.14622
2023-07-08,2.64965
2023-07-09,2.55152
2023-07-10,5.34838
2023-07-11,4.98037
2023-07-12,4.12168
2023-07-13,4.21982
2023-07-14,4.19528
2023-07-15,2.84592
2023-07-16,3.01766
2023-07-17,5.17664
2023-07-18,4.8577
2023-07-19,4.09715
2023-07-20,5.12757
2023-07-21,4.75956
2023-07-22,2.60058
2023-07-23,3.1894
2023-07-24,4.98037
2023-07-25,5.0785
2023-07-26,5.78999
2023-07-27,5.74092
2023-07-28,4.68596
2023-07-29,2.87046
2023-07-30,3.1894
2023-07-31,6.03532
2023-08-01,5.05397
2023-08-02,5.52011
2023-08-03,4.41609
2023-08-04,3.82728
2023-08-05,2.50245
2023-08-06,3.63101
2023-08-07,5.25024
2023-08-08,4.34249
2023-08-09,3.72914
2023-08-10,4.12168
2023-08-11,3.53287
2023-08-12,2.30618
2023-08-13,3.09126
2023-08-14,4.7841
2023-08-15,3.58194
2023-08-16,5.54465
2023-08-17,6.62414
2023-08-18,6.10893
2023-08-19,3.4838
2023-08-20,3.70461
2023-08-21,6.3052
2023-08-22,5.81452
2023-08-23,5.88812
2023-08-24,6.40333
2023-08-25,5.22571
2023-08-26,2.96859
2023-08-27,3.68007
2023-08-28,5.83905
2023-08-29,6.50147
2023-08-30,5.76545
2023-08-31,5.49558
2023-09-01,5.96172
2023-09-02,3.09126
2023-09-03,3.28753
2023-09-04,5.91265
2023-09-05,7.53189
2023-09-06,5.78999
2023-09-07,6.55053
2023-09-08,5.20117
2023-09-09,4.02355
2023-09-10,3.21393
2023-09-11,4.75956
2023-09-12,5.81452
2023-09-13,5.61825
2023-09-14,5.12757
2023-09-15,5.47105
2023-09-16,3.94995
2023-09-17,3.21393
2023-09-18,5.39744
2023-09-19,5.27477
2023-09-20,4.61236
2023-09-21,4.14622
2023-09-22,4.88223
2023-09-23,3.28753
2023-09-24,3.80274
2023-09-25,6.94308
2023-09-26,6.47693
2023-09-27,6.3788
2023-09-28,3.65554
2023-09-29,3.3366
2023-09-30,3.01766
2023-10-01,3.5574
2023-10-02,3.87634
2023-10-03,4.39156
2023-10-04,7.65456
2023-10-05,6.3788
2023-10-06,6.5996
2023-10-07,4.04808
2023-10-08,4.21982
2023-10-09,4.68596
2023-10-10,8.51324
2023-10-11,9.27379
2023-10-12,8.29244
2023-10-13,7.13935
2023-10-14,4.39156
2023-10-15,5.10304
2023-10-16,8.97939
2023-10-17,9.96074
2023-10-18,12.34052
2023-10-19,12.24239
2023-10-20,11.3837
2023-10-21,5.81452
2023-10-22,6.32973
2023-10-23,10.50049
2023-10-24,12.41413
2023-10-25,11.70264
2023-10-26,9.69087
2023-10-27,11.82531
2023-10-28,6.3788
2023-10-29,7.01668
2023-10-30,12.58586
2023-10-31,14.72031
2023-11-01,15.11285
2023-11-02,12.97841
2023-11-03,11.2365
2023-11-04,6.55053
2023-11-05,5.76545
2023-11-06,11.06476
2023-11-07,10.86849
2023-11-08,10.89303
2023-11-09,11.43277
2023-11-10,12.11972
2023-11-11,5.78999
2023-11-12,5.86359
2023-11-13,10.69676
2023-11-14,10.47595
2023-11-15,11.3101
2023-11-16,10.69676
2023-11-17,7.72816
2023-11-18,4.73503
2023-11-19,4.68596
2023-11-20,9.4946
2023-11-21,9.20019
2023-11-22,7.8999
2023-11-23,8.0471
2023-11-24,7.28655
2023-11-25,4.24435
2023-11-26,4.36702
2023-11-27,7.65456
2023-11-28,7.55642
2023-11-29,7.60549
2023-11-30,8.14524
2023-12-01,7.11481
2023-12-02,4.34249
2023-12-03,5.22571
2023-12-04,10.20608
2023-12-05,9.22473
2023-12-06,9.421
2023-12-07,8.16977
2023-12-08,7.45829
2023-12-09,4.19528
2023-12-10,4.8577
2023-12-11,6.3788
2023-12-12,7.11481
2023-12-13,5.78999
2023-12-14,5.81452
2023-12-15,4.88223
2023-12-16,3.14033
2023-12-17,3.58194
2023-12-18,6.526
2023-12-19,4.9313
2023-12-20,6.40333
2023-12-21,6.3052
2023-12-22,6.3052
2023-12-23,4.14622
2023-12-24,3.06673
2023-12-25,3.53287
2023-12-26,7.11481
2023-12-27,5.64278
2023-12-28,5.34838
2023-12-29,5.52011
2023-12-30,3.87634
2023-12-31,3.4838
2024-01-01,4.95583
2024-01-02,8.2679
2024-01-03,8.58684
2024-01-04,8.95485
2024-01-05,7.26202
2024-01-06,4.21982
2024-01-07,4.46516
2024-01-08,7.04121
2024-01-09,7.70363
2024-01-10,7.45829
2024-01-11,7.11481
2024-01-12,6.3052
2024-01-13,3.43473
2024-01-14,3.77821
2024-01-15,6.62414
2024-01-16,5.71638
2024-01-17,4.90677
2024-01-18,4.51422
2024-01-19,4.80863
2024-01-20,3.75368
2024-01-21,2.94406
2024-01-22,5.78999
2024-01-23,4.44062
2024-01-24,5.12757
2024-01-25,6.03532
2024-01-26,5.61825
2024-01-27,2.77232
2024-01-28,2.94406
2024-01-29,5.96172
2024-01-30,5.29931
2024-01-31,6.13346
2024-02-01,6.55053
2024-02-02,5.32384
2024-02-03,3.21393
2024-02-04,3.87634
2024-02-05,6.03532
2024-02-06,5.69185
2024-02-07,4.98037
2024-02-08,4.8577
2024-02-09,3.14033
2024-02-10,2.47791
2024-02-11,2.91952
2024-02-12,2.79685
2024-02-13,5.42198
2024-02-14,5.81452
2024-02-15,5.29931
2024-02-16,4.31795
2024-02-17,2.35525
2024-02-18,3.5574
2024-02-19,5.56918
2024-02-20,5.54465
2024-02-21,6.6732
2024-02-22,6.64867
2024-02-23,7.38469
2024-02-24,3.45927
2024-02-25,4.58783
2024-02-26,8.24337
2024-02-27,6.62414
2024-02-28,6.79587
2024-02-29,7.18842
2024-03-01,4.51422
2024-03-02,3.21393
2024-03-03,3.68007
2024-03-04,7.23748
2024-03-05,7.16388
2024-03-06,5.91265
2024-03-07,5.49558
2024-03-08,4.48969
2024-03-09,2.28164
2024-03-10,2.99313
2024-03-11,5.69185
2024-03-12,5.37291
2024-03-13,4.14622
2024-03-14,4.19528
2024-03-15,4.68596
2024-03-16,2.33071
2024-03-17,2.82139
2024-03-18,3.85181
2024-03-19,4.39156
2024-03-20,4.88223
