date,팬오션주가
2023-05-29,2.20898
2023-05-30,10.65707
2023-05-31,9.52728
2023-06-01,8.93148
2023-06-02,8.53802
2023-06-03,1.32651
2023-06-04,1.06795
2023-06-05,10.67393
2023-06-06,2.24832
2023-06-07,18.67236
2023-06-08,15.5528
2023-06-09,12.28711
2023-06-10,1.42768
2023-06-11,1.27592
2023-06-12,9.69029
2023-06-13,9.34742
2023-06-14,10.84818
2023-06-15,9.44859
2023-06-16,10.06688
2023-06-17,1.36585
2023-06-18,1.07919
2023-06-19,8.43685
2023-06-20,14.77713
2023-06-21,11.17981
2023-06-22,10.52217
2023-06-23,7.97032
2023-06-24,0.88808
2023-06-25,0.98364
2023-06-26,8.54364
2023-06-27,9.67905
2023-06-28,8.66168
2023-06-29,8.04339
2023-06-30,7.886
2023-07-01,1.23658
2023-07-02,0.75318
2023-07-03,8.5324
2023-07-04,7.94783
2023-07-05,7.32954
2023-07-06,7.30706
2023-07-07,7.31268
2023-07-08,0.98926
2023-07-09,0.82063
2023-07-10,8.76285
2023-07-11,9.71839
2023-07-12,13.49558
2023-07-13,12.32645
2023-07-14,9.71839
2023-07-15,1.29278
2023-07-16,0.8656
2023-07-17,8.01528
2023-07-18,7.33516
2023-07-19,7.36889
2023-07-20,8.55488
2023-07-21,7.37451
2023-07-22,1.06795
2023-07-23,0.98926
2023-07-24,7.41948
2023-07-25,8.85841
2023-07-26,8.30757
2023-07-27,8.65044
2023-07-28,7.84666
2023-07-29,1.2703
2023-07-30,0.87122
2023-07-31,7.71176
2023-08-01,9.11696
2023-08-02,7.80169
2023-08-03,7.00354
2023-08-04,7.60496
2023-08-05,1.25906
2023-08-06,0.98926
2023-08-07,7.04288
2023-08-08,6.7787
2023-08-09,6.49766
2023-08-10,6.77308
2023-08-11,8.20077
2023-08-12,1.14664
2023-08-13,0.81501
2023-08-14,8.09398
2023-08-15,1.5401
2023-08-16,9.04951
2023-08-17,9.27435
2023-08-18,8.2345
2023-08-19,1.10168
2023-08-20,0.8375
2023-08-21,8.24012
2023-08-22,8.2907
2023-08-23,7.22275
2023-08-24,7.06537
2023-08-25,6.53701
2023-08-26,0.91619
2023-08-27,0.76443
2023-08-28,7.39137
2023-08-29,8.14456
2023-08-30,8.48181
2023-08-31,7.30706
2023-09-01,7.11033
2023-09-02,0.96116
2023-09-03,0.73632
2023-09-04,7.41386
2023-09-05,7.40261
2023-09-06,7.32954
2023-09-07,7.18902
2023-09-08,7.32392
2023-09-09,0.77567
2023-09-10,0.74756
2023-09-11,7.53189
2023-09-12,7.04288
2023-09-13,7.24523
2023-09-14,7.34079
2023-09-15,18.20021
2023-09-16,2.81603
2023-09-17,2.19211
2023-09-18,11.02242
2023-09-19,9.43735
2023-09-20,20.87572
2023-09-21,15.12562
2023-09-22,10.77511
2023-09-23,1.47827
2023-09-24,1.05671
2023-09-25,8.62233
2023-09-26,11.04491
2023-09-27,9.3418
2023-09-28,1.38834
2023-09-29,0.85998
2023-09-30,0.80939
2023-10-01,0.77567
2023-10-02,0.93867
2023-10-03,1.19723
2023-10-04,7.83542
2023-10-05,7.48693
2023-10-06,7.44196
2023-10-07,1.11854
2023-10-08,0.64077
2023-10-09,1.19161
2023-10-10,7.9928
2023-10-11,8.80782
2023-10-12,9.02703
2023-10-13,9.33056
2023-10-14,1.58507
2023-10-15,1.15788
2023-10-16,8.27384
2023-10-17,9.57787
2023-10-18,11.94424
2023-10-19,12.33769
2023-10-20,9.5329
2023-10-21,1.5682
2023-10-22,1.03423
2023-10-23,8.0996
2023-10-24,9.00455
2023-10-25,9.07762
2023-10-26,8.33567
2023-10-27,7.39699
2023-10-28,1.04547
2023-10-29,0.68573
2023-10-30,7.50379
2023-10-31,6.71125
2023-11-01,7.44196
2023-11-02,8.70664
2023-11-03,8.02653
2023-11-04,1.30965
2023-11-05,1.34899
2023-11-06,12.34331
2023-11-07,9.70153
2023-11-08,8.99331
2023-11-09,9.05514
2023-11-10,7.21713
2023-11-11,1.01736
2023-11-12,0.85998
2023-11-13,7.61621
2023-11-14,9.10572
2023-11-15,9.51604
2023-11-16,9.06638
2023-11-17,9.07762
2023-11-18,1.23095
2023-11-19,1.06233
2023-11-20,9.59473
2023-11-21,9.20128
2023-11-22,9.25748
2023-11-23,9.00455
2023-11-24,8.79096
2023-11-25,1.46141
2023-11-26,1.27592
2023-11-27,8.3694
2023-11-28,11.2585
2023-11-29,9.41487
2023-11-30,17.84048
2023-12-01,19.75155
2023-12-02,3.56922
2023-12-03,3.36125
2023-12-04,20.12253
2023-12-05,12.78736
2023-12-06,13.98459
2023-12-07,11.91051
2023-12-08,10.4772
2023-12-09,1.74807
2023-12-10,1.41082
2023-12-11,10.23551
2023-12-12,9.78584
2023-12-13,8.70102
2023-12-14,9.91512
2023-12-15,9.16755
2023-12-16,1.3771
2023-12-17,1.18599
2023-12-18,16.84559
2023-12-19,42.97678
2023-12-20,41.32426
2023-12-21,29.52054
2023-12-22,22.37648
2023-12-23,4.22123
2023-12-24,3.71536
2023-12-25,3.67039
2023-12-26,18.30138
2023-12-27,16.15423
2023-12-28,14.93451
2023-12-29,5.36226
2023-12-30,2.14153
2023-12-31,1.72559
2024-01-01,1.78742
2024-01-02,13.50682
2024-01-03,11.38215
2024-01-04,13.93401
2024-01-05,11.26974
2024-01-06,1.91669
2024-01-07,1.74245
2024-01-08,11.25288
2024-01-09,12.05103
2024-01-10,12.65246
2024-01-11,11.25288
2024-01-12,15.49097
2024-01-13,3.63667
2024-01-14,3.31628
2024-01-15,15.51346
2024-01-16,13.56303
2024-01-17,21.36473
2024-01-18,17.5763
2024-01-19,13.01219
2024-01-20,2.27643
2024-01-21,1.69748
2024-01-22,12.82108
2024-01-23,15.33359
2024-01-24,11.25288
2024-01-25,11.32033
2024-01-26,9.76336
2024-01-27,1.60755
2024-01-28,1.4333
2024-01-29,9.85329
2024-01-30,12.73115
2024-01-31,9.58349
2024-02-01,11.1236
2024-02-02,12.95036
2024-02-03,2.31577
2024-02-04,1.95604
2024-02-05,13.81035
2024-02-06,12.86043
2024-02-07,74.00933
2024-02-08,28.94159
2024-02-09,3.94019
2024-02-10,2.63054
2024-02-11,2.40571
2024-02-12,3.25445
2024-02-13,16.80625
2024-02-14,12.87729
2024-02-15,11.43274
2024-02-16,14.54106
2024-02-17,2.05721
2024-02-18,1.73683
2024-02-19,14.32184
2024-02-20,11.71378
2024-02-21,11.12922
2024-02-22,10.21302
2024-02-23,9.45421
2024-02-24,1.36585
2024-02-25,1.05109
2024-02-26,11.42712
2024-02-27,10.33668
2024-02-28,10.19616
2024-02-29,18.15524
2024-03-01,2.79354
2024-03-02,2.00101
2024-03-03,1.91107
2024-03-04,12.28711
2024-03-05,10.05002
2024-03-06,9.67343
2024-03-07,8.99331
2024-03-08,9.39238
2024-03-09,1.43892
2024-03-10,1.05671
2024-03-11,8.47057
2024-03-12,9.22376
2024-03-13,9.85329
2024-03-14,10.46034
2024-03-15,9.38676
2024-03-16,1.21409
2024-03-17,0.96116
2024-03-18,8.5324
2024-03-19,7.61621
2024-03-20,7.28458
