date,적금이자
2023-05-31,29.66714
2023-06-01,30.43897
2023-06-02,21.41823
2023-06-03,14.90593
2023-06-04,14.42354
2023-06-05,24.79498
2023-06-06,19.44042
2023-06-07,28.07525
2023-06-08,26.67631
2023-06-09,25.808
2023-06-10,15.726
2023-06-11,19.10274
2023-06-12,29.23299
2023-06-13,29.6189
2023-06-14,29.18475
2023-06-15,46.88856
2023-06-16,32.94741
2023-06-17,16.88374
2023-06-18,18.23444
2023-06-19,27.78581
2023-06-20,28.55764
2023-06-21,28.84708
2023-06-22,27.83405
2023-06-23,26.57983
2023-06-24,16.20839
2023-06-25,16.49782
2023-06-26,26.43511
2023-06-27,27.20694
2023-06-28,32.51326
2023-06-29,26.82103
2023-06-30,23.73371
2023-07-01,16.73902
2023-07-02,17.60733
2023-07-03,26.43511
2023-07-04,25.56681
2023-07-05,30.9696
2023-07-06,27.01398
2023-07-07,24.60202
2023-07-08,14.47178
2023-07-09,14.71297
2023-07-10,30.82489
2023-07-11,25.71152
2023-07-12,23.73371
2023-07-13,24.40906
2023-07-14,20.50168
2023-07-15,14.76121
2023-07-16,15.2436
2023-07-17,24.6985
2023-07-18,21.7559
2023-07-19,21.7559
2023-07-20,21.9971
2023-07-21,21.32175
2023-07-22,12.97636
2023-07-23,15.09889
2023-07-24,24.4573
2023-07-25,30.63193
2023-07-26,26.72455
2023-07-27,22.28654
2023-07-28,21.90062
2023-07-29,15.05065
2023-07-30,15.38832
2023-07-31,27.30342
2023-08-01,28.46116
2023-08-02,24.55378
2023-08-03,24.65026
2023-08-04,23.20308
2023-08-05,14.18234
2023-08-06,13.65171
2023-08-07,27.11046
2023-08-08,23.54076
2023-08-09,28.79884
2023-08-10,31.2108
2023-08-11,26.62807
2023-08-12,17.945
2023-08-13,15.43656
2023-08-14,27.3999
2023-08-15,19.68162
2023-08-16,31.59671
2023-08-17,28.17173
2023-08-18,26.24216
2023-08-19,14.03762
2023-08-20,14.3753
2023-08-21,27.97877
2023-08-22,28.12349
2023-08-23,25.95272
2023-08-24,25.27737
2023-08-25,32.46502
2023-08-26,18.71683
2023-08-27,17.99324
2023-08-28,33.42981
2023-08-29,26.72455
2023-08-30,31.50024
2023-08-31,30.77665
2023-09-01,26.62807
2023-09-02,16.35311
2023-09-03,17.17317
2023-09-04,26.24216
2023-09-05,31.98263
2023-09-06,27.44814
2023-09-07,23.1066
2023-09-08,27.97877
2023-09-09,16.44958
2023-09-10,15.77424
2023-09-11,26.14568
2023-09-12,26.57983
2023-09-13,23.29956
2023-09-14,24.84322
2023-09-15,24.26435
2023-09-16,14.56825
2023-09-17,16.20839
2023-09-18,27.11046
2023-09-19,24.16787
2023-09-20,25.66328
2023-09-21,24.84322
2023-09-22,20.30873
2023-09-23,14.56825
2023-09-24,14.71297
2023-09-25,32.12735
2023-09-26,28.89532
2023-09-27,25.13265
2023-09-28,13.12108
2023-09-29,16.01543
2023-09-30,15.77424
2023-10-01,16.98022
2023-10-02,19.77809
2023-10-03,23.49252
2023-10-04,34.68403
2023-10-05,32.8027
2023-10-06,29.28123
2023-10-07,15.87071
2023-10-08,13.74819
2023-10-09,20.83936
2023-10-10,37.57838
2023-10-11,33.62276
2023-10-12,30.14954
2023-10-13,27.01398
2023-10-14,17.31789
2023-10-15,18.13796
2023-10-16,30.63193
2023-10-17,34.87698
2023-10-18,33.671
2023-10-19,32.27206
2023-10-20,41.7752
2023-10-21,19.00627
2023-10-22,19.97105
2023-10-23,36.32416
2023-10-24,46.40617
2023-10-25,52.05016
2023-10-26,47.22624
2023-10-27,38.30197
2023-10-28,21.85238
2023-10-29,32.27206
2023-10-30,67.72793
2023-10-31,49.97588
2023-11-01,46.59913
2023-11-02,36.27592
2023-11-03,34.39459
2023-11-04,23.25132
2023-11-05,25.03617
2023-11-06,38.49493
2023-11-07,34.49107
2023-11-08,32.99565
2023-11-09,29.76362
2023-11-10,33.23685
2023-11-11,18.47563
2023-11-12,19.15098
2023-11-13,32.3203
2023-11-14,33.18861
2023-11-15,32.12735
2023-11-16,27.88229
2023-11-17,27.64109
2023-11-18,17.80028
2023-11-19,17.46261
2023-11-20,35.11818
2023-11-21,35.45586
2023-11-22,29.57067
2023-11-23,28.79884
2023-11-24,34.44283
2023-11-25,21.36999
2023-11-26,20.83936
2023-11-27,34.20164
2023-11-28,31.452
2023-11-29,31.452
2023-11-30,33.23685
2023-12-01,35.16642
2023-12-02,19.82633
2023-12-03,21.22527
2023-12-04,31.40376
2023-12-05,33.62276
2023-12-06,30.82489
2023-12-07,31.40376
2023-12-08,28.26821
2023-12-09,18.62035
2023-12-10,21.94886
2023-12-11,37.77134
2023-12-12,31.88615
2023-12-13,28.70236
2023-12-14,31.40376
2023-12-15,29.8601
2023-12-16,18.90979
2023-12-17,16.69078
2023-12-18,28.26821
2023-12-19,30.48721
2023-12-20,31.40376
2023-12-21,29.13651
2023-12-22,28.84708
2023-12-23,17.99324
2023-12-24,17.31789
2023-12-25,19.97105
2023-12-26,34.82875
2023-12-27,35.60057
2023-12-28,31.69319
2023-12-29,33.62276
2023-12-30,21.46647
2023-12-31,23.44428
2024-01-01,31.35552
2024-01-02,50.02411
2024-01-03,42.73999
2024-01-04,46.16497
2024-01-05,44.42836
2024-01-06,23.63724
2024-01-07,27.11046
2024-01-08,39.12204
2024-01-09,45.87554
2024-01-10,48.09454
2024-01-11,39.99035
2024-01-12,34.20164
2024-01-13,22.47949
2024-01-14,24.16787
2024-01-15,36.6136
2024-01-16,37.19247
2024-01-17,33.96044
2024-01-18,34.24987
2024-01-19,39.65267
2024-01-20,23.15484
2024-01-21,26.72455
2024-01-22,40.85865
2024-01-23,34.63579
2024-01-24,40.52098
2024-01-25,64.15822
2024-01-26,47.70863
2024-01-27,28.79884
2024-01-28,28.84708
2024-01-29,50.12059
2024-01-30,52.29136
2024-01-31,55.28219
2024-02-01,55.23396
2024-02-02,43.22238
2024-02-03,21.90062
2024-02-04,25.61505
2024-02-05,45.5861
2024-02-06,39.02556
2024-02-07,30.77665
2024-02-08,36.90303
2024-02-09,20.69464
2024-02-10,21.36999
2024-02-11,19.58514
2024-02-12,26.00096
2024-02-13,51.32657
2024-02-14,39.45972
2024-02-15,43.07766
2024-02-16,32.8027
2024-02-17,21.36999
2024-02-18,21.22527
2024-02-19,37.19247
2024-02-20,47.70863
2024-02-21,56.68113
2024-02-22,58.80366
2024-02-23,60.78147
2024-02-24,31.93439
2024-02-25,32.99565
2024-02-26,53.88326
2024-02-27,46.98504
2024-02-28,48.5287
2024-02-29,44.52484
2024-03-01,27.3999
2024-03-02,23.87843
2024-03-03,26.19392
2024-03-04,43.56005
2024-03-05,36.13121
2024-03-06,38.20549
2024-03-07,33.23685
2024-03-08,33.76748
2024-03-09,18.37916
2024-03-10,19.24746
2024-03-11,30.19778
2024-03-12,30.43897
2024-03-13,26.2904
2024-03-14,28.46116
2024-03-15,31.2108
2024-03-16,16.98022
2024-03-17,19.63338
2024-03-18,33.71924
2024-03-19,30.77665
2024-03-20,34.82875
