date,비상금대출
2023-05-30,65.38233
2023-05-31,61.4997
2023-06-01,59.03971
2023-06-02,50.82987
2023-06-03,34.79549
2023-06-04,35.68464
2023-06-05,58.8026
2023-06-06,39.86366
2023-06-07,60.93657
2023-06-08,55.00889
2023-06-09,54.74214
2023-06-10,41.46413
2023-06-11,39.35981
2023-06-12,66.83461
2023-06-13,65.88618
2023-06-14,63.98933
2023-06-15,62.12211
2023-06-16,54.14937
2023-06-17,36.57379
2023-06-18,33.93598
2023-06-19,61.47006
2023-06-20,55.15708
2023-06-21,58.62477
2023-06-22,55.83876
2023-06-23,54.91997
2023-06-24,34.70657
2023-06-25,36.24777
2023-06-26,64.37462
2023-06-27,60.37344
2023-06-28,53.34914
2023-06-29,48.57735
2023-06-30,49.37759
2023-07-01,32.18731
2023-07-02,31.50563
2023-07-03,62.56668
2023-07-04,51.48192
2023-07-05,54.35684
2023-07-06,50.68168
2023-07-07,47.42145
2023-07-08,32.66152
2023-07-09,31.77237
2023-07-10,64.37462
2023-07-11,51.80794
2023-07-12,57.52815
2023-07-13,53.61588
2023-07-14,54.06046
2023-07-15,38.11499
2023-07-16,38.17427
2023-07-17,66.59751
2023-07-18,62.47777
2023-07-19,58.26911
2023-07-20,58.23947
2023-07-21,52.43034
2023-07-22,36.39596
2023-07-23,40.45643
2023-07-24,70.65797
2023-07-25,65.70835
2023-07-26,61.94427
2023-07-27,55.33491
2023-07-28,53.82335
2023-07-29,36.36633
2023-07-30,35.35862
2023-07-31,57.49851
2023-08-01,52.19324
2023-08-02,49.55542
2023-08-03,49.11084
2023-08-04,46.5323
2023-08-05,34.46947
2023-08-06,31.12033
2023-08-07,56.22406
2023-08-08,50.26674
2023-08-09,49.17012
2023-08-10,58.1802
2023-08-11,51.36336
2023-08-12,35.95139
2023-08-13,36.89982
2023-08-14,64.93775
2023-08-15,41.2863
2023-08-16,64.52282
2023-08-17,60.01778
2023-08-18,60.10669
2023-08-19,38.11499
2023-08-20,35.53645
2023-08-21,71.8435
2023-08-22,62.44813
2023-08-23,55.24599
2023-08-24,56.07587
2023-08-25,56.72791
2023-08-26,33.90634
2023-08-27,32.63189
2023-08-28,61.4997
2023-08-29,53.08239
2023-08-30,44.81327
2023-08-31,49.0812
2023-09-01,47.18435
2023-09-02,33.96561
2023-09-03,30.26081
2023-09-04,50.38529
2023-09-05,55.00889
2023-09-06,50.2371
2023-09-07,48.75518
2023-09-08,47.95494
2023-09-09,34.88441
2023-09-10,36.54416
2023-09-11,62.53704
2023-09-12,64.75992
2023-09-13,57.0243
2023-09-14,65.79727
2023-09-15,58.35803
2023-09-16,36.84054
2023-09-17,39.68583
2023-09-18,67.10136
2023-09-19,63.33728
2023-09-20,60.13633
2023-09-21,58.44694
2023-09-22,57.64671
2023-09-23,37.64078
2023-09-24,38.26318
2023-09-25,69.94665
2023-09-26,61.08476
2023-09-27,57.14285
2023-09-28,33.04682
2023-09-29,25.34084
2023-09-30,26.11144
2023-10-01,25.96324
2023-10-02,35.83283
2023-10-03,35.56609
2023-10-04,71.19146
2023-10-05,56.49081
2023-10-06,55.92768
2023-10-07,34.262
2023-10-08,31.47599
2023-10-09,40.39715
2023-10-10,71.93242
2023-10-11,66.00474
2023-10-12,60.16597
2023-10-13,56.78719
2023-10-14,34.52874
2023-10-15,36.09958
2023-10-16,69.50207
2023-10-17,61.41078
2023-10-18,57.52815
2023-10-19,58.50622
2023-10-20,54.89033
2023-10-21,34.52874
2023-10-22,36.92946
2023-10-23,65.79727
2023-10-24,68.49436
2023-10-25,59.81031
2023-10-26,61.26259
2023-10-27,56.22406
2023-10-28,34.67694
2023-10-29,32.57261
2023-10-30,61.41078
2023-10-31,58.00237
2023-11-01,58.44694
2023-11-02,54.41612
2023-11-03,50.68168
2023-11-04,33.34321
2023-11-05,32.75044
2023-11-06,60.46235
2023-11-07,50.6224
2023-11-08,49.55542
2023-11-09,54.59395
2023-11-10,55.39419
2023-11-11,38.29282
2023-11-12,36.92946
2023-11-13,69.50207
2023-11-14,64.55245
2023-11-15,63.278
2023-11-16,52.72673
2023-11-17,52.25251
2023-11-18,36.33669
2023-11-19,34.88441
2023-11-20,70.03556
2023-11-21,61.38114
2023-11-22,59.60284
2023-11-23,53.43805
2023-11-24,53.26022
2023-11-25,36.24777
2023-11-26,41.04919
2023-11-27,69.35388
2023-11-28,61.29223
2023-11-29,59.03971
2023-11-30,52.75637
2023-12-01,50.94842
2023-12-02,31.23888
2023-12-03,32.15767
2023-12-04,59.51393
2023-12-05,57.73562
2023-12-06,55.12744
2023-12-07,45.82098
2023-12-08,49.58506
2023-12-09,37.31475
2023-12-10,38.14463
2023-12-11,64.31535
2023-12-12,61.44042
2023-12-13,58.32839
2023-12-14,54.68286
2023-12-15,53.34914
2023-12-16,36.92946
2023-12-17,33.52104
2023-12-18,63.07053
2023-12-19,61.17368
2023-12-20,62.29994
2023-12-21,58.59513
2023-12-22,55.36455
2023-12-23,38.76704
2023-12-24,35.89211
2023-12-25,39.27089
2023-12-26,70.27267
2023-12-27,63.95969
2023-12-28,58.86188
2023-12-29,62.62596
2023-12-30,41.10847
2023-12-31,32.51333
2024-01-01,38.3521
2024-01-02,66.83461
2024-01-03,59.5732
2024-01-04,58.89152
2024-01-05,58.06164
2024-01-06,41.55305
2024-01-07,38.05572
2024-01-08,57.29104
2024-01-09,60.99585
2024-01-10,65.85655
2024-01-11,65.23414
2024-01-12,60.55127
2024-01-13,39.44872
2024-01-14,39.83402
2024-01-15,71.16182
2024-01-16,64.75992
2024-01-17,60.40308
2024-01-18,62.53704
2024-01-19,68.28689
2024-01-20,50.35566
2024-01-21,51.27445
2024-01-22,84.46947
2024-01-23,72.31772
2024-01-24,74.06639
2024-01-25,71.8435
2024-01-26,69.23532
2024-01-27,48.6959
2024-01-28,48.39952
2024-01-29,73.91819
2024-01-30,66.80497
2024-01-31,67.21991
2024-02-01,65.38233
2024-02-02,61.67753
2024-02-03,44.54653
2024-02-04,47.39181
2024-02-05,69.79845
2024-02-06,65.76763
2024-02-07,60.99585
2024-02-08,61.61825
2024-02-09,46.02845
2024-02-10,37.78897
2024-02-11,40.78245
2024-02-12,47.83639
2024-02-13,75.72614
2024-02-14,80.64611
2024-02-15,74.62951
2024-02-16,67.57557
2024-02-17,50.47421
2024-02-18,51.03734
2024-02-19,80.73503
2024-02-20,74.30349
2024-02-21,72.2288
2024-02-22,68.82039
2024-02-23,67.27919
2024-02-24,47.3029
2024-02-25,50.53349
2024-02-26,83.78778
2024-02-27,71.90278
2024-02-28,66.18257
2024-02-29,68.85002
2024-03-01,47.71784
2024-03-02,39.62655
2024-03-03,44.9911
2024-03-04,74.18494
2024-03-05,70.48014
2024-03-06,63.63366
2024-03-07,60.61055
2024-03-08,65.2045
2024-03-09,49.05157
2024-03-10,51.03734
2024-03-11,83.60995
2024-03-12,91.46413
2024-03-13,89.62655
2024-03-14,80.46828
2024-03-15,79.87551
2024-03-16,53.61588
2024-03-17,55.63129
2024-03-18,81.62418
2024-03-19,92.94605
2024-03-20,100.0
