date,부동산스터디
2023-05-30,25.24468
2023-05-31,24.37035
2023-06-01,23.78963
2023-06-02,22.23672
2023-06-03,19.32663
2023-06-04,20.09004
2023-06-05,23.41119
2023-06-06,21.21884
2023-06-07,23.28069
2023-06-08,24.57262
2023-06-09,23.16325
2023-06-10,19.75075
2023-06-11,18.86336
2023-06-12,23.41772
2023-06-13,24.29205
2023-06-14,24.99021
2023-06-15,22.94793
2023-06-16,22.21062
2023-06-17,19.18308
2023-06-18,19.26791
2023-06-19,24.84666
2023-06-20,24.81404
2023-06-21,23.97885
2023-06-22,23.08495
2023-06-23,23.0719
2023-06-24,18.95471
2023-06-25,19.04606
2023-06-26,26.47788
2023-06-27,24.53347
2023-06-28,23.9658
2023-06-29,24.75531
2023-06-30,22.81743
2023-07-01,19.09826
2023-07-02,20.54678
2023-07-03,22.60211
2023-07-04,24.44212
2023-07-05,23.2285
2023-07-06,23.85488
2023-07-07,22.68041
2023-07-08,19.17003
2023-07-09,19.5289
2023-07-10,24.39645
2023-07-11,24.86624
2023-07-12,23.54821
2023-07-13,24.63787
2023-07-14,22.60863
2023-07-15,20.17486
2023-07-16,20.99047
2023-07-17,24.65092
2023-07-18,23.97233
2023-07-19,22.84353
2023-07-20,26.68015
2023-07-21,24.64439
2023-07-22,20.80777
2023-07-23,22.26282
2023-07-24,23.98538
2023-07-25,24.66396
2023-07-26,23.38509
2023-07-27,30.14485
2023-07-28,21.9431
2023-07-29,19.05911
2023-07-30,19.56152
2023-07-31,22.51729
2023-08-01,23.75701
2023-08-02,22.36069
2023-08-03,23.05232
2023-08-04,23.58084
2023-08-05,18.98734
2023-08-06,20.13571
2023-08-07,23.54821
2023-08-08,23.46339
2023-08-09,23.42424
2023-08-10,24.02453
2023-08-11,22.39331
2023-08-12,18.5045
2023-08-13,19.89429
2023-08-14,22.8892
2023-08-15,21.17969
2023-08-16,24.26595
2023-08-17,23.31984
2023-08-18,24.18765
2023-08-19,19.56152
2023-08-20,20.28578
2023-08-21,23.80268
2023-08-22,25.2512
2023-08-23,23.91361
2023-08-24,23.26112
2023-08-25,21.52551
2023-08-26,20.24663
2023-08-27,19.93997
2023-08-28,22.43899
2023-08-29,22.96098
2023-08-30,21.45373
2023-08-31,21.35586
2023-09-01,21.87785
2023-09-02,18.62194
2023-09-03,18.4784
2023-09-04,21.76693
2023-09-05,22.48466
2023-09-06,22.48466
2023-09-07,22.90878
2023-09-08,20.71642
2023-09-09,18.43272
2023-09-10,18.13911
2023-09-11,22.43899
2023-09-12,22.66083
2023-09-13,22.11927
2023-09-14,21.48636
2023-09-15,21.42763
2023-09-16,18.94166
2023-09-17,18.34138
2023-09-18,23.70481
2023-09-19,22.42594
2023-09-20,21.7865
2023-09-21,23.37857
2023-09-22,21.06877
2023-09-23,18.00861
2023-09-24,18.86989
2023-09-25,20.97089
2023-09-26,23.2285
2023-09-27,22.23019
2023-09-28,16.72974
2023-09-29,15.29427
2023-09-30,15.75753
2023-10-01,16.47527
2023-10-02,18.2174
2023-10-03,19.54195
2023-10-04,21.43416
2023-10-05,19.82252
2023-10-06,20.72295
2023-10-07,17.63017
2023-10-08,16.95811
2023-10-09,19.93997
2023-10-10,21.20579
2023-10-11,22.59558
2023-10-12,22.30197
2023-10-13,20.40323
2023-10-14,17.39527
2023-10-15,17.67584
2023-10-16,22.02792
2023-10-17,22.41289
2023-10-18,20.67075
2023-10-19,21.64295
2023-10-20,20.88607
2023-10-21,17.23215
2023-10-22,17.78024
2023-10-23,21.8387
2023-10-24,21.53856
2023-10-25,21.12097
2023-10-26,21.56466
2023-10-27,19.97259
2023-10-28,16.64491
2023-10-29,17.72151
2023-10-30,22.45204
2023-10-31,25.94936
2023-11-01,24.50084
2023-11-02,23.71134
2023-11-03,22.92835
2023-11-04,18.72634
2023-11-05,18.68067
2023-11-06,23.07842
2023-11-07,21.7343
2023-11-08,21.93005
2023-11-09,21.50593
2023-11-10,19.6072
2023-11-11,16.31214
2023-11-12,17.10818
2023-11-13,21.76693
2023-11-14,22.02792
2023-11-15,22.80438
2023-11-16,23.1502
2023-11-17,20.8926
2023-11-18,16.87328
2023-11-19,17.52577
2023-11-20,21.10792
2023-11-21,21.83218
2023-11-22,20.66423
2023-11-23,20.36408
2023-11-24,19.40493
2023-11-25,16.78846
2023-11-26,17.84549
2023-11-27,21.67558
2023-11-28,20.48805
2023-11-29,22.21062
2023-11-30,21.36239
2023-12-01,19.84209
2023-12-02,17.79329
2023-12-03,17.59754
2023-12-04,20.78167
2023-12-05,20.80125
2023-12-06,19.99217
2023-12-07,20.10961
2023-12-08,19.14393
2023-12-09,18.49797
2023-12-10,17.73456
2023-12-11,20.8665
2023-12-12,20.33146
2023-12-13,19.11131
2023-12-14,20.30536
2023-12-15,19.3201
2023-12-16,16.25342
2023-12-17,16.67754
2023-12-18,19.24833
2023-12-19,19.4767
2023-12-20,18.5045
2023-12-21,20.10961
2023-12-22,18.30875
2023-12-23,15.44434
2023-12-24,15.42476
2023-12-25,17.52577
2023-12-26,19.11783
2023-12-27,19.44408
2023-12-28,20.16181
2023-12-29,18.76549
2023-12-30,16.46874
2023-12-31,16.26647
2024-01-01,16.78846
2024-01-02,22.54339
2024-01-03,21.16664
2024-01-04,20.93827
2024-01-05,20.44891
2024-01-06,17.80634
2024-01-07,18.02818
2024-01-08,19.32663
2024-01-09,21.27104
2024-01-10,23.38509
2024-01-11,21.31019
2024-01-12,20.08351
2024-01-13,16.70364
2024-01-14,17.33002
2024-01-15,20.6055
2024-01-16,19.7638
2024-01-17,19.75727
2024-01-18,19.62677
2024-01-19,18.5045
2024-01-20,16.03158
2024-01-21,16.01853
2024-01-22,20.10309
2024-01-23,19.05911
2024-01-24,19.48323
2024-01-25,21.77998
2024-01-26,19.29401
2024-01-27,16.1164
2024-01-28,16.59924
2024-01-29,19.00691
2024-01-30,18.46535
2024-01-31,18.90251
2024-02-01,19.5811
2024-02-02,17.96293
2024-02-03,15.30079
2024-02-04,15.77711
2024-02-05,20.61855
2024-02-06,20.13571
2024-02-07,18.4262
2024-02-08,16.35782
2024-02-09,14.57001
2024-02-10,13.74787
2024-02-11,15.26164
2024-02-12,16.57966
2024-02-13,19.09826
2024-02-14,18.91556
2024-02-15,18.13258
2024-02-16,18.94819
2024-02-17,15.26164
2024-02-18,16.80803
2024-02-19,19.91387
2024-02-20,19.22223
2024-02-21,19.47018
2024-02-22,18.85684
2024-02-23,18.96776
2024-02-24,15.86193
2024-02-25,16.52094
2024-02-26,22.30197
2024-02-27,19.20918
2024-02-28,20.04436
2024-02-29,20.82735
2024-03-01,16.73626
2024-03-02,17.07555
2024-03-03,16.79498
2024-03-04,18.62194
2024-03-05,19.22876
2024-03-06,18.31528
2024-03-07,18.30223
2024-03-08,20.09656
2024-03-09,17.04945
2024-03-10,17.09513
2024-03-11,20.01174
2024-03-12,20.97089
2024-03-13,19.56805
2024-03-14,19.5028
2024-03-15,18.91556
2024-03-16,16.42959
2024-03-17,16.50789
2024-03-18,18.83074
2024-03-19,20.97742
2024-03-20,20.08351
