date,저축성연금보험
2023-05-29,16.70235
2023-05-30,17.88008
2023-05-31,22.9122
2023-06-01,18.09421
2023-06-02,17.98715
2023-06-03,9.95717
2023-06-04,14.02569
2023-06-05,16.16702
2023-06-06,13.16916
2023-06-07,19.91434
2023-06-08,16.80942
2023-06-09,17.13062
2023-06-10,9.95717
2023-06-11,10.38543
2023-06-12,16.38115
2023-06-13,16.48822
2023-06-14,16.48822
2023-06-15,18.20128
2023-06-16,16.59528
2023-06-17,10.70663
2023-06-18,7.38758
2023-06-19,13.06209
2023-06-20,15.31049
2023-06-21,19.48608
2023-06-22,16.16702
2023-06-23,14.13276
2023-06-24,9.5289
2023-06-25,10.4925
2023-06-26,15.31049
2023-06-27,19.70021
2023-06-28,15.95289
2023-06-29,18.62955
2023-06-30,15.73875
2023-07-01,9.63597
2023-07-02,9.63597
2023-07-03,12.84796
2023-07-04,16.38115
2023-07-05,16.27408
2023-07-06,21.19914
2023-07-07,18.52248
2023-07-08,8.02997
2023-07-09,11.7773
2023-07-10,17.55888
2023-07-11,15.52462
2023-07-12,19.80728
2023-07-13,14.98929
2023-07-14,12.84796
2023-07-15,9.2077
2023-07-16,9.8501
2023-07-17,13.59743
2023-07-18,16.16702
2023-07-19,16.38115
2023-07-20,23.44753
2023-07-21,14.56102
2023-07-22,10.92077
2023-07-23,8.77944
2023-07-24,19.05781
2023-07-25,16.91648
2023-07-26,18.30835
2023-07-27,15.84582
2023-07-28,15.95289
2023-07-29,9.2077
2023-07-30,11.1349
2023-07-31,14.88222
2023-08-01,18.62955
2023-08-02,14.98929
2023-08-03,12.95503
2023-08-04,12.63383
2023-08-05,9.95717
2023-08-06,8.45824
2023-08-07,15.41755
2023-08-08,12.52676
2023-08-09,13.81156
2023-08-10,14.45396
2023-08-11,14.66809
2023-08-12,9.8501
2023-08-13,13.91862
2023-08-14,14.02569
2023-08-15,11.99143
2023-08-16,17.88008
2023-08-17,17.88008
2023-08-18,14.56102
2023-08-19,10.92077
2023-08-20,12.4197
2023-08-21,17.02355
2023-08-22,18.73661
2023-08-23,18.30835
2023-08-24,16.59528
2023-08-25,15.52462
2023-08-26,11.7773
2023-08-27,12.84796
2023-08-28,18.73661
2023-08-29,20.98501
2023-08-30,21.09207
2023-08-31,17.13062
2023-09-01,17.77301
2023-09-02,11.56316
2023-09-03,12.84796
2023-09-04,16.38115
2023-09-05,16.80942
2023-09-06,15.73875
2023-09-07,16.27408
2023-09-08,16.70235
2023-09-09,9.63597
2023-09-10,13.70449
2023-09-11,17.02355
2023-09-12,16.70235
2023-09-13,14.45396
2023-09-14,13.49036
2023-09-15,14.77516
2023-09-16,9.2077
2023-09-17,12.4197
2023-09-18,12.63383
2023-09-19,12.74089
2023-09-20,14.98929
2023-09-21,14.13276
2023-09-22,12.52676
2023-09-23,7.49464
2023-09-24,8.13704
2023-09-25,14.98929
2023-09-26,13.27623
2023-09-27,12.0985
2023-09-28,7.38758
2023-09-29,8.13704
2023-09-30,5.46038
2023-10-01,7.70877
2023-10-02,11.1349
2023-10-03,12.4197
2023-10-04,16.27408
2023-10-05,15.31049
2023-10-06,14.98929
2023-10-07,7.92291
2023-10-08,10.38543
2023-10-09,10.8137
2023-10-10,17.34475
2023-10-11,17.66595
2023-10-12,17.77301
2023-10-13,14.98929
2023-10-14,9.10064
2023-10-15,12.63383
2023-10-16,14.56102
2023-10-17,13.81156
2023-10-18,19.48608
2023-10-19,11.1349
2023-10-20,14.56102
2023-10-21,9.63597
2023-10-22,9.95717
2023-10-23,13.06209
2023-10-24,16.59528
2023-10-25,18.41541
2023-10-26,18.30835
2023-10-27,18.52248
2023-10-28,10.92077
2023-10-29,11.99143
2023-10-30,16.70235
2023-10-31,18.84368
2023-11-01,17.45182
2023-11-02,13.91862
2023-11-03,15.20342
2023-11-04,11.02783
2023-11-05,10.06423
2023-11-06,15.41755
2023-11-07,14.02569
2023-11-08,15.63169
2023-11-09,17.77301
2023-11-10,10.8137
2023-11-11,9.31477
2023-11-12,9.2077
2023-11-13,15.52462
2023-11-14,14.23982
2023-11-15,13.49036
2023-11-16,18.20128
2023-11-17,16.27408
2023-11-18,7.60171
2023-11-19,10.4925
2023-11-20,19.70021
2023-11-21,16.16702
2023-11-22,17.23768
2023-11-23,16.16702
2023-11-24,14.02569
2023-11-25,9.95717
2023-11-26,11.02783
2023-11-27,18.20128
2023-11-28,17.98715
2023-11-29,18.95074
2023-11-30,18.95074
2023-12-01,16.70235
2023-12-02,10.38543
2023-12-03,13.59743
2023-12-04,16.59528
2023-12-05,15.31049
2023-12-06,17.23768
2023-12-07,18.09421
2023-12-08,19.48608
2023-12-09,13.16916
2023-12-10,11.88436
2023-12-11,17.23768
2023-12-12,20.77087
2023-12-13,18.84368
2023-12-14,22.80513
2023-12-15,16.48822
2023-12-16,10.38543
2023-12-17,11.88436
2023-12-18,15.31049
2023-12-19,15.63169
2023-12-20,18.20128
2023-12-21,17.88008
2023-12-22,17.77301
2023-12-23,11.7773
2023-12-24,9.74304
2023-12-25,7.92291
2023-12-26,18.09421
2023-12-27,21.73447
2023-12-28,21.6274
2023-12-29,18.30835
2023-12-30,13.16916
2023-12-31,10.70663
2024-01-01,12.4197
2024-01-02,20.44967
2024-01-03,18.52248
2024-01-04,20.87794
2024-01-05,18.62955
2024-01-06,13.49036
2024-01-07,12.84796
2024-01-08,16.70235
2024-01-09,22.2698
2024-01-10,21.73447
2024-01-11,23.2334
2024-01-12,20.44967
2024-01-13,13.49036
2024-01-14,14.13276
2024-01-15,22.16274
2024-01-16,29.87152
2024-01-17,21.09207
2024-01-18,29.76445
2024-01-19,26.87366
2024-01-20,19.59314
2024-01-21,15.20342
2024-01-22,25.16059
2024-01-23,28.58672
2024-01-24,26.33832
2024-01-25,29.76445
2024-01-26,31.69164
2024-01-27,18.84368
2024-01-28,21.9486
2024-01-29,31.26338
2024-01-30,32.86937
2024-01-31,33.08351
2024-02-01,27.83725
2024-02-02,23.76873
2024-02-03,14.23982
2024-02-04,14.45396
2024-02-05,19.80728
2024-02-06,21.19914
2024-02-07,18.41541
2024-02-08,17.34475
2024-02-09,12.95503
2024-02-10,12.63383
2024-02-11,11.88436
2024-02-12,15.84582
2024-02-13,26.33832
2024-02-14,27.08779
2024-02-15,28.47965
2024-02-16,23.2334
2024-02-17,13.38329
2024-02-18,16.59528
2024-02-19,19.80728
2024-02-20,23.76873
2024-02-21,23.2334
2024-02-22,27.08779
2024-02-23,22.48394
2024-02-24,15.73875
2024-02-25,13.91862
2024-02-26,21.52034
2024-02-27,25.26766
2024-02-28,25.69593
2024-02-29,20.34261
2024-03-01,13.49036
2024-03-02,14.02569
2024-03-03,12.74089
2024-03-04,19.91434
2024-03-05,25.91006
2024-03-06,21.9486
2024-03-07,21.52034
2024-03-08,21.41327
2024-03-09,15.95289
2024-03-10,13.16916
2024-03-11,18.41541
2024-03-12,19.37901
2024-03-13,18.52248
2024-03-14,18.84368
2024-03-15,17.55888
2024-03-16,11.67023
2024-03-17,11.1349
2024-03-18,19.91434
2024-03-19,17.23768
2024-03-20,21.3062
