date,사업자등록
2023-05-30,76.75528
2023-05-31,70.07498
2023-06-01,71.6428
2023-06-02,59.37286
2023-06-03,25.63053
2023-06-04,30.94751
2023-06-05,64.82617
2023-06-06,40.49079
2023-06-07,72.93796
2023-06-08,65.167
2023-06-09,59.7137
2023-06-10,28.22085
2023-06-11,34.49216
2023-06-12,73.48329
2023-06-13,63.94001
2023-06-14,66.53033
2023-06-15,67.62099
2023-06-16,59.37286
2023-06-17,27.88002
2023-06-18,34.28766
2023-06-19,73.2788
2023-06-20,63.46284
2023-06-21,65.7805
2023-06-22,64.758
2023-06-23,53.71506
2023-06-24,28.56169
2023-06-25,30.47034
2023-06-26,72.32447
2023-06-27,72.11997
2023-06-28,61.69052
2023-06-29,63.46284
2023-06-30,53.85139
2023-07-01,29.37968
2023-07-02,35.44648
2023-07-03,80.16359
2023-07-04,62.78118
2023-07-05,64.07634
2023-07-06,61.62235
2023-07-07,53.10156
2023-07-08,28.28902
2023-07-09,31.15201
2023-07-10,70.82481
2023-07-11,67.28016
2023-07-12,63.05385
2023-07-13,59.1002
2023-07-14,51.8064
2023-07-15,29.51601
2023-07-16,32.788
2023-07-17,74.91479
2023-07-18,67.48466
2023-07-19,65.3715
2023-07-20,62.57668
2023-07-21,52.28357
2023-07-22,25.6987
2023-07-23,34.76482
2023-07-24,76.95978
2023-07-25,72.11997
2023-07-26,61.55419
2023-07-27,60.46353
2023-07-28,50.64758
2023-07-29,25.97137
2023-07-30,29.24335
2023-07-31,73.96046
2023-08-01,64.82617
2023-08-02,66.46216
2023-08-03,61.89502
2023-08-04,53.98773
2023-08-05,27.74369
2023-08-06,29.24335
2023-08-07,70.21131
2023-08-08,64.62167
2023-08-09,58.41854
2023-08-10,57.32788
2023-08-11,56.57805
2023-08-12,27.33469
2023-08-13,33.87866
2023-08-14,65.64417
2023-08-15,41.99045
2023-08-16,74.57396
2023-08-17,75.11929
2023-08-18,57.66871
2023-08-19,31.90184
2023-08-20,36.87798
2023-08-21,80.16359
2023-08-22,72.32447
2023-08-23,68.91615
2023-08-24,69.59781
2023-08-25,61.48602
2023-08-26,30.94751
2023-08-27,38.78663
2023-08-28,82.14042
2023-08-29,76.07361
2023-08-30,70.14314
2023-08-31,71.23381
2023-09-01,63.32651
2023-09-02,32.31083
2023-09-03,34.49216
2023-09-04,82.61758
2023-09-05,75.39195
2023-09-06,69.66598
2023-09-07,66.25766
2023-09-08,59.9182
2023-09-09,31.69734
2023-09-10,36.60531
2023-09-11,83.29925
2023-09-12,75.32379
2023-09-13,65.576
2023-09-14,68.77982
2023-09-15,53.30606
2023-09-16,32.1745
2023-09-17,36.40081
2023-09-18,73.61963
2023-09-19,78.5276
2023-09-20,63.32651
2023-09-21,58.21404
2023-09-22,48.26175
2023-09-23,28.76618
2023-09-24,30.06134
2023-09-25,67.34832
2023-09-26,60.25903
2023-09-27,42.67211
2023-09-28,20.10906
2023-09-29,18.54124
2023-09-30,19.90456
2023-10-01,21.19972
2023-10-02,27.74369
2023-10-03,38.10497
2023-10-04,80.29993
2023-10-05,67.28016
2023-10-06,59.03203
2023-10-07,26.92569
2023-10-08,27.47102
2023-10-09,39.33197
2023-10-10,78.9366
2023-10-11,68.84798
2023-10-12,65.71233
2023-10-13,57.25971
2023-10-14,29.99318
2023-10-15,29.17518
2023-10-16,76.20995
2023-10-17,64.68984
2023-10-18,66.32583
2023-10-19,59.7137
2023-10-20,50.71574
2023-10-21,28.22085
2023-10-22,31.15201
2023-10-23,74.91479
2023-10-24,63.53101
2023-10-25,63.94001
2023-10-26,59.7137
2023-10-27,54.26039
2023-10-28,28.08452
2023-10-29,33.81049
2023-10-30,67.55282
2023-10-31,66.87116
2023-11-01,66.25766
2023-11-02,58.62304
2023-11-03,50.98841
2023-11-04,25.4942
2023-11-05,37.15064
2023-11-06,73.34696
2023-11-07,66.32583
2023-11-08,59.7137
2023-11-09,54.05589
2023-11-10,49.07975
2023-11-11,27.13019
2023-11-12,27.94819
2023-11-13,63.53101
2023-11-14,60.25903
2023-11-15,52.48807
2023-11-16,56.37355
2023-11-17,43.69461
2023-11-18,27.67552
2023-11-19,29.65235
2023-11-20,70.34764
2023-11-21,59.44103
2023-11-22,58.4867
2023-11-23,57.80504
2023-11-24,48.26175
2023-11-25,24.94887
2023-11-26,29.10702
2023-11-27,71.50647
2023-11-28,65.30334
2023-11-29,61.62235
2023-11-30,56.78254
2023-12-01,51.53374
2023-12-02,28.49352
2023-12-03,32.1745
2023-12-04,66.93933
2023-12-05,61.34969
2023-12-06,62.91751
2023-12-07,64.28084
2023-12-08,50.92024
2023-12-09,27.74369
2023-12-10,31.49284
2023-12-11,66.12133
2023-12-12,60.39536
2023-12-13,56.44171
2023-12-14,56.37355
2023-12-15,52.07907
2023-12-16,28.01635
2023-12-17,32.44717
2023-12-18,65.985
2023-12-19,57.46421
2023-12-20,53.71506
2023-12-21,53.44239
2023-12-22,43.55828
2023-12-23,25.63053
2023-12-24,21.26789
2023-12-25,25.22154
2023-12-26,65.64417
2023-12-27,60.46353
2023-12-28,54.12406
2023-12-29,50.44308
2023-12-30,26.38036
2023-12-31,26.03953
2024-01-01,40.35446
2024-01-02,94.47852
2024-01-03,79.82276
2024-01-04,73.41513
2024-01-05,59.16837
2024-01-06,30.26584
2024-01-07,42.74028
2024-01-08,80.16359
2024-01-09,80.91342
2024-01-10,74.16496
2024-01-11,70.07498
2024-01-12,57.32788
2024-01-13,35.31015
2024-01-14,39.80913
2024-01-15,88.13905
2024-01-16,75.66462
2024-01-17,73.55146
2024-01-18,77.43694
2024-01-19,63.39468
2024-01-20,36.60531
2024-01-21,39.40013
2024-01-22,83.77641
2024-01-23,79.07293
2024-01-24,74.98295
2024-01-25,68.91615
2024-01-26,65.84867
2024-01-27,38.0368
2024-01-28,38.51397
2024-01-29,79.41376
2024-01-30,75.32379
2024-01-31,67.28016
2024-02-01,75.86912
2024-02-02,63.73551
2024-02-03,30.12951
2024-02-04,35.92365
2024-02-05,76.14178
2024-02-06,70.27948
2024-02-07,58.35037
2024-02-08,50.85207
2024-02-09,27.06203
2024-02-10,25.15337
2024-02-11,25.2897
2024-02-12,38.37764
2024-02-13,88.75255
2024-02-14,76.20995
2024-02-15,74.84662
2024-02-16,72.80163
2024-02-17,32.71983
2024-02-18,39.94546
2024-02-19,84.04907
2024-02-20,78.59577
2024-02-21,70.21131
2024-02-22,67.07566
2024-02-23,61.48602
2024-02-24,34.21949
2024-02-25,39.40013
2024-02-26,85.6169
2024-02-27,71.30197
2024-02-28,66.25766
2024-02-29,62.30402
2024-03-01,34.49216
2024-03-02,32.44717
2024-03-03,38.71847
2024-03-04,84.59441
2024-03-05,74.84662
2024-03-06,75.25562
2024-03-07,71.91547
2024-03-08,54.94205
2024-03-09,29.44785
2024-03-10,35.65098
2024-03-11,76.14178
2024-03-12,70.68847
2024-03-13,66.1895
2024-03-14,64.00817
2024-03-15,57.32788
2024-03-16,27.19836
2024-03-17,31.7655
2024-03-18,74.57396
2024-03-19,73.34696
2024-03-20,65.43967
