date,바이오관련주
2023-05-30,6.48295
2023-05-31,6.10626
2023-06-01,10.86439
2023-06-02,18.25931
2023-06-03,7.55352
2023-06-04,6.70103
2023-06-05,8.36637
2023-06-06,6.89928
2023-06-07,6.99841
2023-06-08,6.6019
2023-06-09,6.10626
2023-06-10,4.32196
2023-06-11,4.9762
2023-06-12,6.87946
2023-06-13,6.87946
2023-06-14,4.99603
2023-06-15,4.02458
2023-06-16,4.55987
2023-06-17,2.7954
2023-06-18,3.48929
2023-06-19,4.83743
2023-06-20,4.06423
2023-06-21,5.13481
2023-06-22,3.8858
2023-06-23,3.58842
2023-06-24,2.26011
2023-06-25,1.88342
2023-06-26,3.82632
2023-06-27,3.92545
2023-06-28,4.22283
2023-06-29,3.90563
2023-06-30,2.83505
2023-07-01,2.67644
2023-07-02,2.26011
2023-07-03,3.70737
2023-07-04,3.40999
2023-07-05,2.97383
2023-07-06,3.0333
2023-07-07,2.55749
2023-07-08,1.84377
2023-07-09,1.58604
2023-07-10,2.7954
2023-07-11,3.98493
2023-07-12,3.8858
2023-07-13,4.46074
2023-07-14,3.7272
2023-07-15,2.89452
2023-07-16,2.49801
2023-07-17,3.8065
2023-07-18,5.01586
2023-07-19,7.07771
2023-07-20,7.91038
2023-07-21,8.64393
2023-07-22,6.54242
2023-07-23,5.92783
2023-07-24,6.87946
2023-07-25,7.4544
2023-07-26,8.7034
2023-07-27,13.10467
2023-07-28,11.02299
2023-07-29,6.85963
2023-07-30,5.72957
2023-07-31,7.91038
2023-08-01,12.78747
2023-08-02,11.12212
2023-08-03,17.82315
2023-08-04,13.52101
2023-08-05,9.43695
2023-08-06,9.95241
2023-08-07,14.01665
2023-08-08,11.89532
2023-08-09,26.68517
2023-08-10,26.20935
2023-08-11,20.18239
2023-08-12,11.57811
2023-08-13,15.16653
2023-08-14,22.12529
2023-08-15,17.52577
2023-08-16,19.54797
2023-08-17,17.54559
2023-08-18,13.95717
2023-08-19,10.50753
2023-08-20,8.36637
2023-08-21,10.94369
2023-08-22,8.98096
2023-08-23,10.15067
2023-08-24,9.08009
2023-08-25,7.43457
2023-08-26,5.84853
2023-08-27,5.7494
2023-08-28,8.30689
2023-08-29,11.16177
2023-08-30,11.43933
2023-08-31,10.86439
2023-09-01,7.95003
2023-09-02,7.09754
2023-09-03,8.76288
2023-09-04,8.84218
2023-09-05,7.41475
2023-09-06,7.29579
2023-09-07,10.2498
2023-09-08,10.30927
2023-09-09,7.65265
2023-09-10,6.6019
2023-09-11,13.1245
2023-09-12,14.9881
2023-09-13,10.17049
2023-09-14,7.613
2023-09-15,7.55352
2023-09-16,5.96748
2023-09-17,5.6701
2023-09-18,7.75178
2023-09-19,6.34417
2023-09-20,5.80888
2023-09-21,5.7494
2023-09-22,4.7383
2023-09-23,3.35051
2023-09-24,4.28231
2023-09-25,5.35289
2023-09-26,4.7383
2023-09-27,5.68992
2023-09-28,2.85487
2023-09-29,3.01348
2023-09-30,2.47819
2023-10-01,2.61697
2023-10-02,4.0444
2023-10-03,4.30214
2023-10-04,5.80888
2023-10-05,4.63917
2023-10-06,4.32196
2023-10-07,3.23156
2023-10-08,3.15226
2023-10-09,3.54877
2023-10-10,4.55987
2023-10-11,4.7383
2023-10-12,4.9762
2023-10-13,3.9651
2023-10-14,2.16098
2023-10-15,2.16098
2023-10-16,3.54877
2023-10-17,3.9651
2023-10-18,4.7383
2023-10-19,3.60824
2023-10-20,3.21173
2023-10-21,2.29976
2023-10-22,2.26011
2023-10-23,3.01348
2023-10-24,3.33068
2023-10-25,3.44964
2023-10-26,3.39016
2023-10-27,3.0333
2023-10-28,2.39888
2023-10-29,2.39888
2023-10-30,2.67644
2023-10-31,3.29103
2023-11-01,2.8747
2023-11-02,3.8065
2023-11-03,3.8065
2023-11-04,2.97383
2023-11-05,2.47819
2023-11-06,8.60428
2023-11-07,6.06661
2023-11-08,5.27359
2023-11-09,4.12371
2023-11-10,2.93417
2023-11-11,2.26011
2023-11-12,2.47819
2023-11-13,2.51784
2023-11-14,3.52894
2023-11-15,8.50515
2023-11-16,4.20301
2023-11-17,6.99841
2023-11-18,2.81522
2023-11-19,2.49801
2023-11-20,4.34179
2023-11-21,4.36161
2023-11-22,3.74702
2023-11-23,4.20301
2023-11-24,4.24266
2023-11-25,2.43854
2023-11-26,3.29103
2023-11-27,3.7272
2023-11-28,3.98493
2023-11-29,3.94528
2023-11-30,5.03568
2023-12-01,3.86597
2023-12-02,3.15226
2023-12-03,3.50911
2023-12-04,4.32196
2023-12-05,6.58207
2023-12-06,5.908
2023-12-07,5.43219
2023-12-08,5.27359
2023-12-09,3.25138
2023-12-10,3.74702
2023-12-11,4.57969
2023-12-12,5.27359
2023-12-13,4.67882
2023-12-14,7.95003
2023-12-15,7.37509
2023-12-16,4.44091
2023-12-17,5.33306
2023-12-18,7.43457
2023-12-19,9.02061
2023-12-20,10.34892
2023-12-21,11.14195
2023-12-22,12.07375
2023-12-23,10.80491
2023-12-24,11.06264
2023-12-25,13.85804
2023-12-26,19.13164
2023-12-27,18.41792
2023-12-28,19.31007
2023-12-29,15.40444
2023-12-30,13.56066
2023-12-31,13.67961
2024-01-01,15.46391
2024-01-02,31.16574
2024-01-03,27.43854
2024-01-04,22.73988
2024-01-05,15.08723
2024-01-06,13.79857
2024-01-07,13.46153
2024-01-08,13.62014
2024-01-09,15.95955
2024-01-10,21.33227
2024-01-11,13.52101
2024-01-12,10.4877
2024-01-13,7.35527
2024-01-14,7.27597
2024-01-15,10.03172
2024-01-16,9.81363
2024-01-17,8.56463
2024-01-18,7.93021
2024-01-19,12.62886
2024-01-20,7.47422
2024-01-21,7.89056
2024-01-22,11.10229
2024-01-23,10.76526
2024-01-24,10.01189
2024-01-25,9.95241
2024-01-26,9.11974
2024-01-27,6.38382
2024-01-28,6.26486
2024-01-29,11.59793
2024-01-30,10.07137
2024-01-31,9.00079
2024-02-01,8.50515
2024-02-02,8.50515
2024-02-03,5.47184
2024-02-04,4.87708
2024-02-05,6.87946
2024-02-06,6.22521
2024-02-07,5.5908
2024-02-08,5.8287
2024-02-09,4.55987
2024-02-10,4.59952
2024-02-11,4.02458
2024-02-12,4.18318
2024-02-13,7.7716
2024-02-14,7.31562
2024-02-15,7.83108
2024-02-16,6.56225
2024-02-17,6.04678
2024-02-18,5.07533
2024-02-19,6.95876
2024-02-20,7.21649
2024-02-21,7.39492
2024-02-22,7.01823
2024-02-23,9.83346
2024-02-24,7.91038
2024-02-25,13.81839
2024-02-26,12.52973
2024-02-27,11.89532
2024-02-28,12.3513
2024-02-29,10.36875
2024-03-01,6.81998
2024-03-02,7.17684
2024-03-03,8.48532
2024-03-04,10.88421
2024-03-05,12.09357
2024-03-06,19.31007
2024-03-07,18.10071
2024-03-08,19.34972
2024-03-09,16.6931
2024-03-10,14.69072
2024-03-11,18.31879
2024-03-12,15.80095
2024-03-13,15.12688
2024-03-14,14.65107
2024-03-15,11.75654
2024-03-16,8.02934
2024-03-17,8.68358
2024-03-18,14.17525
2024-03-19,13.93735
2024-03-20,15.97938
