date,감정평가사시험
2023-05-30,6.68991
2023-05-31,6.30944
2023-06-01,5.53265
2023-06-02,5.34242
2023-06-03,4.62904
2023-06-04,4.62904
2023-06-05,5.77045
2023-06-06,6.07165
2023-06-07,6.91185
2023-06-08,5.99239
2023-06-09,6.67406
2023-06-10,6.72162
2023-06-11,5.45339
2023-06-12,7.89473
2023-06-13,6.97526
2023-06-14,6.24603
2023-06-15,7.83132
2023-06-16,6.23018
2023-06-17,5.13633
2023-06-18,6.30944
2023-06-19,8.05326
2023-06-20,6.80088
2023-06-21,6.49968
2023-06-22,6.0558
2023-06-23,6.18262
2023-06-24,5.43753
2023-06-25,6.54724
2023-06-26,7.38744
2023-06-27,7.24476
2023-06-28,7.83132
2023-06-29,6.80088
2023-06-30,7.57767
2023-07-01,7.00697
2023-07-02,7.29232
2023-07-03,8.44958
2023-07-04,8.52885
2023-07-05,8.98858
2023-07-06,8.2435
2023-07-07,8.59226
2023-07-08,7.89473
2023-07-09,8.90932
2023-07-10,10.44705
2023-07-11,10.38363
2023-07-12,10.25681
2023-07-13,9.60684
2023-07-14,17.23208
2023-07-15,42.20038
2023-07-16,13.83956
2023-07-17,11.85795
2023-07-18,9.3849
2023-07-19,9.3532
2023-07-20,8.33861
2023-07-21,9.06785
2023-07-22,7.89473
2023-07-23,8.5447
2023-07-24,9.32149
2023-07-25,7.86303
2023-07-26,7.49841
2023-07-27,6.896
2023-07-28,5.97653
2023-07-29,4.29613
2023-07-30,5.94483
2023-07-31,6.88015
2023-08-01,6.68991
2023-08-02,5.88142
2023-08-03,4.93024
2023-08-04,4.24857
2023-08-05,5.38998
2023-08-06,4.86683
2023-08-07,5.19974
2023-08-08,5.02536
2023-08-09,4.32783
2023-08-10,3.96322
2023-08-11,4.23272
2023-08-12,3.64616
2023-08-13,4.58148
2023-08-14,6.21433
2023-08-15,5.5168
2023-08-16,6.92771
2023-08-17,6.37285
2023-08-18,5.67533
2023-08-19,5.19974
2023-08-20,5.48509
2023-08-21,5.97653
2023-08-22,6.24603
2023-08-23,5.84971
2023-08-24,5.59606
2023-08-25,4.96195
2023-08-26,4.24857
2023-08-27,4.93024
2023-08-28,5.80215
2023-08-29,6.38871
2023-08-30,6.76918
2023-08-31,5.37412
2023-09-01,4.15345
2023-09-02,4.85098
2023-09-03,5.34242
2023-09-04,6.76918
2023-09-05,6.61065
2023-09-06,6.5948
2023-09-07,5.94483
2023-09-08,6.13506
2023-09-09,4.35954
2023-09-10,6.53138
2023-09-11,7.48256
2023-09-12,6.73747
2023-09-13,6.68991
2023-09-14,6.48383
2023-09-15,5.40583
2023-09-16,4.69245
2023-09-17,5.69118
2023-09-18,6.15091
2023-09-19,6.70577
2023-09-20,6.03994
2023-09-21,5.75459
2023-09-22,5.65948
2023-09-23,4.51807
2023-09-24,5.05707
2023-09-25,5.43753
2023-09-26,5.19974
2023-09-27,4.6766
2023-09-28,3.93151
2023-09-29,4.48636
2023-09-30,5.02536
2023-10-01,5.42168
2023-10-02,5.86556
2023-10-03,7.1655
2023-10-04,8.48129
2023-10-05,8.0057
2023-10-06,7.00697
2023-10-07,6.0875
2023-10-08,6.10336
2023-10-09,7.21306
2023-10-10,8.44958
2023-10-11,8.65567
2023-10-12,7.91058
2023-10-13,7.41915
2023-10-14,6.49968
2023-10-15,6.95941
2023-10-16,10.14584
2023-10-17,13.57006
2023-10-18,25.99873
2023-10-19,12.04819
2023-10-20,9.1154
2023-10-21,7.11794
2023-10-22,8.13253
2023-10-23,9.30564
2023-10-24,9.33734
2023-10-25,8.90932
2023-10-26,8.57641
2023-10-27,8.86176
2023-10-28,11.77869
2023-10-29,14.52124
2023-10-30,16.34432
2023-10-31,13.44324
2023-11-01,10.66899
2023-11-02,8.95688
2023-11-03,8.05326
2023-11-04,6.37285
2023-11-05,7.21306
2023-11-06,8.92517
2023-11-07,8.38617
2023-11-08,7.83132
2023-11-09,7.78376
2023-11-10,7.48256
2023-11-11,5.75459
2023-11-12,6.357
2023-11-13,8.06911
2023-11-14,8.33861
2023-11-15,9.16296
2023-11-16,8.57641
2023-11-17,8.25935
2023-11-18,6.54724
2023-11-19,6.99112
2023-11-20,9.0837
2023-11-21,8.2435
2023-11-22,8.65567
2023-11-23,8.5447
2023-11-24,8.95688
2023-11-25,7.07038
2023-11-26,8.40202
2023-11-27,9.98731
2023-11-28,8.49714
2023-11-29,9.00443
2023-11-30,8.21179
2023-12-01,8.0057
2023-12-02,6.65821
2023-12-03,7.83132
2023-12-04,8.86176
2023-12-05,9.16296
2023-12-06,8.76664
2023-12-07,8.57641
2023-12-08,8.87761
2023-12-09,7.56182
2023-12-10,8.29105
2023-12-11,8.92517
2023-12-12,8.75079
2023-12-13,8.25935
2023-12-14,8.02155
2023-12-15,7.1655
2023-12-16,6.46797
2023-12-17,7.27647
2023-12-18,7.94229
2023-12-19,7.79961
2023-12-20,7.94229
2023-12-21,7.41915
2023-12-22,6.46797
2023-12-23,5.42168
2023-12-24,6.26188
2023-12-25,6.65821
2023-12-26,8.62396
2023-12-27,8.16423
2023-12-28,8.14838
2023-12-29,8.11667
2023-12-30,6.43627
2023-12-31,7.68864
2024-01-01,10.97019
2024-01-02,13.98224
2024-01-03,13.17374
2024-01-04,12.6506
2024-01-05,11.5726
2024-01-06,8.92517
2024-01-07,8.97273
2024-01-08,9.8922
2024-01-09,10.08243
2024-01-10,9.74952
2024-01-11,8.83005
2024-01-12,9.78123
2024-01-13,7.75206
2024-01-14,7.84717
2024-01-15,11.14457
2024-01-16,9.70196
2024-01-17,9.17882
2024-01-18,9.30564
2024-01-19,8.40202
2024-01-20,6.91185
2024-01-21,7.64109
2024-01-22,9.33734
2024-01-23,9.78123
2024-01-24,9.16296
2024-01-25,9.06785
2024-01-26,9.33734
2024-01-27,7.83132
2024-01-28,8.16423
2024-01-29,9.95561
2024-01-30,10.79581
2024-01-31,9.59099
2024-02-01,9.76537
2024-02-02,9.22637
2024-02-03,9.30564
2024-02-04,9.44831
2024-02-05,10.68484
2024-02-06,9.13126
2024-02-07,9.52758
2024-02-08,8.62396
2024-02-09,7.435
2024-02-10,8.75079
2024-02-11,10.00317
2024-02-12,9.74952
2024-02-13,13.23715
2024-02-14,11.36651
2024-02-15,11.04946
2024-02-16,10.14584
2024-02-17,9.49587
2024-02-18,13.28471
2024-02-19,30.7863
2024-02-20,14.88585
2024-02-21,13.55421
2024-02-22,10.77996
2024-02-23,12.6823
2024-02-24,8.65567
2024-02-25,9.3532
2024-02-26,11.17628
2024-02-27,9.74952
2024-02-28,9.27393
2024-02-29,7.95814
2024-03-01,7.91058
2024-03-02,7.91058
2024-03-03,11.35066
2024-03-04,10.14584
2024-03-05,10.09828
2024-03-06,9.6227
2024-03-07,9.86049
2024-03-08,8.56055
2024-03-09,7.53012
2024-03-10,8.06911
2024-03-11,10.74825
2024-03-12,9.8922
2024-03-13,9.27393
2024-03-14,8.19594
2024-03-15,8.02155
2024-03-16,6.92771
2024-03-17,8.57641
2024-03-18,10.30437
2024-03-19,9.36905
2024-03-20,9.6544
