date,한국비엔씨주가
2023-06-04,0.44329
2023-06-05,3.64274
2023-06-06,0.78251
2023-06-07,4.57944
2023-06-08,3.93955
2023-06-09,4.10531
2023-06-10,0.55122
2023-06-11,0.53195
2023-06-12,3.70827
2023-06-13,3.9357
2023-06-14,3.51938
2023-06-15,3.51553
2023-06-16,3.2881
2023-06-17,0.55893
2023-06-18,0.45486
2023-06-19,3.35363
2023-06-20,3.09922
2023-06-21,3.57721
2023-06-22,3.38447
2023-06-23,2.89491
2023-06-24,0.40089
2023-06-25,0.40089
2023-06-26,3.39989
2023-06-27,2.79469
2023-06-28,2.82938
2023-06-29,3.06838
2023-06-30,2.90262
2023-07-01,0.54352
2023-07-02,0.30452
2023-07-03,3.93184
2023-07-04,3.42687
2023-07-05,3.13005
2023-07-06,3.32279
2023-07-07,3.15318
2023-07-08,0.33921
2023-07-09,0.31223
2023-07-10,3.20715
2023-07-11,3.13005
2023-07-12,3.02212
2023-07-13,3.39218
2023-07-14,2.99899
2023-07-15,0.60905
2023-07-16,0.36234
2023-07-17,2.75229
2023-07-18,2.8448
2023-07-19,3.10307
2023-07-20,3.2881
2023-07-21,7.90609
2023-07-22,0.83262
2023-07-23,0.80178
2023-07-24,4.61413
2023-07-25,3.87017
2023-07-26,4.4638
2023-07-27,5.0343
2023-07-28,4.26335
2023-07-29,0.63988
2023-07-30,0.58977
2023-07-31,6.16374
2023-08-01,5.54313
2023-08-02,5.09212
2023-08-03,5.87078
2023-08-04,5.01888
2023-08-05,0.65145
2023-08-06,0.47798
2023-08-07,4.29033
2023-08-08,3.87402
2023-08-09,7.90995
2023-08-10,6.24855
2023-08-11,5.65492
2023-08-12,0.78636
2023-08-13,0.65916
2023-08-14,4.52547
2023-08-15,0.76324
2023-08-16,3.9357
2023-08-17,3.52709
2023-08-18,3.64274
2023-08-19,0.50882
2023-08-20,0.44715
2023-08-21,3.83933
2023-08-22,3.92028
2023-08-23,12.66671
2023-08-24,9.16274
2023-08-25,8.18749
2023-08-26,2.69447
2023-08-27,3.4924
2023-08-28,14.04286
2023-08-29,10.98604
2023-08-30,8.77341
2023-08-31,12.91342
2023-09-01,10.47721
2023-09-02,2.01218
2023-09-03,2.13553
2023-09-04,14.45146
2023-09-05,10.89353
2023-09-06,12.42001
2023-09-07,10.37699
2023-09-08,9.58677
2023-09-09,2.17022
2023-09-10,2.01218
2023-09-11,13.02906
2023-09-12,10.32688
2023-09-13,9.28995
2023-09-14,8.79269
2023-09-15,7.84056
2023-09-16,1.00609
2023-09-17,0.71312
2023-09-18,7.33174
2023-09-19,6.80749
2023-09-20,6.42201
2023-09-21,5.69732
2023-09-22,5.82838
2023-09-23,0.77866
2023-09-24,0.58206
2023-09-25,5.6819
2023-09-26,5.06129
2023-09-27,4.86855
2023-09-28,0.59748
2023-09-29,0.40089
2023-09-30,0.45486
2023-10-01,0.38547
2023-10-02,0.70927
2023-10-03,0.63988
2023-10-04,5.35039
2023-10-05,4.86855
2023-10-06,5.25402
2023-10-07,0.74011
2023-10-08,0.43944
2023-10-09,0.58592
2023-10-10,5.31184
2023-10-11,5.1538
2023-10-12,5.49302
2023-10-13,4.5486
2023-10-14,0.57821
2023-10-15,0.33536
2023-10-16,4.30575
2023-10-17,4.23637
2023-10-18,3.85475
2023-10-19,3.66972
2023-10-20,3.44229
2023-10-21,0.50497
2023-10-22,0.37005
2023-10-23,5.68961
2023-10-24,4.39056
2023-10-25,3.92413
2023-10-26,3.53866
2023-10-27,3.63117
2023-10-28,0.44329
2023-10-29,0.35078
2023-10-30,4.37899
2023-10-31,3.52709
2023-11-01,3.86246
2023-11-02,4.09374
2023-11-03,3.93955
2023-11-04,0.60519
2023-11-05,0.46642
2023-11-06,6.07894
2023-11-07,4.81458
2023-11-08,5.20777
2023-11-09,4.26335
2023-11-10,3.7738
2023-11-11,0.6129
2023-11-12,0.53581
2023-11-13,3.8586
2023-11-14,4.1824
2023-11-15,4.51006
2023-11-16,4.60642
2023-11-17,4.17855
2023-11-18,0.59748
2023-11-19,0.451
2023-11-20,4.57173
2023-11-21,4.72592
2023-11-22,4.11302
2023-11-23,5.52386
2023-11-24,5.46989
2023-11-25,0.58206
2023-11-26,0.47798
2023-11-27,4.36743
2023-11-28,4.05134
2023-11-29,3.78151
2023-11-30,3.81235
2023-12-01,3.64659
2023-12-02,0.50111
2023-12-03,0.50882
2023-12-04,4.75291
2023-12-05,4.32117
2023-12-06,4.61413
2023-12-07,6.21386
2023-12-08,4.85698
2023-12-09,0.54737
2023-12-10,0.46257
2023-12-11,4.74134
2023-12-12,4.19397
2023-12-13,3.71983
2023-12-14,4.24022
2023-12-15,4.38285
2023-12-16,0.50882
2023-12-17,0.51268
2023-12-18,3.9357
2023-12-19,3.79307
2023-12-20,4.23251
2023-12-21,3.79693
2023-12-22,4.2248
2023-12-23,0.5705
2023-12-24,0.39318
2023-12-25,0.46257
2023-12-26,4.46765
2023-12-27,5.03816
2023-12-28,6.00185
2023-12-29,2.26273
2023-12-30,0.67843
2023-12-31,0.53581
2024-01-01,0.52424
2024-01-02,7.58229
2024-01-03,5.90548
2024-01-04,5.00732
2024-01-05,4.84542
2024-01-06,0.7324
2024-01-07,0.44329
2024-01-08,4.3443
2024-01-09,4.84927
2024-01-10,5.06129
2024-01-11,6.13291
2024-01-12,6.02112
2024-01-13,0.67458
2024-01-14,0.4934
2024-01-15,4.45609
2024-01-16,4.20939
2024-01-17,3.98966
2024-01-18,4.3019
2024-01-19,4.23251
2024-01-20,0.62446
2024-01-21,0.70156
2024-01-22,4.73749
2024-01-23,8.68475
2024-01-24,5.25402
2024-01-25,4.58715
2024-01-26,4.90324
2024-01-27,0.72854
2024-01-28,0.63603
2024-01-29,4.94564
2024-01-30,4.49078
2024-01-31,4.4638
2024-02-01,5.2733
2024-02-02,4.68352
2024-02-03,0.80564
2024-02-04,0.58592
2024-02-05,4.51391
2024-02-06,5.95944
2024-02-07,9.92598
2024-02-08,6.26011
2024-02-09,0.89044
2024-02-10,0.76324
2024-02-11,0.84419
2024-02-12,1.05234
2024-02-13,6.39503
2024-02-14,4.7105
2024-02-15,4.88397
2024-02-16,4.61413
2024-02-17,0.63217
2024-02-18,0.63603
2024-02-19,4.72207
2024-02-20,4.83771
2024-02-21,5.4352
2024-02-22,4.95335
2024-02-23,7.49749
2024-02-24,1.16413
2024-02-25,1.11402
2024-02-26,7.11201
2024-02-27,4.94564
2024-02-28,18.76108
2024-02-29,25.88081
2024-03-01,3.3729
2024-03-02,3.04525
2024-03-03,2.86408
2024-03-04,27.18757
2024-03-05,32.36065
2024-03-06,24.97494
2024-03-07,20.01387
2024-03-08,21.86801
2024-03-09,4.20939
2024-03-10,3.60804
2024-03-11,18.32164
2024-03-12,28.60612
2024-03-13,22.05304
2024-03-14,18.05951
2024-03-15,23.81851
2024-03-16,4.2595
2024-03-17,4.2248
2024-03-18,21.86801
2024-03-19,20.70387
2024-03-20,43.32356
