date,청약
2023-05-30,7.02518
2023-05-31,8.36814
2023-06-01,5.56705
2023-06-02,4.4915
2023-06-03,2.9631
2023-06-04,3.43548
2023-06-05,5.97501
2023-06-06,4.52664
2023-06-07,11.01112
2023-06-08,8.97325
2023-06-09,7.37263
2023-06-10,3.86101
2023-06-11,4.65742
2023-06-12,8.84247
2023-06-13,7.94065
2023-06-14,7.66152
2023-06-15,6.69529
2023-06-16,5.90279
2023-06-17,3.98204
2023-06-18,4.55397
2023-06-19,14.75893
2023-06-20,11.72945
2023-06-21,11.61819
2023-06-22,8.14952
2023-06-23,7.2477
2023-06-24,4.33535
2023-06-25,5.53386
2023-06-26,71.02869
2023-06-27,12.94163
2023-06-28,7.78254
2023-06-29,8.56919
2023-06-30,14.4349
2023-07-01,5.00097
2023-07-02,5.09467
2023-07-03,8.8249
2023-07-04,8.06558
2023-07-05,8.55162
2023-07-06,6.67967
2023-07-07,5.33086
2023-07-08,3.36716
2023-07-09,4.17723
2023-07-10,8.45403
2023-07-11,8.29006
2023-07-12,6.19949
2023-07-13,5.9184
2023-07-14,4.72184
2023-07-15,2.91821
2023-07-16,3.50771
2023-07-17,6.71286
2023-07-18,7.72203
2023-07-19,5.7193
2023-07-20,4.96974
2023-07-21,4.67109
2023-07-22,2.74253
2023-07-23,3.56822
2023-07-24,6.50985
2023-07-25,7.80792
2023-07-26,5.69783
2023-07-27,5.18446
2023-07-28,4.81358
2023-07-29,2.83622
2023-07-30,3.21491
2023-07-31,6.73628
2023-08-01,8.53991
2023-08-02,5.3289
2023-08-03,4.32754
2023-08-04,4.14015
2023-08-05,2.64103
2023-08-06,3.21296
2023-08-07,5.29962
2023-08-08,5.54948
2023-08-09,5.93402
2023-08-10,5.17079
2023-08-11,5.85984
2023-08-12,3.7966
2023-08-13,3.67558
2023-08-14,6.6543
2023-08-15,4.7804
2023-08-16,8.99863
2023-08-17,6.9549
2023-08-18,6.02771
2023-08-19,3.4511
2023-08-20,4.10111
2023-08-21,7.09154
2023-08-22,6.9959
2023-08-23,6.81241
2023-08-24,5.41479
2023-08-25,4.71403
2023-08-26,3.13878
2023-08-27,3.90786
2023-08-28,7.29845
2023-08-29,10.50556
2023-08-30,6.84755
2023-08-31,5.44993
2023-09-01,5.04001
2023-09-02,3.46671
2023-09-03,4.22408
2023-09-04,7.26527
2023-09-05,8.13585
2023-09-06,6.04723
2023-09-07,5.52996
2023-09-08,4.92484
2023-09-09,3.06851
2023-09-10,4.06792
2023-09-11,8.24516
2023-09-12,7.12668
2023-09-13,6.12531
2023-09-14,5.67245
2023-09-15,5.07905
2023-09-16,3.22857
2023-09-17,4.11868
2023-09-18,6.96662
2023-09-19,7.04079
2023-09-20,6.25219
2023-09-21,6.72067
2023-09-22,6.45325
2023-09-23,3.21296
2023-09-24,3.64434
2023-09-25,7.1013
2023-09-26,7.03884
2023-09-27,4.09525
2023-09-28,2.43802
2023-09-29,2.70349
2023-09-30,2.8577
2023-10-01,3.12121
2023-10-02,3.76146
2023-10-03,4.34901
2023-10-04,8.54186
2023-10-05,8.56138
2023-10-06,6.28928
2023-10-07,2.84403
2023-10-08,3.17001
2023-10-09,4.05426
2023-10-10,7.53074
2023-10-11,7.85477
2023-10-12,6.21315
2023-10-13,6.59574
2023-10-14,3.79855
2023-10-15,4.27679
2023-10-16,10.25961
2023-10-17,9.59593
2023-10-18,8.49111
2023-10-19,7.04079
2023-10-20,5.97306
2023-10-21,3.47257
2023-10-22,4.44075
2023-10-23,10.76127
2023-10-24,16.57036
2023-10-25,8.2354
2023-10-26,5.69783
2023-10-27,4.5403
2023-10-28,2.78938
2023-10-29,3.59554
2023-10-30,7.38239
2023-10-31,7.44485
2023-11-01,8.40327
2023-11-02,5.73882
2023-11-03,5.60023
2023-11-04,3.09974
2023-11-05,3.86492
2023-11-06,7.04665
2023-11-07,7.38434
2023-11-08,8.37595
2023-11-09,6.26195
2023-11-10,4.92094
2023-11-11,2.88112
2023-11-12,3.72438
2023-11-13,7.90162
2023-11-14,8.48526
2023-11-15,6.63673
2023-11-16,5.22545
2023-11-17,4.5403
2023-11-18,2.84403
2023-11-19,3.57212
2023-11-20,6.16435
2023-11-21,6.66796
2023-11-22,6.61331
2023-11-23,4.99316
2023-11-24,6.86511
2023-11-25,3.60726
2023-11-26,3.61702
2023-11-27,7.16181
2023-11-28,6.66406
2023-11-29,5.40503
2023-11-30,5.65684
2023-12-01,5.14151
2023-12-02,2.9592
2023-12-03,4.13234
2023-12-04,7.81573
2023-12-05,9.35779
2023-12-06,5.90864
2023-12-07,4.84286
2023-12-08,4.65742
2023-12-09,2.97091
2023-12-10,3.44719
2023-12-11,6.20925
2023-12-12,7.66738
2023-12-13,6.08822
2023-12-14,5.41089
2023-12-15,5.12785
2023-12-16,2.89088
2023-12-17,3.29299
2023-12-18,5.80128
2023-12-19,6.12531
2023-12-20,5.28986
2023-12-21,4.36072
2023-12-22,3.97618
2023-12-23,2.35994
2023-12-24,2.65664
2023-12-25,3.12512
2023-12-26,5.53191
2023-12-27,5.85789
2023-12-28,5.46164
2023-12-29,4.77454
2023-12-30,3.08022
2023-12-31,3.34374
2024-01-01,3.87663
2024-01-02,7.79426
2024-01-03,7.61858
2024-01-04,8.17294
2024-01-05,6.09018
2024-01-06,3.88834
2024-01-07,4.61253
2024-01-08,7.24965
2024-01-09,8.37399
2024-01-10,7.23013
2024-01-11,7.96213
2024-01-12,6.12336
2024-01-13,4.11087
2024-01-14,5.37966
2024-01-15,26.67772
2024-01-16,10.19715
2024-01-17,7.27503
2024-01-18,8.26468
2024-01-19,5.72906
2024-01-20,3.70486
2024-01-21,4.11477
2024-01-22,7.70837
2024-01-23,6.97052
2024-01-24,6.81046
2024-01-25,6.2639
2024-01-26,5.8208
2024-01-27,3.73414
2024-01-28,4.56763
2024-01-29,6.99199
2024-01-30,6.39859
2024-01-31,6.08237
2024-02-01,6.07456
2024-02-02,5.27425
2024-02-03,3.34959
2024-02-04,4.20651
2024-02-05,7.41557
2024-02-06,9.65059
2024-02-07,5.6256
2024-02-08,4.01522
2024-02-09,3.08413
2024-02-10,3.2559
2024-02-11,3.44719
2024-02-12,4.45832
2024-02-13,7.67714
2024-02-14,7.01737
2024-02-15,6.58988
2024-02-16,5.90864
2024-02-17,3.62482
2024-02-18,4.03864
2024-02-19,6.6582
2024-02-20,10.33183
2024-02-21,15.33476
2024-02-22,11.5811
2024-02-23,9.18211
2024-02-24,5.54362
2024-02-25,8.69217
2024-02-26,100.0
2024-02-27,21.12824
2024-02-28,10.37868
2024-02-29,22.08276
2024-03-01,5.569
2024-03-02,4.17919
2024-03-03,4.35682
2024-03-04,7.63224
2024-03-05,7.02908
2024-03-06,6.80655
2024-03-07,5.10052
2024-03-08,4.96388
2024-03-09,2.9592
2024-03-10,3.4999
2024-03-11,6.09994
2024-03-12,6.25414
2024-03-13,5.75639
2024-03-14,5.09662
2024-03-15,4.51298
2024-03-16,2.55319
2024-03-17,3.06851
2024-03-18,4.96974
2024-03-19,5.18641
2024-03-20,5.56119
