date,옵션
2023-05-30,16.0832
2023-05-31,17.30086
2023-06-01,14.76407
2023-06-02,13.85083
2023-06-03,11.26331
2023-06-04,10.04566
2023-06-05,14.56113
2023-06-06,11.6692
2023-06-07,18.2141
2023-06-08,17.85895
2023-06-09,14.45966
2023-06-10,11.51699
2023-06-11,11.92288
2023-06-12,17.35159
2023-06-13,15.01775
2023-06-14,16.43835
2023-06-15,17.55454
2023-06-16,13.34348
2023-06-17,10.35007
2023-06-18,10.60375
2023-06-19,16.43835
2023-06-20,16.03247
2023-06-21,16.38762
2023-06-22,12.93759
2023-06-23,12.83612
2023-06-24,8.828
2023-06-25,8.67579
2023-06-26,15.67732
2023-06-27,14.05377
2023-06-28,15.77879
2023-06-29,14.91628
2023-06-30,15.98173
2023-07-01,11.41552
2023-07-02,10.65449
2023-07-03,13.59715
2023-07-04,16.0832
2023-07-05,15.62658
2023-07-06,16.59056
2023-07-07,15.93099
2023-07-08,12.32876
2023-07-09,10.75596
2023-07-10,13.59715
2023-07-11,16.28614
2023-07-12,18.77219
2023-07-13,18.11263
2023-07-14,12.83612
2023-07-15,10.55301
2023-07-16,9.13242
2023-07-17,16.0832
2023-07-18,15.32217
2023-07-19,14.45966
2023-07-20,15.77879
2023-07-21,14.81481
2023-07-22,10.65449
2023-07-23,10.85743
2023-07-24,15.2207
2023-07-25,15.77879
2023-07-26,15.16996
2023-07-27,14.00304
2023-07-28,13.14053
2023-07-29,11.51699
2023-07-30,9.23389
2023-07-31,14.61187
2023-08-01,14.45966
2023-08-02,15.01775
2023-08-03,13.0898
2023-08-04,13.44495
2023-08-05,9.79198
2023-08-06,9.23389
2023-08-07,12.73465
2023-08-08,16.28614
2023-08-09,15.11922
2023-08-10,16.38762
2023-08-11,15.16996
2023-08-12,8.57432
2023-08-13,9.79198
2023-08-14,13.242
2023-08-15,12.78538
2023-08-16,14.71334
2023-08-17,14.91628
2023-08-18,14.86555
2023-08-19,12.27803
2023-08-20,11.56773
2023-08-21,14.71334
2023-08-22,15.62658
2023-08-23,15.3729
2023-08-24,14.00304
2023-08-25,13.9523
2023-08-26,9.79198
2023-08-27,10.35007
2023-08-28,14.20598
2023-08-29,15.27143
2023-08-30,14.40892
2023-08-31,14.25672
2023-09-01,15.32217
2023-09-02,8.21917
2023-09-03,8.92947
2023-09-04,13.49568
2023-09-05,14.6626
2023-09-06,14.96702
2023-09-07,15.3729
2023-09-08,13.242
2023-09-09,9.94419
2023-09-10,8.92947
2023-09-11,14.10451
2023-09-12,13.85083
2023-09-13,16.53982
2023-09-14,15.42364
2023-09-15,14.25672
2023-09-16,10.65449
2023-09-17,10.90816
2023-09-18,14.56113
2023-09-19,14.86555
2023-09-20,14.10451
2023-09-21,14.40892
2023-09-22,11.92288
2023-09-23,10.2486
2023-09-24,10.04566
2023-09-25,12.73465
2023-09-26,12.78538
2023-09-27,11.97361
2023-09-28,6.59563
2023-09-29,6.95078
2023-09-30,8.32064
2023-10-01,8.67579
2023-10-02,9.23389
2023-10-03,8.92947
2023-10-04,14.6626
2023-10-05,15.11922
2023-10-06,14.20598
2023-10-07,8.77727
2023-10-08,8.06697
2023-10-09,11.06037
2023-10-10,13.69863
2023-10-11,14.5104
2023-10-12,16.69203
2023-10-13,13.69863
2023-10-14,10.50228
2023-10-15,10.09639
2023-10-16,23.38914
2023-10-17,18.26484
2023-10-18,16.74277
2023-10-19,18.72146
2023-10-20,16.28614
2023-10-21,13.34348
2023-10-22,9.69051
2023-10-23,14.30745
2023-10-24,19.33028
2023-10-25,16.13394
2023-10-26,14.05377
2023-10-27,12.48097
2023-10-28,8.77727
2023-10-29,10.70522
2023-10-30,16.18467
2023-10-31,16.33688
2023-11-01,15.42364
2023-11-02,15.47437
2023-11-03,12.22729
2023-11-04,11.00963
2023-11-05,9.23389
2023-11-06,22.6281
2023-11-07,17.96042
2023-11-08,17.30086
2023-11-09,18.2141
2023-11-10,15.57584
2023-11-11,10.29934
2023-11-12,8.42212
2023-11-13,13.34348
2023-11-14,14.91628
2023-11-15,15.77879
2023-11-16,14.6626
2023-11-17,13.64789
2023-11-18,8.72653
2023-11-19,7.96549
2023-11-20,15.27143
2023-11-21,14.76407
2023-11-22,14.86555
2023-11-23,15.16996
2023-11-24,13.85083
2023-11-25,9.43683
2023-11-26,9.23389
2023-11-27,14.15525
2023-11-28,15.27143
2023-11-29,15.06849
2023-11-30,14.61187
2023-12-01,12.63318
2023-12-02,7.61035
2023-12-03,10.35007
2023-12-04,13.90157
2023-12-05,13.59715
2023-12-06,13.49568
2023-12-07,13.74936
2023-12-08,15.88026
2023-12-09,9.5383
2023-12-10,9.99492
2023-12-11,13.90157
2023-12-12,16.59056
2023-12-13,20.44647
2023-12-14,18.46778
2023-12-15,15.47437
2023-12-16,9.69051
2023-12-17,16.18467
2023-12-18,17.25012
2023-12-19,17.04718
2023-12-20,14.30745
2023-12-21,15.2207
2023-12-22,13.03906
2023-12-23,12.07508
2023-12-24,9.13242
2023-12-25,10.29934
2023-12-26,13.90157
2023-12-27,11.77067
2023-12-28,12.17656
2023-12-29,11.26331
2023-12-30,8.1177
2023-12-31,9.08168
2024-01-01,9.03094
2024-01-02,11.16184
2024-01-03,12.83612
2024-01-04,13.242
2024-01-05,12.3795
2024-01-06,9.48756
2024-01-07,11.00963
2024-01-08,12.78538
2024-01-09,15.01775
2024-01-10,16.13394
2024-01-11,21.46118
2024-01-12,15.06849
2024-01-13,11.21258
2024-01-14,13.19127
2024-01-15,15.27143
2024-01-16,17.09791
2024-01-17,18.2141
2024-01-18,15.47437
2024-01-19,12.93759
2024-01-20,8.32064
2024-01-21,9.74124
2024-01-22,15.16996
2024-01-23,14.96702
2024-01-24,12.58244
2024-01-25,14.10451
2024-01-26,12.83612
2024-01-27,9.94419
2024-01-28,9.28462
2024-01-29,15.27143
2024-01-30,14.71334
2024-01-31,13.39421
2024-02-01,14.40892
2024-02-02,13.90157
2024-02-03,9.08168
2024-02-04,9.48756
2024-02-05,12.93759
2024-02-06,13.8001
2024-02-07,10.55301
2024-02-08,13.29274
2024-02-09,7.20446
2024-02-10,8.21917
2024-02-11,8.06697
2024-02-12,9.13242
2024-02-13,12.58244
2024-02-14,14.45966
2024-02-15,15.32217
2024-02-16,13.19127
2024-02-17,11.41552
2024-02-18,10.19786
2024-02-19,14.40892
2024-02-20,13.64789
2024-02-21,15.27143
2024-02-22,14.05377
2024-02-23,13.9523
2024-02-24,9.23389
2024-02-25,9.28462
2024-02-26,12.93759
2024-02-27,12.98833
2024-02-28,15.32217
2024-02-29,13.59715
2024-03-01,8.32064
2024-03-02,9.48756
2024-03-03,8.37138
2024-03-04,12.5317
2024-03-05,14.6626
2024-03-06,15.62658
2024-03-07,13.59715
2024-03-08,12.88685
2024-03-09,11.16184
2024-03-10,10.60375
2024-03-11,15.3729
2024-03-12,15.93099
2024-03-13,15.2207
2024-03-14,17.5038
2024-03-15,14.40892
2024-03-16,8.92947
2024-03-17,10.85743
2024-03-18,14.25672
2024-03-19,16.64129
2024-03-20,13.64789
