date,유화액자
2023-05-29,20.40133
2023-05-30,20.40133
2023-05-31,12.70903
2023-06-01,17.72575
2023-06-02,13.71237
2023-06-03,15.38461
2023-06-04,19.06354
2023-06-05,18.72909
2023-06-06,22.74247
2023-06-07,16.38795
2023-06-08,17.72575
2023-06-09,14.71571
2023-06-10,17.05685
2023-06-11,17.72575
2023-06-12,20.40133
2023-06-13,22.74247
2023-06-14,18.39464
2023-06-15,12.70903
2023-06-16,14.04682
2023-06-17,12.37458
2023-06-18,18.72909
2023-06-19,12.37458
2023-06-20,9.36454
2023-06-21,16.38795
2023-06-22,14.38127
2023-06-23,13.04347
2023-06-24,14.71571
2023-06-25,21.40468
2023-06-26,19.73244
2023-06-27,11.03678
2023-06-28,17.05685
2023-06-29,18.72909
2023-06-30,18.39464
2023-07-01,12.37458
2023-07-02,14.71571
2023-07-03,16.38795
2023-07-04,15.05016
2023-07-05,12.37458
2023-07-06,14.71571
2023-07-07,15.05016
2023-07-08,18.72909
2023-07-09,12.37458
2023-07-10,15.71906
2023-07-11,21.40468
2023-07-12,16.7224
2023-07-13,13.71237
2023-07-14,12.70903
2023-07-15,17.3913
2023-07-16,24.41471
2023-07-17,12.04013
2023-07-18,15.38461
2023-07-19,18.39464
2023-07-20,16.38795
2023-07-21,13.04347
2023-07-22,15.05016
2023-07-23,21.07023
2023-07-24,11.70568
2023-07-25,18.72909
2023-07-26,16.05351
2023-07-27,13.71237
2023-07-28,16.05351
2023-07-29,12.04013
2023-07-30,17.05685
2023-07-31,14.38127
2023-08-01,14.71571
2023-08-02,12.70903
2023-08-03,12.70903
2023-08-04,18.0602
2023-08-05,18.0602
2023-08-06,15.71906
2023-08-07,12.37458
2023-08-08,14.38127
2023-08-09,20.40133
2023-08-10,18.0602
2023-08-11,13.71237
2023-08-12,14.38127
2023-08-13,13.37792
2023-08-14,18.72909
2023-08-15,22.07357
2023-08-16,15.05016
2023-08-17,15.38461
2023-08-18,17.72575
2023-08-19,18.0602
2023-08-20,17.3913
2023-08-21,14.38127
2023-08-22,16.7224
2023-08-23,14.04682
2023-08-24,11.70568
2023-08-25,17.3913
2023-08-26,19.39799
2023-08-27,17.72575
2023-08-28,21.07023
2023-08-29,19.73244
2023-08-30,20.40133
2023-08-31,19.73244
2023-09-01,13.37792
2023-09-02,12.70903
2023-09-03,20.06688
2023-09-04,15.05016
2023-09-05,18.72909
2023-09-06,15.38461
2023-09-07,15.05016
2023-09-08,22.40802
2023-09-09,13.37792
2023-09-10,8.69565
2023-09-11,17.05685
2023-09-12,18.39464
2023-09-13,15.71906
2023-09-14,17.3913
2023-09-15,15.38461
2023-09-16,10.36789
2023-09-17,15.71906
2023-09-18,19.73244
2023-09-19,14.71571
2023-09-20,14.71571
2023-09-21,15.05016
2023-09-22,16.05351
2023-09-23,15.38461
2023-09-24,15.71906
2023-09-25,14.71571
2023-09-26,12.37458
2023-09-27,9.36454
2023-09-28,7.6923
2023-09-29,14.38127
2023-09-30,10.03344
2023-10-01,11.70568
2023-10-02,7.6923
2023-10-03,15.38461
2023-10-04,15.05016
2023-10-05,24.08026
2023-10-06,18.72909
2023-10-07,14.38127
2023-10-08,7.35785
2023-10-09,16.05351
2023-10-10,14.04682
2023-10-11,20.40133
2023-10-12,20.73578
2023-10-13,12.70903
2023-10-14,14.38127
2023-10-15,16.7224
2023-10-16,14.71571
2023-10-17,17.05685
2023-10-18,13.71237
2023-10-19,15.71906
2023-10-20,19.73244
2023-10-21,14.04682
2023-10-22,11.37123
2023-10-23,12.04013
2023-10-24,15.05016
2023-10-25,18.72909
2023-10-26,9.0301
2023-10-27,11.70568
2023-10-28,13.37792
2023-10-29,12.04013
2023-10-30,12.37458
2023-10-31,13.37792
2023-11-01,17.3913
2023-11-02,16.38795
2023-11-03,14.04682
2023-11-04,14.04682
2023-11-05,23.41137
2023-11-06,19.06354
2023-11-07,19.39799
2023-11-08,21.73913
2023-11-09,15.05016
2023-11-10,16.05351
2023-11-11,14.04682
2023-11-12,16.7224
2023-11-13,19.73244
2023-11-14,13.37792
2023-11-15,21.40468
2023-11-16,17.3913
2023-11-17,13.04347
2023-11-18,15.71906
2023-11-19,11.03678
2023-11-20,18.0602
2023-11-21,20.40133
2023-11-22,16.05351
2023-11-23,14.38127
2023-11-24,17.05685
2023-11-25,10.36789
2023-11-26,12.04013
2023-11-27,15.38461
2023-11-28,19.39799
2023-11-29,16.38795
2023-11-30,14.38127
2023-12-01,10.03344
2023-12-02,14.71571
2023-12-03,16.7224
2023-12-04,17.3913
2023-12-05,18.72909
2023-12-06,20.40133
2023-12-07,20.40133
2023-12-08,20.06688
2023-12-09,19.73244
2023-12-10,17.72575
2023-12-11,31.10367
2023-12-12,20.06688
2023-12-13,10.36789
2023-12-14,16.38795
2023-12-15,13.04347
2023-12-16,17.3913
2023-12-17,11.70568
2023-12-18,23.07692
2023-12-19,21.40468
2023-12-20,14.04682
2023-12-21,15.71906
2023-12-22,11.70568
2023-12-23,15.38461
2023-12-24,14.71571
2023-12-25,16.05351
2023-12-26,17.3913
2023-12-27,14.71571
2023-12-28,17.05685
2023-12-29,14.71571
2023-12-30,14.71571
2023-12-31,21.07023
2024-01-01,18.72909
2024-01-02,11.37123
2024-01-03,9.69899
2024-01-04,17.05685
2024-01-05,17.72575
2024-01-06,21.40468
2024-01-07,17.05685
2024-01-08,11.03678
2024-01-09,18.0602
2024-01-10,20.73578
2024-01-11,15.38461
2024-01-12,12.70903
2024-01-13,14.71571
2024-01-14,18.39464
2024-01-15,24.08026
2024-01-16,16.38795
2024-01-17,18.0602
2024-01-18,17.05685
2024-01-19,17.3913
2024-01-20,17.3913
2024-01-21,22.07357
2024-01-22,21.73913
2024-01-23,21.40468
2024-01-24,20.06688
2024-01-25,20.06688
2024-01-26,14.04682
2024-01-27,12.37458
2024-01-28,15.38461
2024-01-29,15.05016
2024-01-30,15.38461
2024-01-31,21.07023
2024-02-01,15.05016
2024-02-02,12.70903
2024-02-03,17.05685
2024-02-04,20.40133
2024-02-05,15.05016
2024-02-06,13.71237
2024-02-07,13.04347
2024-02-08,14.38127
2024-02-09,17.3913
2024-02-10,8.69565
2024-02-11,11.37123
2024-02-12,19.73244
2024-02-13,16.38795
2024-02-14,14.38127
2024-02-15,14.71571
2024-02-16,18.39464
2024-02-17,16.38795
2024-02-18,19.06354
2024-02-19,20.06688
2024-02-20,18.0602
2024-02-21,16.7224
2024-02-22,17.3913
2024-02-23,11.70568
2024-02-24,13.71237
2024-02-25,20.06688
2024-02-26,15.05016
2024-02-27,20.40133
2024-02-28,22.40802
2024-02-29,20.40133
2024-03-01,20.06688
2024-03-02,20.06688
2024-03-03,16.38795
2024-03-04,9.69899
2024-03-05,13.37792
2024-03-06,15.38461
2024-03-07,21.07023
2024-03-08,15.38461
2024-03-09,15.05016
2024-03-10,19.73244
2024-03-11,21.73913
2024-03-12,16.38795
2024-03-13,21.40468
2024-03-14,14.04682
2024-03-15,12.04013
2024-03-16,16.38795
2024-03-17,27.75919
2024-03-18,18.39464
2024-03-19,24.08026
2024-03-20,14.38127
