date,부동산상담
2023-06-03,7.64705
2023-06-04,14.11764
2023-06-05,24.70588
2023-06-06,19.41176
2023-06-07,40.0
2023-06-08,34.11764
2023-06-09,21.7647
2023-06-10,16.47058
2023-06-11,8.82352
2023-06-12,37.64705
2023-06-13,32.35294
2023-06-14,27.64705
2023-06-15,32.35294
2023-06-16,36.47058
2023-06-17,19.41176
2023-06-18,12.35294
2023-06-19,29.41176
2023-06-20,30.58823
2023-06-21,27.05882
2023-06-22,33.52941
2023-06-23,33.52941
2023-06-24,18.82352
2023-06-25,15.29411
2023-06-26,36.47058
2023-06-27,36.47058
2023-06-28,28.82352
2023-06-29,28.82352
2023-06-30,22.94117
2023-07-01,12.94117
2023-07-02,21.7647
2023-07-03,40.58823
2023-07-04,33.52941
2023-07-05,27.64705
2023-07-06,30.0
2023-07-07,37.64705
2023-07-08,18.23529
2023-07-09,18.23529
2023-07-10,41.17647
2023-07-11,33.52941
2023-07-12,34.70588
2023-07-13,22.35294
2023-07-14,22.35294
2023-07-15,16.47058
2023-07-16,18.23529
2023-07-17,27.05882
2023-07-18,32.35294
2023-07-19,24.70588
2023-07-20,23.52941
2023-07-21,28.82352
2023-07-22,18.23529
2023-07-23,17.64705
2023-07-24,33.52941
2023-07-25,38.82352
2023-07-26,22.35294
2023-07-27,28.82352
2023-07-28,31.7647
2023-07-29,24.11764
2023-07-30,20.58823
2023-07-31,28.23529
2023-08-01,19.41176
2023-08-02,20.58823
2023-08-03,28.23529
2023-08-04,20.0
2023-08-05,12.94117
2023-08-06,12.35294
2023-08-07,44.70588
2023-08-08,31.17647
2023-08-09,28.23529
2023-08-10,20.0
2023-08-11,26.47058
2023-08-12,12.35294
2023-08-13,18.82352
2023-08-14,31.17647
2023-08-15,24.11764
2023-08-16,25.88235
2023-08-17,28.82352
2023-08-18,28.23529
2023-08-19,18.82352
2023-08-20,16.47058
2023-08-21,39.41176
2023-08-22,25.88235
2023-08-23,30.0
2023-08-24,32.94117
2023-08-25,28.82352
2023-08-26,21.17647
2023-08-27,23.52941
2023-08-28,34.11764
2023-08-29,41.7647
2023-08-30,28.23529
2023-08-31,37.64705
2023-09-01,27.05882
2023-09-02,16.47058
2023-09-03,22.35294
2023-09-04,36.47058
2023-09-05,33.52941
2023-09-06,33.52941
2023-09-07,29.41176
2023-09-08,22.35294
2023-09-09,16.47058
2023-09-10,16.47058
2023-09-11,27.05882
2023-09-12,30.58823
2023-09-13,38.23529
2023-09-14,24.70588
2023-09-15,27.05882
2023-09-16,12.94117
2023-09-17,16.47058
2023-09-18,35.88235
2023-09-19,29.41176
2023-09-20,28.82352
2023-09-21,24.11764
2023-09-22,23.52941
2023-09-23,13.52941
2023-09-24,15.29411
2023-09-25,32.35294
2023-09-26,24.70588
2023-09-27,14.11764
2023-09-28,10.0
2023-09-29,3.52941
2023-09-30,4.70588
2023-10-01,7.64705
2023-10-02,10.0
2023-10-03,18.82352
2023-10-04,36.47058
2023-10-05,31.17647
2023-10-06,21.17647
2023-10-07,15.29411
2023-10-08,12.94117
2023-10-09,20.0
2023-10-10,32.94117
2023-10-11,34.70588
2023-10-12,31.7647
2023-10-13,35.88235
2023-10-14,21.17647
2023-10-15,14.70588
2023-10-16,31.7647
2023-10-17,36.47058
2023-10-18,38.23529
2023-10-19,28.82352
2023-10-20,32.35294
2023-10-21,21.17647
2023-10-22,21.17647
2023-10-23,41.7647
2023-10-24,35.88235
2023-10-25,21.17647
2023-10-26,25.29411
2023-10-27,25.88235
2023-10-28,11.17647
2023-10-29,18.82352
2023-10-30,35.29411
2023-10-31,20.58823
2023-11-01,36.47058
2023-11-02,25.29411
2023-11-03,33.52941
2023-11-04,8.23529
2023-11-05,10.0
2023-11-06,30.58823
2023-11-07,31.17647
2023-11-08,25.88235
2023-11-09,30.0
2023-11-10,25.29411
2023-11-11,12.94117
2023-11-12,5.29411
2023-11-13,32.35294
2023-11-14,27.05882
2023-11-15,27.64705
2023-11-16,21.7647
2023-11-17,20.58823
2023-11-18,7.64705
2023-11-19,16.47058
2023-11-20,25.29411
2023-11-21,27.05882
2023-11-22,20.58823
2023-11-23,20.58823
2023-11-24,12.35294
2023-11-25,14.11764
2023-11-26,15.88235
2023-11-27,32.94117
2023-11-28,27.05882
2023-11-29,25.88235
2023-11-30,23.52941
2023-12-01,21.7647
2023-12-02,11.7647
2023-12-03,17.64705
2023-12-04,29.41176
2023-12-05,23.52941
2023-12-06,25.29411
2023-12-07,25.29411
2023-12-08,26.47058
2023-12-09,18.23529
2023-12-10,15.88235
2023-12-11,26.47058
2023-12-12,29.41176
2023-12-13,31.17647
2023-12-14,28.82352
2023-12-15,18.82352
2023-12-16,16.47058
2023-12-17,23.52941
2023-12-18,30.0
2023-12-19,17.05882
2023-12-20,22.94117
2023-12-21,29.41176
2023-12-22,20.58823
2023-12-23,8.23529
2023-12-24,11.7647
2023-12-25,8.23529
2023-12-26,31.17647
2023-12-27,22.94117
2023-12-28,28.23529
2023-12-29,24.70588
2023-12-30,8.82352
2023-12-31,9.41176
2024-01-01,21.7647
2024-01-02,32.35294
2024-01-03,25.29411
2024-01-04,30.58823
2024-01-05,26.47058
2024-01-06,18.23529
2024-01-07,15.88235
2024-01-08,34.11764
2024-01-09,35.88235
2024-01-10,35.29411
2024-01-11,30.0
2024-01-12,21.17647
2024-01-13,16.47058
2024-01-14,20.58823
2024-01-15,38.23529
2024-01-16,30.0
2024-01-17,31.7647
2024-01-18,31.17647
2024-01-19,34.70588
2024-01-20,23.52941
2024-01-21,15.88235
2024-01-22,45.29411
2024-01-23,34.70588
2024-01-24,40.58823
2024-01-25,27.64705
2024-01-26,28.23529
2024-01-27,17.05882
2024-01-28,11.7647
2024-01-29,48.23529
2024-01-30,33.52941
2024-01-31,27.05882
2024-02-01,28.82352
2024-02-02,21.7647
2024-02-03,11.17647
2024-02-04,19.41176
2024-02-05,33.52941
2024-02-06,37.05882
2024-02-07,19.41176
2024-02-08,15.29411
2024-02-09,5.29411
2024-02-10,7.64705
2024-02-11,10.0
2024-02-12,9.41176
2024-02-13,35.88235
2024-02-14,24.11764
2024-02-15,29.41176
2024-02-16,40.58823
2024-02-17,20.0
2024-02-18,17.05882
2024-02-19,27.64705
2024-02-20,30.0
2024-02-21,32.94117
2024-02-22,25.88235
2024-02-23,31.7647
2024-02-24,18.23529
2024-02-25,24.11764
2024-02-26,28.82352
2024-02-27,31.17647
2024-02-28,30.0
2024-02-29,22.35294
2024-03-01,12.94117
2024-03-02,27.05882
2024-03-03,16.47058
2024-03-04,31.17647
2024-03-05,24.11764
2024-03-06,18.82352
2024-03-07,21.7647
2024-03-08,26.47058
2024-03-09,20.0
2024-03-10,14.11764
2024-03-11,34.70588
2024-03-12,39.41176
2024-03-13,40.0
2024-03-14,22.35294
2024-03-15,27.05882
2024-03-16,17.64705
2024-03-17,22.94117
2024-03-18,31.17647
2024-03-19,27.05882
2024-03-20,34.11764
