date,배당주투자
2023-06-11,31.25
2023-06-12,29.91071
2023-06-13,30.35714
2023-06-14,28.57142
2023-06-15,23.21428
2023-06-16,32.14285
2023-06-17,19.19642
2023-06-18,23.66071
2023-06-19,27.23214
2023-06-20,29.01785
2023-06-21,32.58928
2023-06-22,16.51785
2023-06-23,23.21428
2023-06-24,20.98214
2023-06-25,22.76785
2023-06-26,19.19642
2023-06-27,26.33928
2023-06-28,20.98214
2023-06-29,29.46428
2023-06-30,22.32142
2023-07-01,17.85714
2023-07-02,23.66071
2023-07-03,32.14285
2023-07-04,25.44642
2023-07-05,21.42857
2023-07-06,21.875
2023-07-07,20.08928
2023-07-08,19.64285
2023-07-09,23.66071
2023-07-10,16.51785
2023-07-11,28.57142
2023-07-12,24.55357
2023-07-13,26.78571
2023-07-14,19.19642
2023-07-15,16.07142
2023-07-16,22.32142
2023-07-17,24.10714
2023-07-18,25.44642
2023-07-19,25.44642
2023-07-20,22.32142
2023-07-21,19.64285
2023-07-22,21.875
2023-07-23,22.32142
2023-07-24,19.19642
2023-07-25,15.625
2023-07-26,34.82142
2023-07-27,19.19642
2023-07-28,30.35714
2023-07-29,20.08928
2023-07-30,12.05357
2023-07-31,20.53571
2023-08-01,20.08928
2023-08-02,20.53571
2023-08-03,23.66071
2023-08-04,20.08928
2023-08-05,16.07142
2023-08-06,18.30357
2023-08-07,20.98214
2023-08-08,16.96428
2023-08-09,21.42857
2023-08-10,18.75
2023-08-11,23.21428
2023-08-12,13.83928
2023-08-13,21.42857
2023-08-14,31.69642
2023-08-15,23.66071
2023-08-16,20.53571
2023-08-17,24.55357
2023-08-18,20.53571
2023-08-19,14.73214
2023-08-20,16.07142
2023-08-21,25.89285
2023-08-22,33.92857
2023-08-23,24.55357
2023-08-24,20.08928
2023-08-25,20.98214
2023-08-26,13.83928
2023-08-27,17.85714
2023-08-28,26.33928
2023-08-29,34.375
2023-08-30,27.67857
2023-08-31,22.32142
2023-09-01,23.21428
2023-09-02,20.08928
2023-09-03,29.46428
2023-09-04,25.0
2023-09-05,17.41071
2023-09-06,27.23214
2023-09-07,28.57142
2023-09-08,25.0
2023-09-09,14.73214
2023-09-10,21.875
2023-09-11,21.42857
2023-09-12,20.53571
2023-09-13,20.08928
2023-09-14,19.19642
2023-09-15,29.01785
2023-09-16,19.64285
2023-09-17,13.39285
2023-09-18,20.53571
2023-09-19,23.66071
2023-09-20,29.01785
2023-09-21,24.10714
2023-09-22,20.98214
2023-09-23,11.60714
2023-09-24,12.5
2023-09-25,20.53571
2023-09-26,28.57142
2023-09-27,15.625
2023-09-28,11.60714
2023-09-29,20.53571
2023-09-30,14.28571
2023-10-01,13.83928
2023-10-02,14.28571
2023-10-03,11.60714
2023-10-04,16.96428
2023-10-05,18.75
2023-10-06,16.96428
2023-10-07,18.75
2023-10-08,17.41071
2023-10-09,17.41071
2023-10-10,21.42857
2023-10-11,18.75
2023-10-12,26.78571
2023-10-13,18.75
2023-10-14,15.17857
2023-10-15,15.17857
2023-10-16,20.53571
2023-10-17,17.41071
2023-10-18,23.66071
2023-10-19,14.28571
2023-10-20,18.75
2023-10-21,9.82142
2023-10-22,14.28571
2023-10-23,21.875
2023-10-24,18.75
2023-10-25,18.75
2023-10-26,17.85714
2023-10-27,20.53571
2023-10-28,12.5
2023-10-29,12.5
2023-10-30,19.19642
2023-10-31,15.17857
2023-11-01,20.98214
2023-11-02,16.96428
2023-11-03,20.53571
2023-11-04,17.85714
2023-11-05,24.55357
2023-11-06,19.64285
2023-11-07,30.35714
2023-11-08,19.64285
2023-11-09,33.48214
2023-11-10,21.42857
2023-11-11,20.98214
2023-11-12,18.75
2023-11-13,22.76785
2023-11-14,31.69642
2023-11-15,39.28571
2023-11-16,36.60714
2023-11-17,29.91071
2023-11-18,20.08928
2023-11-19,25.0
2023-11-20,32.14285
2023-11-21,34.82142
2023-11-22,41.07142
2023-11-23,32.14285
2023-11-24,29.91071
2023-11-25,20.98214
2023-11-26,23.21428
2023-11-27,33.92857
2023-11-28,24.10714
2023-11-29,26.33928
2023-11-30,84.375
2023-12-01,46.875
2023-12-02,37.05357
2023-12-03,37.5
2023-12-04,44.64285
2023-12-05,64.28571
2023-12-06,77.23214
2023-12-07,51.33928
2023-12-08,41.51785
2023-12-09,40.17857
2023-12-10,38.83928
2023-12-11,47.76785
2023-12-12,48.66071
2023-12-13,40.625
2023-12-14,51.78571
2023-12-15,46.42857
2023-12-16,29.01785
2023-12-17,39.73214
2023-12-18,53.125
2023-12-19,61.60714
2023-12-20,56.25
2023-12-21,45.98214
2023-12-22,56.69642
2023-12-23,36.16071
2023-12-24,33.48214
2023-12-25,43.75
2023-12-26,79.01785
2023-12-27,66.07142
2023-12-28,46.875
2023-12-29,49.10714
2023-12-30,29.91071
2023-12-31,33.48214
2024-01-01,45.53571
2024-01-02,48.21428
2024-01-03,42.41071
2024-01-04,38.39285
2024-01-05,42.85714
2024-01-06,34.82142
2024-01-07,40.17857
2024-01-08,40.17857
2024-01-09,50.44642
2024-01-10,36.60714
2024-01-11,37.5
2024-01-12,35.26785
2024-01-13,25.0
2024-01-14,24.10714
2024-01-15,36.16071
2024-01-16,34.82142
2024-01-17,36.60714
2024-01-18,30.80357
2024-01-19,42.41071
2024-01-20,27.67857
2024-01-21,30.80357
2024-01-22,30.35714
2024-01-23,34.375
2024-01-24,39.73214
2024-01-25,35.71428
2024-01-26,36.60714
2024-01-27,30.80357
2024-01-28,29.46428
2024-01-29,42.85714
2024-01-30,45.98214
2024-01-31,48.66071
2024-02-01,35.26785
2024-02-02,42.85714
2024-02-03,31.25
2024-02-04,44.64285
2024-02-05,51.78571
2024-02-06,51.78571
2024-02-07,44.19642
2024-02-08,37.05357
2024-02-09,25.0
2024-02-10,30.35714
2024-02-11,33.92857
2024-02-12,45.98214
2024-02-13,52.23214
2024-02-14,34.375
2024-02-15,45.53571
2024-02-16,41.07142
2024-02-17,29.46428
2024-02-18,37.94642
2024-02-19,40.17857
2024-02-20,54.01785
2024-02-21,44.19642
2024-02-22,42.85714
2024-02-23,57.14285
2024-02-24,57.58928
2024-02-25,100.0
2024-02-26,70.98214
2024-02-27,57.14285
2024-02-28,61.60714
2024-02-29,54.46428
2024-03-01,29.01785
2024-03-02,29.46428
2024-03-03,29.46428
2024-03-04,46.42857
2024-03-05,37.5
2024-03-06,41.96428
2024-03-07,43.75
2024-03-08,35.26785
2024-03-09,34.82142
2024-03-10,41.07142
2024-03-11,51.78571
2024-03-12,51.78571
2024-03-13,48.66071
2024-03-14,42.41071
2024-03-15,35.71428
2024-03-16,29.01785
2024-03-17,35.71428
2024-03-18,45.08928
2024-03-19,40.625
2024-03-20,40.17857
