date,근저당권설정
2023-05-30,79.37219
2023-05-31,71.74887
2023-06-01,54.26008
2023-06-02,58.29596
2023-06-03,29.14798
2023-06-04,25.56053
2023-06-05,69.05829
2023-06-06,33.18385
2023-06-07,60.98654
2023-06-08,58.74439
2023-06-09,48.87892
2023-06-10,34.97757
2023-06-11,20.17937
2023-06-12,65.02242
2023-06-13,65.47085
2023-06-14,70.40358
2023-06-15,67.26457
2023-06-16,64.57399
2023-06-17,27.35426
2023-06-18,27.35426
2023-06-19,74.43946
2023-06-20,60.53811
2023-06-21,65.47085
2023-06-22,62.33183
2023-06-23,58.29596
2023-06-24,33.18385
2023-06-25,21.52466
2023-06-26,52.01793
2023-06-27,67.26457
2023-06-28,50.22421
2023-06-29,54.70852
2023-06-30,54.26008
2023-07-01,27.80269
2023-07-02,30.04484
2023-07-03,54.26008
2023-07-04,68.16143
2023-07-05,66.36771
2023-07-06,56.95067
2023-07-07,59.19282
2023-07-08,32.28699
2023-07-09,27.80269
2023-07-10,52.91479
2023-07-11,64.12556
2023-07-12,63.67713
2023-07-13,65.91928
2023-07-14,54.70852
2023-07-15,29.14798
2023-07-16,28.69955
2023-07-17,65.91928
2023-07-18,68.16143
2023-07-19,55.60538
2023-07-20,54.70852
2023-07-21,53.36322
2023-07-22,30.49327
2023-07-23,24.66367
2023-07-24,81.61434
2023-07-25,62.33183
2023-07-26,62.33183
2023-07-27,50.22421
2023-07-28,62.33183
2023-07-29,29.14798
2023-07-30,25.1121
2023-07-31,60.53811
2023-08-01,57.84753
2023-08-02,62.78026
2023-08-03,47.0852
2023-08-04,45.73991
2023-08-05,31.83856
2023-08-06,22.42152
2023-08-07,69.50672
2023-08-08,60.53811
2023-08-09,62.78026
2023-08-10,54.26008
2023-08-11,45.29147
2023-08-12,24.66367
2023-08-13,22.86995
2023-08-14,55.60538
2023-08-15,33.18385
2023-08-16,70.85201
2023-08-17,63.22869
2023-08-18,63.67713
2023-08-19,34.52914
2023-08-20,20.6278
2023-08-21,61.8834
2023-08-22,65.91928
2023-08-23,55.60538
2023-08-24,56.05381
2023-08-25,52.91479
2023-08-26,30.9417
2023-08-27,21.52466
2023-08-28,66.81614
2023-08-29,63.22869
2023-08-30,57.84753
2023-08-31,60.98654
2023-09-01,44.84304
2023-09-02,29.14798
2023-09-03,24.21524
2023-09-04,58.29596
2023-09-05,65.91928
2023-09-06,61.8834
2023-09-07,50.22421
2023-09-08,47.98206
2023-09-09,32.73542
2023-09-10,28.25112
2023-09-11,75.33632
2023-09-12,66.81614
2023-09-13,56.05381
2023-09-14,54.70852
2023-09-15,53.36322
2023-09-16,28.69955
2023-09-17,23.31838
2023-09-18,65.47085
2023-09-19,47.53363
2023-09-20,47.98206
2023-09-21,48.87892
2023-09-22,52.01793
2023-09-23,25.1121
2023-09-24,28.69955
2023-09-25,71.30044
2023-09-26,48.87892
2023-09-27,41.70403
2023-09-28,15.69506
2023-09-29,22.42152
2023-09-30,19.28251
2023-10-01,10.76233
2023-10-02,13.00448
2023-10-03,26.90582
2023-10-04,61.8834
2023-10-05,60.08968
2023-10-06,48.43049
2023-10-07,30.9417
2023-10-08,23.76681
2023-10-09,43.49775
2023-10-10,74.43946
2023-10-11,74.88789
2023-10-12,59.19282
2023-10-13,68.16143
2023-10-14,33.63228
2023-10-15,28.25112
2023-10-16,60.98654
2023-10-17,54.26008
2023-10-18,54.70852
2023-10-19,66.36771
2023-10-20,60.08968
2023-10-21,34.08071
2023-10-22,34.97757
2023-10-23,59.64125
2023-10-24,53.36322
2023-10-25,70.85201
2023-10-26,56.95067
2023-10-27,60.08968
2023-10-28,34.52914
2023-10-29,19.73094
2023-10-30,68.60986
2023-10-31,64.12556
2023-11-01,59.64125
2023-11-02,60.08968
2023-11-03,52.91479
2023-11-04,30.49327
2023-11-05,24.21524
2023-11-06,72.64573
2023-11-07,67.26457
2023-11-08,57.84753
2023-11-09,61.43497
2023-11-10,47.0852
2023-11-11,24.21524
2023-11-12,27.35426
2023-11-13,52.91479
2023-11-14,60.98654
2023-11-15,48.87892
2023-11-16,52.91479
2023-11-17,55.60538
2023-11-18,28.69955
2023-11-19,23.31838
2023-11-20,62.33183
2023-11-21,59.19282
2023-11-22,56.95067
2023-11-23,58.74439
2023-11-24,54.70852
2023-11-25,28.69955
2023-11-26,26.90582
2023-11-27,60.98654
2023-11-28,56.95067
2023-11-29,57.84753
2023-11-30,58.74439
2023-12-01,48.43049
2023-12-02,33.63228
2023-12-03,22.42152
2023-12-04,65.47085
2023-12-05,59.19282
2023-12-06,52.01793
2023-12-07,57.3991
2023-12-08,61.8834
2023-12-09,33.18385
2023-12-10,26.45739
2023-12-11,61.43497
2023-12-12,62.33183
2023-12-13,60.98654
2023-12-14,55.15695
2023-12-15,49.77578
2023-12-16,31.83856
2023-12-17,26.90582
2023-12-18,56.50224
2023-12-19,53.81165
2023-12-20,56.05381
2023-12-21,50.22421
2023-12-22,49.77578
2023-12-23,22.86995
2023-12-24,17.48878
2023-12-25,21.07623
2023-12-26,53.81165
2023-12-27,52.91479
2023-12-28,53.81165
2023-12-29,43.04932
2023-12-30,34.52914
2023-12-31,19.73094
2024-01-01,20.17937
2024-01-02,58.74439
2024-01-03,66.36771
2024-01-04,63.22869
2024-01-05,47.98206
2024-01-06,45.73991
2024-01-07,31.39013
2024-01-08,69.95515
2024-01-09,62.33183
2024-01-10,67.26457
2024-01-11,67.26457
2024-01-12,63.67713
2024-01-13,42.15246
2024-01-14,34.97757
2024-01-15,86.09865
2024-01-16,69.95515
2024-01-17,76.23318
2024-01-18,76.68161
2024-01-19,65.02242
2024-01-20,40.80717
2024-01-21,25.1121
2024-01-22,82.95964
2024-01-23,65.91928
2024-01-24,70.85201
2024-01-25,76.68161
2024-01-26,69.05829
2024-01-27,40.80717
2024-01-28,33.63228
2024-01-29,74.88789
2024-01-30,86.54708
2024-01-31,64.12556
2024-02-01,65.91928
2024-02-02,57.84753
2024-02-03,37.66816
2024-02-04,39.01345
2024-02-05,73.99103
2024-02-06,73.99103
2024-02-07,77.57847
2024-02-08,48.43049
2024-02-09,17.04035
2024-02-10,17.48878
2024-02-11,21.52466
2024-02-12,37.66816
2024-02-13,92.37668
2024-02-14,83.8565
2024-02-15,71.74887
2024-02-16,79.82062
2024-02-17,39.46188
2024-02-18,36.7713
2024-02-19,72.1973
2024-02-20,75.33632
2024-02-21,74.43946
2024-02-22,76.23318
2024-02-23,57.84753
2024-02-24,43.04932
2024-02-25,35.87443
2024-02-26,72.64573
2024-02-27,73.09417
2024-02-28,65.91928
2024-02-29,54.70852
2024-03-01,31.83856
2024-03-02,29.14798
2024-03-03,30.49327
2024-03-04,67.26457
2024-03-05,70.40358
2024-03-06,76.23318
2024-03-07,72.1973
2024-03-08,63.22869
2024-03-09,34.97757
2024-03-10,31.83856
2024-03-11,64.12556
2024-03-12,62.33183
2024-03-13,57.84753
2024-03-14,65.47085
2024-03-15,62.33183
2024-03-16,33.18385
2024-03-17,26.00896
2024-03-18,67.26457
2024-03-19,71.74887
2024-03-20,71.30044
